_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
aptitud,,,,,scalar,,smith,,,,0.0,210.52350819995627,3.5931204098794733,8.932384977446269,0,149.03999999993695,-0.30470603948129193,0.8406914262493554,985586,2,134.57580510857449,0,6,28,13382,True,149.05999999993693,1.8820187363503704,0.13373443645197547
planificador,,,,,,waypoint,smith,,,,0.0,274.1497144999448,nan,22.8176228957034,0,300.01999999979967,-0.2003266375343553,11.051201636559197,809918,0,164.78577062159414,0,30,10,259757,False,300.01999999979967,nan,0.18222354080755765
planificador,,,,,,waypoint,smith,,,,0.0,77.133076899976,2.1326070231166927,4.9792587733818054,0,78.2800000000013,-0.14182763442203467,-0.03931068675825333,411748,2,164.21251082494666,0,6,22,6122,True,78.30000000000128,1.3155097439022612,0.04566464805545126
planificador,,,,,,game,smith,,,,0.0,189.9970051999553,3.5286824415513705,8.480619989087442,0,142.29999999994308,-0.1410901587020249,0.3259248519099449,950931,2,164.39158327703177,0,6,4,15659,True,142.31999999994306,2.3291695277820565,0.09955411747308851
planificador,,,,,,game,smith,,,,0.0,376.78466170001775,2.4617768671665634,15.22185390097233,0,82.31999999999762,-0.23956235446362595,3.7677449172786854,1304222,1,164.27208058168665,0,18,16,100157,False,300.01999999979967,1.2431891359063283,0.14818129397431318
planificador,,,,,,game,smith,,,,0.0,170.74776629998814,3.5931204098794733,8.932384977446269,0,149.03999999993695,-0.30470603948129193,0.8406914262493554,985586,2,162.57580510857449,0,6,28,13382,True,149.05999999993693,1.8820187363503704,0.13373443645197547
pasillo,,,,lease,,,smith,,,,0.0,136.90950910001993,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
pasillo,,,,price,,,smith,,,,0.0,278.1209805999533,3.5637835144434185,14.242362429190555,0,274.17999999982317,-0.12816648078473025,0.6372233895804698,1476286,2,164.48216171767052,0,12,2,14061,True,274.19999999982315,1.925031352595959,0.13834365602396037
pasillo,,,,price,,,smith,,,,0.0,163.0982215999975,2.925466985815424,7.95436259896624,0,150.77999999993537,-0.14974080406626628,0.5951747000958765,890424,2,155.53903812382,0,6,14,8719,True,150.79999999993535,1.4715823950797011,0.04814596122935827
seguridad,,,,,,,smith,,,nested,0.0,199.69343139999546,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
seguridad,,,,,,,smith,,,nested,0.0,304.99249730003066,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
seguridad,,,,,,,smith,,,coalition,0.0,129.05640380003024,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
seguridad,,,,,,,smith,,,none,0.0,236.33695259998785,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
seguridad,,,,,,,smith,,,none,0.0,155.95188549999148,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
reclutamiento,,,,,,,smith,,atomic,,0.0,180.17733069998212,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
reclutamiento,,,,,,,smith,,atomic,,0.0,270.31964820000576,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
reclutamiento,,,,,,,smith,,gne_pd,,0.0,156.88482300000032,2.925371225257652,8.344188869213987,0,169.13999999991867,-0.24876499713724143,0.6785723595489546,922207,2,164.78577062159414,0,5,10,11362,True,169.15999999991865,1.7355598045088096,0.12693577096596054
hiperjuego,,0.0,,,,,smith,True,,,0.0,219.7979178999667,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
hiperjuego,,0.0,,,,,smith,True,,,0.0,153.34549839998363,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
hiperjuego,,0.0,,,,,smith,False,,,0.0,178.36455980001483,3.7244972652622943,9.841079635487908,0,174.77999999991354,-0.22376377908472803,-0.05759982830807164,1227476,2,164.73394516928846,0,6,6,16050,True,174.79999999991352,2.336435860159305,0.09527155385451813
hiperjuego,,0.0,,,,,smith,False,,,0.0,267.31340769998496,3.9579264100257925,13.587844764693317,0,124.75999999995902,-0.11841564446030844,3.8478612703089556,1065474,1,162.40829282647059,0,10,18,15445,False,300.01999999979967,2.1022864808976567,0.14246412854918744
hiperjuego,,0.35,,,,,smith,True,,,0.0,120.80664639995666,2.8704487528852414,6.523786304281724,0,122.33999999996122,-0.0718929449078749,0.3373090564532957,747911,2,164.78577062159414,0,6,10,10529,True,122.3599999999612,1.554552430580185,0.0
hiperjuego,,0.35,,,,,smith,False,,,0.0,220.40904250001768,3.704030004940321,12.001677715805236,0,239.41999999985475,-0.12816648078473025,-0.06429979609638803,1398402,2,164.48216171767052,0,9,2,10555,True,239.43999999985473,1.78024860353681,0.0816149356851561
hiperjuego,,0.35,,,,,smith,False,,,0.0,153.90349840000272,3.4935158626846645,8.375840898523292,0,163.23999999992404,-0.15244981418191905,0.07348119037456247,908584,2,155.53903812382,0,6,14,9819,True,163.25999999992402,1.5883524781678446,0.008903522722350843
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,205.12891990004573,1.7821257281310572,9.53965919930749,0,214.65999999987727,-0.016881602540486595,0.471092052069479,1156736,2,142.26725299934367,0,6,6,4802,True,214.67999999987725,1.5691459189075374,0.037161204748718646
hiperjuego2,1.0,0.0,0.4,,,,smith,True,,,0.0,294.2871785000316,1.953467956402998,14.158388365973957,0,69.98000000000884,-0.11841564446030844,3.6278793520174606,1213512,1,139.06999010420955,0,18,18,66712,False,300.01999999979967,1.1323753291582872,0.14938483937991376
hiperjuego2,1.0,0.0,0.4,,,,smith,False,,,0.0,215.49854339996818,3.5842613491266326,10.925976699379207,0,227.85999999986527,-0.0718929449078749,0.3664330345566902,1506785,2,143.63910561159574,0,6,10,12608,True,227.87999999986525,2.319130272320182,0.0642693685392075
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,240.34934740001336,1.9415577600563714,12.51606582675354,0,272.65999999982455,-0.2967727706797468,0.6553035998312122,1516424,2,142.59066932408302,0,15,2,9409,True,272.67999999982453,1.6204000849355475,0.06512237547510252
hiperjuego2,1.0,0.35,0.4,,,,smith,True,,,0.0,136.14302999997744,2.216159607160621,6.932269322234081,0,139.91999999994525,-0.13101692673279225,0.17434093684121343,814647,2,135.90605082485482,0,6,14,7747,True,139.93999999994523,1.3092932982907841,0.12023256397117876
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,295.6158394999802,3.1894224673662683,13.14101469932784,0,234.93999999985883,-0.27148992877652156,0.04961281579033727,1884569,1,142.26725299934367,0,5,6,6046,False,300.01999999979967,2.263095130631453,0.044405984676224364
hiperjuego2,1.0,0.35,0.4,,,,smith,False,,,0.0,126.47927490004804,2.303104484314098,7.533843377665371,1,171.83999999991622,-0.08931546242017752,2.1462210562120587,962727,2,139.06999010420955,0,6,18,8644,True,171.8599999999162,1.334508489286653,0.07697627580191763
