_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
protocolos,,,,,,,best_response,,,,0.0,493.16352419997565,4.017133429525737,13.154951957656056,0,224.47999999986834,-0.26713820521206577,0.25771210359840313,1325389,2,164.1693678202221,0,6,7,21912,True,224.49999999986832,2.751885641834584,0.09598298768907018
protocolos,,,,,,,best_response,,,,0.0,409.5791944999946,3.3290485582271874,19.244740612586355,0,300.01999999979967,-0.05549608931273842,0.7499521863330916,2125353,0,164.03314879530987,0,6,19,55790,False,300.01999999979967,4.453561300139882,0.1014105122466312
protocolos,,,,,,,smith,,,,0.0,282.00386340002296,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
protocolos,,,,,,,smith,,,,0.0,267.46505780000007,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
protocolos,,,,,,,smith,,,,0.0,213.11549290001858,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,163.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.11897913987611208
protocolos,,,,,,,bnn,,,,0.0,261.6338863999699,3.601010201296385,11.80428037197139,0,199.37999999989117,-0.12404934161954911,-0.046168296564426115,1242579,2,164.1693678202221,0,6,7,19321,True,199.39999999989115,2.406644728967237,0.05577706314535824
protocolos,,,,,,,bnn,,,,7.559999999999927,233.72240590001456,4.094476060956428,11.697634142793348,0,191.11999999989868,-0.034761727026699274,-0.13170166649662107,1069304,2,164.03314879530987,0,6,19,28394,True,191.13999999989866,3.0796493858203613,0.1140664865517857
protocolos,,,,,,,logit,,,,0.0,342.177398299973,4.621799609897462,17.19309017719409,0,91.85999999998894,-0.10693200827687341,-0.04991440738803554,1675892,1,164.30284052668833,0,6,1,9449,False,300.01999999979967,2.4130623569632004,0.13726982391920206
protocolos,,,,,,,logit,,,,0.0,215.2715915000299,3.4937354635713325,10.121114170648584,0,174.0599999999142,0.0020522432228525234,-0.1273914603022579,1050469,2,161.40556095143774,0,6,13,18074,True,174.07999999991418,2.1627243932922333,0.10974195310401136
protocolos,,,,,,,logit,,,,0.0,212.7572881000233,2.9865701658578514,9.503185999544945,0,176.45999999991201,-0.17066207184928717,0.036138434120141616,1048767,2,163.11594441134687,0,6,25,15683,True,176.479999999912,2.28855098069653,0.05815834407930087
protocolos,,,,,,,replicator,,,,0.0,266.1661659000092,nan,10.000666666694134,0,300.01999999979967,2.807046372982925,9.3522414724481,840056,0,164.1693678202221,0,0,7,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,269.10185799998,nan,10.000666666694134,0,300.01999999979967,2.7964618031244624,7.4733841859965535,780052,0,164.03314879530987,0,0,19,0,False,300.01999999979967,nan,0.0
aptitud,,,,,vector,,smith,,,,0.0,315.0664539000136,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
aptitud,,,,,vector,,smith,,,,0.0,313.0846154000028,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
aptitud,,,,,vector,,smith,,,,0.0,266.035863099969,3.828251793417603,10.820954296122018,0,172.1799999999159,-0.2981747592304269,-0.0874683681847177,861553,2,163.11594441134687,0,6,25,28364,True,172.1999999999159,2.426264685391731,0.11897913987611208
aptitud,,,,,scalar,,smith,,,,0.0,267.72295259998646,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,136.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
aptitud,,,,,scalar,,smith,,,,0.0,235.00819169997703,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,136.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
planificador,,,,,,waypoint,smith,,,,0.0,111.73392369999783,3.1141101005999254,7.428894462972869,0,119.57999999996373,-0.11926498204032457,-0.08383934460953313,691520,2,164.30284052668833,0,6,1,10572,True,119.59999999996371,1.6291744138664648,0.11375195496584833
planificador,,,,,,waypoint,smith,,,,0.0,155.65412310004467,3.614110531193292,9.072683582912228,0,160.33999999992668,-0.0993489237564304,-0.09555189120177587,1087940,2,161.40556095143774,0,6,13,22657,True,160.35999999992666,2.2323873413988675,0.07639118570348852
planificador,,,,,,waypoint,smith,,,,0.0,120.26548130001174,2.4166773800090127,6.948700048266349,0,127.15999999995684,-0.1630331448460397,1.350255750639123,562901,2,163.11594441134687,0,9,25,14929,True,127.17999999995682,1.2211485950255159,0.045791069569469656
planificador,,,,,,game,smith,,,,0.0,242.43920020002406,4.322122732166215,10.505442942701976,0,176.53999999991194,-0.06582875931013943,0.40675738802752015,1117093,2,164.1693678202221,0,6,7,10554,True,176.55999999991192,2.1954514599151613,0.02206964746028639
planificador,,,,,,game,smith,,,,0.0,200.1435010000132,3.324432433733766,10.21920715909646,0,172.43999999991567,-0.018497870891486634,1.2884551273982225,932118,2,164.03314879530987,0,6,19,20997,True,172.45999999991565,2.617808740857497,0.09358910898240502
pasillo,,,,lease,,,smith,,,,0.0,282.7368166000233,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
pasillo,,,,lease,,,smith,,,,0.0,245.31080459995428,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
pasillo,,,,price,,,smith,,,,5.359999999999974,142.57555530004902,3.6745242631102286,7.725315068038409,0,126.03999999995786,-0.3593243914281137,0.2700071285253012,644304,2,162.53916119675563,0,6,5,13064,True,126.05999999995784,1.726066243226309,0.08972173366044167
pasillo,,,,price,,,smith,,,,1.1800000000000006,132.76182840002002,2.969450187614934,6.674142957641758,0,120.91999999996251,-0.10330100722583446,-0.03310040073279019,694364,2,164.95158979780044,0,6,17,11028,True,120.9399999999625,1.5996803722596624,0.0
seguridad,,,,,,,smith,,,nested,0.36000000000000004,316.79503790003946,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.07313036700272968,-0.10931391821557668,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.09832977731462822
seguridad,,,,,,,smith,,,coalition,0.0,272.4879680000013,3.8924473597805846,14.073305329073055,0,262.65999999983364,-0.07195064628054224,-0.05885759797171186,1485093,2,164.30284052668833,0,9,1,22923,True,262.6799999998336,3.1644580043681403,0.11366802741328136
seguridad,,,,,,,smith,,,coalition,0.0,227.0803190000006,4.19814254297122,12.820325169129902,0,232.07999999986143,-0.11151095245190301,2.2947870940356374,1215864,2,161.40556095143774,0,9,13,19728,True,232.0999999998614,1.9483282629992222,0.09348166153947401
seguridad,,,,,,,smith,,,none,0.0,158.4932866000454,3.8974915922266806,10.61258561006832,0,158.9999999999279,-0.15511289552010687,0.211994701873099,847900,2,162.53916119675563,0,6,5,13217,True,159.01999999992788,2.0231771483802423,0.07794662180286238
seguridad,,,,,,,smith,,,none,0.0,199.78558819997124,3.092761259522116,11.315638982522714,0,215.1799999998768,-0.10330100722583446,0.1787108168658147,1312510,2,164.95158979780044,0,6,17,17915,True,215.19999999987678,2.6472522164877894,0.08033215332357013
reclutamiento,,,,,,,smith,,atomic,,0.36000000000000004,285.9245175999822,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.07313036700272968,-0.10931391821557668,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.09832977731462822
