_grid,cfg_a_ref,cfg_belief_err,cfg_cap_scale,cfg_corridor,cfg_fitness,cfg_planner,cfg_protocol,cfg_recertify,cfg_recruit,cfg_safety,corridor_double,cpu_s,curvature,energy_Wh,false_cert,makespan,min_sep_amr,min_sep_load,msgs,n_done,phi_oracle,recert_reject,revisions,seed,slip,success,t_end,tortuosity,wall_pen_max
protocolos,,,,,,,best_response,,,,0.0,596.0368959000334,3.6914581213465385,13.698373482204525,0,226.01999999986694,-0.06872062705069273,-0.08120147106971132,1364064,2,164.99191714740508,0,6,3,28347,True,226.03999999986692,3.1637746578542325,0.10174113573476617
protocolos,,,,,,,best_response,,,,0.0,276.8663864999544,3.560913291604259,12.735089735997535,0,218.83999999987347,-0.11663288922950393,-0.05154357814874272,1432894,2,164.04594460792066,0,6,15,24974,True,218.85999999987345,3.4241147710961153,0.10802845933549293
protocolos,,,,,,,best_response,,,,0.0,174.49635069997748,3.3146088458797593,9.604646109335695,0,151.9599999999343,-0.19323590289796794,-5.521146547415867e-05,918006,2,161.6785730938033,0,6,27,22600,True,151.97999999993428,2.3383795046636386,0.15606945983476023
protocolos,,,,,,,smith,,,,0.36000000000000004,343.51535449997755,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.07313036700272968,-0.10931391821557668,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.09832977731462822
protocolos,,,,,,,smith,,,,0.0,239.18043690000195,3.643833941586091,11.504091357160187,0,191.03999999989875,-0.4264237050683667,0.34639182047758776,1222883,2,163.3560085253781,0,6,21,19084,True,191.05999999989874,2.632510882123138,0.06074195381933123
protocolos,,,,,,,bnn,,,,0.0,177.72335109999403,3.603513159529173,8.522432341346402,0,143.1599999999423,-0.10006806079999228,1.3778006148365627,825068,2,164.99191714740508,0,6,3,22522,True,143.17999999994228,1.8329625994836851,0.0
protocolos,,,,,,,bnn,,,,0.0,206.01323009998305,3.745702969115613,10.458458578138558,0,167.4599999999202,-0.13759017458481543,-0.08956426295148745,898153,2,164.04594460792066,0,6,15,25924,True,167.47999999992018,2.6842168444153898,0.03323238919124627
protocolos,,,,,,,bnn,,,,0.0,219.96674709999934,3.4829542051519238,10.394683084726577,0,170.15999999991774,-0.31973052903403876,0.5865885101988084,1014856,2,161.6785730938033,0,6,27,24047,True,170.17999999991773,2.3989400336955296,0.16665883981515078
protocolos,,,,,,,logit,,,,0.0,249.6979612999712,3.529406962453635,12.624865602930855,0,206.9399999998843,-0.10964566614019428,0.15070085306588865,1180188,2,162.6988266292967,0,9,9,24484,True,206.95999999988427,3.1040431654730236,0.11018922889890526
protocolos,,,,,,,logit,,,,0.0,220.93494390003616,3.178962882197917,9.813546758362548,0,174.45999999991383,-0.22758079513276025,-0.10458439254056806,1105717,2,163.3560085253781,0,6,21,19403,True,174.47999999991382,2.291973283447436,0.0
protocolos,,,,,,,replicator,,,,0.0,241.9857289000065,nan,10.000666666694134,0,300.01999999979967,0.5190597504109757,8.752966509180462,960064,0,164.99191714740508,0,0,3,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,266.6407532999874,nan,10.000666666694134,0,300.01999999979967,0.8104944277797963,12.35725603000914,780052,0,164.04594460792066,0,0,15,0,False,300.01999999979967,nan,0.0
protocolos,,,,,,,replicator,,,,0.0,268.62789090001024,nan,10.000666666694134,0,300.01999999979967,0.380361792127534,6.418924973563938,840056,0,161.6785730938033,0,0,27,0,False,300.01999999979967,nan,0.0
aptitud,,,,,vector,,smith,,,,0.36000000000000004,372.0853959999513,4.329697639053136,18.19094609499221,0,162.97999999992427,-0.07313036700272968,-0.10931391821557668,1896977,1,162.6988266292967,0,9,9,43816,False,300.01999999979967,4.507725699823375,0.09832977731462822
aptitud,,,,,vector,,smith,,,,0.0,301.074334600009,3.643833941586091,11.504091357160187,0,191.03999999989875,-0.4264237050683667,0.34639182047758776,1222883,2,163.3560085253781,0,6,21,19084,True,191.05999999989874,2.632510882123138,0.06074195381933123
aptitud,,,,,scalar,,smith,,,,0.0,407.90059279999696,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,136.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
aptitud,,,,,scalar,,smith,,,,0.0,233.72674889996415,4.368940603707434,9.179756685246735,0,153.07999999993328,-0.11055787638684106,-0.038166016480450704,954829,2,136.04594460792066,0,6,15,19992,True,153.09999999993326,2.2091377508449996,0.04132862435071516
aptitud,,,,,scalar,,smith,,,,0.0,224.7691059000208,4.167658896555526,11.090092492386411,0,167.51999999992015,-0.09288862059883718,0.4031800675333148,906284,2,133.6785730938033,0,6,27,30442,True,167.53999999992013,2.7531554772030966,0.0
planificador,,,,,,waypoint,smith,,,,0.0,284.23381810000865,3.868332439810939,18.22711810551787,0,68.8200000000099,-0.1312471439845393,1.4440013619160093,1614725,1,162.6988266292967,0,18,9,43702,False,300.01999999979967,1.3275545277749956,0.1495473614035751
planificador,,,,,,waypoint,smith,,,,4.1000000000000005,180.89798589999555,4.678823244498045,13.50957040026914,0,184.67999999990454,-0.19898838617630904,-0.15122702531477294,1274040,2,163.3560085253781,0,6,21,37004,True,184.69999999990452,3.467716415776681,0.09772663373792012
planificador,,,,,,game,smith,,,,0.0,325.7701824000105,4.040822414193218,15.96849638352311,0,120.5999999999628,-0.1920354257383266,0.5929159532741544,1474359,1,164.99191714740508,0,6,3,18662,False,300.01999999979967,2.4173260810209243,0.010806230267290218
