experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,assigned_load_label,assigned_slot_label,assigned_to_selected_load,battery_fraction,final_x,final_y,force_limit_n,max_speed_mps,method_communication_dependency,method_comparison_group,method_family,method_ownership,method_scope,method_variant,path_length_m,payload_kg,robot_id,robot_index,start_x,start_y
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,1,2,True,0.8407531546630133,-1.0113678133908555,1.1223044365778598,102.17881566654593,0.6431036923684899,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,13.716088287957941,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,1,3,True,0.7849329585570033,1.7070528179686837,1.753986556676776,88.7116751805466,0.7500884199756054,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,15.954777896720687,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,1,1,True,0.9890256873501849,-0.30685313353058286,0.29141384518701896,97.01941786274091,0.8223744231593877,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,14.49076957933455,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_centralized_cbf_networked,2,1,False,0.8303907236925395,-6.550221864281176,-1.3614056629749882,94.74151128417215,0.7564766678781689,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,1.958010752664662,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,1,4,True,0.9886587402783416,3.677882731188466,4.165723664228858,93.35052245563375,0.6943259737189754,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,20.670173406529884,34.499106124908124,amr-01,1,-10.643244695650838,-4.699962951168018
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,1,2,True,0.8407531546630133,1.1701867065279288,2.4338668512962665,102.17881566654593,0.6431036923684899,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,16.555185530717655,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,1,3,True,0.7849329585570033,3.867013712110513,2.877520092169174,88.7116751805466,0.7500884199756054,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,19.030782779657027,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,1,1,True,0.9890256873501849,1.8072423090454464,1.5005690777971366,97.01941786274091,0.8223744231593877,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,17.650408862852743,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_decentralized_cbba_relay,2,1,False,0.8303907236925395,-5.949239233724406,-0.75007806665013,94.74151128417215,0.7564766678781689,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,event_triggered_cbba_relay,2.731552644732203,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,1,4,True,0.9886587402783416,3.7722474578470733,4.197815957274563,93.35052245563375,0.6943259737189754,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,20.723441074151488,34.499106124908124,amr-01,1,-10.643244695650838,-4.699962951168018
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,1,2,True,0.8407531546630133,1.269103002357493,2.4548972899463113,102.17881566654593,0.6431036923684899,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,16.77081130858277,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,1,3,True,0.7849329585570033,3.968260317267731,2.910950983607096,88.7116751805466,0.7500884199756054,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,19.082473407930937,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,1,1,True,0.9890256873501849,1.9145517015281919,1.5239101901366723,97.01941786274091,0.8223744231593877,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,17.668000867910624,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,sota_delay_tolerant_consensus,2,1,False,0.8303907236925395,-5.168096555042876,-1.2129098230910274,94.74151128417215,0.7564766678781689,medium,baseline_sota_decentralized_medium_communication,sota,baseline,decentralized,delay_tolerant_consensus_transport,2.9879581958947647,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,2,1,False,0.9886587402783416,-10.643244695650838,-4.699962951168018,93.35052245563375,0.6943259737189754,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,0.0,34.499106124908124,amr-01,1,-10.643244695650838,-4.699962951168018
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,1,2,True,0.8407531546630133,0.6093624704155014,2.290678484351047,102.17881566654593,0.6431036923684899,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,19.0324758915819,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,1,1,True,0.7849329585570033,1.1627060936167928,1.3964560936729942,88.7116751805466,0.7500884199756054,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,18.391879698011817,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,1,4,True,0.9890256873501849,3.2054757405775596,3.896468101336961,97.01941786274091,0.8223744231593877,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,21.705238020616076,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_connectivity_wrench_game,1,3,True,0.8303907236925395,3.304319265047957,2.623977400549788,94.74151128417215,0.7564766678781689,low,proposed_model_based_decentralized_low_communication,model_based,proposed,decentralized,connectivity_aware_wrench_market_game,18.937882343211818,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,2,1,False,0.9886587402783416,-10.643244695650838,-4.699962951168018,93.35052245563375,0.6943259737189754,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,0.0,34.499106124908124,amr-01,1,-10.643244695650838,-4.699962951168018
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,1,1,True,0.8407531546630133,0.5809694531489221,0.9751913256199314,102.17881566654593,0.6431036923684899,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,14.900674213798663,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,0,0,False,0.7849329585570033,-9.978600979483222,-4.963541650153541,88.7116751805466,0.7500884199756054,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,0.0,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,1,3,True,0.9890256873501849,2.570724037269174,2.4882132858724955,97.01941786274091,0.8223744231593877,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,15.546232689510735,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,ours_delay_robust_repair,1,2,True,0.8303907236925395,-0.04561738874536578,1.757520853392712,94.74151128417215,0.7564766678781689,low,proposed_model_based_decentralized_local_low_communication,model_based,proposed,decentralized_local,delay_robust_wrench_repair_guard,15.328742130757766,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,1,4,True,0.9886587402783416,4.072414384546384,4.309534044153034,93.35052245563375,0.6943259737189754,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,20.129084340143365,34.499106124908124,amr-01,1,-10.643244695650838,-4.699962951168018
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,1,2,True,0.8407531546630133,1.6245951255234612,2.4800770576595284,102.17881566654593,0.6431036923684899,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,17.189780474798376,37.76173622459306,amr-02,2,-10.558296584272128,-3.9900271664857945
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,1,3,True,0.7849329585570033,4.313135504598582,3.045564531495811,88.7116751805466,0.7500884199756054,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,18.897052106260354,32.78474952324548,amr-03,3,-9.978600979483222,-4.963541650153541
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,1,1,True,0.9890256873501849,2.3043256593813295,1.586032082219803,97.01941786274091,0.8223744231593877,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,17.513824483941068,35.85500225362164,amr-04,4,-8.971437117232473,-3.8791900814276663
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,0,0,False,0.7376274725958494,4.641628768137733,-2.5626047984835867,97.4406453371007,0.6399673279955735,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,0.5624761692025448,36.01067327675461,amr-05,5,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,reference_full_communication,2,1,False,0.8303907236925395,-5.316329124444601,-1.32018398751255,94.74151128417215,0.7564766678781689,high,reference_model_based_reference_centralized_high_communication,model_based_reference,reference,centralized,full_information_upper_reference,2.768879506315093,35.013167213715796,amr-06,6,-6.9689018349842575,-3.2165776200666616
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,1,1,True,0.9940167368594421,2.309554935436684,1.576761245198937,88.5198823379537,0.8509357476371568,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,18.96755508059006,32.71386955967854,amr-01,1,-10.684845656303784,-4.870626449731333
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,1,2,True,0.9387019546784063,1.5430029433310337,2.2796443741921144,94.44422073387452,0.7467303131442911,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,18.93793493586832,34.90329896686667,amr-02,2,-10.56,-4.0138394560429775
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,1,3,True,0.8673863122094186,4.072882588591661,3.351846441442622,89.17116074771528,0.6224084342819525,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,19.85100265011161,32.95455940676434,amr-03,3,-10.080003559382442,-5.2519282170912485
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,1,4,True,0.9406624344568479,3.655937734558521,4.48039606351203,82.21823165237632,0.7643331102918146,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,19.849900939864156,30.384998654139075,amr-04,4,-8.794887352748209,-4.629947082823157
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,0,0,False,0.8209346936627595,5.847741024236129,-5.537794230881114,93.52191697700583,0.863253172735891,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,6.69321062802489,34.56244757845867,amr-05,5,1.9785845115418332,-0.5555475473288045
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_centralized_global_mpc,2,1,False,0.8838617998957216,-3.8183532349927476,0.5324543750620008,87.03758272398768,0.7824670315463965,high,baseline_classic_centralized_high_communication,classic,baseline,centralized,global_state_controller_sensitive_to_network,1.5274493072010136,32.16606318060415,amr-06,6,-5.032800758060838,0.0908597455372131
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,0,0,False,0.9940167368594421,-10.684845656303784,-4.870626449731333,88.5198823379537,0.8509357476371568,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,32.71386955967854,amr-01,1,-10.684845656303784,-4.870626449731333
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,1,2,True,0.9387019546784063,-5.914585084871006,0.31306517872762973,94.44422073387452,0.7467303131442911,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,8.343296068563655,34.90329896686667,amr-02,2,-10.56,-4.0138394560429775
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,2,1,False,0.8673863122094186,-10.080003559382442,-5.2519282170912485,89.17116074771528,0.6224084342819525,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,32.95455940676434,amr-03,3,-10.080003559382442,-5.2519282170912485
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,0,0,False,0.9406624344568479,-8.794887352748209,-4.629947082823157,82.21823165237632,0.7643331102918146,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,30.384998654139075,amr-04,4,-8.794887352748209,-4.629947082823157
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,1,4,True,0.8209346936627595,-4.324711915939207,-2.3479772280773585,93.52191697700583,0.863253172735891,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,13.81601838010758,34.56244757845867,amr-05,5,1.9785845115418332,-0.5555475473288045
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,classic_decentralized_sensor_apf,0,0,False,0.8838617998957216,-5.032800758060838,0.0908597455372131,87.03758272398768,0.7824670315463965,low,baseline_classic_decentralized_low_communication,classic,baseline,decentralized,local_sensor_apf_low_comm,0.0,32.16606318060415,amr-06,6,-5.032800758060838,0.0908597455372131
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_radius_9m_low_loss_seed8900,radius_9m_low_loss,8900,sota_centralized_cbf_networked,1,2,True,0.9940167368594421,-5.901472030370563,0.5305847931646414,88.5198823379537,0.8509357476371568,high,baseline_sota_centralized_high_communication,sota,baseline,centralized,networked_cbf_with_global_traffic,14.234598600402991,32.71386955967854,amr-01,1,-10.684845656303784,-4.870626449731333
