experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,entity,entity_id,formation_error_m,phase,theta_rad,time_s,wrench_residual_norm,x,y
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.7325162222723736,1,-0.29878087096784434,2.6999999999999997,0.4319278151186205,-7.882101133571014,-4.205606715723339
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,-9.795607911610345,-3.6929290021752896
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,-9.418473082781082,-4.300378029570941
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,-7.3621091704209105,-4.944222612095633
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.7325162222723736,1,,2.6999999999999997,0.4319278151186205,-6.3063779232973225,-4.168178710056702
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.4897742199369073,1,-0.17349828185108462,3.2399999999999998,0.422011239359027,-7.621486382945862,-4.110447434882575
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,-9.483304250544885,-3.5743524351461216
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,-9.139320810784984,-4.3999021174737605
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,-6.974764557207649,-4.861096830621019
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.4897742199369073,1,,3.2399999999999998,0.422011239359027,-6.057928074454442,-3.9032258953099603
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.24887528329057987,1,0.04053659172899904,3.78,0.3582092232794651,-7.357412328829787,-4.025383035605296
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.24887528329057987,1,,3.78,0.3582092232794651,-9.160488258032258,-3.641842817148214
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.24887528329057987,1,,3.78,0.3582092232794651,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.24887528329057987,1,,3.78,0.3582092232794651,-8.84879203125615,-4.617165719553432
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.24887528329057987,1,,3.78,0.3582092232794651,-6.619995098515945,-4.682558195417686
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.24887528329057987,1,,3.78,0.3582092232794651,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.24887528329057987,1,,3.78,0.3582092232794651,-5.906269881119271,-3.571189155385708
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.3552575979580843,1,0.3000211930164798,4.32,0.2248990868165453,-7.092305169523545,-3.943561312359622
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.3552575979580843,1,,4.32,0.2248990868165453,-8.899180631750623,-3.8519589689688893
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.3552575979580843,1,,4.32,0.2248990868165453,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.3552575979580843,1,,4.32,0.2248990868165453,-8.541912776599453,-4.81015257760456
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.3552575979580843,1,,4.32,0.2248990868165453,-6.30310636237682,-4.442840225908622
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.3552575979580843,1,,4.32,0.2248990868165453,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.3552575979580843,1,,4.32,0.2248990868165453,-5.833210879690715,-3.2132593515750805
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.43588575463450746,1,0.5545800118499784,4.859999999999999,0.12130416617676995,-6.8345886224716,-3.8413110126224055
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,-8.64045663894069,-4.065739745381462
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,-8.20681966296725,-4.947860607335523
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,-6.026800776086286,-4.157123156748183
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.43588575463450746,1,,4.859999999999999,0.12130416617676995,-5.821076377463883,-2.847778455089422
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.5217913808588455,1,0.7734498612180527,5.3999999999999995,0.2580269397306944,-6.600416071712376,-3.6934016877002573
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,-8.349765354190653,-4.232947812614443
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,-7.8512652951579,-5.017357694674795
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,-5.7934603465639345,-3.835372752379932
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.5217913808588455,1,,5.3999999999999995,0.2580269397306944,-5.847515530257149,-2.482979871299046
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.6212361915555545,1,0.9570653481067275,5.9399999999999995,0.4133102941128213,-6.401990489114888,-3.5000467591841806
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,-8.030913520876473,-4.336319822649807
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,-7.488938772971096,-5.0185736351203065
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,-5.60571508749952,-3.4849696220854933
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.6212361915555545,1,,5.9399999999999995,0.4133102941128213,-5.903220776535408,-2.1213998711087445
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.647080907885735,1,1.0950149237641575,6.4799999999999995,0.5260183685349714,-6.24087420246114,-3.2744811295996747
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,-7.696697644599708,-4.3560457263617245
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,-7.13267217802447,-4.952622392338385
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,-5.454248975024293,-3.1172776058059872
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.647080907885735,1,,6.4799999999999995,0.5260183685349714,-5.955458686363613,-1.7593485611282214
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.602167568874584,1,1.183788678455893,7.02,0.5926037644481732,-6.111135069864036,-3.0293704159574877
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.602167568874584,1,,7.02,0.5926037644481732,-7.373365906128763,-4.270926241240656
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.602167568874584,1,,7.02,0.5926037644481732,-10.69268951025361,-3.675319540355136
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-03,0.602167568874584,1,,7.02,0.5926037644481732,-6.79510158487928,-4.821041064221138
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-04,0.602167568874584,1,,7.02,0.5926037644481732,-5.324314492172261,-2.741368598715764
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-05,0.602167568874584,1,,7.02,0.5926037644481732,4.100460659484564,-2.460739231253036
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-06,0.602167568874584,1,,7.02,0.5926037644481732,-5.962827727128177,-1.4128786641608269
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,payload,load-01,0.5094689071123939,1,1.2314725940467088,7.56,0.6257646864192796,-6.003425097426386,-2.7737292188966696
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-01,0.5094689071123939,1,,7.56,0.6257646864192796,-7.101945587618862,-4.076204997360815
SP7_MC_communication_robustness_paper,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed8900,nominal_full_mesh,8900,classic_centralized_global_mpc,robot,amr-02,0.5094689071123939,1,,7.56,0.6257646864192796,-10.69268951025361,-3.675319540355136
