id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H4_HP_1_reference_reduces_collision_vs_direct,collision_rate,wilcoxon_signed_rank,1338,8.396021317989852e-184,8.396021317989852e-184,2.5188063953969557e-183,-0.039246218533941536,mean_paired_difference,-0.04164084714597501,-0.03679885090304156,-0.8525491829394866,cohens_dz,-0.9953108775015729,0.05,True,True,True,ok,reference_time_expanded_cbf vs direct_to_target
H4_HP_2_cbf_reduces_collision_vs_direct,collision_rate,wilcoxon_signed_rank,1338,4.437529261810066e-183,4.437529261810066e-183,8.875058523620131e-183,-0.03814310179561094,mean_paired_difference,-0.040595908150327896,-0.03577594010605288,-0.8470598272369012,cohens_dz,-0.9950585575202784,0.05,True,True,True,ok,cbf_safety_filter vs direct_to_target
H4_HP_3_tensor_reduces_collision_vs_direct,collision_rate,wilcoxon_signed_rank,1338,3.5161959615306206e-184,3.5161959615306206e-184,1.4064783846122482e-183,-0.03744491191431247,mean_paired_difference,-0.03982907423383984,-0.03510742627669054,-0.8430153850646307,cohens_dz,-0.9979670967600605,0.05,True,True,True,ok,tensor_flow_motion_field vs direct_to_target
H4_HP_4_energy_smith_reduces_energy_vs_cbf,energy_proxy_wh,wilcoxon_signed_rank,1338,0.9999997663167506,0.9999997663167506,0.9999997663167506,-2.265590869227088,mean_paired_difference,-4.2428110715589265,-0.2835852930329368,-0.0604948183537321,cohens_dz,0.15904714380921442,0.05,False,False,False,ok,energy_aware_smith_motion vs cbf_safety_filter
H4_HP_5_methods_differ_gap_vs_reference,performance_gap_vs_reference,friedman_chi_square,1338,0.0,0.0,0.0,0.3687354497011322,kendall_w,nan,nan,0.3687354497011322,kendall_w,nan,0.05,True,True,True,ok,"direct_to_target,priority_yield,apf_obstacle_avoidance,velocity_obstacle_proxy,cbf_safety_filter,replicator_motion_field,logit_motion_field,bnn_motion_field,primal_dual_motion_field,pid_safety_motion,tensor_flow_motion_field,explicit_vgne_cbf_motion,smith_motion_field,energy_aware_smith_motion"
