experiment_id,scenario_generator,scenario_variant_id,seed,method,assigned_robots,force_demand_n,force_error_n,load_index,mass_kg,mobile_conflict,obstacle_intersection,raw_mobile_conflicts,raw_obstacle_intersections,required_robots,route_mitigation_factor,scalar_feasible,torque_demand_nm,torque_error_nm,transport_success,travel_distance_m,wrench_feasible,wrench_residual_norm
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,99.8749644270195,16.292906122298266,1,100.25132901457891,False,False,0.0,1.0,2,0.18,True,-81.72212832337121,33.23263201383034,False,86.81794941311705,False,0.43815508595799574
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,109.19213990037287,8.955290017705323,2,66.67851630049843,False,False,0.0,0.0,2,0.18,True,35.8005816290371,16.18979002421169,False,57.80484364810321,False,0.21835952756491292
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,1,56.71285399979338,31.163412434248603,3,55.1345671098928,False,False,0.0,0.0,1,0.18,True,7.099306597882647,13.305491116068582,False,15.060247615227535,False,0.42356271089467606
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,3,141.89878214957682,5.641436326582499,4,136.05443021171558,False,False,0.0,0.0,3,0.18,True,-34.92477472377349,12.846165789813362,False,47.175633859681824,False,0.16542550111109924
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,1,103.80452671919556,84.65758368575936,5,60.01506252984055,False,False,0.0,0.0,1,0.18,False,-30.54137075013402,28.188134372976464,False,33.51575165419671,False,0.8884089127169746
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,93.36666276849778,61.696920098305576,6,113.63387607326572,False,False,0.0,0.0,2,0.18,True,196.73181338652293,117.71509366970801,False,31.984526170616327,False,0.891451814980093
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,101.03499488320925,8.589690197142403,7,85.68192684712781,False,False,0.0,0.0,2,0.18,True,-77.89895604044112,12.79871372841059,False,33.143146471430455,False,0.18117047816309775
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,3,99.87241985915693,7.297209477422094,8,127.05472379077197,False,False,0.0,0.0,3,0.18,True,-109.08649279097895,7.697992768863074,True,24.22512988615201,True,0.10157929323675302
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,3,91.60901488291823,24.962942262284148,9,135.0892771690115,False,False,0.0,0.0,3,0.18,False,-114.8760298259736,26.55951535640726,False,21.16192668222451,False,0.357361643035723
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,3,127.53601472143005,20.058952350020476,10,131.57054839420263,False,False,0.0,1.0,3,0.18,True,151.6211725221163,21.41848267222406,False,27.178721664772794,False,0.2114059828730797
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,128.07141452668208,18.39688704359507,11,102.14438882682455,False,False,0.0,0.0,2,0.18,True,-105.23151371798055,43.99239067294745,False,38.99055757271803,False,0.44204374679357883
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,101.14102832114011,11.577992046503336,12,112.59465835076118,False,False,0.0,0.0,2,0.18,False,-74.95429439232704,26.162853202843095,False,31.982599746244205,False,0.3464917949382455
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,1,87.54136482372311,70.21531058139858,13,47.434712440947465,False,False,0.0,1.0,1,0.18,True,-106.94774345576198,116.24294649913794,False,38.764463952825125,False,1.3508203882159218
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,2,98.48718507337736,6.6771083989552205,14,78.539860870359,False,False,0.0,0.0,2,0.18,True,-22.917934367977256,15.5280911924233,False,30.533591592152966,False,0.20560070076024442
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,1,93.89097901966069,62.104037617804565,15,34.50491763957244,False,False,0.0,0.0,1,0.18,True,-10.876659942076628,34.886496136212926,False,29.88990760883358,False,0.7922630857940227
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_coalition_oracle,3,116.21194369265267,23.978533193218404,16,138.79176553952962,False,False,0.0,0.0,3,0.18,True,-132.0556571764672,31.978955686079857,False,30.269128669866088,False,0.3181457263205192
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,99.8749644270195,16.292906122298266,1,100.25132901457891,False,False,0.0,1.0,2,0.8,True,-81.72212832337121,33.23263201383034,False,85.5137169801145,False,0.43815508595799574
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,109.19213990037287,8.955290017705323,2,66.67851630049843,False,False,0.0,0.0,2,0.8,True,35.8005816290371,16.18979002421169,False,58.33886415843957,False,0.21835952756491292
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,1,56.71285399979338,31.163412434248603,3,55.1345671098928,False,False,0.0,0.0,1,0.8,True,7.099306597882647,13.305491116068582,False,15.255282557920207,False,0.42356271089467606
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,3,141.89878214957682,5.641436326582499,4,136.05443021171558,False,False,0.0,0.0,3,0.8,True,-34.92477472377349,12.846165789813362,False,47.86763040186387,False,0.16542550111109924
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,1,103.80452671919556,84.65758368575936,5,60.01506252984055,False,False,0.0,0.0,1,0.8,False,-30.54137075013402,28.188134372976464,False,34.03244918055481,False,0.8884089127169746
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,93.36666276849778,61.696920098305576,6,113.63387607326572,False,False,0.0,0.0,2,0.8,True,196.73181338652293,117.71509366970801,False,32.44059410819575,False,0.891451814980093
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,101.03499488320925,8.589690197142403,7,85.68192684712781,False,False,0.0,0.0,2,0.8,True,-77.89895604044112,12.79871372841059,False,33.70217608661398,False,0.18117047816309775
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,3,99.87241985915693,7.297209477422094,8,127.05472379077197,False,False,0.0,0.0,3,0.8,True,-109.08649279097895,7.697992768863074,True,24.5951895381161,True,0.10157929323675302
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,3,91.60901488291823,24.962942262284148,9,135.0892771690115,False,False,0.0,0.0,3,0.8,False,-114.8760298259736,26.55951535640726,False,21.41126699566813,False,0.357361643035723
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,3,127.53601472143005,20.058952350020476,10,131.57054839420263,False,False,0.0,1.0,3,0.8,True,151.6211725221163,21.41848267222406,False,26.87312297944633,False,0.2114059828730797
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,128.07141452668208,18.39688704359507,11,102.14438882682455,False,False,0.0,0.0,2,0.8,True,-105.23151371798055,43.99239067294745,False,39.477282845564545,False,0.44204374679357883
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,101.14102832114011,11.577992046503336,12,112.59465835076118,False,False,0.0,0.0,2,0.8,False,-74.95429439232704,26.162853202843095,False,32.111337006966124,False,0.3464917949382455
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,1,87.54136482372311,70.21531058139858,13,47.434712440947465,False,False,0.0,1.0,1,0.8,True,-106.94774345576198,116.24294649913794,False,37.93508566281053,False,1.3508203882159218
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,2,98.48718507337736,6.6771083989552205,14,78.539860870359,False,False,0.0,0.0,2,0.8,True,-22.917934367977256,15.5280911924233,False,30.877492319444524,False,0.20560070076024442
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,1,93.89097901966069,62.104037617804565,15,34.50491763957244,False,False,0.0,0.0,1,0.8,True,-10.876659942076628,34.886496136212926,False,30.466420912712305,False,0.7922630857940227
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,centralized_time_expanded_mpc,3,116.21194369265267,23.978533193218404,16,138.79176553952962,False,False,0.0,0.0,3,0.8,True,-132.0556571764672,31.978955686079857,False,30.366779143784584,False,0.3181457263205192
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,99.8749644270195,9.752796642481396,1,100.25132901457891,False,False,0.0,1.0,2,0.04,True,-81.72212832337121,13.218323754453692,False,63.14579201877811,False,0.18893831005586403
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,109.19213990037287,33.370253194959965,2,66.67851630049843,False,False,0.0,0.0,2,0.04,True,35.8005816290371,32.87776703873274,False,57.68425837157564,False,0.5121481930971733
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,1,56.71285399979338,31.019168863134723,3,55.1345671098928,False,False,0.0,0.0,1,0.04,True,7.099306597882647,24.378617368518753,False,15.016207466877578,False,0.49315721088720643
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,3,141.89878214957682,20.66373983307373,4,136.05443021171558,False,False,0.0,0.0,3,0.04,True,-34.92477472377349,34.99440443833887,False,43.140566153547866,False,0.4610326878144054
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,1,103.80452671919556,52.43823136282919,5,60.01506252984055,False,False,0.0,0.0,1,0.04,False,-30.54137075013402,24.262685575854213,False,33.399078019212624,False,0.5892120380627033
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,93.36666276849778,71.35093678407625,6,113.63387607326572,False,False,0.0,0.0,2,0.04,True,196.73181338652293,78.9579429755198,False,31.881543087937096,False,0.8631825590666179
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,101.03499488320925,9.816344388608117,7,85.68192684712781,False,False,0.0,0.0,2,0.04,True,-77.89895604044112,9.679617337566683,False,33.01691397767934,False,0.1551756849241017
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,3,99.87241985915693,25.645242730949278,8,127.05472379077197,False,False,0.0,0.0,3,0.04,True,-109.08649279097895,33.48819280934016,False,36.8133272664396,False,0.40022159513774686
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,3,91.60901488291823,18.675623082691548,9,135.0892771690115,False,False,0.0,0.0,3,0.04,True,-114.8760298259736,21.86002197029981,False,36.55875714236873,False,0.278874495267811
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,3,127.53601472143005,14.257667925999744,10,131.57054839420263,False,False,0.0,1.0,3,0.04,True,151.6211725221163,14.377252798666035,False,27.247727819523938,False,0.14659206731306637
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,128.07141452668208,61.02432694477093,11,102.14438882682455,False,False,0.0,0.0,2,0.04,True,-105.23151371798055,25.14811704893829,False,35.16917858207482,False,0.5330577127081949
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,101.14102832114011,46.39099906141277,12,112.59465835076118,False,False,0.0,0.0,2,0.04,True,-74.95429439232704,20.606082507004082,False,38.049030811324656,False,0.5260507753689864
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,1,87.54136482372311,32.11664536251525,13,47.434712440947465,False,False,0.0,1.0,1,0.04,True,-106.94774345576198,19.60964132491995,False,45.778471173305164,False,0.4101418764482951
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,2,98.48718507337736,36.45121450213368,14,78.539860870359,False,False,0.0,0.0,2,0.04,True,-22.917934367977256,28.93378587149358,False,30.12216154694224,False,0.517483528063582
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,1,93.89097901966069,76.03632171951296,15,34.50491763957244,False,False,0.0,0.0,1,0.04,True,-10.876659942076628,25.030639763717474,False,37.425294298672405,False,0.8681765832138845
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,classic_local_greedy,3,116.21194369265267,42.299790429038396,16,138.79176553952962,False,False,0.0,0.0,3,0.04,True,-132.0556571764672,50.318271156959966,False,21.28186287665065,False,0.5269513557472085
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,99.8749644270195,26.69607844798574,1,100.25132901457891,False,False,0.0,1.0,2,0.35,True,-81.72212832337121,26.846693845088595,False,60.42408310467532,False,0.423517062504091
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,109.19213990037287,26.1884815657263,2,66.67851630049843,False,False,0.0,0.0,2,0.35,True,35.8005816290371,28.99160739932701,False,43.77288180236911,False,0.4345718815288404
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,1,56.71285399979338,31.019168863134723,3,55.1345671098928,False,False,0.0,0.0,1,0.35,True,7.099306597882647,24.378617368518753,False,15.113724938223914,False,0.49315721088720643
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,3,141.89878214957682,98.59594277508658,4,136.05443021171558,False,False,0.0,0.0,3,0.35,True,-34.92477472377349,4.010348368899457,False,51.62668354435024,False,0.696638870359527
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,1,103.80452671919556,52.43823136282919,5,60.01506252984055,False,False,0.0,0.0,1,0.35,False,-30.54137075013402,24.262685575854213,False,33.657426782391674,False,0.5892120380627033
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,93.36666276849778,71.35093678407625,6,113.63387607326572,False,False,0.0,0.0,2,0.35,True,196.73181338652293,78.9579429755198,False,32.10957705672681,False,0.8631825590666179
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,101.03499488320925,71.40739926694772,7,85.68192684712781,False,False,0.0,0.0,2,0.35,True,-77.89895604044112,58.12591847872588,False,30.051877684858002,False,1.01361636545078
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,3,99.87241985915693,72.58771710764583,8,127.05472379077197,False,False,0.0,0.0,3,0.35,True,-109.08649279097895,33.942755905917,False,43.96034701399313,False,0.790608510609503
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,3,91.60901488291823,20.177126073706365,9,135.0892771690115,False,False,0.0,0.0,3,0.35,False,-114.8760298259736,14.155850132597777,False,31.37310929542781,False,0.25238097996222786
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,3,127.53601472143005,54.410327995788734,10,131.57054839420263,False,False,0.0,1.0,3,0.35,True,151.6211725221163,75.67582677497047,False,23.785445260012246,False,0.6565993713828004
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,128.07141452668208,113.30646640747725,11,102.14438882682455,False,False,0.0,0.0,2,0.35,True,-105.23151371798055,117.56445051315228,False,45.33362143009602,False,1.4250786113229768
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,101.14102832114011,46.39099906141277,12,112.59465835076118,False,False,0.0,0.0,2,0.35,True,-74.95429439232704,20.606082507004082,False,38.113399441685615,False,0.5260507753689864
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,1,87.54136482372311,32.11664536251525,13,47.434712440947465,False,False,0.0,1.0,1,0.35,True,-106.94774345576198,19.60964132491995,False,45.36378202829786,False,0.4101418764482951
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,2,98.48718507337736,36.386097075741,14,78.539860870359,False,False,0.0,0.0,2,0.35,True,-22.917934367977256,29.241516774132595,False,22.969752737542002,False,0.5197090162074757
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,1,93.89097901966069,69.98681534092836,15,34.50491763957244,False,False,0.0,0.0,1,0.35,True,-10.876659942076628,20.92091232164111,False,33.748286360371466,False,0.7899474597845064
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,cbba_partitioned,3,116.21194369265267,78.8739207118331,16,138.79176553952962,False,False,0.0,0.0,3,0.35,True,-132.0556571764672,83.46821542237527,False,25.40051448014892,False,0.9274451136083515
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,99.8749644270195,9.752796642481396,1,100.25132901457891,False,False,0.0,1.0,2,0.32,True,-81.72212832337121,13.218323754453692,False,62.55678382322856,False,0.18893831005586403
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,109.19213990037287,43.351401331135925,2,66.67851630049843,False,False,0.0,0.0,2,0.32,True,35.8005816290371,30.34144951902323,False,56.70142726287804,False,0.549061686189169
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,1,56.71285399979338,31.019168863134723,3,55.1345671098928,False,False,0.0,0.0,1,0.32,True,7.099306597882647,24.378617368518753,False,15.104287763577492,False,0.49315721088720643
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,3,141.89878214957682,20.66373983307373,4,136.05443021171558,False,False,0.0,0.0,3,0.32,True,-34.92477472377349,34.99440443833887,False,43.45308072098492,False,0.4610326878144054
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,1,103.80452671919556,56.14212506641004,5,60.01506252984055,False,False,0.0,0.0,1,0.32,True,-30.54137075013402,1.7862717689285432,False,41.555728391368724,False,0.5413053806294296
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,93.36666276849778,71.35093678407625,6,113.63387607326572,False,False,0.0,0.0,2,0.32,True,196.73181338652293,78.9579429755198,False,32.08750925329554,False,0.8631825590666179
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,101.03499488320925,24.17060512854506,7,85.68192684712781,False,False,0.0,0.0,2,0.32,True,-77.89895604044112,17.317301499224527,False,31.113065673012315,False,0.3226277329094112
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,3,99.87241985915693,25.645242730949278,8,127.05472379077197,False,False,0.0,0.0,3,0.32,True,-109.08649279097895,33.48819280934016,False,36.98045098022983,False,0.40022159513774686
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,3,91.60901488291823,18.675623082691548,9,135.0892771690115,False,False,0.0,0.0,3,0.32,True,-114.8760298259736,21.86002197029981,False,36.67136244521423,False,0.278874495267811
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,3,127.53601472143005,14.257667925999744,10,131.57054839420263,False,False,0.0,1.0,3,0.32,True,151.6211725221163,14.377252798666035,False,27.10971551002166,False,0.14659206731306637
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,128.07141452668208,61.02432694477093,11,102.14438882682455,False,False,0.0,0.0,2,0.32,True,-105.23151371798055,25.14811704893829,False,35.38898999561841,False,0.5330577127081949
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,101.14102832114011,59.10867475281472,12,112.59465835076118,False,False,0.0,0.0,2,0.32,True,-74.95429439232704,55.50576141185812,False,36.902289785138,False,0.9071569993845167
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,1,87.54136482372311,32.11664536251525,13,47.434712440947465,False,False,0.0,1.0,1,0.32,True,-106.94774345576198,19.60964132491995,False,45.403913235879216,False,0.4101418764482951
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,2,98.48718507337736,36.45121450213368,14,78.539860870359,False,False,0.0,0.0,2,0.32,True,-22.917934367977256,28.93378587149358,False,30.277471552815847,False,0.517483528063582
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,1,93.89097901966069,76.03632171951296,15,34.50491763957244,False,False,0.0,0.0,1,0.32,True,-10.876659942076628,25.030639763717474,False,37.68565514558537,False,0.8681765832138845
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,auction_market_local,3,116.21194369265267,42.299790429038396,16,138.79176553952962,False,False,0.0,0.0,3,0.32,False,-132.0556571764672,50.318271156959966,False,25.653718945179953,False,0.5269513557472085
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,ours_primal_dual_spatial,2,99.8749644270195,16.292906122298266,1,100.25132901457891,False,False,0.0,1.0,2,0.52,True,-81.72212832337121,33.23263201383034,False,86.10272517566403,False,0.43815508595799574
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,ours_primal_dual_spatial,2,109.19213990037287,8.955290017705323,2,66.67851630049843,False,False,0.0,0.0,2,0.52,True,35.8005816290371,16.18979002421169,False,58.097693605384436,False,0.21835952756491292
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,ours_primal_dual_spatial,1,56.71285399979338,31.163412434248603,3,55.1345671098928,False,False,0.0,0.0,1,0.52,True,7.099306597882647,13.305491116068582,False,15.16720226122029,False,0.42356271089467606
SP8_MC_scalability_warehouse,scale_ladder,scale_64r_16l_seed9810,9810,ours_primal_dual_spatial,3,141.89878214957682,5.641436326582499,4,136.05443021171558,False,False,0.0,0.0,3,0.52,True,-34.92477472377349,12.846165789813362,False,47.555115834426815,False,0.16542550111109924
