experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,assigned_robot_rate,collision_risk_rate,communication_messages,communication_radius_m,complexity_score,energy_proxy_wh,estimated_memory_mb,false_positive_rate,force_error_n_mean,loads_per_robot,mean_travel_distance_m,messages_per_robot,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,mobile_conflict_rate,mobile_obstacle_count,n_loads,n_robots,obstacle_count,obstacle_intersection_rate,performance_gap_vs_reference,reference_score_value,route_crossing_rate,runtime_ms,scalar_feasible_rate,score_value,solved,solved_rate,task_completion_rate,throughput_tasks_per_min,timeout,timeout_rate,torque_error_nm_mean,total_travel_distance_m,transport_success_rate,warehouse_archetype,world_size_m,wrench_feasible_rate,wrench_residual_norm_mean
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,centralized_hungarian_expanded,Centralized Hungarian expanded,0.46875,0.007167338709677419,4096,20.0,2097152.0,74.34593567551002,24.098304,0.53125,40.83954076709368,0.25,39.52313612750066,32.0,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.0,5,32,128,16,0.0,0.5898293886265822,216.36054224033307,0.028669354838709676,0.3477999707683921,0.59375,55.449287281907694,True,1.0,0.0625,0.6666666666666666,False,0.0,32.91900483778099,1264.7403560800212,0.0625,medium_stress,150.0,0.0625,0.5546308686661867
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,centralized_coalition_oracle,Centralized coalition oracle,0.0,1.0,4096,20.0,8589934592.0,nan,24.098304,0.0,nan,0.25,nan,32.0,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,nan,5,32,128,16,nan,1.0,216.36054224033307,nan,60000.0,0.0,-1000000.0,False,0.0,0.0,0.0,True,1.0,nan,nan,0.0,medium_stress,150.0,0.0,nan
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,centralized_time_expanded_mpc,Centralized time-expanded MPC,0.46875,0.0036290322580645163,4096,20.0,32768000.0,94.95953878067115,1.6384,0.46875,24.53219308880689,0.25,50.481559532909834,32.0,global_time_expanded_state,baseline_sota_centralized_scale,centralized_time_expanded_mpc,sota,baseline,centralized,0,none,8,False,False,time_expanded_mpc_timeout_large,0.0,5,32,128,16,0.0,0.0,216.36054224033307,0.014516129032258065,2.3577000247314572,0.6875,245.10133956837015,True,1.0,0.21875,2.3333333333333335,False,0.0,31.64796395183246,1615.4099050531147,0.21875,medium_stress,150.0,0.28125,0.41997174288003664
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,classic_local_greedy,Classic local greedy,0.46875,0.007363911290322581,424,20.0,4096.0,89.27447278354974,2.00128,0.65625,29.335760856385313,0.25,47.459314466565615,3.3125,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.0,5,32,128,16,0.0,0.5992292036570764,216.36054224033307,0.029455645161290324,1.565299928188324,0.71875,53.8457885900719,True,1.0,0.0625,0.6666666666666666,False,0.0,34.76357654821636,1518.6980629300997,0.0625,medium_stress,150.0,0.0625,0.4689188490599062
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,cbba_partitioned,CBBA partitioned,0.46875,0.0058404737903225805,424,20.0,28672.0,87.85072906253816,2.00128,0.5625,39.185128834612826,0.25,46.70243628102748,3.3125,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.0,5,32,128,16,0.0,0.5658890960028614,216.36054224033307,0.023361895161290322,13.13289999961853,0.625,59.620174713247124,True,1.0,0.0625,0.6666666666666666,False,0.0,36.91252300383229,1494.4779609928794,0.0625,medium_stress,150.0,0.09375,0.5580080056698515
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,auction_market_local,Auction market local,0.46875,0.005987903225806452,424,20.0,28672.0,92.01395601843006,2.00128,0.75,28.06349690679192,0.25,48.915654585597125,3.3125,local_prices_and_bids,baseline_sota_decentralized_scale,local_market_auction,sota,baseline,decentralized,0,none,6,False,False,local_market_auction,0.0,5,32,128,16,0.0,0.6015520727914568,216.36054224033307,0.023951612903225807,0.8056000806391239,0.8125,53.45243465195328,True,1.0,0.0625,0.6666666666666666,False,0.0,35.85189721383757,1565.300946739108,0.0625,medium_stress,150.0,0.0625,0.4608797395602918
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,ours_primal_dual_spatial,Ours primal-dual spatial,0.46875,0.005005040322580645,424,20.0,4096.0,94.5831862930259,2.00128,0.46875,24.53219308880689,0.25,50.28148631483846,3.3125,local_deficit_capacity_prices,proposed_model_based_decentralized_scale,distributed_primal_dual_prices,model_based,proposed,decentralized,0,model_based_tuning_optional,9,False,False,spatial_primal_dual_capacity_prices,0.0,5,32,128,16,0.0,0.0,216.36054224033307,0.02002016129032258,1.191499992273748,0.6875,246.48301291640007,True,1.0,0.21875,2.3333333333333335,False,0.0,31.64796395183246,1609.0075620748307,0.21875,medium_stress,150.0,0.28125,0.41997174288003664
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,ours_tensor_quorum_flow,Ours tensor quorum flow,0.46875,0.004218749999999999,424,20.0,1171.508495181978,94.01574530084588,2.00128,0.4375,24.532193088806885,0.25,49.97982829716094,3.3125,local_density_tensor_field,proposed_model_based_decentralized_scale,distributed_tensor_quorum_flow,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,tensor_quorum_flow_density_obstacle_aware,0.0,5,32,128,16,0.0,0.0,216.36054224033307,0.016874999999999998,16.76439994480461,0.65625,246.67763153394537,True,1.0,0.21875,2.3333333333333335,False,0.0,31.647963951832462,1599.3545055091502,0.21875,medium_stress,150.0,0.28125,0.41997174288003664
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,ours_wrench_market_hierarchical,Ours wrench-market hierarchical,0.46875,0.004513608870967742,432,20.0,1171.508495181978,89.33292293855891,2.00128,0.46875,24.051514280198788,0.25,47.49038722679266,3.375,zone_summaries_plus_local_wrench_bids,proposed_model_based_hierarchical_scale,hierarchical_wrench_market,model_based,proposed,hierarchical,0,model_based_tuning_optional,13,False,False,zone_hierarchical_wrench_market,0.0,5,32,128,16,0.0,0.0,216.36054224033307,0.018054435483870968,1.2160000624135137,0.65625,216.36054224033307,True,1.0,0.1875,2.0,False,0.0,31.944232496810407,1519.6923912573652,0.1875,medium_stress,150.0,0.28125,0.41942994919859955
SP8_MC_scalability_warehouse,scale_ladder,scale_128r_32l_seed9810,9810,ours_mean_field_approximation,Ours mean-field approximation,0.46875,0.005496471774193548,160,20.0,4096.0,86.48322383294877,2.00128,0.625,38.66560338063593,0.25,45.975455110462505,1.25,aggregate_density_broadcasts,proposed_model_based_decentralized_scale,mean_field_density_controller,model_based,proposed,decentralized,0,model_based_tuning_optional,7,False,False,mean_field_density_allocation,0.0,5,32,128,16,0.0,0.8007544245516932,216.36054224033307,0.021985887096774192,2.1811999613419175,0.65625,23.494667424717832,True,1.0,0.03125,0.3333333333333333,False,0.0,35.72276967324948,1471.2145635348002,0.03125,medium_stress,150.0,0.0625,0.54472279923364
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,centralized_hungarian_expanded,Centralized Hungarian expanded,0.4921875,0.03175875,16384,22.0,16777216.0,210.5949942641254,24.393216,0.6875,44.51972833344509,0.25,53.92007815917249,64.0,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.0,8,64,256,26,0.046875,0.6161561255850736,168.4651247004567,0.04266,1.052499981597066,0.765625,39.62992747377393,True,1.0,0.078125,1.6666666666666667,False,0.0,37.57098867197775,3450.8850021870394,0.078125,large_zone,210.0,0.078125,0.5776251540108888
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,centralized_coalition_oracle,Centralized coalition oracle,0.0,1.0,16384,22.0,17179869184.0,nan,24.393216,0.0,nan,0.25,nan,64.0,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,nan,8,64,256,26,nan,1.0,168.4651247004567,nan,60000.0,0.0,-1000000.0,False,0.0,0.0,0.0,True,1.0,nan,nan,0.0,large_zone,210.0,0.0,nan
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,centralized_time_expanded_mpc,Centralized time-expanded MPC,0.0,1.0,16384,22.0,262144000.0,nan,6.5536,0.0,nan,0.25,nan,64.0,global_time_expanded_state,baseline_sota_centralized_scale,centralized_time_expanded_mpc,sota,baseline,centralized,0,none,8,False,False,time_expanded_mpc_timeout_large,nan,8,64,256,26,nan,1.0,168.4651247004567,nan,60000.0,0.0,-1000000.0,False,0.0,0.0,0.0,True,1.0,nan,nan,0.0,large_zone,210.0,0.0,nan
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,classic_local_greedy,Classic local greedy,0.4921875,0.03205125,884,22.0,16384.0,235.7123976200004,2.00256,0.765625,42.62084500833073,0.25,60.35105889941578,3.453125,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.0,8,64,256,26,0.046875,0.859554128931546,168.4651247004567,0.043829999999999994,1.7689999658614397,0.8125,12.261367765282813,True,1.0,0.046875,1.0,False,0.0,37.245070937385414,3862.46776956261,0.046875,large_zone,210.0,0.09375,0.5732037684951687
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,cbba_partitioned,CBBA partitioned,0.4921875,0.029784375000000002,884,22.0,131072.0,242.72050460724978,2.00256,0.796875,49.75684645918665,0.25,62.14539251033915,3.453125,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.0,8,64,256,26,0.046875,0.9950049516825186,168.4651247004567,0.034762499999999995,15.252500073984265,0.8125,-30.733138948014457,True,1.0,0.015625,0.3333333333333333,False,0.0,50.15762454447393,3977.3051206617056,0.015625,large_zone,210.0,0.03125,0.6644671032618821
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,auction_market_local,Auction market local,0.4921875,0.030003750000000003,884,22.0,131072.0,238.6960369358651,2.00256,0.78125,41.42564163844745,0.25,61.11498050008041,3.453125,local_prices_and_bids,baseline_sota_decentralized_scale,local_market_auction,sota,baseline,decentralized,0,none,6,False,False,local_market_auction,0.0,8,64,256,26,0.046875,0.9943126064606236,168.4651247004567,0.03564,3.2372999703511596,0.8125,-6.362342324032106,True,1.0,0.03125,0.6666666666666666,False,0.0,38.893988464722156,3911.358752005146,0.03125,large_zone,210.0,0.078125,0.5664035909856848
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,ours_primal_dual_spatial,Ours primal-dual spatial,0.4921875,0.02151,884,22.0,16384.0,243.482087463669,2.00256,0.671875,29.805978137749666,0.25,62.340385783024935,3.453125,local_deficit_capacity_prices,proposed_model_based_decentralized_scale,distributed_primal_dual_prices,model_based,proposed,decentralized,0,model_based_tuning_optional,9,False,False,spatial_primal_dual_capacity_prices,0.0,8,64,256,26,0.03125,0.10155524598820784,168.4651247004567,0.029789999999999997,2.3285000352188945,0.828125,137.31045521860162,True,1.0,0.15625,3.3333333333333335,False,0.0,45.30485443129551,3989.784690113596,0.15625,large_zone,210.0,0.1875,0.48521034985272166
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,ours_tensor_quorum_flow,Ours tensor quorum flow,0.4921875,0.006277499999999999,884,22.0,2663.0169903639558,244.4278666878177,2.00256,0.65625,29.80597813774966,0.25,62.5825401127877,3.453125,local_density_tensor_field,proposed_model_based_decentralized_scale,distributed_tensor_quorum_flow,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,tensor_quorum_flow_density_obstacle_aware,0.0,8,64,256,26,0.0,0.15427706783482892,168.4651247004567,0.025109999999999997,31.286200042814016,0.796875,123.29842299333623,True,1.0,0.140625,3.0,False,0.0,45.30485443129553,4005.2825672184126,0.140625,large_zone,210.0,0.1875,0.4852103498527216
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,ours_wrench_market_hierarchical,Ours wrench-market hierarchical,0.4921875,0.02077875,888,22.0,2663.0169903639558,244.3917502274331,2.00256,0.59375,29.504695199748284,0.25,62.57329296817453,3.46875,zone_summaries_plus_local_wrench_bids,proposed_model_based_hierarchical_scale,hierarchical_wrench_market,model_based,proposed,hierarchical,0,model_based_tuning_optional,13,False,False,zone_hierarchical_wrench_market,0.0,8,64,256,26,0.03125,0.0,168.4651247004567,0.026864999999999997,4.9362999852746725,0.78125,168.4651247004567,True,1.0,0.1875,4.0,False,0.0,45.94475543799976,4004.6907499631698,0.1875,large_zone,210.0,0.1875,0.4853210451219787
SP8_MC_scalability_warehouse,scale_ladder,scale_256r_64l_seed9810,9810,ours_mean_field_approximation,Ours mean-field approximation,0.4921875,0.0292725,320,22.0,16384.0,242.0947742815011,2.00256,0.78125,50.530150517553665,0.25,61.98518249115598,1.25,aggregate_density_broadcasts,proposed_model_based_decentralized_scale,mean_field_density_controller,model_based,proposed,decentralized,0,model_based_tuning_optional,7,False,False,mean_field_density_allocation,0.0,8,64,256,26,0.046875,0.9949943772203163,168.4651247004567,0.032715,2.3966000881046057,0.796875,-30.3102167532959,True,1.0,0.015625,0.3333333333333333,False,0.0,50.56763704484196,3967.051679433983,0.015625,large_zone,210.0,0.03125,0.677197950351383
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,centralized_hungarian_expanded,Centralized Hungarian expanded,0.4765625,0.037262625,65536,24.0,134217728.0,529.4451913717763,25.572864,0.6640625,38.20153883236215,0.25,72.53311163373333,128.0,global_all_robot_load_slots,baseline_classic_centralized_scale,centralized_expanded_assignment,classic,baseline,centralized,0,none,1,False,False,expanded_slot_hungarian_polynomial_but_scalar,0.03125,12,128,512,42,0.0390625,0.9900718989839602,25.590667471164885,0.041238,5.504800006747246,0.7265625,-74.13352926942113,True,1.0,0.0546875,2.3333333333333335,False,0.0,39.8748782295764,9284.238289117866,0.0546875,warehouse_scale,300.0,0.078125,0.5477205065382125
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,centralized_coalition_oracle,Centralized coalition oracle,0.0,1.0,65536,24.0,34359738368.0,nan,25.572864,0.0,nan,0.25,nan,128.0,global_all_subsets,reference_model_based_oracle_centralized_scale,centralized_subset_coalition_search,model_based_oracle,reference,centralized,0,none,2,False,False,exact_like_small_scale_coalition_search_timeout_large,nan,12,128,512,42,nan,1.0,25.590667471164885,nan,60000.0,0.0,-1000000.0,False,0.0,0.0,0.0,True,1.0,nan,nan,0.0,warehouse_scale,300.0,0.0,nan
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,centralized_time_expanded_mpc,Centralized time-expanded MPC,0.0,1.0,65536,24.0,2097152000.0,nan,26.2144,0.0,nan,0.25,nan,128.0,global_time_expanded_state,baseline_sota_centralized_scale,centralized_time_expanded_mpc,sota,baseline,centralized,0,none,8,False,False,time_expanded_mpc_timeout_large,nan,12,128,512,42,nan,1.0,25.590667471164885,nan,60000.0,0.0,-1000000.0,False,0.0,0.0,0.0,True,1.0,nan,nan,0.0,warehouse_scale,300.0,0.0,nan
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,classic_local_greedy,Classic local greedy,0.4765625,0.037545375,1720,24.0,65536.0,583.605917305353,2.00512,0.8203125,39.42754699775919,0.25,79.95304110769017,3.359375,local_distance_beacons,baseline_classic_decentralized_scale,distributed_nearest_greedy,classic,baseline,decentralized,0,none,2,False,False,nearest_local_greedy,0.03125,12,128,512,42,0.0390625,0.9898403294402336,25.590667471164885,0.042369,8.279799949377775,0.8671875,-71.8377209413615,True,1.0,0.046875,2.0,False,0.0,39.309991981961986,10233.989261784342,0.046875,warehouse_scale,300.0,0.0546875,0.5639726143992727
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,cbba_partitioned,CBBA partitioned,0.4765625,0.0353540625,1720,24.0,589824.0,584.8202985991189,2.00512,0.7890625,42.25107206422592,0.25,80.11940932744568,3.359375,zone_auction_bids,baseline_sota_decentralized_scale,partitioned_cbba_auction,sota,baseline,decentralized,0,none,6,False,False,partitioned_cbba_like_auction,0.03125,12,128,512,42,0.0390625,0.9899775872791367,25.590667471164885,0.033603749999999995,35.556299961172044,0.8359375,-73.18570652691774,True,1.0,0.046875,2.0,False,0.0,42.39467789263426,10255.284393913047,0.046875,warehouse_scale,300.0,0.046875,0.6114253926914931
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,auction_market_local,Auction market local,0.4765625,0.035566125000000004,1720,24.0,589824.0,584.8835557092775,2.00512,0.8046875,39.91968255126042,0.25,80.12807544644636,3.359375,local_prices_and_bids,baseline_sota_decentralized_scale,local_market_auction,sota,baseline,decentralized,0,none,6,False,False,local_market_auction,0.03125,12,128,512,42,0.0390625,0.9897042774708295,25.590667471164885,0.034451999999999997,4.3883000034838915,0.8515625,-70.5370471857451,True,1.0,0.046875,2.0,False,0.0,37.859409690519364,10256.393657145134,0.046875,warehouse_scale,300.0,0.0625,0.5552899111493339
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,ours_primal_dual_spatial,Ours primal-dual spatial,0.4765625,0.01657425,1720,24.0,65536.0,601.2275590435615,2.00512,0.6796875,26.541518386739504,0.25,82.3671767504287,3.359375,local_deficit_capacity_prices,proposed_model_based_decentralized_scale,distributed_primal_dual_prices,model_based,proposed,decentralized,0,model_based_tuning_optional,9,False,False,spatial_primal_dual_capacity_prices,0.03125,12,128,512,42,0.0,0.011158708550515444,25.590667471164885,0.028796999999999996,11.039600009098649,0.8203125,25.01481691133242,True,1.0,0.125,5.333333333333333,False,0.0,37.44926434819759,10542.998624054873,0.125,warehouse_scale,300.0,0.171875,0.4556497847312526
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,ours_tensor_quorum_flow,Ours tensor quorum flow,0.4765625,0.006068249999999999,1720,24.0,5966.0339807279115,599.043257580365,2.00512,0.703125,26.41641817449106,0.25,82.06793107882054,3.359375,local_density_tensor_field,proposed_model_based_decentralized_scale,distributed_tensor_quorum_flow,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,tensor_quorum_flow_density_obstacle_aware,0.0,12,128,512,42,0.0,0.0,25.590667471164885,0.024272999999999996,68.70059994980693,0.8359375,34.49001726298184,True,1.0,0.1328125,5.666666666666667,False,0.0,37.70017155482404,10504.695178089029,0.1328125,warehouse_scale,300.0,0.171875,0.4548935421149657
SP8_MC_scalability_warehouse,scale_ladder,scale_512r_128l_seed9810,9810,ours_wrench_market_hierarchical,Ours wrench-market hierarchical,0.4765625,0.015867375,1744,24.0,5966.0339807279115,598.8732119497602,2.00512,0.671875,26.551703841305567,0.25,82.04463510992991,3.40625,zone_summaries_plus_local_wrench_bids,proposed_model_based_hierarchical_scale,hierarchical_wrench_market,model_based,proposed,hierarchical,0,model_based_tuning_optional,13,False,False,zone_hierarchical_wrench_market,0.03125,12,128,512,42,0.0,0.0,25.590667471164885,0.025969499999999996,5.8379999827593565,0.8125,25.590667471164885,True,1.0,0.125,5.333333333333333,False,0.0,37.68571831383205,10501.713294071029,0.125,warehouse_scale,300.0,0.171875,0.45473760226225723
