experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,assigned_to_selected_load,assigned_load_label,assigned_slot_label,start_x,start_y,final_x,final_y,path_length_m,battery_fraction,max_speed_mps,force_limit_n,payload_kg,method_variant,method_comparison_group
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-01,1,True,1,4,-10.56,-5.800876156852868,5.848404706192069,5.539700521646652,33.87393100661541,0.8975968855981106,0.8606360216087781,91.89460447439775,33.96104947966874,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-02,2,True,1,2,-10.56,-4.218111109738402,3.3795922431027168,3.7151623202753687,30.622872830006237,0.7364622294680678,0.7250173830869037,103.02939099852026,38.07607928206183,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-03,3,True,1,1,-9.39473017762094,-5.511145184064419,4.080284861978087,2.818512468013547,29.62640382468272,0.8660956384402602,0.7744241296852965,88.34742237868977,32.65013435734187,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-04,4,True,1,3,-9.02256184909578,-4.0821066989525665,6.089246919903013,4.277407734679247,27.20160463623926,0.7543216415678167,0.8191259997319655,95.03619375228182,35.12207160410415,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-05,5,False,2,1,5.846993469702342,0.7453062437016618,5.810844212245852,1.1244325945719957,0.3871482956655013,0.944522509190613,0.7004034304935651,87.96600979907339,32.50917753444016,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_tensor_game_push,model_based,decentralized,proposed,amr-06,6,False,0,0,0.5031893877965257,-6.636877474008159,0.5031893877965257,-6.636877474008159,0.0,0.9692548282138105,0.7376943251221885,97.72957142438635,36.11745030901235,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-01,1,False,2,1,-10.56,-5.800876156852868,-10.56,-5.800876156852868,0.0,0.8975968855981106,0.8606360216087781,91.89460447439775,33.96104947966874,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-02,2,True,1,1,-10.56,-4.218111109738402,6.359885407296477,5.772250976306332,24.49683941393147,0.7364622294680678,0.7250173830869037,103.02939099852026,38.07607928206183,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-03,3,False,0,0,-9.39473017762094,-5.511145184064419,-9.39473017762094,-5.511145184064419,0.0,0.8660956384402602,0.7744241296852965,88.34742237868977,32.65013435734187,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-04,4,True,1,2,-9.02256184909578,-4.0821066989525665,5.660916472960677,6.666890411767891,23.45990845343077,0.7543216415678167,0.8191259997319655,95.03619375228182,35.12207160410415,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-05,5,False,0,0,5.846993469702342,0.7453062437016618,5.810844212245852,1.1244325945719957,0.3871482956655013,0.944522509190613,0.7004034304935651,87.96600979907339,32.50917753444016,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_push,model_based,decentralized,proposed,amr-06,6,True,1,3,0.5031893877965257,-6.636877474008159,8.362137937015728,7.270157719215041,29.29316992788272,0.9692548282138105,0.7376943251221885,97.72957142438635,36.11745030901235,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-01,1,False,2,1,-10.56,-5.800876156852868,-10.56,-5.800876156852868,0.0,0.8975968855981106,0.8606360216087781,91.89460447439775,33.96104947966874,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-02,2,True,1,1,-10.56,-4.218111109738402,4.7988034806360815,1.9268397367360062,19.87646061921627,0.7364622294680678,0.7250173830869037,103.02939099852026,38.07607928206183,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-03,3,False,0,0,-9.39473017762094,-5.511145184064419,-9.39473017762094,-5.511145184064419,0.0,0.8660956384402602,0.7744241296852965,88.34742237868977,32.65013435734187,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-04,4,True,1,2,-9.02256184909578,-4.0821066989525665,4.1403636872281,2.778880779484484,18.55616093555534,0.7543216415678167,0.8191259997319655,95.03619375228182,35.12207160410415,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-05,5,False,0,0,5.846993469702342,0.7453062437016618,5.810844212245852,1.1244325945719957,0.3871482956655013,0.944522509190613,0.7004034304935651,87.96600979907339,32.50917753444016,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_explicit_vgne_cbf_cargo,model_based,decentralized,proposed,amr-06,6,True,1,3,0.5031893877965257,-6.636877474008159,6.830320330622016,3.396311734319117,25.010761318646853,0.9692548282138105,0.7376943251221885,97.72957142438635,36.11745030901235,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-01,1,False,2,1,-10.56,-5.800876156852868,-10.56,-5.800876156852868,0.0,0.8975968855981106,0.8606360216087781,91.89460447439775,33.96104947966874,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-02,2,True,1,1,-10.56,-4.218111109738402,4.79918250516272,1.9268907170933922,21.32680794139385,0.7364622294680678,0.7250173830869037,103.02939099852026,38.07607928206183,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-03,3,False,0,0,-9.39473017762094,-5.511145184064419,-9.39473017762094,-5.511145184064419,0.0,0.8660956384402602,0.7744241296852965,88.34742237868977,32.65013435734187,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-04,4,True,1,2,-9.02256184909578,-4.0821066989525665,4.140292236108638,2.7797721428435236,19.95197049898426,0.7543216415678167,0.8191259997319655,95.03619375228182,35.12207160410415,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-05,5,False,0,0,5.846993469702342,0.7453062437016618,5.810844212245852,1.1244325945719957,0.3871482956655013,0.944522509190613,0.7004034304935651,87.96600979907339,32.50917753444016,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,ours_hamiltonian_cargo,model_based,decentralized,proposed,amr-06,6,True,1,3,0.5031893877965257,-6.636877474008159,6.8307224465600935,3.3965830154600845,26.596926123995107,0.9692548282138105,0.7376943251221885,97.72957142438635,36.11745030901235,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-01,1,True,1,1,-10.56,-5.800876156852868,4.7992515131277464,1.9274391550685797,22.618962522667193,0.8975968855981106,0.8606360216087781,91.89460447439775,33.96104947966874,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-02,2,False,2,1,-10.56,-4.218111109738402,-10.56,-4.218111109738402,0.0,0.7364622294680678,0.7250173830869037,103.02939099852026,38.07607928206183,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-03,3,True,1,3,-9.39473017762094,-5.511145184064419,6.835102078666579,3.373669775043465,23.67389497772745,0.8660956384402602,0.7744241296852965,88.34742237868977,32.65013435734187,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-04,4,True,1,2,-9.02256184909578,-4.0821066989525665,4.141443160636274,2.7782750648141485,20.553384957465237,0.7543216415678167,0.8191259997319655,95.03619375228182,35.12207160410415,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-05,5,False,0,0,5.846993469702342,0.7453062437016618,5.810844212245852,1.1244325945719957,0.3871482956655013,0.944522509190613,0.7004034304935651,87.96600979907339,32.50917753444016,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6650,reference_centralized_mpc_cbf_cargo,model_based_reference,centralized,reference,amr-06,6,True,1,4,0.5031893877965257,-6.636877474008159,6.601013502710941,4.601271966101727,27.211238580074333,0.9692548282138105,0.7376943251221885,97.72957142438635,36.11745030901235,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-01,1,False,0,0,-10.56,-6.378044020941233,-10.56,-6.378044020941233,0.0,0.9048704196029207,0.6734730626215859,83.59694542695432,30.89452330996138,apf_push_drag,baseline_classic_decentralized_push_drag
SP5_MC_explicit_control_law,formation_corridor_push,formation_corridor_push_v00,6651,classic_decentralized_apf_push,classic,decentralized,baseline,amr-02,2,False,0,0,-10.56,-3.377706433965093,-10.56,-3.377706433965093,0.0,0.7561824033841448,0.8192786504112883,84.0736207147635,31.070685916325647,apf_push_drag,baseline_classic_decentralized_push_drag
