experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,idle_robots,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches
SP1_MC_smoke,under_demand,under_demand_v05,2000,greedy_nearest,Greedy nearest,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.07920002099126577,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,centralized_coalition_milp,Centralized coalition oracle,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.21739996736869216,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.47500000800937414,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.3913000109605491,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,imitation_oracle,Data-driven imitation oracle,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.4783999756909907,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,2.3858000058680773,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2000,oracle_reference,Oracle reference,8,3,0.5,True,inf,4,10.702404615865088,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.16470003174617887,0.0,0,0,0.16470003174617887,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,greedy_nearest,Greedy nearest,8,3,0.75,False,inf,6,43.33643330377578,5.22,1.0,1.0,24,1.0,2,0.006802967568258886,5.22,0.16009999671950936,0.0,0,0,0.09009998757392168,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,False,inf,6,42.91817443844316,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.16009999671950936,0.0,0,0,0.14600000577047467,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,False,inf,6,44.78129100222358,5.22,1.0,1.0,24,1.0,2,0.030303533552611173,5.22,0.16009999671950936,0.0,0,0,0.4778000293299556,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,False,inf,6,44.78129100222358,5.22,1.0,1.0,24,1.0,2,0.030303533552611173,5.22,0.16009999671950936,0.0,0,0,0.4647999885492027,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,imitation_oracle,Data-driven imitation oracle,8,3,0.75,False,inf,6,44.78129100222358,5.22,1.0,1.0,24,1.0,2,0.030303533552611173,5.22,0.16009999671950936,0.0,0,0,0.5150000215508044,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,False,inf,6,42.91817443844316,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.16009999671950936,0.0,0,0,2.4201999767683446,1.0,0
SP1_MC_smoke,under_demand,under_demand_v06,2000,oracle_reference,Oracle reference,8,3,0.75,False,inf,6,42.91817443844316,5.22,1.0,1.0,24,1.0,2,0.0,5.22,0.16009999671950936,0.0,0,0,0.16009999671950936,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,greedy_nearest,Greedy nearest,8,3,0.75,True,inf,6,13.897169759048932,1.3900000000000001,0.3333333333333333,1.0,24,1.0,2,0.0,1.3900000000000001,0.15869998605921865,0.0,0,0,0.0828000484034419,0.3333333333333333,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,centralized_coalition_milp,Centralized coalition oracle,8,3,0.75,True,inf,6,13.897169759048932,1.3900000000000001,0.3333333333333333,1.0,24,1.0,2,0.0,1.3900000000000001,0.15869998605921865,0.0,0,0,0.1449999981559813,0.3333333333333333,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.75,True,inf,8,29.318381947210895,5.22,1.0,1.0,24,1.0,0,0.0,1.3900000000000001,0.15869998605921865,0.0,2,0,0.5304000223986804,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.75,True,inf,8,29.318381947210895,5.22,1.0,1.0,24,1.0,0,0.0,1.3900000000000001,0.15869998605921865,0.0,2,0,0.9077999857254326,1.0,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,imitation_oracle,Data-driven imitation oracle,8,3,0.75,True,inf,6,13.897169759048932,1.3900000000000001,0.3333333333333333,1.0,24,1.0,2,0.0,1.3900000000000001,0.15869998605921865,0.0,0,0,0.6651999428868294,0.3333333333333333,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.75,True,inf,6,13.897169759048932,1.3900000000000001,0.3333333333333333,1.0,24,1.0,2,0.0,1.3900000000000001,0.15869998605921865,0.0,0,0,3.998700005467981,0.3333333333333333,0
SP1_MC_smoke,under_demand,under_demand_v07,2000,oracle_reference,Oracle reference,8,3,0.75,True,inf,6,13.897169759048932,1.3900000000000001,0.3333333333333333,1.0,24,1.0,2,0.0,1.3900000000000001,0.15869998605921865,0.0,0,0,0.15869998605921865,0.3333333333333333,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,greedy_nearest,Greedy nearest,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.11370005086064339,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,centralized_coalition_milp,Centralized coalition oracle,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.14819996431469917,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.25290000485256314,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.25859999004751444,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,imitation_oracle,Data-driven imitation oracle,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.47849997645244,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,2.223699993919581,1.0,0
SP1_MC_smoke,under_demand,under_demand_v00,2001,oracle_reference,Oracle reference,6,3,0.5,False,inf,3,9.755193662131472,4.17,1.0,1.0,18,1.0,3,0.0,4.17,0.25099999038502574,0.0,0,0,0.25099999038502574,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,greedy_nearest,Greedy nearest,6,3,0.5,True,inf,3,22.600940116350756,4.17,1.0,1.0,18,1.0,3,0.0,2.74,0.1479999627918005,0.0,0,0,0.07920002099126577,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,centralized_coalition_milp,Centralized coalition oracle,6,3,0.5,True,inf,3,14.194205817920787,2.74,0.6666666666666666,1.0,18,1.0,3,0.0,2.74,0.1479999627918005,0.0,0,0,0.13210001634433866,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.5,True,inf,6,32.22906885381414,4.17,1.0,1.0,18,1.0,0,0.0,2.74,0.1479999627918005,0.0,3,0,0.3404999733902514,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.5,True,inf,6,32.22906885381414,4.17,1.0,1.0,18,1.0,0,0.0,2.74,0.1479999627918005,0.0,3,0,0.33169996459037066,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,imitation_oracle,Data-driven imitation oracle,6,3,0.5,True,inf,3,15.421576249406503,4.17,1.0,1.0,18,1.0,3,0.0,2.74,0.1479999627918005,0.0,0,0,0.4057000041939318,1.0,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.5,True,inf,3,14.194205817920787,2.74,0.6666666666666666,1.0,18,1.0,3,0.0,2.74,0.1479999627918005,0.0,0,0,2.28159996913746,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v01,2001,oracle_reference,Oracle reference,6,3,0.5,True,inf,3,14.194205817920787,2.74,0.6666666666666666,1.0,18,1.0,3,0.0,2.74,0.1479999627918005,0.0,0,0,0.1479999627918005,0.6666666666666666,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,greedy_nearest,Greedy nearest,6,3,0.75,False,inf,4,33.002087650377774,4.5200000000000005,1.0,1.0,18,1.0,2,0.01277921650944377,4.5200000000000005,0.3567999810911715,0.0,0,0,0.07760000880807638,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,centralized_coalition_milp,Centralized coalition oracle,6,3,0.75,False,inf,4,32.259092404154906,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.3567999810911715,0.0,0,0,0.145500001963228,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.75,False,inf,4,33.68421298124557,4.5200000000000005,1.0,1.0,18,1.0,2,0.02451149519366139,4.5200000000000005,0.3567999810911715,0.0,0,0,0.3006000188179314,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.75,False,inf,4,33.68421298124557,4.5200000000000005,1.0,1.0,18,1.0,2,0.02451149519366139,4.5200000000000005,0.3567999810911715,0.0,0,0,0.4293000092729926,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,imitation_oracle,Data-driven imitation oracle,6,3,0.75,False,inf,4,32.808245911459444,4.5200000000000005,1.0,1.0,18,1.0,2,0.009445217317931623,4.5200000000000005,0.3567999810911715,0.0,0,0,0.49109995597973466,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.75,False,inf,4,32.259092404154906,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.3567999810911715,0.0,0,0,2.513999992515892,1.0,0
SP1_MC_smoke,under_demand,under_demand_v02,2001,oracle_reference,Oracle reference,6,3,0.75,False,inf,4,32.259092404154906,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.3567999810911715,0.0,0,0,0.3567999810911715,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,greedy_nearest,Greedy nearest,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.07499998901039362,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,centralized_coalition_milp,Centralized coalition oracle,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.13810000382363796,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.2937999670393765,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,primal_dual_wrench_market,Primal-dual wrench market,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.2805000403895974,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,imitation_oracle,Data-driven imitation oracle,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.44350000098347664,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,mappo_recruitment,MAPPO recruitment checkpoint,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,2.3660999722778797,1.0,0
SP1_MC_smoke,under_demand,under_demand_v03,2001,oracle_reference,Oracle reference,6,3,0.75,True,inf,4,16.59390472351561,4.5200000000000005,1.0,1.0,18,1.0,2,0.0,4.5200000000000005,0.15540001913905144,0.0,0,0,0.15540001913905144,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,greedy_nearest,Greedy nearest,8,3,0.5,False,inf,4,14.815075359016017,4.5200000000000005,1.0,1.0,24,1.0,4,0.06920817103644378,4.5200000000000005,0.1515000476501882,0.0,0,0,0.083099992480129,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,centralized_coalition_milp,Centralized coalition oracle,8,3,0.5,False,inf,4,9.195027750567629,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1515000476501882,0.0,0,0,0.1354999840259552,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.5,False,inf,4,9.195027750567629,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1515000476501882,0.0,0,0,0.3662999952211976,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.5,False,inf,4,9.195027750567629,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1515000476501882,0.0,0,0,0.36419997923076153,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,imitation_oracle,Data-driven imitation oracle,8,3,0.5,False,inf,4,14.815075359016017,4.5200000000000005,1.0,1.0,24,1.0,4,0.06920817103644378,4.5200000000000005,0.1515000476501882,0.0,0,0,0.4219000111334026,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.5,False,inf,4,9.195027750567629,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1515000476501882,0.0,0,0,2.4898999836295843,1.0,0
SP1_MC_smoke,under_demand,under_demand_v04,2001,oracle_reference,Oracle reference,8,3,0.5,False,inf,4,9.195027750567629,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1515000476501882,0.0,0,0,0.1515000476501882,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,greedy_nearest,Greedy nearest,8,3,0.5,True,inf,4,17.148817077305466,4.5200000000000005,1.0,1.0,24,1.0,4,0.04449016528328819,4.5200000000000005,0.1707999617792666,0.0,0,0,0.08349999552592635,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,centralized_coalition_milp,Centralized coalition oracle,8,3,0.5,True,inf,4,13.738117242496047,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1707999617792666,0.0,0,0,0.2481999690644443,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_cardinality_capacity,Primal-dual cardinality capacity,8,3,0.5,True,inf,4,13.738117242496047,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1707999617792666,0.0,0,0,0.6532000261358917,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,primal_dual_wrench_market,Primal-dual wrench market,8,3,0.5,True,inf,4,13.738117242496047,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1707999617792666,0.0,0,0,0.631400034762919,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,imitation_oracle,Data-driven imitation oracle,8,3,0.5,True,inf,4,17.148817077305466,4.5200000000000005,1.0,1.0,24,1.0,4,0.04449016528328819,4.5200000000000005,0.1707999617792666,0.0,0,0,0.7434999570250511,1.0,0
SP1_MC_smoke,under_demand,under_demand_v05,2001,mappo_recruitment,MAPPO recruitment checkpoint,8,3,0.5,True,inf,4,13.738117242496047,4.5200000000000005,1.0,1.0,24,1.0,4,0.0,4.5200000000000005,0.1707999617792666,0.0,0,0,4.012899997178465,1.0,0
