method,scenario,seed,n_robots,safe_docking_success,arrival_success,any_collision,timeout,docking_time_s,time_to_wrench_feasible_s,min_clearance_m,final_position_error_m,final_orientation_error_rad,energy_wh,path_length_m,guard_interventions,closure_interventions,guard_intervention_norm,raw_barrier_violations,exec_barrier_violations,max_exec_barrier_residual,torque_saturation_events,mean_kkt_residual,final_kkt_residual,max_simplex_error,max_capacity_violation,consensus_error,messages,runtime_s,steps
cbf_qp,open_docking,474000,8,1,1,0,0,5.76,5.6000000000000005,0.2203354854501755,0.12787820967989774,0.012528036425062117,0.05008092163289396,27.6607464194869,0,0,4.2091104915558155,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.05270630004815757,36
central_potential_reference,open_docking,474000,8,0,0,0,1,35.0,35.0,0.17610114211524336,0.14485307627288374,0.06699920870528153,0.05116739677056971,27.58622080090677,0,0,6.27545732483367,0,0,0.0,0,0.0031054722736920883,0.00025366640205084037,2.220446049250313e-16,2.220446049250313e-16,0.0,5437600,1.4300296001601964,219
nash_pd_exact_raw,open_docking,474000,8,0,0,0,1,35.0,35.0,0.19401497866806977,0.15489697131185823,0.053478466792501234,0.05087256806217194,27.516016593717307,0,0,6.248695384677053,0,0,0.0,0,0.012939304358006597,2.971485527359627e-11,2.220446049250313e-16,2.220446049250313e-16,0.0,2180192,0.92518649995327,219
nash_pd_exact,open_docking,474000,8,0,0,0,1,35.0,35.0,0.19401497866806977,0.15489697131185823,0.053478466792501234,0.05087256806217194,27.516016593717307,0,0,6.248695384677053,0,0,0.0,0,0.012939304358006597,2.971485527359627e-11,2.220446049250313e-16,2.220446049250313e-16,0.0,2180192,0.9133643999230117,219
nash_pd_ring,open_docking,474000,8,0,0,0,1,35.0,35.0,0.24372375301064902,0.5928223139831696,0.06185099710538311,0.05936089301045219,23.948922301726927,0,0,12.077772743916013,0,0,0.0,0,0.460186799777441,0.467904781213049,5.551115123125783e-16,4.440892098500626e-16,2.745437121519925,15774720,1.677642400143668,219
smith_primitives,open_docking,474000,8,0,0,0,1,35.0,35.0,0.19401497866806977,0.15695855649491675,0.05267582723793712,0.05066014787261453,27.4962204745228,0,0,7.11501940900012,0,0,0.0,0,0.02537826730127059,0.004938949176924103,2.220446049250313e-16,2.220446049250313e-16,0.0,3787840,1.4363337999675423,219
replicator_primitives,open_docking,474000,8,1,1,0,0,5.44,5.44,0.13936561400846265,0.09284378554767167,0.06171312468471746,0.04885848147009453,28.016647550897,0,0,5.915036589781968,0,0,0.0,0,0.5881029468085311,1.4142135623730951,2.220446049250313e-16,0.12575329276318659,0.0,1168160,0.2405590999405831,34
erv_bnn_primitives,open_docking,474000,8,0,0,0,1,35.0,35.0,0.19401497866806977,0.1971644701673434,0.049241392636726666,0.05145060942582663,27.166010149141872,0,0,7.307403487624267,0,0,0.0,0,0.08100428802033512,0.03943175040906395,4.440892098500626e-16,2.220446049250313e-16,0.0,4353440,1.4334688999224454,219
direct_to_slot,open_docking,474000,12,1,1,0,0,5.6000000000000005,5.6000000000000005,0.22455320721654098,0.13548293376618914,0.005903200961891304,0.07846778557101168,41.34177458782677,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.06160490005277097,35
apf_navigation,open_docking,474000,12,0,0,1,0,35.0,35.0,-0.02371393451441567,0.528570789676194,0.8202242469058715,0.1538237790389463,47.20716750038539,0,0,0.0,4,0,0.6592293530917035,0,nan,nan,0.0,0.0,0.0,0,0.19483289984054863,95
rvo_proxy,open_docking,474000,12,1,1,0,0,5.6000000000000005,5.6000000000000005,0.22455320721654098,0.13548293376618914,0.005903200961891157,0.0784677855710117,41.34177458782677,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.07439099997282028,35
cbf_qp,open_docking,474000,12,1,1,0,0,5.6000000000000005,5.6000000000000005,0.22455320721654098,0.13548293376618917,0.005903200961891231,0.0784677855710117,41.34177458782677,0,0,4.816607462965692,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.07884450000710785,35
central_potential_reference,open_docking,474000,12,0,0,0,1,35.0,35.0,0.058507025588176054,0.13766921102924246,0.035875923052320534,0.08082165161943197,41.51717532028666,0,0,7.678809631815515,0,4,0.21973397744526935,0,0.0037063577511630467,2.5885867147607095e-09,2.220446049250313e-16,2.220446049250313e-16,0.0,20792904,2.2189958000089973,219
nash_pd_exact_raw,open_docking,474000,12,0,0,0,1,35.0,5.92,0.058507025588176054,0.14232847402309715,0.03071999934668061,0.08110894648860509,41.454642386367915,0,0,7.195108113200963,0,4,0.21973397744526935,0,0.017150742854162758,1.308008691076039e-07,2.220446049250313e-16,2.220446049250313e-16,0.0,7361244,1.446090699872002,219
nash_pd_exact,open_docking,474000,12,0,0,0,1,35.0,5.92,0.058507025588176054,0.14232847402309715,0.03071999934668061,0.08110894648860509,41.454642386367915,0,0,7.195108113200963,0,4,0.21973397744526935,0,0.017150742854162758,1.308008691076039e-07,2.220446049250313e-16,2.220446049250313e-16,0.0,7361244,1.4534861999563873,219
nash_pd_ring,open_docking,474000,12,0,0,0,1,35.0,35.0,1.1807468079886145,3.4796149822700797,0.03292700824588124,0.013594521294436316,1.1977516109691912,0,0,6.278702790534932,0,0,0.0,0,0.5709382398187748,0.5695405234236269,8.881784197001252e-16,6.661338147750939e-16,5.697772235057337,40926720,2.5891713998280466,219
smith_primitives,open_docking,474000,12,0,0,0,1,35.0,35.0,0.058507025588176054,0.16397660186914878,0.015219352066813538,0.08110758039868354,41.184544812962194,0,1,7.638921542855792,0,4,0.21973397744526935,0,0.027877752406817117,0.004524111267282979,2.220446049250313e-16,2.220446049250313e-16,0.0,15945600,2.1798763000406325,219
replicator_primitives,open_docking,474000,12,1,1,0,0,5.92,5.44,0.1292780329023701,0.08341816864389003,0.06084022140298876,0.07649257006547913,42.093952388962904,0,1,5.864727219980012,0,0,0.0,0,0.6569965439447185,1.4142135623730951,4.440892098500626e-16,0.23694680295297044,0.0,4187040,0.4130740000400692,37
erv_bnn_primitives,open_docking,474000,12,0,0,0,1,35.0,35.0,0.15190889007002106,0.1986368253114984,0.03582764177713512,0.08484486303900163,40.65003093253892,0,0,9.828815105586218,0,0,0.0,0,0.07988337602790792,0.04463581225418555,3.3306690738754696e-16,0.0038293754934168867,0.0,17458320,2.2620482998900115,219
direct_to_slot,crossing,474000,4,0,0,1,0,35.0,35.0,-0.09398417026318573,3.734697931247551,3.1255259732242564,0.014933528899751955,7.922282694065269,0,0,0.0,4,0,1.0173035775666874,0,nan,nan,0.0,0.0,0.0,0,0.010671299882233143,17
apf_navigation,crossing,474000,4,0,0,1,0,35.0,35.0,-0.007800206341645188,3.3621953777165925,1.649946914165233,0.024438554618431953,10.813957561126212,0,0,0.0,3,0,1.4461418482029413,0,nan,nan,0.0,0.0,0.0,0,0.017937300028279424,28
rvo_proxy,crossing,474000,4,0,0,1,0,35.0,35.0,-0.09398417026318573,3.734697931247551,3.1255259732242564,0.014933528899751958,7.922282694065269,0,0,0.0,4,0,1.0173035775666874,0,nan,nan,0.0,0.0,0.0,0,0.010785799939185381,17
cbf_qp,crossing,474000,4,0,0,0,1,35.0,35.0,0.016660355170051766,0.7975127989520614,1.2544716441345398,0.1725693967461606,29.776776648642485,11186,0,92.09468876339253,196,110,0.3985763694614829,0,nan,nan,0.0,0.0,0.0,0,0.7690882999449968,219
central_potential_reference,crossing,474000,4,0,0,0,1,35.0,35.0,0.04284549774388191,1.6558004752426658,1.8117259745335064,0.09240025985982465,21.728264862305135,1982,3,24.780861191645414,60,15,0.058235064587415064,0,0.007131786222117229,1.5700924586837752e-16,1.1102230246251565e-15,0.021765859969153922,0.0,1616328,2.0846843000035733,219
nash_pd_exact_raw,crossing,474000,4,0,0,0,1,35.0,35.0,0.048243984878719615,1.9644496091225365,2.263752132217766,0.07176461888384249,20.9307326276897,801,0,14.689243963825255,24,8,0.005111945740692465,0,0.04802894964101442,1.1322097734007351e-15,4.440892098500626e-16,0.5360968074616126,0.0,529728,0.9034695001319051,219
nash_pd_exact,crossing,474000,4,0,0,0,1,35.0,35.0,0.049572154766480414,1.7964932554635353,1.8544449498807951,0.07218014216009917,21.266777382971217,411,3,10.98108165596475,11,2,0.0019291921772339182,0,0.032489551593559214,0.0006635519040503556,4.440892098500626e-16,0.5099181904245944,0.0,662016,1.0236380998976529,219
nash_pd_ring,crossing,474000,4,0,0,0,1,35.0,35.0,0.049572154766480414,1.7964932554635353,1.8544449498807951,0.07218014216009917,21.266777382971217,411,3,10.98108165596475,11,2,0.0019291921772339182,0,0.037326524373317974,0.009150949106587132,6.661338147750939e-16,0.5047420663641009,0.08506576632260322,4257280,1.2822043001651764,219
smith_primitives,crossing,474000,4,0,0,0,1,35.0,35.0,0.05422961248404862,1.8352408911334275,1.8553639949298306,0.07657632090563582,20.67833814794056,929,1,25.108242604919905,36,16,0.009174680299118304,0,0.08020374044986807,0.0037547170351923593,2.220446049250313e-16,0.4466084454457784,0.0,801120,1.2278323001228273,219
replicator_primitives,crossing,474000,4,1,1,0,0,33.12,33.12,0.023068226551416604,0.09565120448538271,0.09153384212500348,0.10021860274882959,31.438026362585802,1546,4,14.622131840308104,124,11,0.007966689705790519,0,1.26112233112063,1.4142135623730951,2.220446049250313e-16,1.0,0.0,502320,1.1431714999489486,207
erv_bnn_primitives,crossing,474000,4,0,0,0,1,35.0,35.0,0.06289818119409024,1.8842849697052901,1.8297499568459292,0.06236798527462601,20.357247063810224,201,3,10.003703704971507,9,0,2.4286843264276214e-07,0,0.1347882705975706,0.055932586011653816,3.3306690738754696e-16,0.4777008362964641,0.0,727920,1.1999153001233935,219
direct_to_slot,crossing,474000,8,0,0,1,0,35.0,35.0,-0.07068213165919834,3.6787785414002236,3.130362160078896,0.03247017428322814,16.234043671804994,0,0,0.0,3,0,0.9540287558861907,0,nan,nan,0.0,0.0,0.0,0,0.021430199965834618,17
apf_navigation,crossing,474000,8,0,0,1,0,35.0,35.0,-0.010298620705656514,2.8821368069907694,2.2735961994429688,0.05749489054647057,23.851974433438098,0,0,0.0,3,0,1.4847951673679396,0,nan,nan,0.0,0.0,0.0,0,0.04172089998610318,27
rvo_proxy,crossing,474000,8,0,0,1,0,35.0,35.0,-0.07068213165919834,3.6787785414002245,3.1303621600788953,0.032470174283228154,16.234043671804997,0,0,0.0,3,0,0.9540287558861907,0,nan,nan,0.0,0.0,0.0,0,0.024368799990043044,17
cbf_qp,crossing,474000,8,0,0,0,1,35.0,35.0,0.01201875144626191,0.3447037809096867,1.3979443612845301,0.3768939826970249,60.262711661274885,19302,0,116.56021066345292,203,133,0.3098256166812941,0,nan,nan,0.0,0.0,0.0,0,1.7714974998962134,219
central_potential_reference,crossing,474000,8,0,0,0,1,35.0,35.0,0.04484146471700212,2.6350113460716234,2.243973601840556,0.13279891030724555,34.19186687831256,1011,2,17.63516698645703,48,3,0.0030108865230967542,0,0.008875926772962218,4.440892098500626e-16,4.440892098500626e-16,0.037717002357526175,0.0,13794536,2.965863100020215,219
nash_pd_exact_raw,crossing,474000,8,0,0,0,1,35.0,35.0,0.0367520363523271,2.3958548968668483,2.4140822805712503,0.11392021599528487,36.30414654214309,3579,0,20.432847041309145,124,11,0.4149310414476879,0,0.08681006411545139,0.000998453831415955,4.440892098500626e-16,0.7001709772035425,0.0,6964048,2.4706064998172224,219
nash_pd_exact,crossing,474000,8,0,0,0,1,35.0,35.0,0.03445025661200646,2.1676135764096456,2.1165528016246515,0.1276205562576038,38.176040774663434,3960,3,19.461723822345707,145,10,0.4149310414476879,0,0.06419610526096202,6.280369834735101e-16,4.440892098500626e-16,0.7001709772035425,0.0,4593792,2.506228799931705,219
nash_pd_ring,crossing,474000,8,0,0,0,1,35.0,35.0,0.07263473945985516,2.4776823814573015,2.314987613780467,0.16495742432518382,34.936856611914756,380,2,23.30266332640386,17,4,0.002863114396067845,0,0.561119985489414,0.5656247670021024,9.992007221626409e-16,0.14092873672745898,3.178839695602628,16376320,2.009298900142312,219
smith_primitives,crossing,474000,8,0,0,0,1,35.0,35.0,0.069916032799683,2.1069360869600047,1.9282904498693147,0.13187848439217276,38.952255232476546,398,5,14.64349356282232,16,1,0.00030668443569506487,0,0.08616287532337069,0.028205886645402703,4.440892098500626e-16,0.5593178188693941,0.0,6699840,1.92687280010432,219
replicator_primitives,crossing,474000,8,0,0,0,1,35.0,35.0,0.026379721480297436,0.5804029626695744,0.5985990554715406,0.37949936963160086,69.5881190259851,13561,96,94.7368803821266,192,100,0.039738645127742805,0,2.072151326818,2.0000000000000004,3.3306690738754696e-16,2.0,0.0,5410720,3.0297737000510097,219
erv_bnn_primitives,crossing,474000,8,0,0,0,1,35.0,35.0,0.08167513153902406,2.28493298080987,2.1557368182035694,0.12980502138918815,37.53268373552193,463,5,16.169309368352152,20,5,0.4149310414476879,0,0.17738121870482546,0.04796344567081844,4.440892098500626e-16,0.7625279137534495,0.0,7116480,1.8284293999895453,219
direct_to_slot,crossing,474000,12,0,0,1,0,35.0,35.0,-0.08265840220366671,3.954853614729251,3.129987205113233,0.041361351609858724,20.94499093542443,0,0,0.0,3,0,1.0863706535455986,0,nan,nan,0.0,0.0,0.0,0,0.03210049984045327,15
apf_navigation,crossing,474000,12,0,0,1,0,35.0,35.0,-0.03325776091349347,3.0126624236466175,2.2089336465502734,0.13838668900917744,35.84746784201048,0,0,0.0,4,0,1.397329713827528,0,nan,nan,0.0,0.0,0.0,0,0.08153429999947548,30
rvo_proxy,crossing,474000,12,0,0,1,0,35.0,35.0,-0.08265840220366671,3.9548536147292506,3.129987205113233,0.041361351609858724,20.944990935424432,0,0,0.0,3,0,1.0863706535455986,0,nan,nan,0.0,0.0,0.0,0,0.03929570014588535,15
cbf_qp,crossing,474000,12,0,0,0,1,35.0,35.0,0.017461513526071448,0.3710852358976562,1.1785922170195782,0.5952269869127733,91.9853949784914,28774,0,135.02921702267588,203,157,0.29525125511107686,0,nan,nan,0.0,0.0,0.0,0,3.1819403001572937,219
central_potential_reference,crossing,474000,12,0,0,0,1,35.0,35.0,0.039252643513731755,2.5792534914201686,2.3177764913065406,0.15735652015553905,48.86075517244017,3042,2,18.40013913391883,190,9,0.021424085651920576,0,0.006682030044117576,0.0009015896735998359,4.440892098500626e-16,0.05838431749779005,0.0,77508552,6.183718299958855,219
nash_pd_exact_raw,crossing,474000,12,0,0,0,1,35.0,35.0,0.04347028366527472,2.4322732002801013,2.0682510555978975,0.19433912319766114,51.20031256366786,1246,0,22.510756888913004,47,11,0.09758101512065981,0,0.07687796882934375,0.0005879104793020264,4.440892098500626e-16,0.5890321835270367,0.0,18597216,2.6679404999595135,219
nash_pd_exact,crossing,474000,12,0,0,0,1,35.0,35.0,0.041447476788781024,2.565039137772566,2.2457896500671333,0.16715318874303292,50.4075742470068,5947,6,20.361867290792727,92,9,0.008543020468276272,0,0.09144141302012695,0.04637161042741722,4.440892098500626e-16,0.5364429704497891,0.0,23406240,4.552790399873629,219
nash_pd_ring,crossing,474000,12,0,0,0,1,35.0,35.0,0.04231534651650176,3.91272061367811,2.514044426970036,0.18239889108003887,30.38410100085474,265,0,41.62299897714919,13,1,0.00010869454955994562,0,0.7228592428900559,0.7139140250303425,1.3322676295501878e-15,0.3325132954268233,6.39541016345902,41260800,3.0103168999776244,219
smith_primitives,crossing,474000,12,0,0,0,1,35.0,35.0,0.037817394760893686,2.4616628838108894,2.1656649552548215,0.21110337382809122,50.354212421770356,6025,3,27.070164306464484,177,13,0.00695440743058481,0,0.1340360628692054,0.020532098360516112,2.220446049250313e-16,0.28052762870443493,0.0,22865040,4.89304929994978,219
replicator_primitives,crossing,474000,12,0,0,0,1,35.0,32.96,0.02433387205307036,0.25782961721748826,0.4637211800739737,0.5080698491084849,103.4804983064643,9429,41,77.34262087424823,177,87,0.1098192000449339,0,1.7979532701852852,2.0000000000000004,2.220446049250313e-16,2.0,0.0,18134160,4.422500499989837,219
erv_bnn_primitives,crossing,474000,12,0,0,0,1,35.0,35.0,0.0462063398696137,2.7965969567062117,2.503308300619079,0.18516055125702333,46.20864663597731,2177,6,23.42513292554964,82,16,0.01468066100240685,0,0.2860898880553389,0.2513378218892051,4.440892098500626e-16,0.5368283402888354,0.0,25301760,3.389357900014147,219
direct_to_slot,narrow_passage,474000,4,0,0,1,0,35.0,35.0,-0.013051969000821673,3.961950346639494,1.739682158173619,0.012141324938262857,3.293165618068783,0,0,0.0,3,0,0.4233393067915094,0,nan,nan,0.0,0.0,0.0,0,0.005126700038090348,8
apf_navigation,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.10263186079362785,3.5682592780992834,2.0793109378010346,0.08232213947866573,21.260893616433293,0,0,0.0,2,0,0.456770424585743,0,nan,nan,0.0,0.0,0.0,0,0.2084644001442939,219
rvo_proxy,narrow_passage,474000,4,0,0,1,0,35.0,35.0,-0.04122933166076387,3.987580103258632,1.8921343725636504,0.01653477825553998,3.244177441158558,0,0,0.0,4,0,0.5266765233631069,0,nan,nan,0.0,0.0,0.0,0,0.006749100051820278,8
cbf_qp,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.022977057550979507,1.9888712815986749,1.4075300577780427,0.08692043958421705,18.087401818762746,24995,0,91.14331259940387,207,45,0.13511243994081612,0,nan,nan,0.0,0.0,0.0,0,1.2028802998829633,219
central_potential_reference,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.026787455799449578,2.6886570092490825,1.833145178822652,0.0733404036054439,8.957989806925841,2761,1,14.931030332737695,133,13,0.025030358779766424,0,0.10047035137419608,0.006546869083188031,4.440892098500626e-16,1.0,0.0,1628280,2.315964699955657,219
nash_pd_exact_raw,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.047886612658414984,3.029584041136668,1.8165059852978294,0.03776263546583635,7.536785569898911,224,0,6.7134576994814115,11,2,0.001910889608759514,0,0.03858687396437715,4.710277376051325e-16,3.3306690738754696e-16,0.6544317777159976,0.0,326580,0.7022942998446524,219
nash_pd_exact,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.04249199597112002,2.874594815992936,1.9122168670628714,0.04344562785082766,7.997047109998087,3689,2,6.893514776439132,144,0,1.190373029313907e-07,0,0.03868743052119081,4.710277376051325e-16,3.3306690738754696e-16,0.6176789996862784,0.0,484500,1.409995400113985,219
nash_pd_ring,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.04249199597112002,2.874594815992936,1.9122168670628714,0.04344562785082766,7.997047109998087,3689,2,6.893514776439132,144,0,1.190373029313907e-07,0,0.05306672520658427,0.018687156036571454,4.440892098500626e-16,0.6083617113540116,0.08623063474081379,4523520,1.9525077000726014,219
smith_primitives,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.027684002633542926,2.6833719443346746,1.7531121355948724,0.06827442998255022,8.920405063171453,3198,1,11.862590094071221,129,4,0.001239590142034841,0,0.08640826004055711,1.0778315928076987e-15,3.3306690738754696e-16,0.7014165868542299,0.0,849360,1.708737200126052,219
replicator_primitives,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.023685502605257536,0.8837652605475761,1.3104383354001636,0.1172792204269342,28.30234270845455,11207,1,70.78911248218598,202,56,0.061909672964979845,0,1.3339858793599286,1.4142135623730976,2.220446049250313e-16,0.02931556468685015,0.0,584880,1.8312065999489278,219
erv_bnn_primitives,narrow_passage,474000,4,0,0,0,1,35.0,35.0,0.041464393863170024,2.776748872104167,2.0893666397113457,0.06810685702884152,8.58217492098155,3576,1,10.138653415047546,132,4,0.001239590142034841,0,0.2705318421779098,0.34563141808242703,4.440892098500626e-16,0.3758510041785392,0.0,833760,1.7631182000041008,219
direct_to_slot,narrow_passage,474000,8,0,0,1,0,35.0,35.0,-0.017763381589318783,3.5143314014128304,1.754773097425877,0.029253304087923704,9.871330938294756,0,0,0.0,4,0,0.2642113415772674,0,nan,nan,0.0,0.0,0.0,0,0.01681920001283288,11
apf_navigation,narrow_passage,474000,8,0,0,1,0,35.0,35.0,-0.013818947509138091,2.5966953195187745,1.1336839329816066,0.34374749750641403,56.18869485045516,0,0,0.0,9,0,0.7443204936179508,0,nan,nan,0.0,0.0,0.0,0,0.40209800004959106,198
rvo_proxy,narrow_passage,474000,8,0,0,1,0,35.0,35.0,-0.11434934359472207,3.928014215504379,1.759170739153235,0.0406368987900418,6.6155678701340825,0,0,0.0,3,0,0.651950154831635,0,nan,nan,0.0,0.0,0.0,0,0.015822499990463257,8
cbf_qp,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.013963642198141724,1.2963784520539925,1.2509899543108998,0.24037243289453683,34.37846779448046,44577,0,234.36936219758346,211,211,0.21386097634604784,0,nan,nan,0.0,0.0,0.0,0,2.27794129983522,219
central_potential_reference,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.04391067120534686,2.9594887523267017,1.7920076398392162,0.10908642468077288,15.025530787173885,1012,2,12.275305129231363,26,15,0.05730432940526198,0,0.006484308340193175,0.0,4.440892098500626e-16,0.07800717783906608,0.0,19639648,3.756478999974206,219
nash_pd_exact_raw,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.050058908024946946,3.0708352059668425,1.8174002241090268,0.10247165994610075,13.791938568052784,821,0,10.307113029590331,22,6,0.024848574333391063,0,0.5591205611493734,0.5723022372791785,5.551115123125783e-16,0.6988934088277872,0.0,7349440,2.0351630998775363,219
nash_pd_exact,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.048096858397914444,2.928348925224505,1.763692105218754,0.1167732640839556,15.200282924335088,5768,4,14.24761740723379,188,13,0.04029958871112161,0,0.08023283225483767,4.335559509131367e-16,5.551115123125783e-16,0.6988934088277872,0.0,3795344,2.8518790998496115,219
nash_pd_ring,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.0581512463582603,3.038277480869122,1.7618296187181257,0.10297119799330959,14.353293355835387,399,12,16.11945278761859,20,5,0.00876775657818947,0,0.6174312258442696,0.6192172622433678,8.881784197001252e-16,0.36595744009471964,3.186325130886497,17297920,2.0932302000001073,219
smith_primitives,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.04807901486352001,2.9282542223692145,1.7637854177303962,0.11674250847628195,15.201101221027242,5848,4,14.236868271715233,191,13,0.04029958871112161,0,0.09538006101933855,0.002823263783614071,2.220446049250313e-16,0.6715370342374989,0.0,7252000,3.614641800057143,219
replicator_primitives,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.02195318917576855,1.472566730558181,1.2361805355268658,0.23751452350457475,40.51958674704542,8787,73,59.1187248421108,213,88,0.05205838986950001,0,1.4399122073361785,1.4142135623730951,2.220446049250313e-16,1.0,0.0,5542880,3.213148299837485,219
erv_bnn_primitives,narrow_passage,474000,8,0,0,0,1,35.0,35.0,0.04201744239465055,2.917702372283229,1.7515966687156497,0.11848008304484332,15.307808801767042,6061,7,14.877348529524085,201,16,0.04029958871112161,0,0.1361461609552572,0.047563361648059896,4.440892098500626e-16,0.7499602525775835,0.0,7210560,3.701147299958393,219
direct_to_slot,narrow_passage,474000,12,0,0,1,0,35.0,35.0,-0.00019819984958346915,3.4782162652643858,1.7489048747799887,0.04611825489637387,14.902047386553944,0,0,0.0,4,0,0.20816859029496906,0,nan,nan,0.0,0.0,0.0,0,0.03046599985100329,11
