M,requested_delta,replicates,milp_feasibility_rate,hungarian_feasibility_rate,milp_feasible_mean,milp_feasible_std,milp_feasible_median,milp_feasible_p05,milp_feasible_p95,milp_optimal_mean,milp_optimal_std,milp_optimal_median,milp_optimal_p05,milp_optimal_p95,milp_total_distance_mean,milp_total_distance_std,milp_total_distance_median,milp_total_distance_p05,milp_total_distance_p95,milp_normalized_distance_p95_mean,milp_normalized_distance_p95_std,milp_normalized_distance_p95_median,milp_normalized_distance_p95_p05,milp_normalized_distance_p95_p95,milp_total_excess_kg_mean,milp_total_excess_kg_std,milp_total_excess_kg_median,milp_total_excess_kg_p05,milp_total_excess_kg_p95,milp_assigned_robot_count_mean,milp_assigned_robot_count_std,milp_assigned_robot_count_median,milp_assigned_robot_count_p05,milp_assigned_robot_count_p95,milp_solver_wall_ns_mean,milp_solver_wall_ns_std,milp_solver_wall_ns_median,milp_solver_wall_ns_p05,milp_solver_wall_ns_p95,milp_total_wall_ns_mean,milp_total_wall_ns_std,milp_total_wall_ns_median,milp_total_wall_ns_p05,milp_total_wall_ns_p95,milp_matrix_bytes_mean,milp_matrix_bytes_std,milp_matrix_bytes_median,milp_matrix_bytes_p05,milp_matrix_bytes_p95,hungarian_feasible_mean,hungarian_feasible_std,hungarian_feasible_median,hungarian_feasible_p05,hungarian_feasible_p95,hungarian_coverage_mean,hungarian_coverage_std,hungarian_coverage_median,hungarian_coverage_p05,hungarian_coverage_p95,hungarian_total_distance_mean,hungarian_total_distance_std,hungarian_total_distance_median,hungarian_total_distance_p05,hungarian_total_distance_p95,hungarian_solver_wall_ns_mean,hungarian_solver_wall_ns_std,hungarian_solver_wall_ns_median,hungarian_solver_wall_ns_p05,hungarian_solver_wall_ns_p95,milp_to_hungarian_distance_ratio_mean,milp_to_hungarian_distance_ratio_std,milp_to_hungarian_distance_ratio_median,milp_to_hungarian_distance_ratio_p05,milp_to_hungarian_distance_ratio_p95,milp_to_hungarian_solver_ratio_mean,milp_to_hungarian_solver_ratio_std,milp_to_hungarian_solver_ratio_median,milp_to_hungarian_solver_ratio_p05,milp_to_hungarian_solver_ratio_p95,assignment_churn_mean,assignment_churn_std,assignment_churn_median,assignment_churn_p05,assignment_churn_p95,relative_distance_increase_mean,relative_distance_increase_std,relative_distance_increase_median,relative_distance_increase_p05,relative_distance_increase_p95,capacity_cv_mean,capacity_cv_std,capacity_cv_median,capacity_cv_p05,capacity_cv_p95
10,0.27,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,184.42458292607893,54.9026803803914,175.82653769321888,109.71320790991031,277.8517911352663,0.29191071717144557,0.06257455625348197,0.2648952568564717,0.22476734486969335,0.39162431751317156,2.7800599481632844,1.6615798644503121,2.718108802980975,0.6326338537098661,5.191315150670043,7.9,0.7,8.0,7.0,9.0,18048140.0,18511335.659924705,6646600.0,3883285.0,51845389.99999998,18465900.0,18535945.09271108,7050650.0,4267540.0,52311009.99999998,2376.0,0.0,2376.0,2376.0,2376.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,215.71247130620804,49.09786958476133,204.7444845759207,163.28063953124075,294.32744960341097,9760.0,1739.6551382386108,9200.0,8225.0,12869.999999999996,0.8486303143191757,0.1331065231797267,0.8718854595054498,0.6326767318851014,1.034051625708266,1704.212346631141,1447.527534318213,733.5806668295066,395.1075790513834,4105.56327614379,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32722363321523595,0.03485267033313422,0.32423310312779063,0.27748694046062644,0.37908017237497593
10,0.33,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,191.85184357472076,37.199757552997255,187.82361221383894,136.07129704828975,243.05824393946685,0.27999695236888356,0.050491381589661,0.28916508092309157,0.20404522756331356,0.3549031024540998,3.550744141274219,1.596421041511895,3.241386334490807,1.6315526619483056,6.364062862111052,8.3,0.9,8.0,7.0,9.549999999999999,46700840.0,91998710.57502057,18636500.0,8192215.0,187726954.99999967,47161740.0,92001119.11635858,19103850.0,8635060.0,188176014.99999967,2784.0,0.0,2784.0,2784.0,2784.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,231.34972426343893,54.42224325107249,239.38560113004658,158.9041668510065,304.84668021348654,11210.0,1869.4651641579203,10900.0,9700.0,14419.999999999995,0.8420839364895489,0.09721829207282187,0.8476108644327751,0.6962783152780533,0.9960551336287847,4032.6735529542684,7628.535458168531,1844.9354712170248,738.0373873873874,15847.025558419218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.32842183548731224,0.08788213009151216,0.32993468083643507,0.22353880645387728,0.4763336326526326
10,0.4,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,158.73083753587798,42.695759559104026,163.58340054956523,91.73852794333261,210.2384771393221,0.241369378073406,0.05998455734040854,0.2536358055426077,0.15355205230850635,0.3228659799969556,3.0772081752013327,1.6491925282581101,2.6641508879725784,1.388796870017103,5.714893682913248,8.2,0.6,8.0,7.45,9.0,11881650.0,5486033.810914767,9853650.0,5059685.0,19037315.0,12329390.0,5500011.55261514,10276100.0,5466025.0,19495895.0,3192.0,0.0,3192.0,3192.0,3192.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,190.82191173147916,56.57673439828175,198.4331065591019,102.51633068915108,263.2033336559231,9910.0,865.3900854527974,9800.0,8825.0,11175.0,0.8476458306469908,0.10511804038342727,0.8317828301031092,0.7028690842777388,1.0130526986119979,1188.5650064371134,518.6559396235215,1043.9528239202657,544.9983348751157,1842.0407142857143,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3086056332856431,0.06790492346102472,0.2879179708514701,0.23094557649238254,0.41781626359244467
108,-0.07,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8703703703703705,1.1102230246251565e-16,0.8703703703703703,0.8703703703703703,0.8703703703703703,1172.930151062233,368.8855247219803,989.3931227910641,854.4249287226166,1805.196938403066,162080.0,58456.09976726124,161350.0,81940.0,242950.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3674659966333569,0.01987096266527851,0.371184739936479,0.33375859130652313,0.38765515616398755
108,-0.13,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7685185185185184,1.1102230246251565e-16,0.7685185185185185,0.7685185185185185,0.7685185185185185,917.6506586474704,123.74250569339024,874.6929433553485,772.0044371138966,1113.6527283394532,111730.0,30168.031092532372,105600.0,74425.0,160249.99999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34874237033021893,0.022546164884818837,0.3483106111363633,0.32167849621208155,0.3850579295340149
108,-0.2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666667,1.1102230246251565e-16,0.6666666666666666,0.6666666666666666,0.6666666666666666,708.8314924807905,86.77084040763603,703.2825699875057,599.4554756735212,844.5965818124386,57060.0,13070.822468383541,52500.0,45090.0,78714.99999999997,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3622671949579707,0.027150056285057463,0.3478301243616665,0.3367875191537681,0.40904837385729653
108,-0.27,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740740740740742,1.1102230246251565e-16,0.5740740740740741,0.5740740740740741,0.5740740740740741,567.2859036827707,46.37543519469963,565.2508488893748,511.3347081059376,638.8585048183063,44620.0,11231.455827273685,43250.0,31425.0,63199.99999999998,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.37970889340320657,0.03937008198491696,0.3862813269036299,0.3246737058424906,0.4377790847094798
108,-0.33,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.5,0.5,496.05660012438074,60.5953363045393,505.9351764960212,409.98746906247777,573.6749060436588,44030.0,21400.60980439576,38400.0,28045.0,78074.99999999994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.34738255431172704,0.031948535262581325,0.34254249365911826,0.3023881300149401,0.3947612889718972
108,-0.4,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42592592592592593,0.0,0.42592592592592593,0.42592592592592593,0.42592592592592593,415.2504660329317,45.03847413742176,409.6660443020477,365.0617670784334,492.2106344163371,35530.0,5480.520048316583,36600.0,28035.0,42879.99999999999,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36234381865599913,0.041161958288151224,0.3586245320794001,0.3234895350883093,0.42827030310676395
108,0.0,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1071.1202332379132,172.4713367337954,1040.4273670523635,836.6135467328965,1291.1828393892858,0.1853778465546624,0.03896392575644799,0.17075305413084718,0.1366705693743672,0.24516216584561545,31.297780515647283,5.551672682171877,30.784140816497917,24.04579136067256,39.32766097404742,93.6,2.973213749463701,93.0,89.9,98.55,5027695210.0,5882569.263077146,5027614650.0,5018968300.0,5035768060.0,5033669450.0,6176563.261110502,5033234050.0,5024526490.0,5042031475.0,172228.0,0.0,172228.0,172228.0,172228.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1407.8437703828617,207.5970161192301,1438.664879068171,1098.0877355872049,1696.4007151810356,298460.0,55747.55958784205,323550.0,216340.0,360515.0,0.7616486468277917,0.061556988184196075,0.7477057216320369,0.6724387335530226,0.8462260921254423,17511.85263818571,3595.7017249368164,15553.07759117212,13965.550415886144,23264.03369338686,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3445540462833525,0.03406518172941233,0.3479468953245365,0.3021238767542263,0.3962064394219309
108,0.07,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,830.2688779254368,77.51178301002469,848.2210350035238,723.5824227665818,922.7762084742276,0.14248313612193342,0.019641622161098313,0.14431259743928088,0.11730919051730143,0.17096697075163067,31.307002805795378,3.7222418747124277,30.87473291086121,26.823361625292634,37.511812197841714,88.9,2.3430749027719964,89.0,85.45,92.1,4722893140.0,623138155.5586405,5032967300.0,3469730205.0,5044430250.0,4730026290.0,623518756.4840859,5040348050.0,3476132115.0,5051752745.0,197636.0,0.0,197636.0,197636.0,197636.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1037.3050830236125,84.4171590908918,1015.0435138216121,946.6647127926963,1177.177665584598,335020.0,128986.89700895979,323350.0,188995.0,545439.9999999998,0.8014890611758938,0.05897102446585394,0.7872682590265875,0.7415655767423899,0.9121429630807103,15680.87062351057,5114.425315446206,14615.059090397255,9723.288431283087,24077.333563653185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.38712105521385687,0.025368958675805676,0.39126306402380484,0.3518990239365211,0.4234753946929636
108,0.13,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.4000000000000001,0.0,0.0,1.0,819.3215998736438,95.2291741571435,830.4739940248314,658.761044559248,933.0471839215993,0.14524289729810097,0.022694635666718133,0.13947048253489785,0.11628086400339996,0.18223870462728164,32.13942362046238,6.023630909815392,30.19026685778089,26.112196288966192,42.219549050796516,88.8,2.3579652245103193,89.0,84.9,92.1,4508282380.0,1069351282.5817293,5036201450.0,2359078855.0,5041442045.0,4516990780.0,1068875957.7386581,5045936750.0,2368717560.0,5050427285.0,223044.0,0.0,223044.0,223044.0,223044.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1060.6725608692057,150.8514805909064,1056.4833303987539,838.3455468826911,1263.540612775145,414120.0,209840.5718634983,366750.0,237540.0,780009.9999999995,0.7769471803278926,0.05529641597534195,0.7779842688906874,0.6858656503200202,0.8525947188397388,12821.477413219583,5639.555980682629,12519.836273868867,5152.560836641385,21205.227180329264,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.3533147384322178,0.028216452793311527,0.354407997355745,0.3174579790073901,0.39536583318001867
108,0.2,10,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.6,0.4898979485566356,1.0,0.0,1.0,696.0771051075071,49.9653050798292,699.4328491998166,631.8573638642987,767.8793291829007,0.12019839649578197,0.019427899869580382,0.11538190062863893,0.10057747161789271,0.15399194655448098,34.74832310128126,2.3214935944349278,34.8199146972603,31.732869424979334,38.312018034603256,87.4,2.8,88.5,82.45,90.55,4058450330.0,941679478.9306997,4122844000.0,2636705185.0,5035530615.0,4067072950.0,941249912.9002055,4132387900.0,2645976345.0,5043953390.0,257980.0,0.0,257980.0,257980.0,257980.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,861.3813972899112,80.73837953110224,867.1146243940741,763.7844747339145,973.6428173962773,278400.0,58100.01721170141,277350.0,206880.0,368464.9999999999,0.8104058647975949,0.0360209998812238,0.8183381799356534,0.7445177314536501,0.847828614393394,15276.728026232386,4395.253210551455,15731.282023961228,8356.001268453794,20842.111453807593,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.36250787898056186,0.026729967879030286,0.3684378352591051,0.32760652481909713,0.4030792248720958
