study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
balance,1521630217,2,2,7,20,-0.85,-0.8181818181818182,-0.7810103467295187,symmetric,uniform,moderate,none,0,False,10.000000000000002,81.32851576004529,5.000000000000001,1.039507742957792,0.20790154859155835,3.9604922570422088,6.039507742957793,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=81.329.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,42.746424793745526,21.373212396872763,0.18008440317879673,5500,205500,320,False,False,nan,nan,nan,nan,nan,nan,2,227,0
balance,2228103480,2,2,7,20,-0.85,-0.8181818181818182,-0.7900978394974408,symmetric,uniform,moderate,none,0,False,10.0,85.28248757475822,5.0,1.7054094364777979,0.34108188729555955,3.2945905635222026,6.705409436477798,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=85.282.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,50.24454794767121,25.122273973835604,0.19359891068243637,5400,198700,320,False,False,nan,nan,nan,nan,nan,nan,2,224,0
balance,2769814371,2,2,7,20,-0.8,-0.8181818181818182,-0.7950118012491213,symmetric,uniform,moderate,none,0,False,10.0,87.56659223249196,5.0,1.0172935433802321,0.20345870867604643,3.9827064566197676,6.017293543380232,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=87.567.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,27.182659243753772,13.591329621876886,0.10955353244560166,5200,193500,320,False,False,nan,nan,nan,nan,nan,nan,2,224,0
balance,188439519,2,2,7,20,-0.8,-0.8181818181818182,-0.7777505008418573,symmetric,uniform,moderate,none,0,False,10.0,79.98895419678269,5.0,1.4705191717612407,0.29410383435224813,3.529480828238759,6.47051917176124,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=79.989.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,22.82308250459854,11.41154125229927,0.11177938548614143,4600,182700,320,False,False,nan,nan,nan,nan,nan,nan,2,222,0
balance,1294209357,2,2,7,20,-0.8,-0.8181818181818182,-0.788189075653149,symmetric,uniform,moderate,none,0,False,10.0,84.4238360777322,5.0,0.02740567733314947,0.005481135466629894,4.9725943226668505,5.0274056773331495,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=84.424.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,33.368564178974204,16.684282089487102,0.1351133405906615,4900,193600,320,False,False,nan,nan,nan,nan,nan,nan,2,227,0
balance,1570645970,2,2,7,20,-0.8,-0.8181818181818182,-0.7728725229110625,symmetric,uniform,moderate,none,0,False,10.0,78.05627683773591,5.0,0.3502701296722943,0.07005402593445886,4.649729870327706,5.350270129672294,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=78.056.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,27.224168812988644,13.612084406494322,0.11332059639872252,4400,183300,320,False,False,nan,nan,nan,nan,nan,nan,2,224,0
balance,2155725852,2,2,7,20,-0.8,-0.8181818181818182,-0.7897017818575338,symmetric,uniform,moderate,none,0,False,10.0,85.10304070408736,5.0,3.1922136095942846,0.6384427219188569,1.8077863904057159,8.192213609594285,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=85.103.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,28.640650003310224,14.320325001655112,0.1602531344071385,5000,203400,320,False,False,nan,nan,nan,nan,nan,nan,2,226,0
balance,3530814672,2,2,7,20,-0.8,-0.8181818181818182,-0.7719815037224843,symmetric,uniform,moderate,none,0,False,10.0,77.71218268038439,5.0,1.1903017699827863,0.23806035399655726,3.8096982300172133,6.190301769982786,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=77.712.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,35.27277300024876,17.63638650012438,0.13562791939341895,4700,180200,320,False,False,nan,nan,nan,nan,nan,nan,2,224,0
balance,2996195650,2,2,7,20,-0.8,-0.8181818181818182,-0.7924694507737835,symmetric,uniform,moderate,none,0,False,10.0,86.37135387811851,5.0,0.43380973479725515,0.08676194695945103,4.566190265202745,5.433809734797255,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=86.371.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,29.560394283313546,14.780197141656773,0.17981280878886743,5200,195500,320,False,False,nan,nan,nan,nan,nan,nan,2,222,0
balance,637522887,2,2,7,20,-0.8,-0.8181818181818182,-0.7876286114888774,symmetric,uniform,moderate,none,0,False,10.0,84.17464442933911,5.0,0.15162897032334843,0.030325794064669686,4.848371029676652,5.151628970323348,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=84.175.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,58.166456294570835,29.083228147285418,0.2644587279004949,5200,208500,320,False,False,nan,nan,nan,nan,nan,nan,2,225,0
balance,3858693017,2,2,7,20,-0.8,-0.8181818181818182,-0.7866443771678502,symmetric,uniform,moderate,none,0,False,10.0,83.74020583340479,5.0,0.7390291220402068,0.14780582440804135,4.260970877959793,5.739029122040207,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=83.740.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,44.826139513220724,22.413069756610362,0.19254873157817212,4700,184500,320,False,False,nan,nan,nan,nan,nan,nan,2,225,0
balance,1087067752,2,2,7,20,-0.8,-0.8181818181818182,-0.7759594444389726,symmetric,uniform,moderate,none,0,False,10.000000000000002,79.26955188946633,5.000000000000001,1.2756177938683007,0.2551235587736601,3.7243822061317,6.275617793868301,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=10.000, demanda=79.270.",nan,0,0,2,0.0,nan,nan,nan,nan,nan,nan,nan,0,14,16,nan,nan,nan,False,0.1,2,24.490950542347328,12.245475271173664,0.13340502678135024,5100,200300,320,False,False,nan,nan,nan,nan,nan,nan,2,225,0
balance,1171867476,3,3,7,20,-0.75,-0.7391304347826086,-0.71433975504425,symmetric,uniform,moderate,none,0,False,15.0,90.01986373584161,5.0,0.7678730330202518,0.15357460660405037,3.9146907699058553,5.5746139417596705,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=90.020.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,57.57220561197535,19.190735203991782,0.2388906236922779,5000,216800,480,False,False,nan,nan,nan,nan,nan,nan,3,337,0
balance,935512302,3,3,7,20,-0.75,-0.7391304347826086,-0.6903776101781568,symmetric,uniform,moderate,none,0,False,15.0,81.89221770189815,5.0,1.3822210805539226,0.2764442161107845,3.469529153135,6.818348386729281,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=81.892.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,103.83164210521304,34.61054736840435,0.279437058102223,4700,216100,480,False,False,nan,nan,nan,nan,nan,nan,3,335,0
balance,788576451,3,3,7,20,-0.75,-0.7391304347826086,-0.6963954947080108,symmetric,uniform,moderate,none,0,False,15.0,83.81276291057583,5.0,0.5415231164212571,0.10830462328425142,4.252992739569663,5.519640699695015,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=83.813.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,50.70519461871681,16.90173153957227,0.2132935615813804,5500,218900,480,False,False,nan,nan,nan,nan,nan,nan,3,336,0
balance,3988004072,3,3,7,20,-0.75,-0.7391304347826086,-0.6799441448704742,symmetric,uniform,moderate,none,0,False,14.999999999999998,78.73363904828133,4.999999999999999,0.1064587265544297,0.021291745310885943,4.850972201327271,5.093040288797259,0.12247448713915893,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=78.734.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,59.121235619588134,19.70707853986271,0.1574056756515292,5500,234800,480,False,False,nan,nan,nan,nan,nan,nan,3,335,0
balance,3743523507,3,3,7,20,-0.75,-0.7391304347826086,-0.6945917359188926,symmetric,uniform,moderate,none,0,False,15.0,83.22916904446593,5.0,1.4526584975876333,0.29053169951752666,3.2371646716253544,6.795000594027866,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=83.229.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,111.1435093418692,37.04783644728973,0.3095393884082871,6200,242200,480,False,False,nan,nan,nan,nan,nan,nan,3,335,0
balance,3604854271,3,3,7,20,-0.75,-0.7391304347826086,-0.6869047622534924,symmetric,uniform,moderate,none,0,False,15.0,80.81749060101964,5.0,0.8304050708709829,0.16608101417419657,3.9769058397067347,6.0108642408498545,0.12247448713915891,False,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=15.000, demanda=80.817.",nan,0,0,3,0.0,nan,nan,nan,nan,nan,nan,nan,0,21,17,nan,nan,nan,False,0.15,3,56.121395582855655,18.707131860951886,0.18221713450311697,6300,248200,480,False,False,nan,nan,nan,nan,nan,nan,3,338,0
