study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
capacity,2084812985,60,60,13,40,0.2,0.2,0.2831949236703687,moderate,uniform,low,none,0,False,299.99999999999994,167.58289713600047,5.0,0.803625767345786,0.1607251534691572,3.629515446311177,8.025289920433423,0.5172040216394299,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,25,0.5833333333333334,618.7348244510831,17.678137841459517,0.1250033114644654,15.468370611277077,0.20757519239399094,12.696646471861088,621.9439860690484,34824,780,86,368027300,369512100,421875000,True,1.0,40,727.2351227794397,18.180878069485992,0.23536385978122143,65000,1660700,19200,True,False,0.8508043754629502,-5,5661.958461538462,nan,nan,nan,95,8106,0
capacity,4256804910,60,60,13,40,0.2,0.2,0.2887172858630452,moderate,uniform,low,none,0,False,300.00000000000006,165.57922872756697,5.000000000000001,0.8055893034959205,0.16111786069918407,3.8990348325407584,7.296239901895313,0.4315669125408017,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,29,35,25,0.5833333333333334,597.1396969497649,17.061134198564712,0.12064043686538821,14.928492423744123,0.27255294887157955,16.35628495121503,601.2637681875686,34824,780,86,1663678200,1664867000,2125000000,True,1.0,40,697.1307643527422,17.428269108818554,0.2525530388323281,51600,932700,19200,True,False,0.8565677021931245,-5,32241.825581395347,nan,nan,nan,95,8114,0
capacity,1743422314,60,60,13,40,0.2,0.2,0.27225398353051256,moderate,uniform,low,none,0,False,300.0,171.60394682750086,5.0,0.7708172615789135,0.1541634523157827,3.3424902204459825,7.0813502240289266,0.6174544517614234,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,37,23,0.6166666666666667,460.8220887135263,12.454651046311522,0.08806768212159007,11.520552217838157,0.1773338668785474,17.201186478691863,465.1593853331992,34824,780,86,222047300,224026100,265625000,True,1.0,40,507.19563941896416,12.679890985474104,0.165968628979626,45000,914200,19200,True,False,0.9085687117528007,-3,4934.384444444445,nan,nan,nan,97,8196,0
capacity,352488128,60,60,13,40,0.2,0.2,0.2967588038155395,moderate,uniform,low,none,0,False,299.99999999999994,162.69205825677076,5.0,0.8492959108153945,0.16985918216307888,3.523296945120974,6.976108572017804,0.7905694150420948,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,327,36,24,0.6,822.9608943725029,22.860024843680637,0.16164478585059525,20.574022359312572,0.3786415024624342,20.651591755969797,828.1597923114954,34824,780,86,1270189500,1271780500,1531250000,True,1.0,40,896.4021808872188,22.41005452218047,0.3429490524079666,80100,1800200,19200,True,False,0.9180710532832183,-4,15857.5468164794,nan,nan,nan,96,8156,0
capacity,537855519,60,60,13,40,0.2,0.2,0.29544649018696134,moderate,uniform,low,none,0,False,299.99999999999994,163.16077471745422,5.0,0.7002116113505759,0.14004232227011518,3.3812791037168153,6.720076991408323,0.41231056256176607,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,37,23,0.6166666666666667,413.2053675459953,11.167712636378251,0.07896765335525757,10.330134188649883,0.13859910104362802,27.180741259666828,420.03755286091194,34824,780,86,217299000,218421500,265625000,True,1.0,40,452.6194850743661,11.315487126859152,0.1458928197734716,34400,1050500,19200,True,False,0.9129199717906643,-3,6316.831395348837,nan,nan,nan,97,8184,0
capacity,115205840,60,60,13,40,0.2,0.2,0.2812430775628412,moderate,uniform,low,none,0,False,299.99999999999994,168.29521306863157,5.0,0.736505061906904,0.1473010123813808,3.529048653402244,6.338262114305988,0.5012484413940855,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,22,0.6333333333333333,501.50704725497536,13.19755387513093,0.09332079840179879,12.537676181374383,0.16745063167302734,18.59342134330063,506.19340259080053,34824,780,86,337657400,339639900,375000000,True,1.0,40,513.1347900360159,12.828369750900398,0.16936529380546175,146600,2066500,19200,True,False,0.9773397886738016,-2,2303.256480218281,nan,nan,nan,98,8226,0
capacity,3089971706,60,60,13,40,0.2,0.2,0.27494953942052885,moderate,uniform,low,none,0,False,300.00000000000006,170.60686046657435,5.0,0.6835004138089938,0.13670008276179876,3.504811643027415,6.7909798088064335,0.46770717334674267,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,22,0.6333333333333333,519.6544549868349,13.675117236495657,0.09669768131447119,12.991361374670873,0.16238507049142664,22.161221391211143,525.2327603346378,34824,780,86,368828900,370131000,390625000,True,1.0,40,524.5703411532329,13.114258528830822,0.1533734760634473,38200,919300,19200,True,False,0.9906287378817668,-2,9655.206806282722,nan,nan,nan,98,8220,0
capacity,487526471,60,60,13,40,0.2,0.2,0.28192951227010793,moderate,uniform,low,none,0,False,299.99999999999994,168.04445506328076,4.999999999999999,0.6947930310199516,0.13895860620399034,3.109817432959472,6.381766072281034,0.6432340165134304,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,5,38,22,0.6333333333333333,532.2995653206212,14.007883297911086,0.09905069270022708,13.307489133015531,0.20639678636427075,21.427410879119368,537.694418040401,34824,780,86,775721400,777258300,1000000000,True,1.0,40,580.1922379380188,14.504805948450471,0.23447291514162671,61400,2020000,19200,True,False,0.9174537860285648,-2,12633.899022801303,nan,nan,nan,98,8238,0
capacity,1818275339,60,60,13,40,0.2,0.2,0.2673736582526092,moderate,uniform,low,none,0,False,300.0,173.41997057698808,5.0,0.6647803422907697,0.13295606845815394,3.6548182170015973,6.8286111944887145,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,22,0.6333333333333333,578.7132463012982,15.229295955297323,0.10768738442687596,14.467831157532455,0.27259545908736277,18.58581875408413,583.3977009898192,34824,780,86,366890500,368025100,421875000,True,1.0,40,614.9017961611685,15.372544904029212,0.265447919846176,47900,899900,19200,True,False,0.9411474318569317,-2,7659.5093945720255,nan,nan,nan,98,8231,0
capacity,528655884,60,60,13,40,0.2,0.2,0.2787501567123351,moderate,uniform,low,none,0,False,300.0,169.20815364167711,4.999999999999999,0.756556379808115,0.15131127596162303,3.682659240603301,7.481509494256656,0.7150174823037547,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,36,24,0.6,669.3270133003375,18.592417036120487,0.13146824164889087,16.733175332508438,0.2653118184393508,9.308659170662278,671.690178093003,34824,780,86,631577900,632693000,765625000,True,1.0,40,785.7938731712915,19.644846829282287,0.34542784218325306,66000,928400,19200,True,False,0.8517844642884281,-4,9569.362121212122,nan,nan,nan,96,8167,0
capacity,307427458,60,60,13,40,0.2,0.2,0.2858090154825524,moderate,uniform,moderate,none,0,False,299.99999999999994,166.63228580243344,4.999999999999999,1.5430722417793246,0.308614448355865,2.486255458914301,10.956506329728997,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,104,36,24,0.6,449.2916621400229,12.480323948333968,0.08824921695271816,11.232291553500572,0.17957930973466923,25.5259240350289,455.70914314878013,34824,780,86,1699484600,1700666000,2281250000,True,1.0,40,445.0532853690455,11.126332134226137,0.17167418548404112,42800,938000,19200,True,False,1.0095233018389311,-4,39707.58411214953,nan,nan,nan,96,8141,0
capacity,529818783,60,60,13,40,0.2,0.2,0.2959948292467138,moderate,uniform,moderate,none,0,False,300.0,162.96481009013362,5.0,1.6036028104825166,0.32072056209650335,1.997294584256654,9.004755373011475,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,434.3044175890236,12.773659340853635,0.0903234114048449,10.85761043972559,0.19774506296741154,21.519457456025368,439.71828195302993,34824,780,86,315905200,317091600,359375000,True,1.0,40,553.9178047629043,13.847945119072609,0.19305299602308798,42200,967800,19200,True,False,0.7840593204526449,-6,7485.905213270142,nan,nan,nan,94,8078,0
capacity,4047499736,60,60,13,40,0.2,0.2,0.282541895141966,moderate,uniform,moderate,none,0,False,299.99999999999994,167.8209751063027,5.0,1.60188432098041,0.32037686419608197,2.3937096280009293,11.027397921515632,0.5477225575051661,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,546.429059561375,16.071442928275733,0.11364226278036355,13.660726489034374,0.23478705357447927,13.418940467211872,549.817794678178,34824,780,86,317716200,319013400,375000000,True,1.0,40,599.2032588280628,14.980081470701569,0.1925157175694849,50900,932800,19200,True,False,0.9119260476488313,-6,6241.968565815324,nan,nan,nan,94,8081,0
capacity,643593824,60,60,13,40,0.2,0.2,0.2817762978151931,moderate,uniform,moderate,none,0,False,299.99999999999994,168.10040178048928,4.999999999999999,1.740768936275949,0.34815378725518986,2.7949396470291137,11.029319583757779,0.46770717334674267,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,7,32,28,0.5333333333333333,553.7728185913878,17.30540058098087,0.12236766101961191,13.844320464784696,0.2653479919886905,13.022224949047246,557.0603748286496,34824,780,86,1170293200,1172201700,1515625000,True,1.0,40,753.9195173333014,18.847987933332536,0.2782080850944266,83600,1767200,19200,True,False,0.7345251129061426,-8,13998.722488038278,nan,nan,nan,92,8028,0
capacity,3900156133,60,60,13,40,0.2,0.2,0.274600111340694,moderate,uniform,moderate,none,0,False,300.0,170.7358760300807,5.000000000000001,1.6801175248538804,0.33602350497077604,2.273459347495072,12.189326128166211,0.5766281297335397,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,36,24,0.6,417.1663751246281,11.587954864573002,0.0819392146482321,10.429159378115703,0.1739102938100775,17.43871025500459,421.5620526883792,34824,780,86,415205400,416432900,421875000,True,1.0,40,455.19620187493115,11.37990504687328,0.1630303143559123,35000,847400,19200,True,False,0.9164539893046997,-4,11863.011428571428,nan,nan,nan,96,8137,0
capacity,2272288517,60,60,13,40,0.2,0.2,0.2836734514722959,moderate,uniform,moderate,none,0,False,299.99999999999994,167.40859157898467,4.999999999999999,1.48957170148054,0.2979143402961081,2.042053589962193,9.000634047505041,0.7150174823037545,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,25,0.5833333333333334,522.2706125050651,14.922017500144715,0.10551459763336661,13.056765312626627,0.2507130117147745,15.352424437399236,526.1437186144149,34824,780,86,348418800,350023500,390625000,True,1.0,40,582.7197674303119,14.567994185757797,0.21962853128170087,66300,1653700,19200,True,False,0.8962637646705953,-5,5255.185520361991,nan,nan,nan,95,8134,0
capacity,2648958932,60,60,13,40,0.2,0.2,0.26480239718195975,moderate,uniform,moderate,none,0,False,300.0,174.3824026083669,5.0,1.8670783911666227,0.37341567823332456,2.2443021812140618,10.56192849303587,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,509.87802123898683,14.996412389381966,0.10604064894001944,12.74695053097467,0.19862346697811,16.21738973304849,513.9663686722489,34824,780,86,416108300,417296900,453125000,True,1.0,40,629.9410756852028,15.74852689213007,0.26401679944798423,38800,826400,19200,True,False,0.809405896709275,-6,10724.440721649484,nan,nan,nan,94,8081,0
capacity,4251935368,60,60,13,40,0.2,0.2,0.2769476720612798,moderate,uniform,moderate,none,0,False,300.0,169.87046777842156,5.0,1.6686012507706702,0.33372025015413403,2.614464000116172,9.907684451816534,0.51720402163943,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,28,37,23,0.6166666666666667,526.6812139636446,14.234627404422827,0.10065401565331245,13.167030349091116,0.2080140051141689,19.131185338998698,531.5010102983944,34824,780,86,1836695700,1838023900,2187500000,True,1.0,40,575.9287938625679,14.398219846564198,0.19798550898055373,53200,1388900,19200,True,False,0.914490158464494,-3,34524.35526315789,nan,nan,nan,97,8194,0
capacity,1768343605,60,60,13,40,0.2,0.2,0.27653256021431855,moderate,uniform,moderate,none,0,False,300.00000000000006,170.02326356584695,5.0,1.5936424024348255,0.3187284804869651,1.6291066839391999,8.837540949123397,0.6304760106459245,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,37,23,0.6166666666666667,424.78794865279247,11.48075536899439,0.08118119974559797,10.619698716319812,0.15060864003815913,16.579519587754486,428.96982854973106,34824,780,86,350997100,352631600,437500000,True,1.0,40,456.92523819262016,11.423130954815504,0.1456121984757036,46000,1637800,19200,True,False,0.9296661973259617,-3,7630.371739130434,nan,nan,nan,97,8206,0
capacity,3480804223,60,60,13,40,0.2,0.2,0.27900734178543035,moderate,uniform,moderate,none,0,False,300.0,169.11380443088777,5.0,1.7488250675240453,0.34976501350480904,1.864271078032624,11.278682595557544,0.2979093821953246,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,34,26,0.5666666666666667,364.01398376624127,10.706293640183567,0.07570492834348207,9.100349594156032,0.15063307307363127,22.42687015229537,369.6547013043151,34824,780,86,312960700,315569900,359375000,True,1.0,40,462.2422112175615,11.556055280439036,0.1513403282362455,52100,1644900,19200,True,False,0.7874961977345518,-6,6006.923224568138,nan,nan,nan,94,8089,0
capacity,1013398312,60,60,13,40,0.2,0.2,0.28183820520599134,moderate,uniform,high,none,0,False,299.99999999999994,168.07779450104624,5.000000000000001,3.178709508188553,0.6357419016377105,0.9564224264295855,15.877685607818233,0.6557438524302002,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,30,30,0.5,569.0710619078964,18.96903539692988,0.1341313356173677,14.226776547697408,0.3738935842585736,16.814924300126332,573.3047929829279,34824,780,86,403154100,404454900,421875000,True,1.0,40,744.3630031850705,18.609075079626763,0.27285235962113363,47700,907400,19200,True,False,0.7645074506294459,-10,8451.867924528302,nan,nan,nan,90,7932,0
capacity,259101653,60,60,13,40,0.2,0.2,0.28503820174900885,moderate,uniform,high,none,0,False,300.0,166.9121892122479,5.0,4.393574290524033,0.8787148581048067,0.7032269258224056,25.00522645416845,0.5477225575051661,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,26,34,0.43333333333333335,319.70574978995705,12.296374991921425,0.08694850140800318,7.992643744748927,0.1690561825146246,25.833212732387885,326.19005297305404,34824,780,86,139259500,140454900,171875000,True,1.0,40,485.7653593352844,12.14413398338211,0.17138572094632393,34900,854700,19200,True,False,0.6581485148044287,-14,3990.243553008596,nan,nan,nan,86,7788,0
capacity,236016270,60,60,13,40,0.2,0.2,0.3011533416189165,moderate,uniform,high,none,0,False,300.0,161.12935409555195,4.999999999999999,3.766718554810387,0.7533437109620775,0.6285091774857162,21.496221806344344,0.532681893816563,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,26,34,0.43333333333333335,348.06520366735197,13.387123217975075,0.09466125608010051,8.7016300916838,0.19747448466979337,29.15893393264573,355.38093715051343,34824,780,86,242547600,243693800,281250000,True,1.0,40,462.73662072678155,11.56841551816954,0.14438933873245147,37500,1670100,19200,True,False,0.7521885843412938,-14,6467.936,nan,nan,nan,86,7790,0
capacity,970229197,60,60,13,40,0.2,0.2,0.2977351819656133,moderate,uniform,high,none,0,False,299.99999999999994,162.34394222957764,5.0,4.21565714298894,0.843131428597788,0.7268868208700539,27.845701939811168,0.5766281297335398,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,24,36,0.4,314.37837988044146,13.09909916168506,0.09262461844662526,7.859459497011036,0.16816470349862495,19.12331157141487,319.1832077732952,34824,780,86,179024200,180071100,234375000,True,1.0,40,442.5508191824885,11.063770479562212,0.12997550707710634,28100,816700,19200,True,False,0.7103780317505313,-16,6370.967971530249,nan,nan,nan,84,7718,0
capacity,2528862767,60,60,13,40,0.2,0.2,0.2919615207436551,moderate,uniform,high,none,0,False,299.99999999999994,164.41011621974545,5.0,3.526398595743791,0.7052797191487582,0.9856081591494151,16.547447483880017,0.6174544517614233,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,27,33,0.45,435.94171813635694,16.145989560605813,0.11416938707271575,10.898542953408924,0.2593064330645189,10.37821520055073,438.56327193649463,34824,780,86,418207900,419351500,453125000,True,1.0,40,573.7100709724813,14.342751774312031,0.2775130819549787,36100,867700,19200,True,False,0.7598641547243598,-13,11584.706371191136,nan,nan,nan,87,7841,0
capacity,1757820403,60,60,13,40,0.2,0.2,0.2905574205591478,moderate,uniform,high,none,0,False,300.00000000000006,164.9153849660123,5.0,3.37769196708171,0.6755383934163419,0.9507739788657938,21.289797374054892,0.6041522986797286,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,54,29,31,0.48333333333333334,387.7677437984787,13.37130151029237,0.09454937971217658,9.694193594961968,0.21517801151569013,18.88581176077029,392.5181967386713,34824,780,86,2188264900,2190540200,2750000000,True,1.0,40,465.92904851750285,11.64822621293757,0.17574873212299674,44000,1097700,19200,True,False,0.8322463367164625,-11,49733.29318181818,nan,nan,nan,89,7899,0
capacity,603945979,60,60,13,40,0.2,0.2,0.2692170056319173,moderate,uniform,high,none,0,False,300.0,172.73239905990087,5.0,3.2731199728320495,0.6546239945664099,1.0829661094719558,18.62468072683297,0.5623610939600997,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,30,30,0.5,364.36136292919787,12.145378764306596,0.08588079684320285,9.109034073229946,0.15563488144764437,19.21769508033086,369.1957866992806,34824,780,86,402657600,403927100,468750000,True,1.0,40,449.95706764648713,11.248926691162179,0.15763653744582465,36300,921800,19200,True,False,0.8097691738347395,-10,11092.495867768595,nan,nan,nan,90,7944,0
capacity,1059564309,60,60,13,40,0.2,0.2,0.3020987507301926,moderate,uniform,high,none,0,False,300.00000000000006,160.79454393419184,5.000000000000001,3.3157522465637803,0.6631504493127559,1.053487135418614,22.039478747943054,0.4315669125408017,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,30,30,0.5,390.00452555065806,13.000150851688602,0.09192494823677082,9.750113138766451,0.17675484981727158,22.937468927194704,395.7688927824567,34824,780,86,261611500,263275100,328125000,True,1.0,40,532.7583156360819,13.318957890902047,0.1472696834325547,51900,1855400,19200,True,False,0.7320477486775889,-10,5040.684007707129,nan,nan,nan,90,7945,0
capacity,1157047411,60,60,13,40,0.2,0.2,0.28284326712625457,moderate,uniform,high,none,0,False,299.99999999999994,167.7110722528735,5.000000000000001,3.4591847814480574,0.6918369562896114,1.1113634920345068,14.406985557060628,0.4847679857416328,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,17,26,34,0.43333333333333335,400.786760858933,15.41487541765127,0.10899962938967027,10.019669021473325,0.21132794330478458,21.36133194066327,406.15309384409886,34824,780,86,1321489300,1322848700,1750000000,True,1.0,40,578.1960177873414,14.454900444683535,0.21336820200887016,47000,879700,19200,True,False,0.6931676257347402,-14,28116.793617021278,nan,nan,nan,86,7815,0
capacity,2277611171,60,60,13,40,0.2,0.2,0.31115839298575065,moderate,uniform,high,none,0,False,300.0,157.61061608558887,4.999999999999999,3.7042495240216913,0.7408499048043384,0.6626422231290864,19.83035130690193,0.5477225575051661,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,25,35,0.4166666666666667,383.69048342044294,15.347619336817719,0.10852405708133592,9.592262085511074,0.21085747976186642,16.342152080726713,387.8010214406246,34824,780,86,198098600,199152200,218750000,True,1.0,40,566.2515391470056,14.15628847867514,0.22104101893426048,38500,830700,19200,True,False,0.6775972459137676,-15,5145.418181818181,nan,nan,nan,85,7749,0
