id,candidate,reference,metric,n_pairs,effect_mean_paired,ci95_low,ci95_high,p_value_raw,interpretation,p_value_holm,reject_holm_005
H-SP1-1,smith_qr,greedy,normalized_regret,900,-0.015036228010798689,-0.022490056028168007,-0.008035214921144734,1.3149970842179694e-08,candidate_better,1.3149970842179694e-08,True
H-SP1-2,smith_qr,auction_proxy,normalized_regret,900,0.04062663325658893,0.03400811767904862,0.04715703931747375,3.705449789929446e-38,reference_better,1.1116349369788338e-37,True
H-SP1-3,smith_qr,uniform_qr,normalized_regret,900,0.023653148261693287,0.017044106435428197,0.0300260345045179,4.0990454349667994e-17,reference_better,8.198090869933599e-17,True
H-SP1-4,smith_qr,random_qr,normalized_regret,900,-0.3840653606463723,-0.4178639192786552,-0.3500968599883979,3.168607292885207e-148,candidate_better,1.5843036464426033e-147,True
H-SP1-5,smith_qr,hungarian_exact,normalized_regret,900,0.06815438139639517,0.06036777608470437,0.07669295129251047,2.8011882068315096e-131,reference_better,1.1204752827326038e-130,True
