experiment_id,world_seed,world_hash,replicate,n_robots,n_loads,quorum,geometry,graph,lambda2,method,method_family,stage,raw_valid,raw_coverage,raw_normalized_regret,final_valid,final_coverage,distance_m,normalized_regret,unmet_quorum,overallocated,served_loads,optimal_distance_m,closure_delta_regret,iterations,continuous_converged,equilibrium_residual,potential_initial,potential_final,potential_gain,potential_violations,simplex_error,projection_corrections,switches,messages,runtime_s
SP1_HOMOGENEOUS_v1,320002,e67c1ea5e62885f28a8c,2,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,17.438440305410662,0.1244276132017963,0,0,8,15.508726485073485,-2.6255723867982037,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320002,e67c1ea5e62885f28a8c,2,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.625,1.75,True,1.0,26.2299731204141,0.6913041277540989,0,0,8,15.508726485073485,-1.058695872245901,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320002,e67c1ea5e62885f28a8c,2,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.281173957164733,True,1.0,19.869376481467096,0.281173957164733,0,0,8,15.508726485073485,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320002,e67c1ea5e62885f28a8c,2,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.10602933482610942,True,1.0,17.153106438285892,0.10602933482610942,0,0,8,15.508726485073485,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320002,e67c1ea5e62885f28a8c,2,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,15.508726485073485,0.0,0,0,8,15.508726485073485,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.625,1.75,True,1.0,22.492828488291753,0.08324940295879818,0,0,8,20.764219603403074,-1.6667505970412018,120,False,0.09634924267653425,-2.7464572828515954,-1.8242803547340416,0.9221769281175538,0,2.220446049250313e-16,0,11,53760,0.01739440020173788
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.625,1.75,True,1.0,23.07665229358311,0.1113662220082207,0,0,8,20.764219603403074,-1.6386337779917792,120,False,0.05271254534280915,-2.768203500878637,-2.4426250309494275,0.32557846992920947,0,0.0,0,10,53760,0.01826430018991232
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.625,1.75,True,1.0,22.492828488291753,0.08324940295879818,0,0,8,20.764219603403074,-1.6667505970412018,120,False,0.08780954109327718,-2.777277740189519,-2.1586328674595583,0.6186448727299605,0,2.220446049250313e-16,0,7,53760,0.022036599926650524
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,22.20527487028022,0.06940088741119702,0,0,8,20.764219603403074,-2.680599112588803,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.5,2.0,True,1.0,37.08723797939436,0.7861127789900703,0,0,8,20.764219603403074,-1.2138872210099296,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.17322491331561846,True,1.0,24.361099744269037,0.17322491331561846,0,0,8,20.764219603403074,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.18284677635114027,True,1.0,24.56089022133248,0.18284677635114027,0,0,8,20.764219603403074,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320003,44b28459b6da17ac50cb,3,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,20.764219603403074,0.0,0,0,8,20.764219603403074,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.875,1.25,True,1.0,20.52091196082622,0.0027645659046643812,0,0,8,20.464336952625427,-1.2472354340953355,120,False,0.11922086863973524,-3.0910049858587914,-1.9322289826383192,1.1587760032204721,0,1.1102230246251565e-16,0,12,53760,0.01999099995009601
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.75,1.5,True,1.0,22.511325271755886,0.10002710197106317,0,0,8,20.464336952625427,-1.3999728980289368,120,False,0.08229816268692164,-3.0705227093219967,-2.627211050503315,0.44331165881868184,0,1.1102230246251565e-16,0,12,53760,0.017843500012531877
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.875,1.25,True,1.0,20.52091196082622,0.0027645659046643812,0,0,8,20.464336952625427,-1.2472354340953355,120,False,0.08603539292156782,-3.0848307963194124,-2.3174203482778553,0.7674104480415571,0,2.220446049250313e-16,0,9,53760,0.024358899798244238
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,22.073602094811044,0.07863754129493844,0,0,8,20.464336952625427,-2.6713624587050617,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.5,2.0,True,1.0,37.6565707001126,0.8401070500005394,0,0,8,20.464336952625427,-1.1598929499994606,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.015632983948661014,True,1.0,20.78425560372581,0.015632983948661014,0,0,8,20.464336952625427,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.009207953257750092,True,1.0,20.65277161073605,0.009207953257750092,0,0,8,20.464336952625427,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320004,31d0403ab8f4e2d9e10f,4,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,20.464336952625427,0.0,0,0,8,20.464336952625427,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.75,1.5,True,1.0,23.511308356167202,0.007995585838471979,0,0,8,23.324812813153343,-1.492004414161528,120,False,0.059948801448329245,-2.582682278645804,-1.9180471711423013,0.6646351075035026,0,2.220446049250313e-16,0,6,53760,0.02178999991156161
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.5,2.0,True,1.0,24.461867735552072,0.04874872658174218,0,0,8,23.324812813153343,-1.9512512734182579,120,False,0.05268318526536723,-2.57629825006975,-2.356404030173335,0.21989421989641533,0,2.220446049250313e-16,0,7,53760,0.02544520003721118
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.75,1.5,True,1.0,24.030786377148452,0.030267062361889373,0,0,8,23.324812813153343,-1.4697329376381105,120,False,0.043802690537344674,-2.5698335226926434,-2.165118612635528,0.40471491005711524,0,4.440892098500626e-16,0,7,53760,0.027896099956706166
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,23.450349178777877,0.005382095308981047,0,0,8,23.324812813153343,-2.744617904691019,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.75,1.5,True,1.0,30.62073691814569,0.31279668409077316,0,0,8,23.324812813153343,-1.1872033159092268,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.2254853043010563,True,1.0,28.5842153280924,0.2254853043010563,0,0,8,23.324812813153343,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.0020807818469352813,True,1.0,23.373346660238116,0.0020807818469352813,0,0,8,23.324812813153343,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320005,59772701d20362079250,5,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,23.324812813153343,0.0,0,0,8,23.324812813153343,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.75,1.5,True,1.0,16.7430043125836,0.06641844234941875,0,0,8,15.700220145946847,-1.4335815576505813,120,False,0.10428880831928317,-2.766250409596332,-1.5920843407850456,1.1741660688112863,0,2.220446049250313e-16,0,12,53760,0.023715100018307567
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.625,1.75,True,1.0,19.381427939589344,0.23446854626384542,0,0,8,15.700220145946847,-1.5155314537361546,120,False,0.07168678863053418,-2.7532989617966175,-2.3318647665411163,0.4214341952555012,0,2.220446049250313e-16,0,12,53760,0.019778999965637922
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.75,1.5,True,1.0,17.041166958756538,0.08540942740575952,0,0,8,15.700220145946847,-1.4145905725942405,120,False,0.09264965869679843,-2.7660231480630086,-1.980190007595029,0.7858331404679797,0,2.220446049250313e-16,0,11,53760,0.01770500000566244
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,19.402554714276718,0.23581418183398287,0,0,8,15.700220145946847,-2.514185818166017,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.875,1.25,True,1.0,23.834457127120384,0.5180970015425843,0,0,8,15.700220145946847,-0.7319029984574157,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.21007897976435214,True,1.0,18.99850637628309,0.21007897976435214,0,0,8,15.700220145946847,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.0,True,1.0,15.700220145946847,0.0,0,0,8,15.700220145946847,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320006,2dc87950687a31824882,6,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,15.700220145946847,0.0,0,0,8,15.700220145946847,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.75,1.5,True,1.0,21.72808711715615,0.04435809885257075,0,0,8,20.805207659162747,-1.4556419011474293,120,False,0.1103103490125601,-2.7659353199177974,-1.9025285449344158,0.8634067749833816,0,1.1102230246251565e-16,0,12,53760,0.018868499901145697
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.75,1.5,True,1.0,21.72808711715615,0.04435809885257075,0,0,8,20.805207659162747,-1.4556419011474293,120,False,0.0733315498767083,-2.7659991007694753,-2.4828133134417376,0.2831857873277377,0,2.220446049250313e-16,0,11,53760,0.01892439997754991
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.75,1.5,True,1.0,21.72808711715615,0.04435809885257075,0,0,8,20.805207659162747,-1.4556419011474293,120,False,0.08393737304423618,-2.749619245661693,-2.2050364302567638,0.544582815404929,0,2.220446049250313e-16,0,7,53760,0.01728249993175268
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,22.039387142839743,0.05932070008123451,0,0,8,20.805207659162747,-2.6906792999187656,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.75,1.5,True,1.0,37.864386297154496,0.8199475303231967,0,0,8,20.805207659162747,-0.6800524696768033,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.11378971596900495,True,1.0,23.172626329375042,0.11378971596900495,0,0,8,20.805207659162747,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.0,True,1.0,20.805207659162747,0.0,0,0,8,20.805207659162747,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320007,2db35c6a8a9762e6c284,7,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,20.805207659162747,0.0,0,0,8,20.805207659162747,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.75,1.5,True,1.0,18.426710880028896,0.022946322652833327,0,0,8,18.013370273664435,-1.4770536773471667,120,False,0.09459621153452509,-2.6390002522934446,-1.6610476915406742,0.9779525607527704,0,2.220446049250313e-16,0,12,53760,0.020329900085926056
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.75,1.5,True,1.0,18.49809636780978,0.026909239458315814,0,0,8,18.013370273664435,-1.473090760541684,120,False,0.052845212582505685,-2.642632786972691,-2.295098342575503,0.34753444439718795,0,2.220446049250313e-16,0,7,53760,0.01984190009534359
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.75,1.5,True,1.0,18.013370273664435,0.0,0,0,8,18.013370273664435,-1.5,120,False,0.07484779850548379,-2.649959148646808,-2.0436635586582987,0.6062955899885094,0,2.220446049250313e-16,0,15,53760,0.018394800135865808
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,18.49809636780978,0.026909239458315814,0,0,8,18.013370273664435,-2.7230907605416843,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.75,1.5,True,1.0,30.68914634512945,0.703687087918079,0,0,8,18.013370273664435,-0.796312912081921,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.0,True,1.0,18.013370273664435,0.0,0,0,8,18.013370273664435,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.022946322652833327,True,1.0,18.426710880028896,0.022946322652833327,0,0,8,18.013370273664435,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320008,d5e4d51d0f383a823e07,8,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,18.013370273664435,0.0,0,0,8,18.013370273664435,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,smith_qr,population_game,closed,False,0.75,1.5,True,1.0,14.720847587097165,0.0,0,0,8,14.720847587097165,-1.5,120,False,0.10850958893858467,-2.3412917510176094,-1.5108905098010519,0.8304012412165576,0,2.220446049250313e-16,0,10,53760,0.01855859998613596
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,replicator_qr,population_game,closed,False,0.625,1.75,True,1.0,15.821216998103115,0.07474905262727022,0,0,8,14.720847587097165,-1.6752509473727297,120,False,0.07066297835099886,-2.30707765339541,-2.0689884750689176,0.23808917832649223,0,2.220446049250313e-16,0,8,53760,0.01780589995905757
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,bnn_qr,population_game,closed,False,0.875,1.25,True,1.0,15.05979895220929,0.023025261494400387,0,0,8,14.720847587097165,-1.2269747385055996,120,False,0.08805148767588132,-2.309545966478895,-1.8243633170894877,0.48518264938940736,0,2.220446049250313e-16,0,12,53760,0.02384050004184246
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,uniform_qr,closure_control,closed,False,0.125,2.75,True,1.0,17.22025907316366,0.16978719949911253,0,0,8,14.720847587097165,-2.5802128005008873,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,random_qr,closure_control,closed,False,0.75,1.5,True,1.0,36.412073292553636,1.473503857513534,0,0,8,14.720847587097165,-0.026496142486466034,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,greedy,classical,native,True,1.0,0.4435006366997239,True,1.0,21.24955286473435,0.4435006366997239,0,0,8,14.720847587097165,0.0,0,True,0.0,,,,0,0.0,0,0,8,0.0
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,auction_proxy,classical,native,True,1.0,0.0,True,1.0,14.720847587097165,0.0,0,0,8,14.720847587097165,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
SP1_HOMOGENEOUS_v1,320009,393e4241d89cb54eb7e2,9,8,8,1,uniform,complete,7.999999999999991,hungarian_exact,centralized_exact,native,True,1.0,0.0,True,1.0,14.720847587097165,0.0,0,0,8,14.720847587097165,0.0,0,True,0.0,,,,0,0.0,0,0,64,0.0
