method,scenario,seed,n_robots,safe_docking_success,arrival_success,any_collision,timeout,docking_time_s,time_to_wrench_feasible_s,min_clearance_m,final_position_error_m,final_orientation_error_rad,energy_wh,path_length_m,guard_interventions,closure_interventions,guard_intervention_norm,raw_barrier_violations,exec_barrier_violations,max_exec_barrier_residual,torque_saturation_events,mean_kkt_residual,final_kkt_residual,max_simplex_error,max_capacity_violation,consensus_error,messages,runtime_s,steps
erv_bnn_primitives,open_docking,472000,4,1,1,0,0,6.24,6.24,0.1313869263821607,0.1265091898145998,0.04853487041165572,0.02617281778287742,14.468198893843734,0,0,4.843108883673056,0,0,0.0,0,0.12866548180743342,0.04759184060526736,2.220446049250313e-16,2.220446049250313e-16,0.0,134160,0.20211239997297525,39
direct_to_slot,open_docking,472001,4,1,1,0,0,6.08,6.08,0.2182246262507594,0.13216726649912364,0.030023663051348293,0.0231800924262833,13.835048639108873,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.028977599926292896,38
apf_navigation,open_docking,472001,4,1,1,0,0,6.08,6.08,0.2182246262507594,0.13216726649912372,0.030023663051348626,0.02318009242628331,13.835048639108875,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.020245199790224433,38
rvo_proxy,open_docking,472001,4,1,1,0,0,6.08,6.08,0.2182246262507594,0.13216726649912372,0.030023663051348626,0.02318009242628331,13.835048639108875,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01976429997012019,38
cbf_qp,open_docking,472001,4,1,1,0,0,6.08,6.08,0.2182246262507594,0.13216726649912375,0.030023663051348626,0.023180092426283307,13.835048639108875,0,0,2.562439084284063,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.023826699936762452,38
central_potential_reference,open_docking,472001,4,0,0,0,1,35.0,35.0,0.13551328547377367,0.1734356634160138,0.06806905832222832,0.02511079806034158,13.684828443895471,0,0,3.4272301251625272,0,0,0.0,0,0.002552024480288196,3.934043307915086e-12,2.220446049250313e-16,2.220446049250313e-16,0.0,615000,1.0105796998832375,219
nash_pd_exact_raw,open_docking,472001,4,1,1,0,0,5.92,5.92,0.15170970546012458,0.10186079801668062,0.1367702276525874,0.023631302529792127,14.009090419992008,0,0,4.1266491295003895,0,0,0.0,0,0.05180330753731352,0.06515824019861055,2.220446049250313e-16,2.220446049250313e-16,0.0,137040,0.1896746999118477,37
nash_pd_exact,open_docking,472001,4,1,1,0,0,5.92,5.92,0.15170970546012458,0.10186079801668062,0.1367702276525874,0.023631302529792127,14.009090419992008,0,0,4.1266491295003895,0,0,0.0,0,0.05180330753731352,0.06515824019861055,2.220446049250313e-16,2.220446049250313e-16,0.0,137040,0.1888530000578612,37
nash_pd_ring,open_docking,472001,4,1,1,0,0,5.92,5.92,0.13371550204932386,0.10222102746329856,0.13380671024843294,0.02439027576520773,14.02466505063302,0,0,4.140635408645675,0,0,0.0,0,0.05260172451697872,0.06503859261154624,2.220446049250313e-16,2.220446049250313e-16,0.08553337321327828,736000,0.24698900012299418,37
smith_primitives,open_docking,472001,4,1,1,0,0,5.92,5.92,0.13371550204932386,0.10222102746329856,0.13380671024843294,0.02439027576520773,14.02466505063302,0,0,4.140635408645675,0,0,0.0,0,0.08205961157097284,0.06244464259340723,2.220446049250313e-16,2.220446049250313e-16,0.0,138000,0.2090521000791341,37
replicator_primitives,open_docking,472001,4,1,1,0,0,5.92,5.92,0.08646141427357773,0.061906070864680286,0.09251546048017045,0.02223579216248971,14.193418775565416,2,0,3.9253337827261907,1,2,0.08894506716124817,0,0.6391597416478325,1.4142135623730951,2.220446049250313e-16,2.220446049250313e-16,0.0,131280,0.19066859991289675,37
erv_bnn_primitives,open_docking,472001,4,0,0,0,1,35.0,35.0,0.15170970546012458,0.21272446994697725,0.08804117525756172,0.02316697870904354,13.542537563410214,0,0,4.175136043319454,0,0,0.0,0,0.054573487510511304,0.02655435525463358,4.440892098500626e-16,2.220446049250313e-16,0.0,528960,1.1058628999162465,219
direct_to_slot,open_docking,472002,4,1,1,0,0,5.92,5.92,0.21292225116329438,0.1304103707573384,0.029700844260614923,0.024887149276309993,13.79417164353755,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.015692099928855896,37
apf_navigation,open_docking,472002,4,1,1,0,0,5.92,5.92,0.21292225116329438,0.13041037075733847,0.0297008442606147,0.02488714927630999,13.794171643537549,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.028144200099632144,37
rvo_proxy,open_docking,472002,4,1,1,0,0,5.92,5.92,0.21292225116329438,0.13041037075733847,0.0297008442606147,0.02488714927630999,13.794171643537549,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.025753899943083525,37
cbf_qp,open_docking,472002,4,1,1,0,0,5.92,5.92,0.21292225116329438,0.13041037075733847,0.0297008442606147,0.024887149276309986,13.794171643537549,0,0,2.4199715604642207,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.025013400008901954,37
central_potential_reference,open_docking,472002,4,0,0,0,1,35.0,35.0,0.1264984021905377,0.106621600121875,0.04001781884254363,0.024697419532739025,13.94769953089838,0,0,3.705589028601358,0,0,0.0,0,0.0029035663352546914,0.0,2.220446049250313e-16,2.220446049250313e-16,0.0,552360,0.9052879000082612,219
nash_pd_exact_raw,open_docking,472002,4,0,0,0,1,35.0,35.0,0.21689223540732855,0.1668449683404012,0.008641077167615197,0.02564042890236486,13.649805137229711,0,0,4.420298175940934,0,0,0.0,0,0.015561591231371711,4.1625117443025395e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,267840,0.5925457999110222,219
nash_pd_exact,open_docking,472002,4,0,0,0,1,35.0,35.0,0.21689223540732855,0.1668449683404012,0.008641077167615197,0.02564042890236486,13.649805137229711,0,0,4.420298175940934,0,0,0.0,0,0.015561591231371711,4.1625117443025395e-13,2.220446049250313e-16,2.220446049250313e-16,0.0,267840,0.5681894000153989,219
nash_pd_ring,open_docking,472002,4,0,0,0,1,35.0,35.0,0.21689223540732855,0.1668449683404012,0.008641077167615197,0.02564042890236486,13.649805137229711,0,0,4.420298175940934,0,0,0.0,0,0.017169611806341432,0.0017971492233129955,2.220446049250313e-16,2.220446049250313e-16,0.0836244558273199,2396160,1.1225203999783844,219
smith_primitives,open_docking,472002,4,0,0,0,1,35.0,35.0,0.24162305404803613,0.20011768675875047,0.008568376332055982,0.024935150569908363,13.516226445636676,0,0,4.320052075930457,0,0,0.0,0,0.036009111018593165,0.010446214752687822,2.220446049250313e-16,2.220446049250313e-16,0.0,508800,1.0365268997848034,219
replicator_primitives,open_docking,472002,4,1,1,0,0,6.24,6.24,0.16383388641173363,0.09455799469413345,0.10080489655426628,0.02383429073810496,13.94199201629008,0,0,2.952063500677565,0,0,0.0,0,0.5209956633512719,1.1259841978226912,2.220446049250313e-16,2.220446049250313e-16,0.0,132480,0.19433160009793937,39
erv_bnn_primitives,open_docking,472002,4,0,0,0,1,35.0,35.0,0.26726964570161477,0.25993185601827146,5.551115123125783e-16,0.02493986711511749,13.274920274242772,0,0,5.334677200419039,0,0,0.0,0,0.08830852125138551,0.04804330427722554,4.440892098500626e-16,2.220446049250313e-16,0.0,584160,0.9939017000142485,219
direct_to_slot,open_docking,472003,4,1,1,0,0,5.76,5.76,0.2150438221531123,0.13213103774035673,0.030114279509764974,0.02442431726953297,13.743083518357029,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01418240019120276,36
apf_navigation,open_docking,472003,4,1,1,0,0,5.76,5.76,0.2150438221531123,0.13213103774035667,0.030114279509765196,0.024424317269532977,13.743083518357029,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.016365600051358342,36
rvo_proxy,open_docking,472003,4,1,1,0,0,5.76,5.76,0.2150438221531123,0.13213103774035667,0.030114279509765196,0.024424317269532977,13.743083518357029,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.016317300032824278,36
cbf_qp,open_docking,472003,4,1,1,0,0,5.76,5.76,0.2150438221531123,0.13213103774035662,0.030114279509764974,0.024424317269532984,13.743083518357029,0,0,2.785545602558194,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.018634800100699067,36
central_potential_reference,open_docking,472003,4,1,1,0,0,6.24,6.24,0.13256033167690456,0.09295671267293397,0.13259098943098613,0.024662052926952827,13.94774574011007,0,0,4.057241529481706,0,0,0.0,0,0.013270344780674096,0.03781704299678535,2.220446049250313e-16,2.220446049250313e-16,0.0,472920,0.500957699958235,39
nash_pd_exact_raw,open_docking,472003,4,1,1,0,0,8.96,8.96,0.13256033167690456,0.11050388762228616,0.14350368394104074,0.026371506817015264,13.891959540833318,0,0,4.215648080440706,0,0,0.0,0,0.052837817948359865,0.07913695181266477,2.220446049250313e-16,0.0,0.0,164880,0.26637139986269176,56
nash_pd_exact,open_docking,472003,4,1,1,0,0,8.96,8.96,0.13256033167690456,0.11050388762228616,0.14350368394104074,0.026371506817015264,13.891959540833318,0,0,4.215648080440706,0,0,0.0,0,0.052837817948359865,0.07913695181266477,2.220446049250313e-16,0.0,0.0,164880,0.23774880007840693,56
nash_pd_ring,open_docking,472003,4,1,1,0,0,8.96,8.96,0.13256033167690456,0.11050388762228616,0.14350368394104074,0.026371506817015264,13.891959540833318,0,0,4.215648080440706,0,0,0.0,0,0.055111839827757914,0.07914325784548713,2.220446049250313e-16,2.220446049250313e-16,0.08553337321327828,879360,0.29989749984815717,56
smith_primitives,open_docking,472003,4,1,1,0,0,24.8,24.8,0.13256033167690456,0.11050364333189248,0.1435089710721661,0.026371507827260235,13.89195924868475,0,0,4.215648977438259,0,0,0.0,0,0.03656421537349174,0.057388749701205624,2.220446049250313e-16,2.220446049250313e-16,0.0,323280,0.8316681999713182,155
replicator_primitives,open_docking,472003,4,1,1,0,0,5.92,5.92,0.12744324437423876,0.07250434812425068,0.1583097936784127,0.022930064518529115,13.996950388651882,0,0,3.41416805777563,0,0,0.0,0,0.5472705747838722,1.4142135623730951,3.3306690738754696e-16,2.220446049250313e-16,0.0,133200,0.17551299999468029,37
erv_bnn_primitives,open_docking,472003,4,0,0,0,1,35.0,35.0,0.13040033068621998,0.14743419924503487,0.05869786782304187,0.02656022819224628,13.70192781187295,0,0,5.149341301510022,0,0,0.0,0,0.0667578311628875,0.04542233204490251,4.440892098500626e-16,4.440892098500626e-16,0.0,514320,1.0141247999854386,219
direct_to_slot,open_docking,472004,4,1,1,0,0,5.6000000000000005,5.6000000000000005,0.2207384418544875,0.13421832654219695,0.012351389201013085,0.025708414880704994,13.660826060015678,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.013511999975889921,35
apf_navigation,open_docking,472004,4,1,1,0,0,5.6000000000000005,5.6000000000000005,0.2207384418544875,0.13421832654219704,0.012351389201013085,0.025708414880704977,13.660826060015674,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01694530015811324,35
rvo_proxy,open_docking,472004,4,1,1,0,0,5.6000000000000005,5.6000000000000005,0.2207384418544875,0.13421832654219704,0.012351389201013085,0.025708414880704977,13.660826060015674,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.017371200025081635,35
cbf_qp,open_docking,472004,4,1,1,0,0,5.6000000000000005,5.6000000000000005,0.2207384418544875,0.134218326542197,0.012351389201013085,0.02570841488070499,13.660826060015674,0,0,2.568276082121362,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.02037380007095635,35
central_potential_reference,open_docking,472004,4,0,0,0,1,35.0,35.0,0.1393447079834253,0.1580602954969082,0.02283422364917098,0.02595217353099048,13.610176814249426,0,0,4.64320714812886,0,0,0.0,0,0.0023735814219466105,0.0002469905280139073,2.220446049250313e-16,2.220446049250313e-16,0.0,576096,0.903149199904874,219
nash_pd_exact_raw,open_docking,472004,4,0,0,0,1,35.0,35.0,0.16606907571667423,0.18109219439358387,0.004223064294296641,0.026135259367288433,13.510138641918513,0,0,4.916530416431819,0,0,0.0,0,0.01317962584305481,0.00046195050195217403,4.440892098500626e-16,4.440892098500626e-16,0.0,318120,0.7429132000543177,219
nash_pd_exact,open_docking,472004,4,0,0,0,1,35.0,35.0,0.16606907571667423,0.18109219439358387,0.004223064294296641,0.026135259367288433,13.510138641918513,0,0,4.916530416431819,0,0,0.0,0,0.01317962584305481,0.00046195050195217403,4.440892098500626e-16,4.440892098500626e-16,0.0,318120,0.7086712999735028,219
nash_pd_ring,open_docking,472004,4,0,0,0,1,35.0,35.0,0.16606907571667423,0.18109219439358387,0.004223064294296641,0.026135259367288433,13.510138641918513,0,0,4.916530416431819,0,0,0.0,0,0.01602150352846274,0.004501094407340776,3.3306690738754696e-16,2.220446049250313e-16,0.08290027360345341,2379520,1.1986308000050485,219
smith_primitives,open_docking,472004,4,0,0,0,1,35.0,35.0,0.16606907571667423,0.2185165793936571,0.004223064294296641,0.025310608142116983,13.359546353959287,0,0,4.784271668021775,0,0,0.0,0,0.023026679754441386,0.0010931798720796582,3.3306690738754696e-16,2.220446049250313e-16,0.0,475920,1.1280533000826836,219
replicator_primitives,open_docking,472004,4,1,1,0,0,5.44,5.44,0.10541524824068599,0.07792099445699598,0.02788528782621169,0.024288706057511225,13.893296340612103,30,0,3.504599790956437,1,1,0.03555437468833722,0,0.4616798780984504,1.2179396020391995,2.220446049250313e-16,2.220446049250313e-16,0.0,118080,0.16988889989443123,34
erv_bnn_primitives,open_docking,472004,4,0,0,0,1,35.0,35.0,0.16606907571667423,0.2185165793936571,0.004223064294296641,0.025310608142116983,13.359546353959287,0,0,4.784271668021775,0,0,0.0,0,0.05571686934374124,0.03648033581530487,4.440892098500626e-16,0.0,0.0,475920,0.9379366000648588,219
direct_to_slot,open_docking,472005,4,1,1,0,0,5.76,5.76,0.21678094311142754,0.13364174533743575,0.03418355021704633,0.02492627763007271,14.110950509048164,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.016128500225022435,36
apf_navigation,open_docking,472005,4,1,1,0,0,5.76,5.76,0.21678094311142754,0.13364174533743575,0.03418355021704633,0.02492627763007272,14.110950509048164,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.021873400080949068,36
rvo_proxy,open_docking,472005,4,1,1,0,0,5.76,5.76,0.21678094311142754,0.13364174533743575,0.03418355021704633,0.02492627763007272,14.110950509048164,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.01726970006711781,36
cbf_qp,open_docking,472005,4,1,1,0,0,5.76,5.76,0.21678094311142732,0.13364174533743572,0.03418355021704633,0.024926277630072703,14.110950509048163,0,0,2.924792421688224,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.023023399990051985,36
central_potential_reference,open_docking,472005,4,0,0,0,1,35.0,35.0,0.08874203282146559,0.10020484072132216,0.07086421085775374,0.0255792042708451,14.304027304352354,0,0,4.197725354096112,0,2,0.05755176969339826,0,0.0023719996988750963,2.651444966736006e-10,2.220446049250313e-16,2.220446049250313e-16,0.0,545700,0.8574473999906331,219
nash_pd_exact_raw,open_docking,472005,4,0,0,0,1,35.0,35.0,0.16983811662129583,0.15949693437110787,0.05423411567346159,0.025190946768399967,14.026431524323703,0,0,4.506710560023521,0,0,0.0,0,0.01448177601024222,0.0004198884736210403,2.220446049250313e-16,2.220446049250313e-16,0.0,294276,0.7296509000007063,219
nash_pd_exact,open_docking,472005,4,0,0,0,1,35.0,35.0,0.16983811662129583,0.15949693437110787,0.05423411567346159,0.025190946768399967,14.026431524323703,0,0,4.506710560023521,0,0,0.0,0,0.01448177601024222,0.0004198884736210403,2.220446049250313e-16,2.220446049250313e-16,0.0,294276,0.7010566000826657,219
nash_pd_ring,open_docking,472005,4,0,0,0,1,35.0,35.0,0.16983811662129583,0.15949693437144044,0.05423411567392922,0.025190946768399152,14.026431524322996,0,0,4.506710560020582,0,0,0.0,0,0.016520380985633194,0.0029989869432771052,2.220446049250313e-16,2.220446049250313e-16,0.08422832541269046,2234880,1.226550499908626,219
smith_primitives,open_docking,472005,4,0,0,0,1,35.0,35.0,0.16983811662129583,0.15949693437147247,0.05423411567397418,0.025190946768399076,14.02643152432293,0,0,4.506710560020299,0,0,0.0,0,0.024897242176519927,0.0009629879795771751,2.220446049250313e-16,2.220446049250313e-16,0.0,428640,1.1968326000496745,219
replicator_primitives,open_docking,472005,4,1,1,0,0,5.6000000000000005,5.6000000000000005,0.09054709217185447,0.0751827638864139,0.11508516999360086,0.023830091238151597,14.42461403235994,0,0,4.188374623560222,0,2,0.04729965452496354,0,0.45694928015281505,1.4142135623730951,2.220446049250313e-16,0.0,0.0,129120,0.18225020007230341,35
erv_bnn_primitives,open_docking,472005,4,0,0,0,1,35.0,35.0,0.16983811662129583,0.1387151024317186,0.06714555171076719,0.026480516356796928,14.102560684291888,0,0,4.77865855268619,0,0,0.0,0,0.06476674278506542,0.03071777479699597,4.440892098500626e-16,0.0,0.0,480960,1.180801099864766,219
direct_to_slot,open_docking,472000,8,1,1,0,0,5.92,5.92,0.21588683926314317,0.13128422526911182,0.02900165323126086,0.05478516761727718,27.738168210213704,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.04127070005051792,37
apf_navigation,open_docking,472000,8,1,1,0,0,8.0,7.36,0.14155967861986646,0.1296225209922874,0.1750448569907886,0.057309324087468805,27.813039284112374,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.0564586000982672,50
rvo_proxy,open_docking,472000,8,1,1,0,0,5.92,5.92,0.2158868392631434,0.13128422526911188,0.029001653231260804,0.05478516761727719,27.738168210213704,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.04753140010870993,37
cbf_qp,open_docking,472000,8,1,1,0,0,5.92,5.92,0.2158868392631434,0.13128422526911188,0.02900165323126086,0.05478516761727723,27.738168210213704,0,0,3.754850478994798,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.05615760013461113,37
central_potential_reference,open_docking,472000,8,0,0,0,1,35.0,35.0,0.14692098170558626,0.15236255644277685,0.09852897952992318,0.054564449471326895,27.63487900451708,0,0,5.252236148125365,0,0,0.0,0,0.003062268775906857,1.4318458177827531e-11,2.220446049250313e-16,2.220446049250313e-16,0.0,4979912,1.3998515999410301,219
nash_pd_exact_raw,open_docking,472000,8,0,0,0,1,35.0,35.0,0.14063955000541,0.1673938170872557,0.06497125330758058,0.0547840590007804,27.539776045128423,0,0,5.9610287270577755,0,0,0.0,0,0.012879827648128662,2.2200436151265616e-10,4.440892098500626e-16,2.220446049250313e-16,0.0,2172800,0.9349224998150021,219
nash_pd_exact,open_docking,472000,8,0,0,0,1,35.0,35.0,0.14063955000541,0.1673938170872557,0.06497125330758058,0.0547840590007804,27.539776045128423,0,0,5.9610287270577755,0,0,0.0,0,0.012879827648128662,2.2200436151265616e-10,4.440892098500626e-16,2.220446049250313e-16,0.0,2172800,0.9142552998382598,219
nash_pd_ring,open_docking,472000,8,0,0,0,1,35.0,35.0,0.2598015216544289,0.4806636784264552,0.1319652842994724,0.07234601392578471,24.93417102593726,0,0,12.877029808021003,0,0,0.0,0,0.435457377655484,0.43792565986846216,8.881784197001252e-16,8.881784197001252e-16,2.7777810148721906,15493120,1.7326247999444604,219
smith_primitives,open_docking,472000,8,0,0,0,1,35.0,35.0,0.20774762577888234,0.18904716815781458,0.053431044280729145,0.054732908374715894,27.329163143578345,0,0,5.812740277715208,0,0,0.0,0,0.026491341995745363,0.006032934378667428,2.220446049250313e-16,2.220446049250313e-16,0.0,4416160,1.5797377999406308,219
replicator_primitives,open_docking,472000,8,1,1,0,0,5.92,5.92,0.13612529322918449,0.1016292430442847,0.15919012639065988,0.05234510210791568,28.02326623160731,0,0,4.592444879957354,0,0,0.0,0,0.5840781134001989,1.4142135623730951,4.440892098500626e-16,4.440892098500626e-16,0.0,1208480,0.28276599990203977,37
erv_bnn_primitives,open_docking,472000,8,0,0,0,1,35.0,35.0,0.20774762577888234,0.18648934007412085,0.0801007184053733,0.05658179506915256,27.347226667831123,0,0,6.489539151974293,0,0,0.0,0,0.07579245153606118,0.03650965575370259,4.440892098500626e-16,2.220446049250313e-16,0.0,4346720,1.5196853999514133,219
direct_to_slot,open_docking,472001,8,1,1,0,0,5.76,5.6000000000000005,0.2157877170528763,0.133423059457573,0.016755506461689107,0.05012662102285316,27.656120217966176,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.034766499884426594,36
apf_navigation,open_docking,472001,8,1,1,0,0,5.76,5.76,0.1928282573831372,0.1400570980010683,0.13660540970212465,0.05241145221464008,27.628154943488493,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.04050470003858209,36
rvo_proxy,open_docking,472001,8,1,1,0,0,5.76,5.6000000000000005,0.2157877170528763,0.133423059457573,0.016755506461689107,0.05012662102285312,27.65612021796618,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.03984760004095733,36
cbf_qp,open_docking,472001,8,1,1,0,0,5.76,5.6000000000000005,0.2157877170528763,0.133423059457573,0.01675550646168905,0.050126621022853146,27.656120217966183,0,0,3.7647811228500334,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.04426170000806451,36
central_potential_reference,open_docking,472001,8,0,0,0,1,35.0,35.0,0.14112677633315446,0.14221189079604052,0.038401711306141006,0.051479331703818056,27.65473093560916,0,0,5.854289952840713,0,0,0.0,0,0.0024854335809810176,2.407564075221114e-11,2.220446049250313e-16,0.0,0.0,5190080,1.3337687000166625,219
nash_pd_exact_raw,open_docking,472001,8,0,0,0,1,35.0,35.0,0.13271912629030752,0.11161416736540138,0.10969209727581292,0.050531947893946896,27.941511545921923,0,0,5.616960403964698,0,0,0.0,0,0.018006566444639743,1.0862736488454835e-09,2.220446049250313e-16,2.220446049250313e-16,0.0,2076984,1.042422799859196,219
nash_pd_exact,open_docking,472001,8,0,0,0,1,35.0,35.0,0.13271912629030752,0.11161416736540138,0.10969209727581292,0.050531947893946896,27.941511545921923,0,0,5.616960403964698,0,0,0.0,0,0.018006566444639743,1.0862736488454835e-09,2.220446049250313e-16,2.220446049250313e-16,0.0,2076984,0.9520672999788076,219
nash_pd_ring,open_docking,472001,8,0,0,0,1,35.0,35.0,0.10175933083183825,0.5769901736554482,0.08714460122678658,0.06395813137116926,24.105078490850104,0,0,11.084362651093103,0,0,0.0,0,0.4475091565193593,0.4497188766375163,4.440892098500626e-16,2.220446049250313e-16,2.8907117938034266,15516160,1.720998799894005,219
smith_primitives,open_docking,472001,8,0,0,0,1,35.0,35.0,0.13271912629030752,0.1442008714635729,0.055244730059767266,0.05277289284557267,27.638191572748532,0,0,5.652311541957952,0,0,0.0,0,0.028162354486959515,0.00727829317106618,2.220446049250313e-16,2.220446049250313e-16,0.0,4427360,1.7376024001277983,219
replicator_primitives,open_docking,472001,8,1,1,0,0,5.76,5.44,0.13271912629030752,0.08474295222126359,0.11055801236787594,0.049111619062038384,28.154235502155522,0,0,4.931431302727856,0,0,0.0,0,0.5722847433508073,1.4142135623730951,2.220446049250313e-16,2.220446049250313e-16,0.0,1158080,0.30081619997508824,36
erv_bnn_primitives,open_docking,472001,8,0,0,0,1,35.0,35.0,0.13271912629030752,0.15858231201336276,0.07706286363675563,0.051410819233787285,27.518501132785133,0,0,5.861906874757985,0,0,0.0,0,0.07022635418823232,0.0434102747644566,4.440892098500626e-16,4.440892098500626e-16,0.0,4637920,1.609081600094214,219
direct_to_slot,open_docking,472002,8,1,1,0,0,5.76,5.76,0.22095497031836303,0.1311884338398553,0.011199123816912349,0.049263049530031376,28.05463794476417,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.03591850004158914,36
apf_navigation,open_docking,472002,8,1,1,0,0,5.6000000000000005,5.6000000000000005,0.23200671345857876,0.15006750250003725,0.10474206489111476,0.05054713687311692,27.90519380161877,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.0439561998937279,35
rvo_proxy,open_docking,472002,8,1,1,0,0,5.76,5.76,0.22095497031836303,0.1311884338398554,0.011199123816912515,0.04926304953003136,28.054637944764167,0,0,0.0,0,0,0.0,0,nan,nan,0.0,0.0,0.0,0,0.03753560013137758,36
