campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,1795442362,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,699.870507114061,1.0469812133048748,0,13.046981213304868,16,5,1,22,1425,297015,89.0625,18563.4375,57.85319994902238,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,1795442362,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,572.5454196198052,0.0,0,5.44540136532246,14,4,0,241,15630,655740,976.875,40983.75,252.29969999054447,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.45778053565584137
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,1795442362,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,418.7796085604326,0.0,0,4.033741934208849,14,4,0,369,23040,966960,1440.0,60435.0,1228.0958999763243,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.06627132305828565
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,109.8004410731075,2.0,1795442362,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,699.870507114061,1.0469812133048748,0,13.046981213304868,16,5,1,22,1425,297015,89.0625,18563.4375,52.84190003294498,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,109.8004410731075,2.0,1795442362,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,572.5454196198052,0.0,0,5.44540136532246,14,4,0,241,15630,655740,976.875,40983.75,223.72459998587146,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.45778053565584137
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,109.8004410731075,2.0,1795442362,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,418.7796085604326,0.0,0,4.033741934208849,14,4,0,369,23040,966960,1440.0,60435.0,1092.9965000250377,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.06627132305828565
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,82.35033080483063,1.5,1795442362,107,13.375,7,2,1,6.8579766624666405,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,699.870507114061,1.0469812133048748,0,13.046981213304868,16,5,1,24,1395,265709,87.1875,16606.8125,50.83090002881363,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,82.35033080483063,1.5,1795442362,107,13.375,7,2,1,6.8579766624666405,True,weighted_grape,CONVERGED,False,True,FEASIBLE,572.5454196198052,0.0,0,5.44540136532246,14,4,0,241,14178,594834,886.125,37177.125,217.38469996489584,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.45778053565584137
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,82.35033080483063,1.5,1795442362,107,13.375,7,2,1,6.8579766624666405,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,418.7796085604326,0.0,0,4.033741934208849,14,4,0,369,20798,872874,1299.875,54554.625,952.5124999927357,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.06627132305828565
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,threshold,57.645231563381444,1.05,1795442362,92,11.5,1,3,1,0.9835617983340709,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,699.870507114061,1.0469812133048748,0,13.046981213304868,16,5,1,24,1249,228807,78.0625,14300.4375,39.9932999862358,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,threshold,57.645231563381444,1.05,1795442362,92,11.5,1,3,1,0.9835617983340709,True,weighted_grape,CONVERGED,False,True,FEASIBLE,572.5454196198052,0.0,0,5.44540136532246,14,4,0,241,12346,517980,771.625,32373.75,173.56590001145378,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.45778053565584137
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,threshold,57.645231563381444,1.05,1795442362,92,11.5,1,3,1,0.9835617983340709,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,418.52101683467805,0.0,0,2.238879246983715,14,4,0,417,20317,852762,1269.8125,53297.625,1109.7665000124834,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.06561291243867579
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,650.9517113018733,3.9818080793728594,0,15.98180807937285,16,5,2,22,885,191835,55.3125,11989.6875,36.268999974709004,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,weighted_grape,DIVERGED,False,False,FEASIBLE,664.8915676623749,0.0,0,11.999999999999995,16,4,0,257,12008,503826,750.5,31489.125,204.79059999343008,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.6929067152498456
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r0,uniform-p0.85-r0,1795442362,uniform,16,5,0.35,0.85,sp1-n3-1.0,partitioned,52.15520950972606,0.95,1795442362,85,10.625,0,-1,2,2.5535129600992287e-15,False,weighted_pair_grape,DIVERGED,True,False,FEASIBLE,551.7275255659958,0.0,0,9.40975709150994,15,4,0,369,16564,695178,1035.25,43448.625,731.3970000250265,OPTIMAL,392.7514503149972,392.75145031499727,0.0,0.5612197000300512,True,True,0.404775272308977
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,569.8884747917917,0.2815135314329642,0,12.281513531432958,16,7,1,21,1200,251760,75.0,15735.0,51.42989999148995,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,14490,607860,905.625,37991.25,203.78560002427548,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,complete,,,119672481,120,15.0,15,1,1,15.999999999999972,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,18525,777330,1157.8125,48583.125,714.6914000040852,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,439.5740174025475,0.2815135314329642,0,8.040053079709363,14,5,1,23,1285,230723,80.3125,14420.1875,42.24969999631867,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,12928,542352,808.0,33897.0,205.34249994670972,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,dense,85.32925259662274,2.0,119672481,104,13.0,8,2,1,7.56198977489749,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,16553,694602,1034.5625,43412.625,685.5114999925718,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,CAPACITY_DEFICIT,472.8250577716433,0.2815135314329642,0,7.022600319493311,14,5,1,25,1195,167797,74.6875,10487.3125,32.520499953534454,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,weighted_grape,CONVERGED,False,True,FEASIBLE,449.21274817850997,0.0,0,4.1912829743089,13,4,0,225,9368,393018,585.5,24563.625,153.95629999693483,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.25386581503277705
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,medium,63.99693944746706,1.5,119672481,73,9.125,6,2,1,3.3337975243816578,True,weighted_pair_grape,CONVERGED,True,True,FEASIBLE,386.36079072796167,0.0,0,4.191282974308898,13,4,0,305,12023,504528,751.4375,31533.0,509.18360002106056,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.0784301864254158
SP1_N3_DISTRIBUTED_BASELINES_v1,E3,E3:uniform:p0.85:cv0.35:r1,uniform-p0.85-r1,119672481,uniform,16,5,0.35,0.85,sp1-n3-1.0,threshold,44.79785761322694,1.05,119672481,46,5.75,1,4,1,0.5107924214538611,True,capacity_cbba_rb,QUIESCENT_OBSERVED,True,True,FEASIBLE,481.63098816277625,0.0,0,10.271726126849206,15,5,0,27,726,98370,45.375,6148.125,25.36349999718368,OPTIMAL,358.26221816787245,358.2622181678724,0.0,0.16805169999133795,True,True,0.34435328019181854
