world_key,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
E2:uniform:p0.7:cv0.0:r0,OPTIMAL,318.3919128462368,318.3919128462368,0.0,0.01044540002476424,True,True
E2:uniform:p0.7:cv0.0:r1,OPTIMAL,429.42282360728655,429.4228236072865,0.0,0.0024060000432655215,True,True
E2:uniform:p0.7:cv0.0:r2,OPTIMAL,372.8985510292392,372.8985510292392,0.0,0.0036279999767430127,True,True
E2:uniform:p0.7:cv0.0:r3,OPTIMAL,219.44550279059126,219.4455027905913,0.0,0.0028481000335887074,True,True
E2:uniform:p0.7:cv0.0:r4,OPTIMAL,409.8866562514029,409.88665625140294,0.0,0.00303279998479411,True,True
E2:uniform:p0.7:cv0.0:r5,OPTIMAL,332.4224622048835,332.4224622048835,0.0,0.001761999970767647,True,True
E2:uniform:p0.7:cv0.0:r6,OPTIMAL,407.0679080363866,407.0679080363866,0.0,0.0029501999961212277,True,True
E2:uniform:p0.7:cv0.0:r7,OPTIMAL,475.43557380894583,475.43557380894583,0.0,0.0029824000084772706,True,True
E2:uniform:p0.7:cv0.0:r8,OPTIMAL,470.70377422677996,470.7037742267799,0.0,0.001863999990746379,True,True
E2:uniform:p0.7:cv0.0:r9,OPTIMAL,269.9470538934002,269.9470538934002,0.0,0.0036231999984011054,True,True
E2:uniform:p0.7:cv0.0:r10,OPTIMAL,332.2564892410286,332.25648924102853,0.0,0.0019429000094532967,True,True
E2:uniform:p0.7:cv0.0:r11,OPTIMAL,337.36454676458004,337.3645467645801,0.0,0.0031010000384412706,True,True
E2:uniform:p0.7:cv0.0:r12,OPTIMAL,275.5097996889849,275.5097996889849,0.0,0.002270999946631491,True,True
E2:uniform:p0.7:cv0.0:r13,OPTIMAL,248.74524832817008,248.74524832817008,0.0,0.0037137999897822738,True,True
E2:uniform:p0.7:cv0.0:r14,OPTIMAL,409.5702048063722,409.5702048063722,0.0,0.003144799964502454,True,True
E2:uniform:p0.7:cv0.0:r15,OPTIMAL,306.46909820936344,306.46909820936344,0.0,0.003077800036408007,True,True
E2:uniform:p0.7:cv0.0:r16,OPTIMAL,460.0933406652414,460.09334066524144,0.0,0.001823500031605363,True,True
E2:uniform:p0.7:cv0.0:r17,OPTIMAL,208.52034628586438,208.52034628586435,0.0,0.002946399967186153,True,True
E2:uniform:p0.7:cv0.0:r18,OPTIMAL,522.0757367103541,522.0757367103541,0.0,0.003123899979982525,True,True
E2:uniform:p0.7:cv0.0:r19,OPTIMAL,265.02393671607,265.02393671607,0.0,0.0023870000150054693,True,True
E2:uniform:p0.7:cv0.0:r20,OPTIMAL,287.60351274654715,287.60351274654715,0.0,0.00293220003368333,True,True
E2:uniform:p0.7:cv0.0:r21,OPTIMAL,211.3720419785019,211.3720419785019,0.0,0.0033526999759487808,True,True
E2:uniform:p0.7:cv0.0:r22,OPTIMAL,281.62420418591654,281.62420418591654,0.0,0.001730400021187961,True,True
E2:uniform:p0.7:cv0.0:r23,OPTIMAL,298.5355750104807,298.5355750104807,0.0,0.0031279000104404986,True,True
E2:uniform:p0.7:cv0.0:r24,OPTIMAL,301.37317826626713,301.37317826626713,0.0,0.0031145000248216093,True,True
E2:uniform:p0.7:cv0.0:r25,OPTIMAL,489.633042995558,489.633042995558,0.0,0.002172999957110733,True,True
E2:uniform:p0.7:cv0.0:r26,OPTIMAL,393.6129970501888,393.6129970501888,0.0,0.0019289000192657113,True,True
E2:uniform:p0.7:cv0.0:r27,OPTIMAL,282.170465191968,282.170465191968,0.0,0.0016364000039175153,True,True
E2:uniform:p0.7:cv0.0:r28,OPTIMAL,318.57575737691235,318.57575737691235,0.0,0.002703299978747964,True,True
E2:uniform:p0.7:cv0.0:r29,OPTIMAL,450.5223148451345,450.5223148451344,0.0,0.0033232999849133193,True,True
E2:uniform:p0.85:cv0.0:r0,INFEASIBLE,,,0.0,0.002751499996520579,False,False
E2:uniform:p0.85:cv0.0:r1,OPTIMAL,470.8505296825839,470.85052968258384,0.0,0.0031658000079914927,True,True
E2:uniform:p0.85:cv0.0:r2,OPTIMAL,373.53239373669265,373.53239373669265,0.0,0.002190900035202503,True,True
E2:uniform:p0.85:cv0.0:r3,OPTIMAL,369.9635212918649,369.9635212918649,0.0,0.002042700012680143,True,True
E2:uniform:p0.85:cv0.0:r4,OPTIMAL,579.5766764495675,579.5766764495675,0.0,0.0029580999980680645,True,True
E2:uniform:p0.85:cv0.0:r5,OPTIMAL,475.07680105738496,475.07680105738496,0.0,0.0025366999907419086,True,True
E2:uniform:p0.85:cv0.0:r6,OPTIMAL,451.9599367873857,451.9599367873857,0.0,0.002585300011560321,True,True
E2:uniform:p0.85:cv0.0:r7,OPTIMAL,476.28719927049207,476.28719927049207,0.0,0.0032642000005580485,True,True
E2:uniform:p0.85:cv0.0:r8,INFEASIBLE,,,0.0,0.002459599985741079,False,False
E2:uniform:p0.85:cv0.0:r9,OPTIMAL,637.2291667891095,637.2291667891095,0.0,0.0022394999978132546,True,True
E2:uniform:p0.85:cv0.0:r10,INFEASIBLE,,,0.0,0.0022618999937549233,False,False
E2:uniform:p0.85:cv0.0:r11,INFEASIBLE,,,0.0,0.002556600025855005,False,False
E2:uniform:p0.85:cv0.0:r12,OPTIMAL,474.9673406986673,474.9673406986673,0.0,0.003315300040412694,True,True
E2:uniform:p0.85:cv0.0:r13,OPTIMAL,650.1338387085871,650.1338387085871,0.0,0.0019902000203728676,True,True
E2:uniform:p0.85:cv0.0:r14,OPTIMAL,412.38326059219366,412.38326059219366,0.0,0.002944599953480065,True,True
E2:uniform:p0.85:cv0.0:r15,INFEASIBLE,,,0.0,0.002234000014141202,False,False
E2:uniform:p0.85:cv0.0:r16,OPTIMAL,712.8341517243472,712.8341517243471,0.0,0.0036172999534755945,True,True
E2:uniform:p0.85:cv0.0:r17,OPTIMAL,449.2174991074794,449.2174991074794,0.0,0.0032712999964132905,True,True
E2:uniform:p0.85:cv0.0:r18,INFEASIBLE,,,0.0,0.0032683999743312597,False,False
E2:uniform:p0.85:cv0.0:r19,OPTIMAL,509.6195484186261,509.6195484186261,0.0,0.0032263000030070543,True,True
E2:uniform:p0.85:cv0.0:r20,INFEASIBLE,,,0.0,0.002528899989556521,False,False
E2:uniform:p0.85:cv0.0:r21,OPTIMAL,493.8039149978793,493.8039149978793,0.0,0.0037196000339463353,True,True
E2:uniform:p0.85:cv0.0:r22,INFEASIBLE,,,0.0,0.0024503999738954008,False,False
E2:uniform:p0.85:cv0.0:r23,INFEASIBLE,,,0.0,0.002594200021121651,False,False
E2:uniform:p0.85:cv0.0:r24,INFEASIBLE,,,0.0,0.001658499997574836,False,False
E2:uniform:p0.85:cv0.0:r25,OPTIMAL,374.26682364903627,374.26682364903627,0.0,0.00286389997927472,True,True
E2:uniform:p0.85:cv0.0:r26,OPTIMAL,634.0757547983313,634.0757547983313,0.0,0.002192300045862794,True,True
E2:uniform:p0.85:cv0.0:r27,OPTIMAL,464.17342895120066,464.17342895120066,0.0,0.003446499991696328,True,True
E2:uniform:p0.85:cv0.0:r28,OPTIMAL,440.6024934990014,440.6024934990014,0.0,0.0031186999985948205,True,True
E2:uniform:p0.85:cv0.0:r29,OPTIMAL,631.6553495725288,631.6553495725288,0.0,0.0016302999574691057,True,True
E2:uniform:p0.7:cv0.35:r0,OPTIMAL,284.545962594255,284.54596259425495,0.0,0.01756140001816675,True,True
E2:uniform:p0.7:cv0.35:r1,OPTIMAL,314.63574588477627,314.6357458847762,0.0,0.015704499965067953,True,True
E2:uniform:p0.7:cv0.35:r2,OPTIMAL,286.3845431622959,286.3845431622959,0.0,0.027380299987271428,True,True
E2:uniform:p0.7:cv0.35:r3,OPTIMAL,175.58098904163168,175.58098904163168,0.0,0.010364799993112683,True,True
E2:uniform:p0.7:cv0.35:r4,OPTIMAL,287.8289867518437,287.82898675184373,0.0,0.027765699953306466,True,True
E2:uniform:p0.7:cv0.35:r5,OPTIMAL,308.8163222735101,308.8163222735101,0.0,0.016028700047172606,True,True
