experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,capacity_ratio,robot_payload_mean_kg,robot_payload_cv,load_mass_cv,battery_variation,communication_radius,distance_decay_m,oracle_runtime_ms,capacity_oracle_runtime_ms,capacity_success_rate,served_load_rate,capacity_satisfaction_ratio,demand_satisfaction_ratio,coalition_success_rate,under_capacity_kg,over_capacity_kg,capacity_waste_ratio,mean_capacity_margin_kg,nominal_payload_assigned_kg,effective_capacity_assigned_kg,incomplete_capacity_kg,incomplete_capacity_ratio,served_capacity_alignment,robots_underassigned,robots_overassigned,travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_oracle,capacity_oracle_satisfaction_ratio,capacity_oracle_success_rate,effective_feasibility_ratio,capacity_gap_vs_capacity_oracle,signed_capacity_delta_vs_capacity_oracle,priority_regret,communication_messages,communication_coverage_ratio,runtime_ms,captured_reward,oracle_reward,assigned_robots,idle_robots,assignment_cost,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,strategy_switches
SP2_DEBUG_smoke,setup,setup_v00,3100,primal_dual_capacity,Primal-dual capacity,model_based,decentralized,proposed,primal_dual_effective_capacity,proposed_model_based_variation,model_based_tuning_optional,distributed_primal_dual_capacity_rule,local_capacity_prices,0,0,5,0,0,0,0,tune_model_based,8,6,outputs\tuning\SP2\model_based\v1\best_params.yaml,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9914707073423499,0.9914707073423499,0.5,1.474377254034522,1.1190345140867635,0.006486965039840857,-0.17767136997387922,230.4805823434242,172.50509401762037,33.16972902192015,0.1922826059764476,0.8064619192599135,0,0,32.2131014448731,14.96540553998457,218.44129195499437,217.29912579211384,217.29912579211384,0.0,False,0.0,0.9914707073423499,0.5,0.9914707073423499,0.0,0.0,0.0,10,1.0,0.37590006832033396,4.315046307840447,4.315046307840447,5,0,32.2131014448731,6.442620288974619,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3100,primal_dual_capacity_repair,Primal-dual capacity local repair,model_based,decentralized,proposed,primal_dual_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_primal_dual_capacity_plus_local_repair,local_capacity_prices_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9375527516990462,0.9375527516990462,0.5,10.794658615611173,7.372082239981864,0.04350906121786515,-1.7112881878146542,230.4805823434242,169.4378603819388,23.849447660343497,0.14075630798561314,0.8528409394397055,0,0,34.34877083154875,14.973500801169983,235.89544395478438,190.38250170066053,217.29912579211384,-26.916624091453315,False,0.12386899391948758,0.9914707073423499,0.5,0.9914707073423499,0.05438179387854179,-0.053917955643303705,0.0,10,1.0,2.8919000178575516,4.315046307840447,4.315046307840447,5,0,34.34877083154875,6.869754166309749,9.064753560344085,0
SP2_DEBUG_smoke,setup,setup_v00,3100,pid_capacity_repair,PID capacity local repair,model_based,decentralized_local,proposed,pid_completion_error_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_pid_capacity_error_plus_local_repair,local_integral_deficit_error_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9914707073423499,0.9914707073423499,0.5,1.474377254034522,1.1190345140867635,0.006486965039840857,-0.17767136997387922,230.4805823434242,172.50509401762037,33.16972902192015,0.1922826059764476,0.8064619192599135,0,0,32.2131014448731,14.96540553998457,218.44129195499437,217.29912579211384,217.29912579211384,0.0,False,0.0,0.9914707073423499,0.5,0.9914707073423499,0.0,0.0,0.0,10,1.0,10.46129991300404,4.315046307840447,4.315046307840447,5,0,32.2131014448731,6.442620288974619,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3100,imitation_capacity,Data-driven capacity imitation,data_driven,decentralized,baseline,oracle_capacity_imitation_linear,data_driven_baseline,supervised_oracle_imitation,distributed_linear_capacity_score_policy,local_robot_load_capacity_features,8,8,1,0,24,10,10,,0,0,,False,False,sp2-imitation-capacity-linear-v2,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9124341248625958,0.9124341248625958,0.5,15.136675421310372,24.348454027938303,0.13372965215606616,4.605889303313965,230.4805823434242,182.07221536419604,123.07965506030308,0.6759936150285693,0.21965052052046538,0,0,29.044104716580996,14.96540553998457,203.12485867774356,198.602377806159,217.29912579211384,-18.69674798595483,False,0.08604152417917074,0.9914707073423499,0.5,0.9914707073423499,0.07971650790532449,-0.07903658247975409,2.395510351840123,10,1.0,11.089400039054453,1.919535956000324,4.315046307840447,5,0,29.044104716580996,5.808820943316199,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3100,neural_capacity_scorer,Neural capacity scorer,data_driven,decentralized,proposed,oracle_capacity_neural_scorer,proposed_data_driven_variation,supervised_oracle_imitation,distributed_neural_capacity_score_policy,local_robot_load_capacity_features,121,121,3,220,24,10,10,,0,0,,True,False,sp2-neural-capacity-imitation-v2,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9124341248625958,0.9124341248625958,0.5,15.136675421310372,24.348454027938303,0.13372965215606616,4.605889303313965,230.4805823434242,182.07221536419604,123.07965506030308,0.6759936150285693,0.21965052052046538,0,0,29.044104716580996,14.96540553998457,203.12485867774356,198.602377806159,217.29912579211384,-18.69674798595483,False,0.08604152417917074,0.9914707073423499,0.5,0.9914707073423499,0.07971650790532449,-0.07903658247975409,2.395510351840123,10,1.0,10.097800055518746,1.919535956000324,4.315046307840447,5,0,29.044104716580996,5.808820943316199,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3100,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9914707073423499,0.9914707073423499,0.5,1.474377254034522,1.1190345140867635,0.006486965039840857,-0.17767136997387922,230.4805823434242,172.50509401762037,33.16972902192015,0.1922826059764476,0.8064619192599135,0,0,32.2131014448731,14.96540553998457,218.44129195499437,217.29912579211384,217.29912579211384,0.0,False,0.0,0.9914707073423499,0.5,0.9914707073423499,0.0,0.0,0.0,10,1.0,14.941299916245043,4.315046307840447,4.315046307840447,5,0,32.2131014448731,6.442620288974619,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3100,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,14.941299916245043,2.9118999373167753,0.5,0.5,0.9914707073423499,0.9914707073423499,0.5,1.474377254034522,1.1190345140867635,0.006486965039840857,-0.17767136997387922,230.4805823434242,172.50509401762037,33.16972902192015,0.1922826059764476,0.8064619192599135,0,0,32.2131014448731,14.96540553998457,218.44129195499437,217.29912579211384,217.29912579211384,0.0,False,0.0,0.9914707073423499,0.5,0.9914707073423499,0.0,0.0,0.0,10,1.0,2.9118999373167753,4.315046307840447,4.315046307840447,5,0,32.2131014448731,6.442620288974619,9.059852799418046,0
SP2_DEBUG_smoke,setup,setup_v00,3101,greedy_capacity_nearest,Greedy capacity nearest,classic,decentralized,baseline,nearest_capacity_greedy,classic_decentralized_baseline,none,distributed_capacity_greedy_rule,local_robot_load_distance_capacity,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.8159043817571587,0.8159043817571587,0.5,33.55157999144518,32.596825971004,0.17979884586837028,-0.4773770102205894,243.00111222409913,181.29608014763318,107.1245769256827,0.5908819255134966,0.2795890099190605,0,1,32.41327846475272,16.37930837864544,189.56343766754273,186.53143442418278,213.6664573157852,-27.135022891602432,False,0.12699711144411696,0.9802333822705664,0.5,0.9802333822705664,0.16764273027793009,-0.1643290005134077,2.381268207726304,10,1.0,0.152299995534122,2.0899223446021944,4.4711905523284985,5,0,32.41327846475272,6.482655692950544,9.328996933145593,0
SP2_DEBUG_smoke,setup,setup_v00,3101,hungarian_capacity,Hungarian capacity expanded,classic,centralized,baseline,hungarian_capacity_expanded,classic_centralized_baseline,none,centralized_capacity_slot_assignment,centralized_all_robot_load_pairs,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.0,0.0,0.852208640426028,0.852208640426028,0.0,26.935098565190223,0.0,0.0,-13.467549282595112,192.20838288945956,155.31573560288413,155.31573560288413,1.0,0.0,0,0,19.063960028936982,11.09294096084385,105.49730715923107,174.71134069550828,213.6664573157852,-38.955116620276925,False,0.18231741710728036,0.9802333822705664,0.5,0.9802333822705664,0.130606388397004,-0.1280247418445385,4.4711905523284985,10,1.0,0.20020001102238894,0.0,4.4711905523284985,4,1,19.063960028936982,4.765990007234246,7.879326834911646,0
SP2_DEBUG_smoke,setup,setup_v00,3101,centralized_capacity_milp,Centralized capacity oracle,model_based_oracle,centralized,reference,exact_effective_capacity_milp,centralized_oracle_reference,none,centralized_binary_milp_effective_capacity,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.9802333822705664,0.9802333822705664,0.5,3.602482569870709,9.905852868504724,0.05253583655968662,3.1516851493170073,243.00111222409913,188.55420446670837,37.97219468107576,0.2013860936618904,0.7874472709018963,0,1,28.392956962082575,16.37930837864544,165.50764436241815,213.6664573157852,213.6664573157852,0.0,False,0.0,0.9802333822705664,0.5,0.9802333822705664,0.0,0.0,0.0,10,1.0,4.007000010460615,4.4711905523284985,4.4711905523284985,5,0,28.392956962082575,5.678591392416515,9.328996933145593,0
SP2_DEBUG_smoke,setup,setup_v00,3101,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.9794201036192814,0.9794201036192814,0.5,3.750703282478483,7.856084352658314,0.042156277656821936,2.0526905350899156,243.00111222409913,186.35621523825418,37.82397396846799,0.2029659913414237,0.7881011415464446,0,1,29.879344818810885,11.387427624056444,174.44526331936802,213.30998460040342,213.6664573157852,-0.35647271538178416,False,0.0016683606770104328,0.9802333822705664,0.5,0.9802333822705664,0.0008296785908281948,-0.0008132786512849988,0.0,10,1.0,0.2970999339595437,4.4711905523284985,4.4711905523284985,5,0,29.879344818810885,5.975868963762177,8.482204853789865,0
SP2_DEBUG_smoke,setup,setup_v00,3101,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.820074596667497,0.820074596667497,0.5,32.791554845375884,25.67630888663937,0.14660817455301392,-3.557622979368258,243.0011122240991,175.13558820933784,107.884602071752,0.6160061651364576,0.2781672535780286,0,1,36.746006873472965,16.460095886027226,221.62769079151718,187.07343348797875,213.6664573157852,-26.593023827806462,False,0.12446045187384604,0.9802333822705664,0.5,0.9802333822705664,0.16338842208381552,-0.1601587856030694,2.381268207726304,10,1.0,0.2506000455468893,2.0899223446021944,4.4711905523284985,5,0,36.746006873472965,7.349201374694593,9.328996933145593,0
SP2_DEBUG_smoke,setup,setup_v00,3101,replicator_capacity_marginal_repair,Replicator marginal capacity local repair,model_based,decentralized,proposed,replicator_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_marginal_capacity_plus_local_repair,local_effective_capacity_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.9703185363983933,0.9703185363983933,0.5,5.409471500722141,8.019248577970046,0.043379974370678524,1.3048885386239526,243.00111222409913,184.86061124532227,36.16520575022433,0.19563500037458334,0.7954935134816115,0,1,30.757687310060003,16.37930837864544,183.67777139679643,209.3178604495869,213.6664573157852,-4.3485968661983065,False,0.020352267364883398,0.9802333822705664,0.5,0.9802333822705664,0.010114780879229894,-0.009914845872173172,0.0,10,1.0,5.546800093725324,4.4711905523284985,4.4711905523284985,5,0,30.757687310060003,6.1515374620120005,9.328996933145593,0
SP2_DEBUG_smoke,setup,setup_v00,3101,logit_capacity_repair,Logit capacity local repair,model_based,decentralized,proposed,logit_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_logit_capacity_plus_local_repair,softmax_capacity_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.9802333822705664,0.9802333822705664,0.5,3.602482569870709,9.905852868504724,0.05253583655968662,3.1516851493170073,243.00111222409913,188.55420446670837,37.97219468107576,0.2013860936618904,0.7874472709018963,0,1,28.392956962082575,16.37930837864544,165.50764436241815,213.6664573157852,213.6664573157852,0.0,False,0.0,0.9802333822705664,0.5,0.9802333822705664,0.0,0.0,0.0,10,1.0,5.232700030319393,4.4711905523284985,4.4711905523284985,5,0,28.392956962082575,5.678591392416515,9.328996933145593,0
SP2_DEBUG_smoke,setup,setup_v00,3101,bnn_capacity_repair,Brown/BNN capacity local repair,model_based,decentralized,proposed,brown_bnn_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_bnn_capacity_plus_local_repair,positive_excess_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,5,2,0.75,45.0,0.2,0.45,False,inf,22.0,4.185000085271895,3.128300071693957,0.5,0.5,0.9794201036192814,0.9794201036192814,0.5,3.750703282478483,7.856084352658314,0.042156277656821936,2.0526905350899156,243.00111222409913,186.35621523825418,37.82397396846799,0.2029659913414237,0.7881011415464446,0,1,29.879344818810885,11.387427624056444,174.44526331936802,213.30998460040342,213.6664573157852,-0.35647271538178416,False,0.0016683606770104328,0.9802333822705664,0.5,0.9802333822705664,0.0008296785908281948,-0.0008132786512849988,0.0,10,1.0,2.5245000142604113,4.4711905523284985,4.4711905523284985,5,0,29.879344818810885,5.975868963762177,8.482204853789865,0
