world_key,method,iteration,potential,continuous_deficit,normalized_deficit,continuous_distance,fixed_point_residual,positive_correlation,consensus_residual,simplex_violation,objective,primal,dual,complementarity,stationarity,consensus,kkt
E3:uniform:p0.85:cv0.65:r0,fii_replicator_R,3000,-0.43536824958071935,0.11990227966908407,0.004426581114810202,658.0011079872008,0.0025152577213666087,0.0037447268003105647,0.00016322708965576854,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,0,-6.01514375711597,28.41182306530861,0.8334466920331336,695.1106392223975,0.8481381938131413,54.90609916952921,1.8148566093455742,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,100,-1.202861716003801,10.205845167322357,0.28487790465259577,690.1399212603538,0.20832378356462378,6.197128693526624,0.007981929606224085,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,200,-0.6213725048983094,4.921056586360361,0.14489519963063313,685.766704775477,0.0805375897355364,1.0858403069925757,0.004047902860706,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,300,-0.5009761058928751,2.7110203677713693,0.08149541601907262,681.5287904159657,0.04019086209299604,0.3004683696651043,0.0022412556370981747,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,400,-0.46467994469686935,1.5678192907595552,0.04764392949266294,677.3043144927717,0.022790222224556962,0.10241948895636456,0.0014207907414543674,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,500,-0.45108625803922925,0.9433089473360274,0.02897428134838631,672.8725370617146,0.015002232916429879,0.044416406643146215,0.0010588425521070467,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,600,-0.4442957491540909,0.6018324367243526,0.018677295741974742,667.9931198478444,0.012495633208022659,0.0268831481040765,0.0009742362305863715,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,700,-0.4395293826375103,0.42385808155205673,0.013297669992786365,662.6401838404227,0.012308321619530318,0.021768678004489592,0.0009523147082001071,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,800,-0.4353646516386176,0.33485321265092516,0.010626238365613161,657.0259567193311,0.012472457856118096,0.020139338324577934,0.0009399033259787135,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,900,-0.431412126416433,0.29407226596672853,0.009403454942028988,651.3080194831406,0.012510552530019911,0.0194523171990836,0.0009261059864073168,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1000,-0.4275692211214583,0.27698801702314224,0.008896569500855933,645.5960998607052,0.012409302752911201,0.01898652516318919,0.0009097777204351217,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1100,-0.42381366500092,0.270509955402928,0.00871400136072542,639.9541320669214,0.012227803859510753,0.01856868211271275,0.0008919549166286152,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1200,-0.4201400090006382,0.26875845823573385,0.008676161776953517,634.410019167878,0.01201008859405582,0.01816593471224592,0.0008733706793666517,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1300,-0.41654580788068957,0.2691202727418478,0.00870284215233974,628.9746638427432,0.01177993148515907,0.017773709253512723,0.0008544462714167793,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1400,-0.4130291442496372,0.27042881474206215,0.008758347771212538,623.6514293070509,0.011547714741402761,0.0173905896480682,0.0008353895095382074,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1500,-0.4095882229399261,0.2721589859221911,0.008826562900831059,618.4403771567088,0.011318197725553657,0.017016352184975297,0.0008163101841886437,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1600,-0.40622122511570197,0.27407134383881804,0.008899955864248743,613.3400140981466,0.011094221908324424,0.016651950162717217,0.0007972922703662739,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1700,-0.40292610933051715,0.2760550366007797,0.008975071493764752,608.3478411380538,0.010876471560299366,0.016297060750635278,0.0007783736039125305,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1800,-0.3997011459017531,0.2780608792890531,0.009050625036072235,603.4615157150577,0.010664496571428298,0.015950480827187107,0.0007595586713824292,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,1900,-0.3965446900659094,0.2800653639793582,0.009125894779685728,598.6786798529457,0.010458326332029021,0.01561203746365916,0.0007408680061381253,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2000,-0.39345513151014166,0.28205718645921873,0.009200532855996202,593.9969629231862,0.010257884220322217,0.015281559221881416,0.0007223194376533606,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2100,-0.3904308940199931,0.284030723455178,0.009274365842465548,589.4140155364917,0.010063047247130804,0.01495887665878649,0.0007039293040068609,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2200,-0.387470435046149,0.28598302316347635,0.009347302471886643,584.9275248675149,0.009873673228187465,0.014643822631164474,0.0006857130102203973,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2300,-0.3845722453011409,0.28791413766450447,0.00941938292180533,580.5352109137757,0.009689625171449542,0.014336230703023638,0.0006677100386034043,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2400,-0.3817348491401172,0.2898271226302285,0.009490721559515691,576.2348276245102,0.009510710328815102,0.014035932499958367,0.0006499265916075921,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2500,-0.3789568036921199,0.29171836420770614,0.00956114792535201,572.024217874253,0.00933678209795062,0.013742768600210876,0.0006323577503055851,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2600,-0.3762366976188067,0.293585983558172,0.009630602710437919,567.9012616628437,0.00916773697267747,0.01345658253619629,0.0006150178490270291,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2700,-0.3735731509163853,0.29543756498313645,0.009699465790789286,563.8638281619908,0.009003422860249749,0.013177213670740828,0.0005979193195112531,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2800,-0.3709648185207224,0.29729803561350376,0.009768726673544337,559.909735112553,0.00884344290635701,0.01290447764800571,0.0005810605954801269,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,2900,-0.3684103891288699,0.29915222530537555,0.009837569453695738,556.0370958732569,0.008687753116982442,0.01263822439811848,0.000564457345975569,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_smith_R,3000,-0.36590858047866937,0.30099160009542736,0.009905737095635248,552.2440243274506,0.0085362975960935,0.012378309638746553,0.0005481220401604369,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,0,-6.01514375711597,28.41182306530861,0.8334466920331336,695.1106392223975,0.6130056216299475,40.40834889326892,1.8148566093455742,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,100,-1.967514152725089,14.771860586024577,0.4306696128211397,695.4071700282016,0.1743323012954454,7.281998251317925,0.005276013128621144,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,200,-1.119947253529228,9.803512374120725,0.2890724299841978,696.1454671336968,0.08687243500287867,2.3652409382066604,0.00254654985969963,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,300,-0.8033839490209453,7.076736641756877,0.20992908980221903,696.6589805633537,0.0529369967336562,1.0273720831753181,0.0015202821523745602,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,400,-0.6573295792155487,5.416061628525595,0.1678291743109478,696.8561750335778,0.03337147565870858,0.4332354680745118,0.0009141555479888542,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,500,-0.5978409256557317,4.571033941491919,0.14874280547459084,695.5550013653688,0.02082226132243849,0.2340952049422432,0.000667791669057425,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,600,-0.5589514630241422,3.892418100378599,0.1269246038106926,694.0967173965089,0.017081233618171952,0.16022696353520743,0.000550369987098815,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,700,-0.5318985616009764,3.3463005422124796,0.10929756511583333,692.6260349155181,0.014410588692478346,0.11340124105268008,0.0004660839139897786,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,800,-0.5124982327192911,2.898161397884633,0.0947393474676419,691.1797925883723,0.012351447558924988,0.08245383598762841,0.00039843594235397647,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,900,-0.4982407921531546,2.524649763536547,0.08256199768175798,689.7947880774047,0.010772641039936283,0.061289119646014516,0.00034624830850846,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1000,-0.4875436074855709,2.2097916427318056,0.07227547612137264,688.4603645650777,0.009558028134863537,0.04644674684309866,0.00030502126447970197,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1100,-0.47936921021389955,1.9417302998284196,0.0634982198503865,687.1747395501638,0.008610450762807953,0.03581135546633304,0.0002712890095979784,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1200,-0.4730143250195399,1.712570966465786,0.05599142926226641,685.8975299884405,0.007858230265265696,0.02810499608987573,0.00024371387436276058,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1300,-0.46798340824099793,1.5156320922528668,0.04952713284393251,684.6136354360185,0.007229615144756923,0.022453361656335317,0.00021906256276253136,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1400,-0.4639315294681635,1.3453836648704849,0.04392719876327911,683.329841499133,0.0067016437822169,0.018249139621873755,0.00019769361224357084,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1500,-0.4606095232812076,1.1979189923929008,0.039066221217504804,682.0345642262896,0.006302747813698545,0.015102732484563945,0.00018000331326247909,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1600,-0.4578344439759947,1.0706383349711492,0.034867133462194944,680.707983798241,0.005956034637389825,0.012754749938361157,0.00016470612085912488,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1700,-0.4554632514028114,0.9626015298801605,0.03131244714969372,679.306107540093,0.005714470491629685,0.011046427852138694,0.0001503840052651682,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1800,-0.4533800194318127,0.8732808280878697,0.02838634117698169,677.786925376322,0.005566970232827883,0.00985238474592336,0.00013753176450700868,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,1900,-0.451496441880933,0.8004481731021222,0.026007437312348003,676.1514525362796,0.005526798721071153,0.009028829655954519,0.00012745520557739366,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2000,-0.44975097314359047,0.74139083203141,0.024084082960011077,674.4182114741769,0.005521585024899923,0.008456625676964032,0.00011964149883258875,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2100,-0.44810206571580624,0.6937923909757693,0.022537640325399066,672.604814566557,0.005539821103079011,0.008053319405334413,0.00011488335838097907,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2200,-0.4465212921841534,0.6562682755763287,0.021323053316716134,670.7189511196741,0.005564201425833646,0.007768120747086051,0.00011469678855070393,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2300,-0.44498953602194774,0.6267559888559822,0.020368073698707967,668.7798942309896,0.005587336165173195,0.007557556477918938,0.00011633236661681373,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2400,-0.4434949244664046,0.6034909502484531,0.019615601840917707,666.8050435602496,0.005602951025060755,0.0073933062720393525,0.00011842264805739252,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2500,-0.4420300456340289,0.5851098233361265,0.019021522246122857,664.8077793734132,0.005607511724814641,0.007258164191618845,0.00012026435690948016,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2600,-0.4405902204817712,0.5705332186550391,0.018550477294937084,662.7986604471762,0.005600763423136052,0.007141509774792308,0.00012159655268256298,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2700,-0.43917244759035073,0.558927893755067,0.01817636228508368,660.7857348624512,0.00558160722771699,0.00703685218165531,0.0001223416533713017,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2800,-0.4377747715212732,0.5496044338183177,0.017876966443897913,658.7756472164294,0.005552858965812738,0.006940079801904824,0.00012255311457610345,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,2900,-0.43639587106655753,0.5420732905889567,0.017635663049882955,656.7729270476138,0.005517975718661062,0.006848826957346808,0.0001223183481061646,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_bnn_R,3000,-0.4350347996456236,0.535958774212383,0.0174402528875246,654.7809548710666,0.005478191870063502,0.006761624714857658,0.00012170958912162686,4.440892098500626e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,0,-6.01514375711597,28.41182306530861,0.8334466920331336,695.1106392223975,0.357666879716497,19.322604548400292,1.8148566093455742,1.1102230246251565e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,100,-2.8468607684904277,18.764417397722458,0.5732239937890897,699.0298277646236,0.2144979221341067,10.9694422821889,0.00412353730714973,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,200,-1.2991956635778177,11.087802655038903,0.3353441067535634,702.4504259523458,0.1590773649704635,4.947687937030983,0.004313370708366335,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,300,-0.6949324300005068,5.818263191801764,0.1729451257112531,700.8510121610188,0.08860104879940248,1.5006312415344762,0.004725814241413172,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,400,-0.557142885060691,3.799068541804637,0.11448193233175219,694.1961189883077,0.0419998117910649,0.3144498141993918,0.0036973149051360405,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,500,-0.5217975102143634,3.1305439651414826,0.09253949275705786,687.2348886247049,0.031093049447684425,0.08877537646845965,0.002654858197941715,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,600,-0.5106729908431942,2.956068150064657,0.08687441661023765,681.1209404600893,0.025819305671812776,0.0341499737890287,0.0020433361355847056,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,700,-0.5055988598499603,2.9132430193857557,0.08550249116936348,675.9944111322045,0.021462485211112027,0.019280938125285252,0.0016511485399461742,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,800,-0.5023502231418002,2.9020483593999593,0.08515647845515417,671.7486899049836,0.017767134687687435,0.013864782456033542,0.0013557943213172018,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,900,-0.49988580576629055,2.8984031053340926,0.08505308498711306,668.243865332448,0.014688867524481597,0.010967624940493675,0.0011176262038199373,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1000,-0.49790237051340147,2.8966731599106588,0.08500957006541976,665.3528314990147,0.012142296007047687,0.008940283863559637,0.0009216639489759929,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1100,-0.4962772844963734,2.8955294587071903,0.08498311926331126,662.9682312806826,0.010039565009784424,0.007352397347351202,0.0007597061533829813,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1200,-0.49493878848801254,2.8946418610641036,0.08496332617236646,661.0010670482651,0.008303905149597241,0.006062675081013235,0.0006258360783606546,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1300,-0.49383451808212253,2.893914425985468,0.08494734155988881,659.3779296780788,0.006871069579968811,0.005003823905687402,0.0005152827178781892,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1400,-0.49292289746622703,2.8933084692662323,0.08493413149178553,658.0383459846228,0.005687919887333576,0.004131743559092148,0.0004240779978043717,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1500,-0.4921700383091899,2.8928012416443893,0.08492314242942722,656.9325116247763,0.00471064391182701,0.0034127375791913155,0.0003489038713016508,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1600,-0.49154810497912305,2.8923759505119895,0.0849139836053251,656.019407074861,0.0039031465260127595,0.0028196692300359975,0.00028698954488466985,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1700,-0.4910341808703009,2.8920190806347463,0.08490634537116815,655.2652437061469,0.00323569311977841,0.0023303373229712045,0.00023602738897860747,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1800,-0.4906093844598269,2.8917194603383347,0.08489997325569631,654.6421847012127,0.0026837862834623283,0.0019264948163189178,0.00019410052039631274,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,1900,-0.49025815329856526,2.891467782708056,0.08489465599296464,654.1272927092166,0.0022272400620293783,0.0015931234748076,0.00015962020427810365,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,2000,-0.4899676574659246,2.891256275593257,0.0848902177309413,653.701664093504,0.001849417998292149,0.0013178562455973411,0.00013127212544769367,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,2100,-0.48972731749761134,2.891078442518663,0.08488651201714015,653.3497166376449,0.0015366061653207638,0.001090506581324289,0.00010797064579906902,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,2200,-0.48952840777361084,2.890928850442285,0.08488341688109857,653.058603446533,0.0012774972773257401,0.0009026823343286749,8.882013470745712e-05,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,2300,-0.48936373009055617,2.890802953721921,0.08488083074875885,652.8177306271782,0.0010627661683909192,0.0007474684014699116,7.308246650209439e-05,3.3306690738754696e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fii_logit_R,2334,-0.48931445003986523,2.890764851380961,0.08488005194576043,652.7456783681894,0.0009984580887102378,0.0007010804352450754,6.839775169297887e-05,2.220446049250313e-16,,,,,,,
E3:uniform:p0.85:cv0.65:r0,fiii_central_vgne_R,20,,,,,,,,,0.30665063974156537,0.0,0.0,2.866280835417994e-17,1.1254977892216548e-05,0.0,1.1254977892216548e-05
E3:uniform:p0.85:cv0.65:r0,fiii_distributed_vgne_R,0,,,,,,,,1.1102230246251565e-16,0.4864774745696566,0.680400185504395,0.0,0.0,0.01789997619043029,0.0,0.6806356011714587
E3:uniform:p0.85:cv0.65:r0,fiii_distributed_vgne_R,100,,,,,,,,2.220446049250313e-16,0.3795224096182137,0.25721779225593067,0.0,0.11885338893227167,0.014917904332355092,0.0018663271221114116,0.28374838811929304
