campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,graph_regime,method,method_family,algorithm_status,terminal_phase,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,runtime_ms,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum,feasible,messages_per_agent,bytes_per_agent,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,source_campaign_id,evidence_origin,arbitration_messages,transaction_messages,transaction_aborts,mis_iterations,triple_local_minimum,family,method_label,atomic_endpoint,assignment,continuous_converged,continuous_potential,continuous_deficit,closure_operations,closure_robots_changed,kkt_residual,closure_augmentations,closure_max_chain,closure_nodes_explored,closure_failure_reason,closure_runtime_ms,continuous_stop_reason,continuous_iterations,continuous_distance,fixed_point_residual,consensus_residual,minimum_positive_correlation,information_mode,primal_residual,dual_residual,complementarity_residual,stationarity_residual
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r0,clustered-p0.7-r0,2740995697,clustered,16,5,0.0,0.7,medium,fii_smith_R,,,,,504.8937221304992,0.0,,13.999999999999996,,,,,312000,12480000,1785.705800022697,,,,,,,True,,,True,,780000.0,OPTIMAL,489.06019242857474,,0.0,0.0021685999818146,True,True,0.03237542115889323,,,,,,,,,,,,,,,F-II,Smith + R,True,3;2;-1;3;0;0;3;2;1;2;1;4;-1;4;4;1,0.0,-0.3990911957678781,0.11789851946788588,2,13,,2.0,8.0,5006.0,none,520.9192000038456,max_iterations,3000.0,520.7940309095547,0.00769945022987359,0.0006297142553988457,0.009502819610156286,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r0,clustered-p0.7-r0,2740995697,clustered,16,5,0.0,0.7,medium,fiii_central_vgne_R,,,,,500.6185722664283,0.0,,13.999999999999996,,,,,0,0,93.79280000575818,,,,,,,,,,True,,0.0,OPTIMAL,489.06019242857474,,0.0,0.0021685999818146,True,True,0.02363385942424998,,,,,,,,,,,,,,,F-III,vGNE central + R,True,1;1;-1;4;0;0;3;2;3;2;2;4;1;-1;4;3,1.0,,2.220446049250313e-16,1,4,5.674760106446948e-05,1.0,4.0,5.0,none,17.24610000383109,kkt_tolerance,22.0,0.34589372325425505,5.674760106446948e-05,0.0,,central_global,2.220446049250313e-16,0.0,5.349695437334164e-17,5.674760106446948e-05
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r0,clustered-p0.7-r0,2740995697,clustered,16,5,0.0,0.7,medium,fiii_distributed_vgne_R,,,,,500.6185722664283,0.0,,13.999999999999996,,,,,511472,40917760,706.6406000230927,,,,,,,,,,True,,2557360.0,OPTIMAL,489.06019242857474,,0.0,0.0021685999818146,True,True,0.02363385942424998,,,,,,,,,,,,,,,F-III,PD-vGNE distribuido + R,True,1;1;-1;4;0;0;3;2;3;2;2;4;1;-1;4;3,1.0,,0.0,1,4,0.0004979072003070633,1.0,4.0,5.0,none,17.52910000504926,kkt_tolerance,2459.0,0.3464777965513053,9.872411399756625e-05,0.00040077044475449685,,distributed_DAC_consensus,0.0,0.0,0.0002784747386106976,9.872411399756625e-05
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r0,clustered-p0.7-r0,2740995697,clustered,16,5,0.0,0.7,medium,milp_highs,,,,,489.06019242857474,0.0,,,,,,,0,0,2.1685999818146,,,,,,,,,,True,,0.0,OPTIMAL,489.06019242857474,,0.0,0.0021685999818146,True,True,0.0,,,,,,,,,,,,,,,ORACLE,MILP/HiGHS,True,oracle_assignment_not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,463.23712465618144,0.0,0.0,13.999999999999996,14.0,4.0,0.0,26.0,717,103403,22.186399990459904,,,,,,,,,,True,44.8125,6462.6875,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0400854996797978,43.0,5.375,2.0,3.0,1.0,1.198469786367975,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,CBBA-RB,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,463.6460796906795,0.0,0.0,13.999999999999996,14.0,4.0,0.0,241.0,6190,259722,154.0206999925431,,,,,,,,,,True,386.875,16232.625,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0410037080416993,43.0,5.375,2.0,3.0,1.0,1.198469786367975,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,449.7832298338837,0.0,0.0,13.999999999999996,14.0,4.0,0.0,305.0,7349,308400,259.6723000169732,,,,,,,,,,True,459.3125,19275.0,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0098780742078542,43.0,5.375,2.0,3.0,1.0,1.198469786367975,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,Pair-GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,geo_qpg_c3,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,449.6230002412903,0.0,0.0,13.999999999999996,14.0,4.0,0.0,548.0,2806,155528,177.51969999517314,32.0,14.0,18.0,0.0,0.0,1.0,True,True,True,True,175.375,9720.5,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0095183179037807,,,,,,,,,v2_execution,0.0,0.0,0.0,0.0,1.0,F-I,Geo-QPG C3,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,geo_qpg_d,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,449.6230002412903,0.0,0.0,13.999999999999996,14.0,4.0,0.0,15.0,1553,63552,101.78619998623616,17.0,14.0,3.0,0.0,61.0,4.0,True,True,True,True,97.0625,3972.0,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0095183179037807,,,,,,,,,v2_execution,540.0,93.0,0.0,11.0,0.0,F-I,Geo-QPG DMIS+TX,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,452.7242564623325,0.0,0.0,13.999999999999996,14.0,4.0,0.0,229.0,1122,50380,114.15819998364896,30.0,14.0,16.0,0.0,0.0,1.0,True,True,True,True,70.125,3148.75,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.0164814291369137,43.0,5.375,2.0,3.0,1.0,1.198469786367975,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,F-I,Geo-QPG 2BR,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,656.742741432971,0.0,0.0,13.999999999999996,14.0,4.0,0.0,30.0,256,8652,6.874199985759333,14.0,14.0,0.0,0.0,0.0,1.0,True,True,False,True,16.0,540.75,OPTIMAL,445.3836966276275,445.3836966276275,0.0,0.0027637000021059,True,True,0.4745549655403186,43.0,5.375,2.0,3.0,1.0,1.198469786367975,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,F-I,Geo-QPG BR,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fii_bnn_R,,,,,447.9989756679353,0.0,,13.999999999999996,,,,,258000,10320000,1347.2743000020273,,,,,,,True,,,True,,645000.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.005871968507402249,,,,,,,,,,,,,,,F-II,BNN + R,True,1;3;4;3;2;4;4;0;-1;3;0;2;1;-1;0;3,0.0,-0.3982791155147496,0.12048308492209259,2,10,,2.0,8.0,5003.0,none,714.3127000017557,max_iterations,3000.0,619.9565526354013,0.005339324033745071,0.0005391259245887197,0.006964823576765285,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fii_logit_R,,,,,448.3247232560763,0.0,,13.999999999999996,,,,,131408,5256320,1209.9560000060592,,,,,,,True,,,True,,328520.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.006603354929059556,,,,,,,,,,,,,,,F-II,Logit + R,True,1;3;4;0;2;4;3;4;-1;3;0;2;1;-1;0;3,1.0,-0.4297650977322319,0.18791110141902934,5,12,,2.0,8.0,5003.0,none,871.2745000084396,fixed_point_and_consensus,1528.0,668.0519888401345,0.0009983715973575832,0.0001577460963631089,0.0015773786850112109,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fii_replicator_R,,,,,448.3247232560763,0.0,,13.999999999999996,,,,,258000,10320000,1385.544500022661,,,,,,,True,,,True,,645000.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.006603354929059556,,,,,,,,,,,,,,,F-II,Replicator + R,True,1;3;4;0;2;4;3;4;-1;3;0;2;1;-1;0;3,0.0,-0.4305207565834979,0.03345630401349098,5,12,,2.0,8.0,5003.0,none,887.9021000175271,max_iterations,3000.0,670.5901137911574,0.0026677942197609124,0.00039361463788002357,0.004268354428489434,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fii_smith_R,,,,,458.4108665252948,0.0,,13.999999999999996,,,,,258000,10320000,1785.0588000146672,,,,,,,True,,,True,,645000.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.029249319174246623,,,,,,,,,,,,,,,F-II,Smith + R,True,1;3;4;3;2;4;2;0;-1;3;0;4;1;-1;0;3,0.0,-0.34209094867883444,0.0723814723232934,2,10,,2.0,8.0,5003.0,none,624.4499000022188,max_iterations,3000.0,532.7180624576033,0.008848972579716442,0.0010494976069495552,0.013157344859171808,dynamic_average_consensus,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fiii_central_vgne_R,,,,,450.36870934646157,0.0,,13.999999999999996,,,,,0,0,87.10830000927672,,,,,,,,,,True,,0.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.011192625047974974,,,,,,,,,,,,,,,F-III,vGNE central + R,True,1;3;3;0;2;4;4;3;4;0;0;2;1;-1;-1;3,1.0,,1.0235750533041806e-15,1,5,3.0106095542892435e-05,1.0,5.0,6.0,none,17.403300007572398,kkt_tolerance,24.0,0.28352269479569114,3.0106095542892435e-05,0.0,,central_global,1.0235750533041806e-15,0.0,6.505498049197283e-17,3.0106095542892435e-05
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,fiii_distributed_vgne_R,,,,,450.36870934646157,0.0,,13.999999999999996,,,,,384420,30753600,622.3554000025615,,,,,,,,,,True,,1922100.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.011192625047974974,,,,,,,,,,,,,,,F-III,PD-vGNE distribuido + R,True,1;3;3;0;2;4;4;3;4;0;0;2;1;-1;-1;3,1.0,,0.0,1,5,0.0004967097023831681,1.0,5.0,6.0,none,19.470500003080815,kkt_tolerance,2235.0,0.2842939490457313,0.00022364495833188106,9.129300049173231e-05,,distributed_DAC_consensus,0.0,0.0,0.0004340150332828614,0.00022364495833188106
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r1,clustered-p0.7-r1,1963205955,clustered,16,5,0.0,0.7,medium,milp_highs,,,,,445.3836966276275,0.0,,,,,,,0,0,2.7637000021059,,,,,,,,,,True,,0.0,OPTIMAL,445.3836966276275,,0.0,0.0027637000021059,True,True,0.0,,,,,,,,,,,,,,,ORACLE,MILP/HiGHS,True,oracle_assignment_not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r10,clustered-p0.7-r10,3379527504,clustered,16,5,0.0,0.7,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,,FEASIBLE,498.6321595939945,0.0,0.0,24.0,16.0,4.0,0.0,26.0,706,94382,17.482600000221282,,,,,,,,,,True,44.125,5898.875,OPTIMAL,341.36103924757646,341.36103924757646,0.0,0.0019335000251885,True,True,0.4607178390746437,43.0,5.375,2.0,4.0,1.0,0.8921935650235105,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,CBBA-RB,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r10,clustered-p0.7-r10,3379527504,clustered,16,5,0.0,0.7,medium,weighted_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,353.0864598277265,0.0,0.0,13.999999999999991,14.0,4.0,0.0,241.0,6230,261402,101.4893000246957,,,,,,,,,,True,389.375,16337.625,OPTIMAL,341.36103924757646,341.36103924757646,0.0,0.0019335000251885,True,True,0.0343490300064561,43.0,5.375,2.0,4.0,1.0,0.8921935650235105,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r10,clustered-p0.7-r10,3379527504,clustered,16,5,0.0,0.7,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,,FEASIBLE,349.7822433003772,0.0,0.0,13.999999999999991,14.0,4.0,0.0,273.0,6624,277950,177.3492000065744,,,,,,,,,,True,414.0,17371.875,OPTIMAL,341.36103924757646,341.36103924757646,0.0,0.0019335000251885,True,True,0.0246694938337503,43.0,5.375,2.0,4.0,1.0,0.8921935650235105,True,SP1_N4_ATOMIC_GEO_QPG_v1,frozen_v1,,,,,,BASELINE,Pair-GRAPE,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r10,clustered-p0.7-r10,3379527504,clustered,16,5,0.0,0.7,medium,geo_qpg_c3,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,341.36103924757646,0.0,0.0,13.999999999999991,14.0,4.0,0.0,618.0,3227,181344,194.575800007442,35.0,14.0,21.0,0.0,0.0,1.0,True,True,True,True,201.6875,11334.0,OPTIMAL,341.36103924757646,341.36103924757646,0.0,0.0019335000251885,True,True,0.0,,,,,,,,,v2_execution,0.0,0.0,0.0,0.0,1.0,F-I,Geo-QPG C3,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
SP1_N4_CROSS_FAMILY_v3,E7_CROSS_FAMILY_STATIC,E3:clustered:p0.7:cv0.0:r10,clustered-p0.7-r10,3379527504,clustered,16,5,0.0,0.7,medium,geo_qpg_d,N4_ATOMIC,LOCAL_MINIMUM,G,FEASIBLE,349.7822433003772,0.0,0.0,13.999999999999991,14.0,4.0,0.0,13.0,1219,48936,85.96450000186451,15.0,14.0,1.0,0.0,48.0,4.0,True,True,True,True,76.1875,3058.5,OPTIMAL,341.36103924757646,341.36103924757646,0.0,0.0019335000251885,True,True,0.0246694938337503,,,,,,,,,v2_execution,424.0,81.0,0.0,9.0,0.0,F-I,Geo-QPG DMIS+TX,True,not_persisted_in_v2,,,,0,0,,,,,,,,,,,,,,,,,
