experiment,world_id,world_seed,treatment_seed,replicate,N_original,N_active,K,M,reserve_delta,failure_fraction_nominal,failure_fraction_realized,failure_count,recovery_feasible,theoretical_recoverable,theory_agreement,assignment_churn,relative_cost_increase,solver_ms,total_ms
failure,5e52beb34d45dfff5610,1635371660,3814962527,88,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.2647058823529412,,0.0161,0.5281
failure,98ce48a0db694742e4e2,1569173344,510208093,89,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.1062,1.106
failure,98ce48a0db694742e4e2,1569173344,2412696388,89,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0425531914893617,0.034784693226389156,0.031,1.5609
failure,98ce48a0db694742e4e2,1569173344,4163046003,89,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.2727272727272727,0.15563492123088155,0.04,0.7429
failure,98ce48a0db694742e4e2,1569173344,1259225459,89,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.3076923076923077,,0.0284,0.6543
failure,98ce48a0db694742e4e2,1569173344,2046579769,89,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.2647058823529412,,0.013,0.578
failure,58acb7a5bddc18fb8548,3140348580,1274031936,90,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0321,0.8235
failure,58acb7a5bddc18fb8548,3140348580,2781023472,90,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.1276595744680851,0.029941435753609042,0.0758,1.2966
failure,58acb7a5bddc18fb8548,3140348580,1538676237,90,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.1590909090909091,0.07256054885906578,0.0533,0.9649
failure,58acb7a5bddc18fb8548,3140348580,3656496205,90,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.3076923076923077,,0.0256,1.112
failure,58acb7a5bddc18fb8548,3140348580,2160591150,90,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.3235294117647059,,0.0134,0.6109
failure,85a3348344b06ec98c50,2322629162,1793415410,91,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0332,0.7242
failure,85a3348344b06ec98c50,2322629162,2143432499,91,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0425531914893617,0.0742889607506321,0.0384,0.765
failure,85a3348344b06ec98c50,2322629162,3200124091,91,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.18181818181818182,0.2038282633569924,0.0418,0.7297
failure,85a3348344b06ec98c50,2322629162,1553880919,91,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.4358974358974359,,0.0395,0.7022
failure,85a3348344b06ec98c50,2322629162,1155629991,91,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.47058823529411764,,0.0203,0.891
failure,2077bfe87788c8cce3ca,4254702377,3578012525,92,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0381,0.7813
failure,2077bfe87788c8cce3ca,4254702377,1251585462,92,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.14893617021276595,0.03904727988718045,0.0427,0.8358
failure,2077bfe87788c8cce3ca,4254702377,1546355305,92,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.1590909090909091,0.10158463330213431,0.0494,0.8556
failure,2077bfe87788c8cce3ca,4254702377,3082977786,92,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.41025641025641024,,0.0319,0.6321
failure,2077bfe87788c8cce3ca,4254702377,549509675,92,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.47058823529411764,,0.0203,0.5442
failure,955ee209af4492f8c873,1695317884,2970272073,93,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0375,0.832
failure,955ee209af4492f8c873,1695317884,2547249440,93,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0851063829787234,0.0279944231459649,0.0348,0.8099
failure,955ee209af4492f8c873,1695317884,1308072870,93,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.1590909090909091,0.0452587800339788,0.034,0.7466
failure,955ee209af4492f8c873,1695317884,4024110512,93,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.358974358974359,,0.0417,1.0889
failure,955ee209af4492f8c873,1695317884,981194450,93,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.38235294117647056,,0.0201,0.6942
failure,d0147848879982e97e73,3820032223,1490359176,94,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0345,0.8735
failure,d0147848879982e97e73,3820032223,940121135,94,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.1702127659574468,0.05505751291316303,0.0439,0.8513
failure,d0147848879982e97e73,3820032223,3131565448,94,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.20454545454545456,0.20348163501039648,0.0583,1.0101
failure,d0147848879982e97e73,3820032223,1658769751,94,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.23076923076923078,,0.0261,0.7375
failure,d0147848879982e97e73,3820032223,4262487468,94,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.38235294117647056,,0.021,0.7636
failure,de163028d2fc87f9f1c8,568929044,3056738079,95,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0416,0.9389
failure,de163028d2fc87f9f1c8,568929044,1970227272,95,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0851063829787234,0.05162624482567153,0.0494,0.7548
failure,de163028d2fc87f9f1c8,568929044,3796847823,95,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.11363636363636363,0.09295789214901341,0.0456,0.9525
failure,de163028d2fc87f9f1c8,568929044,2661621239,95,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.4358974358974359,,0.0254,0.6015
failure,de163028d2fc87f9f1c8,568929044,1574810921,95,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.4117647058823529,,0.0138,0.5387
failure,d5f4fc174dd694312920,475945458,763974816,96,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0442,0.8064
failure,d5f4fc174dd694312920,475945458,825369339,96,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0,0.0,0.0426,0.7661
failure,d5f4fc174dd694312920,475945458,477946169,96,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.20454545454545456,0.20204866641072544,0.0591,0.7681
failure,d5f4fc174dd694312920,475945458,1963724141,96,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.3076923076923077,,0.0376,0.6919
failure,d5f4fc174dd694312920,475945458,2251567217,96,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.35294117647058826,,0.0226,0.6089
failure,f8b29a81fd053d93c81c,2547732826,1495798159,97,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0465,0.8329
failure,f8b29a81fd053d93c81c,2547732826,1642414463,97,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.1276595744680851,0.0633703315256003,0.0722,1.0315
failure,f8b29a81fd053d93c81c,2547732826,1487792584,97,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.13636363636363635,0.07851014111128729,0.0542,1.0128
failure,f8b29a81fd053d93c81c,2547732826,3540769484,97,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.4358974358974359,,0.0387,0.788
failure,f8b29a81fd053d93c81c,2547732826,2096554261,97,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.4117647058823529,,0.023,0.6372
failure,f6ed826cc699db50c90b,3541368337,1869789541,98,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.048,0.8475
failure,f6ed826cc699db50c90b,3541368337,3401055401,98,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.02127659574468085,0.0510391717713599,0.0423,0.8268
failure,f6ed826cc699db50c90b,3541368337,2400090305,98,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.1590909090909091,0.10609214647778657,0.0451,0.7519
failure,f6ed826cc699db50c90b,3541368337,1974236721,98,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.28205128205128205,,0.0424,1.748
failure,f6ed826cc699db50c90b,3541368337,2870286787,98,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.5,,0.0216,1.0581
failure,4402a26ce0ff78f423ac,1292867508,1870121543,99,49,49,13,40,0.1,0.0,0.0,0,True,True,True,0.0,0.0,0.0409,0.7943
failure,4402a26ce0ff78f423ac,1292867508,189778501,99,49,47,13,40,0.1,0.05,0.04081632653061224,2,True,True,True,0.0851063829787234,0.03986859573418654,0.055,0.7814
failure,4402a26ce0ff78f423ac,1292867508,3817748688,99,49,44,13,40,0.1,0.1,0.10204081632653061,5,True,True,True,0.25,0.11833087451129488,0.0579,0.8071
failure,4402a26ce0ff78f423ac,1292867508,3537479377,99,49,39,13,40,0.1,0.2,0.20408163265306123,10,False,False,True,0.46153846153846156,,0.0415,0.7542
failure,4402a26ce0ff78f423ac,1292867508,58600431,99,49,34,13,40,0.1,0.3,0.30612244897959184,15,False,False,True,0.5294117647058824,,0.0759,0.708
failure,e68f0a58d880756947cb,775504766,4134825379,0,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.046,1.1451
failure,e68f0a58d880756947cb,775504766,2021274066,0,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.017543859649122806,0.03223236506961445,0.0381,1.0268
failure,e68f0a58d880756947cb,775504766,3099805057,0,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.07407407407407407,0.10879048616032955,0.0399,1.0568
failure,e68f0a58d880756947cb,775504766,3732486367,0,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.3125,0.2448755171288265,0.0368,0.756
failure,e68f0a58d880756947cb,775504766,1097109040,0,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.42857142857142855,0.4474729627841688,0.0403,0.7091
failure,ebac02a4c74b6eab9bd8,4233970109,2326750582,1,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0314,0.9309
failure,ebac02a4c74b6eab9bd8,4233970109,1000096258,1,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.03508771929824561,0.07018639738154243,0.0328,0.889
failure,ebac02a4c74b6eab9bd8,4233970109,3764340987,1,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.12962962962962962,0.10675035899494656,0.0318,0.8242
failure,ebac02a4c74b6eab9bd8,4233970109,2580028081,1,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.20833333333333334,0.13735599583601654,0.0332,0.8685
failure,ebac02a4c74b6eab9bd8,4233970109,1307520089,1,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5238095238095238,0.4897378511099173,0.0495,1.4035
failure,8b7136de42a73fdcb165,3623937219,2190332060,2,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0334,0.9484
failure,8b7136de42a73fdcb165,3623937219,2239870848,2,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.08771929824561403,0.06121061647954517,0.0403,1.2597
failure,8b7136de42a73fdcb165,3623937219,3549410254,2,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.09259259259259259,0.10895084055281425,0.0456,1.3378
failure,8b7136de42a73fdcb165,3623937219,947643201,2,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.22916666666666666,0.26430875955054295,0.041,1.0284
failure,8b7136de42a73fdcb165,3623937219,424698768,2,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5238095238095238,0.6279040810946135,0.0593,0.8415
failure,129e22d15136a4bb6efa,409464980,689512653,3,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.036,1.0412
failure,129e22d15136a4bb6efa,409464980,2668388828,3,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.10526315789473684,0.034779474937994465,0.04,1.0569
failure,129e22d15136a4bb6efa,409464980,905033896,3,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.12962962962962962,0.0668888281858061,0.0389,0.9542
failure,129e22d15136a4bb6efa,409464980,3084924185,3,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.20833333333333334,0.16085541054612845,0.0397,0.8155
failure,129e22d15136a4bb6efa,409464980,4087476452,3,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.42857142857142855,0.2818864683191962,0.0465,0.8101
failure,f414240a2121dd8d95e1,528074138,1737236764,4,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0377,0.9616
failure,f414240a2121dd8d95e1,528074138,3517953866,4,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.07017543859649122,0.014330536949430036,0.0397,0.9938
failure,f414240a2121dd8d95e1,528074138,2274670583,4,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.05555555555555555,0.12601368918788125,0.0553,0.9211
failure,f414240a2121dd8d95e1,528074138,3337426264,4,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.25,0.20245592354724154,0.054,0.9691
failure,f414240a2121dd8d95e1,528074138,3190542084,4,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5714285714285714,0.7903570300498035,0.1197,1.868
failure,e10db5647b17bd0dc8ac,3470833508,767604375,5,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0451,1.1975
failure,e10db5647b17bd0dc8ac,3470833508,3883959123,5,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.10526315789473684,0.14013477342194952,0.0425,0.9939
failure,e10db5647b17bd0dc8ac,3470833508,12777959,5,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.16666666666666666,0.12645103047657894,0.0584,0.9787
failure,e10db5647b17bd0dc8ac,3470833508,1191016810,5,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.25,0.20557758742576127,0.048,0.9069
failure,e10db5647b17bd0dc8ac,3470833508,3057869137,5,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5952380952380952,0.6862177019125135,0.0615,0.8099
failure,1659bb5769ab95d781d8,1520204969,3272868584,6,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0663,1.2897
failure,1659bb5769ab95d781d8,1520204969,2692897874,6,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.10507792803721416,0.043,1.2775
failure,1659bb5769ab95d781d8,1520204969,3853409160,6,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.12962962962962962,0.0980034184543692,0.042,0.8932
failure,1659bb5769ab95d781d8,1520204969,2082262825,6,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.1875,0.12414807375109095,0.1037,2.028
failure,1659bb5769ab95d781d8,1520204969,1625220688,6,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.4523809523809524,0.44008662640890595,0.0555,0.877
failure,5d59e387a15362e6aafd,743212335,1491801258,7,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0324,1.0595
failure,5d59e387a15362e6aafd,743212335,2526850596,7,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.07017543859649122,0.014464549824654529,0.0357,0.99
failure,5d59e387a15362e6aafd,743212335,3847893249,7,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.16666666666666666,0.063370392737936,0.0338,1.0034
failure,5d59e387a15362e6aafd,743212335,3833305796,7,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.3541666666666667,0.26779609748836347,0.0476,0.7869
failure,5d59e387a15362e6aafd,743212335,1177553062,7,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.4523809523809524,0.3474920903053811,0.0391,0.7206
failure,24e8993b3fd5b7a8970a,1283113796,1486319649,8,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0416,1.1081
failure,24e8993b3fd5b7a8970a,1283113796,228683917,8,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.03508771929824561,0.025198599111771282,0.0404,1.0821
failure,24e8993b3fd5b7a8970a,1283113796,3331786858,8,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.18518518518518517,0.05560165494089051,0.0414,1.0723
failure,24e8993b3fd5b7a8970a,1283113796,1712977301,8,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.2708333333333333,0.14464034361498154,0.041,1.0041
failure,24e8993b3fd5b7a8970a,1283113796,3886228089,8,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.35714285714285715,0.3504617888164871,0.055,0.9514
failure,d6c9fa928762f11c73ba,914631515,1059952466,9,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0416,1.346
failure,d6c9fa928762f11c73ba,914631515,885407092,9,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.08771929824561403,0.04143705315193978,0.0405,1.0408
failure,d6c9fa928762f11c73ba,914631515,347580780,9,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.09259259259259259,0.06971207528355292,0.0413,0.9544
failure,d6c9fa928762f11c73ba,914631515,3921121307,9,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.22916666666666666,0.11971981891355121,0.0398,0.8708
failure,d6c9fa928762f11c73ba,914631515,266817721,9,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.38095238095238093,0.2613364021203094,0.0424,0.847
failure,b6420a76e3b4193c37a2,3942405213,546796037,10,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0481,1.9979
failure,b6420a76e3b4193c37a2,3942405213,920689332,10,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.017543859649122806,0.010703828009854702,0.0517,0.9453
failure,b6420a76e3b4193c37a2,3942405213,1716980247,10,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.2037037037037037,0.09732878717883764,0.0441,0.9261
failure,b6420a76e3b4193c37a2,3942405213,1432646185,10,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.3125,0.3482387748730595,0.054,0.9105
failure,b6420a76e3b4193c37a2,3942405213,1124469359,10,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.3333333333333333,0.39754430678793024,0.0576,0.95
failure,a96cb6545e8631b80529,2455071712,2410795692,11,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.049,1.1275
failure,a96cb6545e8631b80529,2455071712,461240608,11,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.05517960122488756,0.044,0.9307
failure,a96cb6545e8631b80529,2455071712,2437561526,11,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.16666666666666666,0.08102075967023302,0.0438,0.8555
failure,a96cb6545e8631b80529,2455071712,2389931144,11,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.2916666666666667,0.2369019349098592,0.0442,0.822
failure,a96cb6545e8631b80529,2455071712,2438362748,11,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.4523809523809524,0.46574072368689606,0.0669,0.8187
failure,b4b6338451377732a82e,1937531780,1141053283,12,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0475,1.0496
failure,b4b6338451377732a82e,1937531780,1319666305,12,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.0,0.0,0.0442,1.0097
failure,b4b6338451377732a82e,1937531780,1686533406,12,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.18518518518518517,0.11403296098298575,0.0596,0.9955
failure,b4b6338451377732a82e,1937531780,4002334355,12,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.14583333333333334,0.13917693970042022,0.0471,0.808
failure,b4b6338451377732a82e,1937531780,851801631,12,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.42857142857142855,0.7498045228567078,0.0535,0.7558
failure,ed9032d510687a1680e6,4099659522,2931897379,13,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0425,1.2388
failure,ed9032d510687a1680e6,4099659522,952990890,13,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.057113521789062004,0.0379,1.7959
failure,ed9032d510687a1680e6,4099659522,3036683646,13,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.12962962962962962,0.1817570429170678,0.0395,1.0332
failure,ed9032d510687a1680e6,4099659522,3455734233,13,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.2708333333333333,0.410343525764757,0.0444,0.8754
failure,ed9032d510687a1680e6,4099659522,3231346362,13,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.42857142857142855,0.48158969667283613,0.0491,0.7802
failure,fcdff7b1dda9baa61f71,2574337610,63792149,14,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0598,1.2884
failure,fcdff7b1dda9baa61f71,2574337610,1756627916,14,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.038689187708564166,0.0371,0.9599
failure,fcdff7b1dda9baa61f71,2574337610,104178523,14,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.1111111111111111,0.04637041981147356,0.0339,0.865
failure,fcdff7b1dda9baa61f71,2574337610,2147818164,14,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.22916666666666666,0.1239612402042419,0.038,0.7883
failure,fcdff7b1dda9baa61f71,2574337610,3872392262,14,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.30952380952380953,0.2973214166284166,0.0435,0.717
failure,27dbf4caf3110093dfc4,3787362701,2380981151,15,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0297,0.9358
failure,27dbf4caf3110093dfc4,3787362701,257204654,15,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.10526315789473684,0.07477461707256575,0.0454,0.8474
failure,27dbf4caf3110093dfc4,3787362701,530969521,15,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.12962962962962962,0.09652303304240742,0.0377,0.9073
failure,27dbf4caf3110093dfc4,3787362701,4128739822,15,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.20833333333333334,0.18468987417608979,0.0793,1.6131
failure,27dbf4caf3110093dfc4,3787362701,3062887260,15,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.3333333333333333,0.284294404408224,0.046,0.9918
failure,2ae86baaf7860ff47311,1687811251,4183916612,16,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0645,0.9867
failure,2ae86baaf7860ff47311,1687811251,608328183,16,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.14035087719298245,0.039132403562499994,0.2174,1.3272
failure,2ae86baaf7860ff47311,1687811251,2414886529,16,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.18518518518518517,0.07615196855534914,0.0813,1.1409
failure,2ae86baaf7860ff47311,1687811251,2383808884,16,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.2708333333333333,0.26875019531331323,0.0765,0.8216
failure,2ae86baaf7860ff47311,1687811251,1565384355,16,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.42857142857142855,0.5870756602147776,0.0705,0.7468
failure,c930ba7f9c2285cd603b,2066030199,1500344256,17,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0356,0.9345
failure,c930ba7f9c2285cd603b,2066030199,1332684653,17,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.022118099448349738,0.0398,0.9174
failure,c930ba7f9c2285cd603b,2066030199,2606290605,17,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.1111111111111111,0.10116227504875715,0.041,0.8624
failure,c930ba7f9c2285cd603b,2066030199,3736389826,17,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.25,0.10224124939925994,0.0414,0.844
failure,c930ba7f9c2285cd603b,2066030199,743748466,17,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.38095238095238093,0.29125848129105986,0.0486,0.7621
failure,b9a8d2b2ad7cf3e504db,105999010,1583687996,18,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0381,0.9524
failure,b9a8d2b2ad7cf3e504db,105999010,2424934165,18,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.07017543859649122,0.06256537287387373,0.0404,1.0275
failure,b9a8d2b2ad7cf3e504db,105999010,2366712189,18,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.1111111111111111,0.13643660495181364,0.0372,0.818
failure,b9a8d2b2ad7cf3e504db,105999010,1388183628,18,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.2708333333333333,0.27603706299105135,0.0491,0.7657
failure,b9a8d2b2ad7cf3e504db,105999010,3572012876,18,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.4523809523809524,0.4619572958063342,0.0339,0.7671
failure,e1556795b944661888be,1271812750,2817203516,19,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0463,0.9557
failure,e1556795b944661888be,1271812750,1286122193,19,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.14035087719298245,0.10396828612946517,0.0527,0.9728
failure,e1556795b944661888be,1271812750,1924611644,19,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.14814814814814814,0.020564779574704758,0.0454,0.9066
failure,e1556795b944661888be,1271812750,4258457896,19,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.3125,0.3153498534878759,0.0475,0.8459
failure,e1556795b944661888be,1271812750,2831640312,19,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5714285714285714,0.7063339758321897,0.0609,0.8308
failure,502e1dc261cf051dbf81,132585643,4053164130,20,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0318,1.0213
failure,502e1dc261cf051dbf81,132585643,1785432142,20,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.03508771929824561,0.013724558712279877,0.0349,1.0912
failure,502e1dc261cf051dbf81,132585643,2898121068,20,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.1111111111111111,0.07543781527725338,0.0467,1.0108
failure,502e1dc261cf051dbf81,132585643,1459843668,20,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.1875,0.1923519428481563,0.0459,0.984
failure,502e1dc261cf051dbf81,132585643,247799234,20,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.3333333333333333,0.34044470223104223,0.04,0.8421
failure,a7a073d80e9e8e1422b2,1690846187,3970894779,21,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.0408,1.1026
failure,a7a073d80e9e8e1422b2,1690846187,1163124832,21,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.03508771929824561,0.005345261058182284,0.0416,1.1021
failure,a7a073d80e9e8e1422b2,1690846187,235104796,21,60,54,13,40,0.2,0.1,0.1,6,True,True,True,0.09259259259259259,0.10386888258143712,0.0431,1.0795
failure,a7a073d80e9e8e1422b2,1690846187,1953396150,21,60,48,13,40,0.2,0.2,0.2,12,True,True,True,0.1875,0.24930389734169983,0.0512,0.9738
failure,a7a073d80e9e8e1422b2,1690846187,2917000809,21,60,42,13,40,0.2,0.3,0.3,18,True,True,True,0.5238095238095238,0.4915046847018012,0.0569,0.909
failure,ad757f011bd8505a72c1,1672963506,4238705034,22,60,60,13,40,0.2,0.0,0.0,0,True,True,True,0.0,0.0,0.033,1.123
failure,ad757f011bd8505a72c1,1672963506,2770481073,22,60,57,13,40,0.2,0.05,0.05,3,True,True,True,0.05263157894736842,0.01121249544904699,0.0335,1.103
