experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,assigned_under_loads,invalid_label_count,robots_overassigned,robots_underassigned,shape_ok,strict_complete_coalition_method
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2400,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2400,primal_dual_local_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2400,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2400,oracle_reference,True,0,0,1,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,replicator_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,smith_cardinality,True,1,0,5,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2400,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,centralized_coalition_milp,True,0,0,1,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,cbba,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,replicator_cardinality,True,1,0,2,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,bnn_cardinality,True,1,0,2,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,smith_cardinality,True,1,0,4,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2400,oracle_reference,True,0,0,1,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,replicator_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,bnn_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,smith_cardinality,True,1,0,3,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2400,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,replicator_cardinality,True,0,0,2,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,bnn_cardinality,True,1,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,smith_cardinality,True,1,0,3,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2400,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,replicator_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,smith_cardinality,True,0,0,3,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,centralized_coalition_milp,True,0,0,1,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,greedy_nearest,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,cbba,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,replicator_cardinality,True,0,0,2,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,bnn_cardinality,True,0,0,2,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,smith_cardinality,True,0,0,4,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,primal_dual_local_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,tensor_quorum_flow_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2401,oracle_reference,True,0,0,1,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,replicator_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,bnn_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,smith_cardinality,True,0,0,4,2,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,greedy_nearest,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,cbba,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,replicator_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,smith_cardinality,True,0,0,3,2,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v03,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,replicator_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,bnn_cardinality,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,smith_cardinality,True,0,0,5,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v04,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,greedy_nearest,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,cbba,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,replicator_cardinality,True,1,0,3,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,bnn_cardinality,True,0,0,3,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,smith_cardinality,True,0,0,4,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,replicator_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,logit_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,bnn_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,primal_dual_local_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,tensor_quorum_flow_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v05,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,replicator_cardinality,True,0,0,2,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,bnn_cardinality,True,0,0,2,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,smith_cardinality,True,1,0,3,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v06,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,greedy_nearest,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,replicator_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,smith_cardinality,True,0,0,3,2,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v07,2401,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,replicator_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,smith_cardinality,True,0,0,4,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,logit_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,bnn_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,primal_dual_local_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,tensor_quorum_flow_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2402,oracle_reference,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,centralized_coalition_milp,True,0,0,2,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,greedy_nearest,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,cbba,True,1,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,replicator_cardinality,True,0,0,4,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,bnn_cardinality,True,0,0,3,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,smith_cardinality,True,0,0,4,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,replicator_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,logit_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,bnn_cardinality_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,primal_dual_local_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,tensor_quorum_flow_repair,True,0,0,1,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2402,oracle_reference,True,0,0,2,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,centralized_coalition_milp,True,0,0,0,0,True,True
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,greedy_nearest,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,cbba,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,replicator_cardinality,True,1,0,0,1,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,bnn_cardinality,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,smith_cardinality,True,0,0,4,2,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,replicator_cardinality_repair,True,0,0,0,0,True,False
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2402,logit_cardinality_repair,True,0,0,0,0,True,False
