study,seed,N,N_original,K,M,size_N_plus_M,matrix_elements,rho_M_over_N,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,quota_asymmetry_cv,distance_matrix_asymmetry_cv,structurally_feasible,milp_feasible,mission_feasible,milp_complete_load_fraction,milp_missing_load_count,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_idle_fraction,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_assignment_distance_p50,milp_assignment_distance_p95,milp_assignment_distance_max,milp_assignment_distance_std,milp_assignment_distance_cv,milp_assignment_distance_gini,milp_assignment_distance_jain,milp_normalized_assignment_distance_max,milp_load_mean_distance_cv,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,milp_matrix_wall_ns,milp_model_wall_ns,milp_post_wall_ns,milp_solver_ns_per_binary_variable,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,failure_rate,recovery_feasible,central_logical_messages,central_communication_bytes,central_communication_rounds,retry_messages,nonresponding_count
failures,632208692,20,20,7,20,40,140,1.0,0.0,0.0,0.09456288059506829,moderate,uniform,homogeneous,no_failure,0,False,100.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,0.4584964039638897,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,0,1.0,0.0,422.58965701135514,21.129482850567758,0.14940800606601323,21.129482850567758,0.3047270026655837,18.604689661335165,43.09490599909708,45.63887627997547,12.286176036867529,0.5814707403753328,0.32983839207236687,0.7473237094161492,0.32271558903304526,0.24474752539742112,17.278656579996284,426.9293211563542,6384,140,34,3670800,4427800,0,36500,512500,161600,26220.0,True,1.0,20,422.58965701135514,21.129482850567758,0.3047270026655837,15300,683000,3200,True,True,1.0,0,239.92156862745097,422.58965701135514,0.0,0.0,0.0,True,40,2734,2,0,0
failures,4219643601,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.06908937521915127,moderate,uniform,homogeneous,random_assigned_failure,1,True,95.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,381.7494355775577,20.092075556713564,0.3085700907146608,10900,376700,3040,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.05,False,22,1925,2,3,1
failures,219059180,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.06908937521915127,moderate,uniform,homogeneous,critical_assigned_failure,1,True,95.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,363.00726312468737,19.105645427615126,0.24099266762940594,12800,561700,3040,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.05,False,22,1926,2,3,1
failures,4290636132,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.06908937521915127,moderate,uniform,homogeneous,random_5_percent,1,True,95.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,396.36477882329734,20.8613041485946,0.3085700907146608,13500,524000,3040,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.05,False,22,1927,2,3,1
failures,2663167619,18,20,7,20,38,126,1.1111111111111112,0.0,-0.05263157894736842,0.04214103732563547,moderate,uniform,homogeneous,random_10_percent,2,True,90.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,18,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,126,32,nan,nan,nan,nan,nan,nan,nan,False,0.9,18,389.6642503453343,21.64801390807413,0.31096501859097475,18200,1349300,2880,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.1,False,24,1880,2,6,2
failures,1820716673,16,20,7,20,36,112,1.25,0.0,-0.1111111111111111,-0.016723948824461207,moderate,uniform,homogeneous,random_20_percent,4,True,80.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=80.000, demanda=82.721.",nan,0,0,16,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,112,30,nan,nan,nan,nan,nan,nan,nan,False,0.8,16,307.58654085299037,19.224158803311898,0.25145726218484393,11600,571300,2560,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.2,False,28,1780,2,12,4
failures,3291530448,14,20,7,20,34,98,1.4285714285714286,0.0,-0.17647058823529413,-0.08329774434355489,moderate,uniform,homogeneous,random_30_percent,6,True,70.0,82.72134342000372,5.0,0.0,0.0,5.0,5.0,0.22360679774997894,0.22360679774997894,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=70.000, demanda=82.721.",nan,0,0,14,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,98,28,nan,nan,nan,nan,nan,nan,nan,False,0.7,14,269.7661559088912,19.269011136349373,0.2650610324799901,9700,475700,2240,False,True,nan,nan,nan,422.58965701135514,nan,nan,0.3,False,32,1687,2,18,6
failures,2331279678,20,20,7,20,40,140,1.0,0.0,0.0,0.07108089944488158,moderate,uniform,homogeneous,no_failure,0,False,100.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4460974847770799,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,0,1.0,0.0,880.5164365150267,44.025821825751336,0.3113095716029948,44.025821825751336,0.5918649261216076,40.83647479361686,83.70234056141274,97.60017294500022,20.645196037617744,0.4689338025154608,0.2502268789542885,0.8197400545789301,0.6901374413438947,0.2984686499108724,13.272741486048584,883.8546218865389,6384,140,34,3130400,3865500,0,34600,543500,107400,22360.0,True,1.0,20,880.5164365150267,44.025821825751336,0.5918649261216076,22300,680600,3200,True,True,1.0,0,140.37668161434976,880.5164365150267,0.0,0.0,0.0,True,40,2733,2,0,0
failures,3514685491,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,random_assigned_failure,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,792.460391989931,41.70844168368058,0.45793781038196313,15300,382200,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1925,2,3,1
failures,3952416933,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,critical_assigned_failure,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,777.8310947440496,40.93847867073945,0.4475933350954069,13000,357400,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1923,2,3,1
failures,2605239966,19,20,7,20,39,133,1.0526315789473684,0.0,-0.02564102564102564,0.04552284315351337,moderate,uniform,homogeneous,random_5_percent,1,True,95.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,19,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,133,33,nan,nan,nan,nan,nan,nan,nan,False,0.95,19,828.6830319432477,43.61489641806567,0.5970371637648855,15400,387100,3040,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.05,False,22,1924,2,3,1
failures,2264627988,18,20,7,20,38,126,1.1111111111111112,0.0,-0.05263157894736842,0.018518600433052194,moderate,uniform,homogeneous,random_10_percent,2,True,90.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,True,False,False,0.0,7,False,-1,El MILP no encontró una coalición factible. status=2; message=The problem is infeasible. (HiGHS Status 8: model_status is Infeasible; primal_status is None),nan,0,0,18,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,126,32,nan,nan,nan,nan,nan,nan,nan,False,0.9,18,791.1265223462347,43.951473463679704,0.6022094014081638,11800,347100,2880,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.1,False,24,1879,2,6,2
failures,4023638692,16,20,7,20,36,112,1.25,0.0,-0.1111111111111111,-0.04034888220385683,moderate,uniform,homogeneous,random_20_percent,4,True,80.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=80.000, demanda=86.727.",nan,0,0,16,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,112,30,nan,nan,nan,nan,nan,nan,nan,False,0.8,16,643.6062946328173,40.22539341455108,0.6125538766947206,12800,369300,2560,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.2,False,28,1786,2,12,4
failures,3663221122,14,20,7,20,34,98,1.4285714285714286,0.0,-0.17647058823529413,-0.10672845727383407,moderate,uniform,homogeneous,random_30_percent,6,True,70.0,86.72725851395141,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,nan,False,False,False,0.0,7,False,-1,"Capacidad total insuficiente para cargas obligatorias: capacidad=70.000, demanda=86.727.",nan,0,0,14,0.0,1.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,98,28,nan,nan,nan,nan,nan,nan,nan,False,0.7,14,504.84216170976674,36.06015440784048,0.49816003076399096,9000,258700,2240,False,True,nan,nan,nan,880.5164365150267,nan,nan,0.3,False,32,1687,2,18,6
failures,3195693456,30,30,7,20,50,210,0.6666666666666666,0.2,0.2,0.2689498201138257,moderate,uniform,homogeneous,no_failure,0,False,150.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4736292641517801,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,10,0.6666666666666666,0.3333333333333333,396.2746570140068,19.81373285070034,0.14010424859348874,19.81373285070034,0.3185314792790798,18.229026879743692,45.04715380392392,45.653107748505114,12.216094805777917,0.616546861604936,0.34305528981795685,0.7245694075280723,0.3228162207120808,0.3497066872117497,13.584032051724638,399.6906650269379,9504,210,44,4476000,5440100,15625000,49700,655700,192500,21314.285714285714,True,1.0,20,396.2746570140068,19.81373285070034,0.3185314792790798,30000,992700,4800,True,True,1.0,0,149.2,396.2746570140068,0.0,0.0,0.0,True,50,3716,2,0,0
failures,2876415599,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,idle_robot_failure,1,False,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47208009426743763,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,396.2746570140068,19.81373285070034,0.14010424859348874,19.81373285070034,0.3185314792790798,18.229026879743692,45.04715380392392,45.653107748505114,12.216094805777917,0.616546861604936,0.34305528981795685,0.7245694075280723,0.3228162207120808,0.3497066872117497,13.584032051724638,399.6906650269379,9192,203,43,4800300,5759100,0,43400,652900,197500,23646.79802955665,True,1.0,20,396.2746570140068,19.81373285070034,0.3185314792790798,28000,971200,4640,True,True,1.0,0,171.43928571428572,396.2746570140068,0.0,0.0,0.03333333333333333,True,52,3669,2,3,1
failures,3942762051,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,random_assigned_failure,1,True,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47170330484600465,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,406.1158841000361,20.305794205001806,0.14358364779735278,20.305794205001806,0.31938715274267765,18.229026879743692,45.1681643056422,48.073317782870696,12.257454819726362,0.603643211192747,0.33249984153674506,0.7329308863286706,0.3399296899840371,0.32085032423991033,13.584032051724638,409.5318921129672,9192,203,43,4437000,5372600,0,43300,641800,186000,21857.14285714286,True,1.0,20,406.1158841000361,20.305794205001806,0.31938715274267765,28800,1006800,4640,True,True,1.0,0,154.0625,396.2746570140068,0.024834358977645864,0.10344827586206896,0.03333333333333333,True,52,3669,2,3,1
failures,1788437668,29,30,7,20,49,203,0.6896551724137931,0.2,0.1836734693877551,0.253154665908011,moderate,uniform,homogeneous,critical_assigned_failure,1,True,145.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47195409834974666,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,9,0.6896551724137931,0.3103448275862069,398.83472868493067,19.941736434246533,0.14100937061290564,19.941736434246533,0.31938715274267765,18.229026879743692,45.1681643056422,48.073317782870696,12.477642349341115,0.6257049074178361,0.3465303833712543,0.7186455153012895,0.3399296899840371,0.34968004158378485,13.584032051724638,402.2507366978618,9192,203,43,4113000,4967800,0,37800,583300,164000,20261.083743842366,True,1.0,20,398.83472868493067,19.941736434246533,0.31938715274267765,30400,830900,4640,True,True,1.0,0,135.29605263157896,396.2746570140068,0.006460346695432004,0.06896551724137931,0.03333333333333333,True,52,3669,2,3,1
failures,676206585,28,30,7,20,48,196,0.7142857142857143,0.2,0.16666666666666666,0.23666189508315016,moderate,uniform,homogeneous,random_5_percent,2,True,140.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.47064481782531997,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,8,0.7142857142857143,0.2857142857142857,425.92295032777554,21.29614751638878,0.15058650321987557,21.29614751638878,0.3185314792790798,19.192685602134024,45.04715380392392,45.653107748505114,11.52981553963331,0.5414038163832384,0.3023398089725011,0.7733245755988158,0.3228162207120808,0.3094843671630355,13.584032051724638,429.33895834070665,8880,196,42,4377300,5212700,0,41600,564400,176100,22333.163265306124,True,1.0,20,425.92295032777554,21.29614751638878,0.3185314792790798,24800,863000,4480,True,True,1.0,0,176.5040322580645,396.2746570140068,0.07481753573941219,0.07142857142857142,0.06666666666666667,True,54,3620,2,6,2
failures,217290167,27,30,7,20,47,189,0.7407407407407407,0.2,0.14893617021276595,0.2194242470492204,moderate,uniform,homogeneous,random_10_percent,3,True,135.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4683670643447029,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,7,0.7407407407407407,0.25925925925925924,440.38351194008465,22.01917559700423,0.15569908380779038,22.01917559700423,0.34395418806104205,19.192685602134024,48.642467759095176,59.45631730736018,13.646368682400178,0.6197493008892123,0.3300819379932278,0.7224967891695019,0.42041965152413474,0.32868715709945473,13.584032051724638,443.79951995301576,8568,189,41,4914700,5734200,0,40300,608700,112700,26003.703703703704,True,1.0,20,440.38351194008465,22.01917559700423,0.34395418806104205,30900,898400,4320,True,True,1.0,0,159.05177993527508,396.2746570140068,0.11130879592060007,0.2222222222222222,0.1,True,56,3573,2,9,3
failures,2117811840,24,30,7,20,44,168,0.8333333333333334,0.2,0.09090909090909091,0.16270074638867218,moderate,uniform,homogeneous,random_20_percent,6,True,120.0,86.41596794827537,5.0,0.0,0.0,5.0,5.0,0.5431390245600107,0.5431390245600107,0.4866816244408461,True,True,True,1.0,0,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,20,4,0.8333333333333334,0.16666666666666666,450.0665822402653,22.503329112013265,0.1591225661437723,22.503329112013265,0.32367189417567865,19.90366878638543,45.774118250223395,48.073317782870696,13.158702976405875,0.5847447242542074,0.3288311344094621,0.7451973562460955,0.3399296899840371,0.3975470083544388,13.584032051724638,453.4825902531964,7632,168,38,2178900,2655000,0,21600,345500,81700,12969.642857142857,True,1.0,20,450.0665822402653,22.503329112013265,0.32367189417567865,15600,375700,3840,True,True,1.0,0,139.67307692307693,396.2746570140068,0.13574404588875127,0.20833333333333334,0.2,True,62,3431,2,18,6
