campaign_id,experiment,world_key,world_seed,scenario,N,K,method,feasible,capacity_deficit,runtime_ms,rounds,messages,bytes,bytes_per_agent,max_parallel_commits,algorithm_status,arbitration_messages,transaction_messages
SP1_N4_DISTRIBUTED_FAMILY_v2_SMOKE,E6_SCALING,E6_SCALE:N16:K4:uniform:cv0.65:p0.8:r0,2615809036,uniform,16,4,geo_qpg_u,True,0.0,6.225100019946694,45,288,9696,606.0,1,LOCAL_MINIMUM,0,0
SP1_N4_DISTRIBUTED_FAMILY_v2_SMOKE,E6_SCALING,E6_SCALE:N16:K4:uniform:cv0.65:p0.8:r0,2615809036,uniform,16,4,geo_qpg_d,True,0.0,128.18369999877177,18,2099,88180,5511.25,4,LOCAL_MINIMUM,638,108
SP1_N4_DISTRIBUTED_FAMILY_v2_SMOKE,E6_SCALING,E6_SCALE:N32:K8:uniform:cv0.65:p0.8:r0,2247476304,uniform,32,8,geo_qpg_u,True,0.0,25.149599998258054,83,1236,40752,1273.5,1,LOCAL_MINIMUM,0,0
SP1_N4_DISTRIBUTED_FAMILY_v2_SMOKE,E6_SCALING,E6_SCALE:N32:K8:uniform:cv0.65:p0.8:r0,2247476304,uniform,32,8,geo_qpg_d,True,0.0,1485.6895999982953,24,10621,522448,16326.5,7,LOCAL_MINIMUM,4756,267
