campaign_id,world_id,world_seed,world_digest,scenario,capacity_cv,pressure,replicate,strategic_order,revision_rule,fitness,cell,method,beta_lll,algorithm_status,terminal_phase,capacity_deficit,distance_cost,excess_capacity,assigned_robots,unserved_loads,feasible,rounds,messages,bytes,commits,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,779.8235961187575,11.999999999999996,16,0,True,32,282,9444,16,590.25,5.795000004582107,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,815.1345365127022,11.999999999999996,16,0,True,32,284,9528,16,595.5,6.034199963323772,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,815.1345365127022,11.999999999999996,16,0,True,32,284,9528,16,595.5,5.773500015493482,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,651.9053742234677,11.999999999999996,16,0,True,159,2776,94812,109,5925.75,25.567800039425492,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,740.8701471785755,11.999999999999996,16,0,True,152,3114,106608,107,6663.0,25.308600044809282,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r01,209126760807778,05f48707f2d165185d9d5ecc4904efd80370184f1d72280b0abff42dc35f683a,uniform,0.0,0.85,1,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,740.8701471785755,11.999999999999996,16,0,True,152,3114,106608,107,6663.0,24.490500043611974,OPTIMAL,551.5406172791265,551.5406172791265,0.0,0.0021180000039748847,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,655.3325319566582,12.000000000000007,16,0,True,32,276,9192,16,574.5,6.761699973139912,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,811.2443339048781,12.000000000000007,16,0,True,32,274,9108,16,569.25,6.740799988619983,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,G,0.0,784.4959214017853,12.000000000000007,16,0,True,32,274,9108,16,569.25,6.548799981828779,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,758.4585393895702,12.000000000000007,16,0,True,32,276,9192,16,574.5,6.892799981869757,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,773.2716837101362,12.000000000000007,16,0,True,32,276,9192,16,574.5,7.103499956429005,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,G,0.0,773.2716837101362,12.000000000000007,16,0,True,32,276,9192,16,574.5,6.897000013850629,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,746.8768943854674,12.000000000000007,16,0,True,159,2950,99504,119,6219.0,28.29419996123761,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,LLL,F1,LLL-F1,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,812.2970984236057,12.000000000000007,16,0,True,160,2904,98184,104,6136.5,26.521900028456002,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r02,205796400744306,5acc0e2f0d6a386f19b58d9abf4002536fc79189d64c6d4e3b85113ae3dc5d50,uniform,0.0,0.85,2,1,LLL,F2,LLL-F2,geo_qpg_lll,4.0,LOCAL_MINIMUM,G,0.0,812.2970984236057,12.000000000000007,16,0,True,160,2904,98184,104,6136.5,26.62419999251142,OPTIMAL,629.9991044460845,629.9991044460846,0.0,0.0016601000097580254,True,True
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F0,BR-F0,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,661.4477097971892,12.325389192133473,16,1,False,35,402,13680,19,855.0,6.7888000048696995,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F1,BR-F1,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,773.8619808924119,12.325389192133473,16,1,False,32,294,9948,16,621.75,5.335099995136261,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,BR,F2,BR-F2,geo_qpg_u,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,678.0117602683443,12.325389192133473,16,1,False,32,298,10116,16,632.25,5.100000009406358,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F0,ASR-F0,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,808.9958880569604,12.325389192133473,16,1,False,32,288,9696,16,606.0,6.412899994757026,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F1,ASR-F1,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,844.7656978794212,12.325389192133473,16,1,False,32,288,9696,16,606.0,6.104399973992258,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,ASR,F2,ASR-F2,geo_qpg_smith,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,844.7656978794212,12.325389192133473,16,1,False,32,288,9696,16,606.0,5.708999990019947,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
SP1_N3B_REVISION_FITNESS_v1,n3b-uniform-cv0.00-p0.85-r03,114451824434245,cf635fe420e9e6d2bdfc5628b18688ff2f6374dadc9124fa13c6019f4cbe3540,uniform,0.0,0.85,3,1,LLL,F0,LLL-F0,geo_qpg_lll,4.0,LOCAL_MINIMUM,Q,0.3253891921334855,724.6554463484993,12.325389192133473,16,1,False,163,3224,111312,117,6957.0,26.56969998497516,INFEASIBLE,,,0.0,0.0017229000222869217,False,False
