sp_id,experiment_id,block,block_id,method_family,method_variant,method,architecture,dynamic_id,fitness_id,rounding_id,world_seed,method_seed,train_seed,N,K,load_ratio,geometry_id,R,mean_degree,min_degree,lambda2,num_components,diameter,success,matching_valid,coverage,social_cost,social_regret,normalized_regret,cost_gap,makespan_proxy,convergence_time,timeout,messages,bytes,runtime_cpu,runtime_wall,oracle_solve_time,oracle_lookup_time,method_online_time,memory_peak,epsilon_ne_1,epsilon_ne_2,fractionality,switches,potential_violations,occupancy_error,training_steps,training_converged,config_hash,world_hash,git_hash,timestamp_utc,assigned_count,observed_poa_ratio,oracle_j,oracle_social_cost,p95_individual_cost,price_of_integrality
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,population,GPC,GPC,distributed_global,GPC,LIN,QR1,9000,,,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7965834780864545,0.0323950598987186,0.00040493824873398255,0.0323950598987186,0.5694167018526369,6.0,True,3368,107776,10.806499980390072,10.806499980390072,0.0,0.0,10.806499980390072,0.00152587890625,0.0,0.029117254064565445,0.6483000749566242,6,0,0.0,,,1b527d02fba86f6a,bc68ab19b4473d0f,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0117195556155167,1.7641884181877359,1.7641884181877359,0.46768857255300433,0.1339078629393626
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_cross,smoke_cross,population,HYB,HYB,distributed_global,HYB,ASYM,QR2,9000,,,8,8,1.0,G-X,6.671094820722279,7.0,7,7.999999999999991,1,1.0,True,True,1.0,1.7641884181877354,-4.440892098500626e-16,0.0,-4.440892098500626e-16,0.5694167018526369,6.0,True,3376,108032,16.559300012886524,16.559300012886524,0.0,0.0,16.559300012886524,0.00152587890625,0.0,0.0,0.6791866520154854,6,31,0.0,,,1b527d02fba86f6a,bc68ab19b4473d0f,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,0.9999999999999999,1.7641884181877359,1.7641884181877359,0.45647718264124426,0.13280133186689164
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,HUN,HUN,centralized,,,EXACT,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.5287653631085495,0.0,0.0,0.0,0.07764512359018887,0.0,False,64,2048,0.006399932317435741,0.006399932317435741,0.006399932317435741,0.000400003045797348,0.006399932317435741,0.0009765625,0.0,0.0,0.0,0,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.0,0.5287653631085495,0.5287653631085495,0.07731670304327462,1.0
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,GRD,GRD,distributed_global,,,POLICY,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7653695017254143,0.2366041386168648,0.00295755173271081,0.2366041386168648,0.3313585183721495,0.0,False,8,256,0.058399979025125504,0.058399979025125504,0.0,0.0,0.058399979025125504,0.0009765625,0.0,0.029934242956005774,0.0,0,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1547681183303111,0.5287653631085495,0.5287653631085495,0.2427173724469043,1.1547681183303111
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,classic,DA,DA,distributed_global,,,POLICY,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,0.0,False,64,2048,0.13289996422827244,0.13289996422827244,0.0,0.0,0.13289996422827244,0.0009765625,0.0,0.1083330583349632,0.0,0,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,1.1250055287641063
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,REP,REP,distributed_global,REP,LIN,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,9.096900001168251,9.096900001168251,0.0,0.0,9.096900001168251,0.00152587890625,0.0,0.1083330583349632,0.8357542268352921,8,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.14241783798099186
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,SMI,SMI,distributed_global,SMI,ASYM,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,12.108099996112287,12.108099996112287,0.0,0.0,12.108099996112287,0.00152587890625,0.0,0.1083330583349632,0.654525682573917,11,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.14369442365948767
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,BNN,BNN,distributed_global,BNN,MC,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,13.30759993288666,13.30759993288666,0.0,0.0,13.30759993288666,0.00152587890625,0.0,0.1083330583349632,0.7391749953020004,1,60,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.08367690081502174
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,LOG,LOG,distributed_global,LOG,SIG,REPAIR,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,16.21050003450364,16.21050003450364,0.0,0.0,16.21050003450364,0.00152587890625,0.0,0.1083330583349632,0.7890088083798497,10,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.19240543129681
SP0-v1.0,SP0_PROTOCOL_v1_smoke,smoke_tie,smoke_tie,population,PROJ,PROJ,distributed_global,PROJ,QUAD,QR1,9000,,,8,8,1.0,G-TIE,3.5384969743411485,7.0,7,7.999999999999991,1,1.0,True,True,1.0,0.7198694856801846,0.19110412257163512,0.002388801532145439,0.19110412257163512,0.18307934322377947,6.0,True,3368,107776,15.696999966166914,15.696999966166914,0.0,0.0,15.696999966166914,0.00152587890625,0.0,0.1083330583349632,0.587355923134254,13,0,0.0,,,1b527d02fba86f6a,6e79a2cb6db07542,72418e13f1be,2026-07-11T01:29:30.786775+00:00,8,1.1250055287641063,0.5287653631085495,0.5287653631085495,0.1828393719828636,0.1487139857570882
