block,method_family,method,architecture,dynamic_id,fitness_id,rounding_id,bytes_mean,bytes_std,convergence_time_mean,convergence_time_std,cost_gap_mean,cost_gap_std,coverage_mean,coverage_std,epsilon_ne_1_mean,epsilon_ne_1_std,epsilon_ne_2_mean,epsilon_ne_2_std,fractionality_mean,fractionality_std,makespan_proxy_mean,makespan_proxy_std,matching_valid_mean,matching_valid_std,memory_peak_mean,memory_peak_std,messages_mean,messages_std,n,normalized_regret_mean,normalized_regret_std,observed_poa_ratio_mean,observed_poa_ratio_std,occupancy_error_mean,occupancy_error_std,p95_individual_cost_mean,p95_individual_cost_std,potential_violations_mean,potential_violations_std,price_of_integrality_mean,price_of_integrality_std,runtime_wall_mean,runtime_wall_std,social_cost_mean,social_cost_std,social_regret_mean,social_regret_std,success_mean,success_std,switches_mean,switches_std,timeout_mean,timeout_std
ALL_BLOCKS,population,BNN,distributed_global,BNN,MC,QR1,107776.0,0.0,6.0,0.0,0.06967045657484629,0.07426907444854544,1.0,0.0,0.0,0.0,0.04706204831690751,0.03868593161671899,0.6227961116386326,0.05207231939942217,0.44587686100981105,0.16045506403844695,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0008912193679886816,0.0009143458095999715,1.0340026145634706,0.042192053056790024,0.0,0.0,0.38268380117343315,0.1264246504647685,58.5,4.242640687119285,0.09415439054634682,0.02381414302121743,13.601337472209707,0.8158415937546604,1.3943600713885753,0.43011839512405203,0.06967045657484629,0.07426907444854544,1.0,0.0,0.125,0.3535533905932738,1.0,0.0
ALL_BLOCKS,classic,DA,distributed_global,,,POLICY,1984.0,181.01933598375618,0.0,0.0,0.1370077174342036,0.05582809356072384,1.0,0.0,0.0,0.0,0.10463675199077548,0.04075727484242049,0.0,0.0,0.44587686100981105,0.16045506403844695,1.0,0.0,0.0009918212890625,0.00010187047856399904,62.0,5.656854249492381,8,0.0017329351287306482,0.0006496428737176719,1.0600585664999407,0.03164566097120953,0.0,0.0,0.41070957248133527,0.14343173484361105,0.0,0.0,1.0600585664999407,0.03164566097120953,0.14577500405721366,0.034881017016916524,1.4616973322479327,0.47176840166937883,0.1370077174342036,0.05582809356072384,1.0,0.0,0.0,0.0,0.0,0.0
ALL_BLOCKS,population,GPC,distributed_global,GPC,LIN,QR1,107776.0,0.0,6.0,0.0,0.03835205258041417,0.06264746151734579,1.0,0.0,0.0,0.0,0.026943846235430433,0.034436317161637114,0.666727341605378,0.03220459593648653,0.4149592074308157,0.17207196436794667,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0004794006572551772,0.0007830932689668223,1.021135238652195,0.04215670754246758,0.0,0.0,0.35356321177379835,0.12819094958340288,0.0,0.0,0.1919042915291988,0.13191792477987574,11.896374999196269,2.9818847687005086,1.3630416673941435,0.41464885419293124,0.03835205258041417,0.06264746151734579,1.0,0.0,7.5,3.116774889895918,1.0,0.0
ALL_BLOCKS,classic,GRD,distributed_global,,,POLICY,256.0,0.0,0.0,0.0,0.19238206684858855,0.1421373349472108,1.0,0.0,0.0,0.0,0.08782250139306565,0.12058654379498214,0.0,0.0,0.5066372043311193,0.08427136973518336,1.0,0.0,0.0009918212890625,0.00010187047856399904,8.0,0.0,8,0.0029537103409754202,0.003288630608826696,1.0942824289359285,0.08949979696802252,0.0,0.0,0.44706217699598916,0.09724841188019531,0.0,0.0,1.0942824289359285,0.08949979696802252,0.07578748045489192,0.02997507038610776,1.5170716816623178,0.3723922227285951,0.19238206684858855,0.1421373349472108,1.0,0.0,0.0,0.0,0.0,0.0
ALL_BLOCKS,classic,HUN,centralized,,,EXACT,2112.0,427.27575572289544,0.0,0.0,-1.3877787807814457e-16,2.034206983554175e-16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40172201641721045,0.17712293799023407,1.0,0.0,0.0009918212890625,0.00010187047856399904,66.0,13.352367366340482,8,3.4694469519536144e-19,9.813077866773596e-19,1.0,4.1962486042515756e-17,0.0,0.0,0.33893381060376554,0.1391733248114462,0.0,0.0,1.0,4.1962486042515756e-17,0.009212468285113573,0.0030437117617694073,1.324689614813729,0.4487852330222716,-1.3877787807814457e-16,2.034206983554175e-16,1.0,0.0,0.0,0.0,0.0,0.0
ALL_BLOCKS,population,HYB,distributed_global,HYB,ASYM,QR2,108032.0,0.0,6.0,0.0,0.00020745590134380043,0.000586773898550013,1.0,0.0,0.0,0.0,0.0,0.0,0.6909086609571065,0.036050390489854194,0.3893826384436604,0.18571737667781052,1.0,0.0,0.001556396484375,0.00020374095712799808,3376.0,0.0,8,2.5931987667995872e-06,7.3346737318743234e-06,1.0000949579933174,0.0002685817640099565,0.0,0.0,0.33091321492095804,0.14417860377028427,15.5,12.839670667783611,0.18314575309191516,0.11770605293376617,17.532962476252578,4.2015542506020465,1.324897070715073,0.4487116608444381,0.00020745590134380043,0.000586773898550013,1.0,0.0,6.875,2.356601669474803,1.0,0.0
ALL_BLOCKS,population,IBR,distributed_global,IBR,LIN,QR1,107776.0,0.0,6.0,0.0,0.07254904398475413,0.11361766833516941,1.0,0.0,0.0,0.0,0.04186139740022167,0.05969109395871199,0.598133920239703,0.026266962914504022,0.4309541959505965,0.1550109093508844,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0012041124261050057,0.002128673055862177,1.0417341082381664,0.06883929808379152,0.0,0.0,0.3660073885194849,0.11197325132967936,26.0,0.7559289460184544,0.5927605361389665,0.20737820738637117,12.209399967105128,4.690604109609736,1.3972386587984835,0.3531504787156932,0.07254904398475413,0.11361766833516941,1.0,0.0,395.125,16.745468470177663,1.0,0.0
ALL_BLOCKS,population,LOG,distributed_global,LOG,SIG,REPAIR,107776.0,0.0,6.0,0.0,0.04860459199960303,0.08638981252332503,1.0,0.0,0.012084490295545675,0.03418010014065349,0.015123867509130653,0.037692818012495063,0.791566676452896,0.03393564500418227,0.4519092044179208,0.15932836722735647,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0006126966281784349,0.0010769975962210319,1.026932019999977,0.04939457571759577,0.0,0.0,0.3761792860764466,0.11723174811228966,0.5,1.4142135623730951,0.28994929898885446,0.1383167355421655,16.5111624810379,2.075342584121385,1.3732942068133323,0.3973497912756719,0.04860459199960303,0.08638981252332503,1.0,0.0,8.25,2.9640705601780613,1.0,0.0
ALL_BLOCKS,population,PROJ,distributed_global,PROJ,QUAD,QR1,107776.0,0.0,6.0,0.0,0.04079269187678654,0.06130585027522987,1.0,0.0,0.0,0.0,0.029384485531802798,0.0329120745292149,0.6195376410841683,0.03379238015703616,0.4157180984290807,0.1710321512054093,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0005302473092629348,0.0007603957779794101,1.0225044473542386,0.041545644624981,0.0,0.0,0.3560564227326295,0.1247300531837278,0.0,0.0,0.1945425293649058,0.1447258818011996,16.110637472593226,3.2424395246440896,1.3654823066905157,0.4107831726076431,0.04079269187678654,0.06130585027522987,1.0,0.0,8.625,4.0686080455816125,1.0,0.0
ALL_BLOCKS,population,REP,distributed_global,REP,LIN,QR1,107776.0,0.0,6.0,0.0,0.05195858001494515,0.06102165549039031,1.0,0.0,0.0,0.0,0.039933666287953765,0.03644039566570908,0.8069991707028159,0.052517522487181466,0.4405836051206401,0.1547996903920237,1.0,0.0,0.001556396484375,0.00020374095712799808,3368.0,0.0,8,0.0006698209109899174,0.0007525165673588349,1.0276003377566716,0.04091840499112643,0.0,0.0,0.37221900208214315,0.1132409281171556,0.0,0.0,0.1996922851903512,0.07544351506819559,11.347312509315088,2.3513234405546832,1.3766481948286744,0.4066072979721501,0.05195858001494515,0.06102165549039031,1.0,0.0,3.875,3.313931631332013,1.0,0.0
