scenario,scenario_label,method,method_label,centralized,mode,seed,world_hash,success,physically_admissible_success,command_infeasible,command_infeasible_fraction,physical_violation,realized_violation_fraction,realized_violation_duration_s,realized_violation_max_duration_s,kinematic_violation,wrench_violation,support_failure,collision,timeout,numerical_failure,termination,failure_mode,time_to_target_s,final_position_error_m,final_yaw_error_rad,final_linear_speed_mps,final_angular_speed_rad_s,minimum_kinematic_margin,minimum_mechanical_margin,minimum_realized_kinematic_margin,minimum_realized_mechanical_margin,governor_intervention_rate,governor_hold_rate,governor_brake_rate,governor_uncontrolled_rate,mean_governor_scale,governor_total_variation,governor_switch_rate,mean_internal_force_ratio,state_estimate_rmse_position_m,state_estimate_rmse_yaw_rad,mean_information_age_s,information_stale_rate,cbf_intervention_mean,requested_linear_effort_m2_s3,requested_yaw_effort_rad2_s3,executed_linear_effort_m2_s3,executed_yaw_effort_rad2_s3,attempted_messages,queued_messages,delivered_messages,bytes,generated_bytes,queued_bytes,delivered_bytes,dropped_bytes,delivery_ratio,recovery_time_s
S1,Carga y perturbación,mpc_central,MPC central,1,raw,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,1,0.3939393939393939,1,0.24242424242424243,1.6,1.6,1,0,0,0,0,0,target_reached,none,6.4,0.025029381123008367,0.0002542707622996687,0.04834055119224133,0.0012345898346632247,-13.862069802994238,0.5674241067959476,-0.6196165056656824,0.5669323367989583,0.3939393939393939,0.0,0.0,0.0,0.8294157201776842,4.304179543944067,0.5,0.07229356642494128,0.0,0.0,0.0,0.0,0.0,4.215458636687788,0.19371878151212882,2.5080356197666167,0.16666788689899195,33,33,33,8500,8500,8500,8500,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63419,f291f3d8ce770579fe108eb447b92ecef037a82edf00162774ea837d79b393d0,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.027793120407594137,2.8039798932510962e-05,0.0518997119455679,0.0004653987422244724,0.003797179669764672,0.5674241067959476,-0.0786620962876583,0.5669323367989583,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.10588720780148533,0.0,0.0,0.0,0.0,0.0,4.842351105256563,0.16143390792586523,2.468648256618798,0.17648797294687626,32,32,32,8244,8244,8244,8244,0,1.0,
S1,Carga y perturbación,pd,PD,0,raw,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,1,0.30303030303030304,1,0.24242424242424243,1.6,1.2000000000000002,1,0,0,0,0,0,target_reached,none,6.4,0.07039348200901346,0.0020711547515039896,0.04305160211512831,0.004599404205587677,-2.232434728799346,0.3318507856920476,-1.6977636379394414,0.33494050683643495,0.30303030303030304,0.0,0.0,0.0,0.8891816778985807,2.2439364630675795,0.375,0.09720148348006663,0.08196223974652292,0.015583410676199363,0.19393939393939394,0.0,0.0,4.898203236468987,0.1810638328569421,3.1191299553406266,0.12734242743501814,33,33,33,8486,8486,8486,8486,0,1.0,
S1,Carga y perturbación,pd,PD,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.05714285714285714,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06554644536061263,0.0004977929864597996,0.04438522880419132,0.005293804168292447,0.0030689352236721312,0.33470427929202784,-0.2561314155374306,0.3349405068364353,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7771428571428571,7.2,0.35294117647058826,0.10680247083899101,0.06815970406505346,0.012200952250452817,0.1942857142857143,0.0,0.0,5.464314203753561,0.18439047077879253,2.9190113637761748,0.11064225534884724,35,35,35,9024,9024,9024,9024,0,1.0,
S1,Carga y perturbación,pid,PID,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.03773584905660377,0.4,0.2,1,0,0,0,0,0,target_reached,none,10.4,0.09684075476391595,0.0030708881376000363,0.00635835157565046,0.00011812650439768885,0.01622127995087752,0.3870963172977804,-0.24623660464477748,0.38733254484218804,0.2830188679245283,0.0,0.03773584905660377,0.0,0.8226415094339624,8.799999999999999,0.34615384615384615,0.12375943949966152,0.05716593340609394,0.009978695590040885,0.1962264150943396,0.0,0.0,4.55069972082253,0.14565976680904835,2.639418281774768,0.08744118866332605,53,53,53,13689,13689,13689,13689,0,1.0,
S1,Carga y perturbación,lqr,LQR,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,1,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,target_reached,none,6.4,0.015436582836412489,0.00014454812934827643,0.018036549961440787,0.0035537483984007965,0.001144210680860236,0.29434732658950213,0.0015411004697738484,0.2945835541339097,0.5454545454545454,0.0,0.18181818181818182,0.0,0.6363636363636364,12.0,0.65625,0.10901017848646502,0.06914533540610569,0.010659916015549529,0.19393939393939394,0.0,0.0,18.738869511481777,0.4604323582663237,5.0169008177281,0.11154543489966828,33,33,33,8482,8482,8482,8482,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,raw,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,1,0.4,1,0.24,2.4000000000000004,1.6,1,0,0,0,0,0,target_reached,none,9.8,0.029528168956794377,0.006118830434083122,0.06800394939919244,0.022500033076807726,-46.4658229448542,-0.7076332541776316,-1.250898236886382,0.30490445604633754,0.4,0.0,0.0,0.0,0.7810719451557999,8.134423385695268,0.5306122448979592,0.11343506085577257,0.1014012451507755,0.014884596238587894,0.19599999999999998,0.0,0.0,46.25420662119263,0.7867314320503891,13.929716289497001,0.18872837458295946,50,50,50,12874,12874,12874,12874,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.023809523809523808,0.2,0.2,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.05558804144731375,0.021115005493392847,0.028710947607387356,0.0010210759056698405,0.010576448514073133,0.3169466983289473,-0.1043538901054204,0.3171829258733554,0.6428571428571429,0.0,0.16666666666666666,0.0,0.5238095238095237,11.4,0.6341463414634146,0.09138246557464103,0.06736061077790849,0.01017091977594044,0.1952380952380952,0.0,0.0,48.425389141727955,1.1078566513212862,5.654921654139101,0.11761303274676158,42,42,42,10828,10828,10828,10828,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,raw,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,1,0.3225806451612903,1,0.22580645161290322,1.4000000000000001,1.0,1,0,0,0,0,0,target_reached,none,6.0,0.05712099895444392,0.0009335192647212942,0.04533966704454169,0.008652468073143928,-8.167663711337427,0.20650140274283513,-2.4526056677666377,0.2382785535554578,0.3225806451612903,0.0,0.0,0.0,0.865186302632448,4.231255431951374,0.4,0.10139514664257969,0.08609062118445607,0.016634425067050148,0.1935483870967742,0.0,0.0,6.698868270822496,0.26964847312621165,4.089206581219387,0.17587623545515096,31,31,31,7978,7978,7978,7978,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.07246343625433764,0.0018160905558923801,0.04681166895187715,0.0027167246313113055,0.005949338446657015,0.3679690653274259,-0.25500449800443903,0.36820529287183346,0.4411764705882353,0.0,0.08823529411764706,0.0,0.7529411764705882,9.0,0.5151515151515151,0.09517007030825973,0.06777206811170744,0.012039208817922722,0.19411764705882353,0.0,0.0,7.9744398848086355,0.2850189752182714,3.303013523039512,0.12665507991244504,34,34,34,8732,8732,8732,8732,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,raw,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,1,0.3939393939393939,1,0.24242424242424243,1.6,1.6,1,0,0,0,0,0,target_reached,none,6.4,0.025009202141507203,0.0003113039664395245,0.04442212338328014,0.0012681844508083083,-15.353155798006753,0.5674241067959476,-0.6184908100490143,0.567585361285968,0.3939393939393939,0.0,0.0,0.0,0.8294694479262679,4.328027103260843,0.5,0.06578435680862935,0.0,0.0,0.0,0.0,0.0,4.204203721745487,0.19477072725275865,2.5057753534580045,0.16669494112027392,33,33,33,8520,8520,8520,8520,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63420,b0a24fe8ef029f1cdcb22b8785bbcbbdcdbea79fc0b28c1d892954430e382903,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.02207101180278133,0.0005830828702033664,0.0392240401744808,0.0014849532560843345,0.0063537830611491986,0.5674241067959476,-0.07047777757943763,0.5675853612859677,0.5,0.0,0.08823529411764706,0.0,0.6764705882352942,6.4,0.45454545454545453,0.11438977129739619,0.0,0.0,0.0,0.0,0.0,5.075849656804119,0.16107687681662788,2.4704457421122346,0.17653100180644818,34,34,34,8752,8752,8752,8752,0,1.0,
S1,Carga y perturbación,pd,PD,0,raw,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,1,0.28125,1,0.25,1.6,1.2000000000000002,1,0,0,0,0,0,target_reached,none,6.2,0.0692281421120579,0.0013500788658133978,0.028772048723326723,0.004308458705458445,-1.1347114147339403,0.3238871952026324,-0.6300348713709634,0.3334152651503862,0.28125,0.0,0.0,0.0,0.9059382799935491,1.9284746448518315,0.3548387096774194,0.09122292833949243,0.08803031518335418,0.01626284223499592,0.19375,0.0,0.0,4.8697070433746,0.1861761834144527,3.2203203713005895,0.131499455157101,32,32,32,8242,8242,8242,8242,0,1.0,
S1,Carga y perturbación,pd,PD,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.06665271665553757,0.0006898465352174199,0.048765931794983765,0.005188667202963505,0.011833212354941058,0.33470427929202784,-0.39955624812816404,0.33341526515038555,0.2647058823529412,0.0,0.08823529411764706,0.0,0.8058823529411764,8.0,0.36363636363636365,0.0998687131199301,0.07260015683400714,0.011674192880896557,0.19411764705882353,0.0,0.0,5.551732014021511,0.17760556425354493,3.34228094937553,0.11324901836268661,34,34,34,8741,8741,8741,8741,0,1.0,
S1,Carga y perturbación,pid,PID,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.08196721311475409,1.0,0.2,1,0,0,0,0,0,target_reached,none,12.0,0.09353925443016807,0.011565887143325515,0.010540179594735213,0.004532565030857821,0.000271328177538499,0.3870963172977804,-0.4997023835122838,0.385807303156139,0.26229508196721313,0.0,0.03278688524590164,0.0,0.8491803278688524,10.0,0.36666666666666664,0.10148241982975124,0.05715347198945441,0.00921364561354836,0.19672131147540983,0.0,0.0,4.638707443985983,0.14490754828101546,2.680948796658185,0.08741646985496469,61,61,61,15780,15780,15780,15780,0,1.0,
S1,Carga y perturbación,lqr,LQR,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.09375,0.6000000000000001,0.4,1,0,0,0,0,0,target_reached,none,6.2,0.0074317921005129725,0.001389310710752767,0.010333100880415624,0.004491640526692224,0.01148641630826397,0.29434732658950213,-0.546508712873085,0.2930583124478602,0.625,0.0,0.15625,0.0,0.60625,11.599999999999998,0.7419354838709677,0.08681424424924555,0.0792383297210287,0.011089009560339112,0.19375,0.0,0.0,19.69073529115446,0.46767835551717624,5.170247404625328,0.10709630316983153,32,32,32,8217,8217,8217,8217,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,raw,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,1,0.4074074074074074,1,0.2222222222222222,2.4000000000000004,1.6,1,0,0,0,0,0,target_reached,none,10.600000000000001,0.048192387527596144,0.00031163755534446835,0.03850352357914414,0.0006322425397212884,-97.93454696394689,-0.7079519259842981,-2.0700814937678094,0.3671442166371568,0.4074074074074074,0.0,0.0,0.0,0.7884252343833196,8.44620156517793,0.49056603773584906,0.09210440862506912,0.10116299733364921,0.014275023225902232,0.1962962962962963,0.0,0.0,45.88190436213439,0.778138452004742,13.734134986438992,0.17400443995424975,54,54,54,13939,13939,13939,13939,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.11627906976744186,1.0,1.0,1,0,0,0,0,0,target_reached,none,8.4,0.059642362849355014,0.009183493461209835,0.03255889392513968,0.0017383501014590524,0.00660304492564634,0.3169466983289473,-1.0376109861429144,0.315657684187306,0.5581395348837209,0.0,0.13953488372093023,0.0,0.6139534883720931,10.199999999999998,0.5714285714285714,0.09811055786484424,0.06956308884949516,0.009918023035697604,0.1953488372093023,0.0,0.0,46.72484926660834,1.0675898511589128,6.187392845829683,0.10773677181592799,43,43,43,11079,11079,11079,11079,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,raw,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,1,0.36666666666666664,1,0.3,1.8,1.2000000000000002,1,0,0,0,0,0,target_reached,none,5.800000000000001,0.04240135602055598,0.0028875125213589925,0.02700753147441198,0.0009490383113706004,-3.3657672350844985,0.1971984003256172,-0.7162909822137771,0.23675331186940818,0.36666666666666664,0.0,0.0,0.0,0.8799291590407166,3.846805775033272,0.4482758620689655,0.10548089189575666,0.09259407325283332,0.017405206132784918,0.19333333333333336,0.0,0.0,6.782976013226584,0.2792705277880651,4.390789218123006,0.18472124093789621,30,30,30,7733,7733,7733,7733,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.05555555555555555,0.4,0.2,1,0,0,0,0,0,target_reached,none,7.0,0.062446963817528386,0.0017167666550119698,0.07361378084257457,0.0012466256465981248,0.006577650398094992,0.3679690653274259,-0.2128723964599588,0.3666800511857844,0.4166666666666667,0.0,0.08333333333333333,0.0,0.75,8.6,0.42857142857142855,0.10005103608355116,0.07042452687201944,0.01175905171552299,0.19444444444444445,0.0,0.0,8.18887732179033,0.2830741285456806,3.2977473130621497,0.12541772766497183,36,36,36,9288,9288,9288,9288,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,raw,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,1,0.3939393939393939,1,0.24242424242424243,1.6,1.6,1,0,0,0,0,0,target_reached,none,6.4,0.027017069907835912,0.0003177897226085413,0.046970995004834135,0.0008190785046361271,-16.940251790060277,0.5674241067959476,-0.6203022840645003,0.5655233800279731,0.3939393939393939,0.0,0.0,0.0,0.8276934571643956,4.3229496613352545,0.5,0.06378534608815467,0.0,0.0,0.0,0.0,0.0,4.241191360313998,0.19420461759162158,2.5317762244447617,0.16649811891366081,33,33,33,8492,8492,8492,8492,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63421,20a6699a1237a7266628f6b54316d9f315b992b6b2a6d6406ca61dea5a056e30,1,0,0,0.0,1,0.03125,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.02833272115991896,0.00020113415711664473,0.05099803154075799,0.0003520715362771823,0.0011560373963505066,0.5674241067959476,-0.0680029962491373,0.5655233800279729,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.11760040696126264,0.0,0.0,0.0,0.0,0.0,4.857922895070157,0.16140079326802512,2.4742522058626766,0.1768640293334613,32,32,32,8235,8235,8235,8235,0,1.0,
S1,Carga y perturbación,pd,PD,0,raw,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,1,0.30303030303030304,1,0.24242424242424243,1.6,1.2000000000000002,1,0,0,0,0,0,target_reached,none,6.4,0.05672009270447426,0.0013933465011062296,0.029146875867043773,0.0027318756551057747,-1.8852859982881358,0.3256350754485069,-0.6939655324502403,0.33758134688987607,0.30303030303030304,0.0,0.0,0.0,0.8984347888335487,2.167674246841134,0.375,0.09727320453214007,0.08489942136932895,0.015583762891922356,0.19393939393939394,0.0,0.0,4.815608119636966,0.17791999865867536,3.1357991722194836,0.12680832059397754,33,33,33,8482,8482,8482,8482,0,1.0,
S1,Carga y perturbación,pd,PD,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.05954012392316507,0.0010135930043428942,0.04204325874829976,0.002634194422510507,0.0006813111536444483,0.33470427929202784,-0.12679045728598215,0.3375813468898763,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7657142857142857,7.6000000000000005,0.29411764705882354,0.08498744672057106,0.06996216398513937,0.012271309924001831,0.1942857142857143,0.0,0.0,5.4259227775515555,0.17848613612495948,2.9551367338213126,0.10721827683284135,35,35,35,9022,9022,9022,9022,0,1.0,
S1,Carga y perturbación,pid,PID,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.07142857142857142,0.8,0.2,1,0,0,0,0,0,target_reached,none,11.0,0.09345001151124711,0.006336339388241186,0.010575886802550203,0.004261710654929799,0.0032994776909116563,0.3870963172977804,-0.37338114674894096,0.3899854647358384,0.23214285714285715,0.0,0.03571428571428571,0.0,0.8714285714285713,6.800000000000001,0.2909090909090909,0.10689214802059728,0.05726206251411853,0.009692877604297503,0.19642857142857142,0.0,0.0,4.513449586901521,0.13814443754868252,2.623804031622635,0.0866893078527265,56,56,56,14465,14465,14465,14465,0,1.0,
S1,Carga y perturbación,lqr,LQR,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.09090909090909091,0.6000000000000001,0.4,1,0,0,0,0,0,target_reached,none,6.4,0.06558128755826094,0.0020014727867341264,0.027573665523039248,0.003395992538093082,0.0007000933625364025,0.29434732658950213,-0.4359495900453607,0.29736965755471956,0.5454545454545454,0.0,0.15151515151515152,0.0,0.6484848484848486,10.399999999999999,0.65625,0.08830852072377139,0.07623480320028285,0.011254070471166744,0.19393939393939394,0.0,0.0,20.042169836295898,0.45815200650241683,5.352884473070122,0.10626628990761476,33,33,33,8479,8479,8479,8479,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,raw,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,1,0.4883720930232558,1,0.27906976744186046,2.4000000000000004,1.6,1,0,0,0,0,0,target_reached,none,8.4,0.03036400783189196,0.0027171808520138896,0.1183106188683629,0.0010934420633831711,-9.503020541227155,-0.7079300223398926,-9.29656733498647,0.3217046659255747,0.4883720930232558,0.0,0.0,0.0,0.7531071354829847,7.640613566443492,0.6190476190476191,0.11026320503968973,0.10811122259198096,0.015522407358601949,0.1953488372093023,0.0,0.0,43.799896903820475,0.7427119094150816,11.067933330428025,0.16434931500320538,43,43,43,11096,11096,11096,11096,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.023809523809523808,0.2,0.2,1,0,0,0,0,0,target_reached,none,8.200000000000001,0.06859783104517542,0.009639247386220795,0.0775807157003089,0.010790543943298397,0.019333057893048844,0.3169466983289473,-0.0188100397629829,0.31996902929416504,0.5952380952380952,0.0,0.16666666666666666,0.0,0.5714285714285714,11.8,0.6585365853658537,0.09213172779139546,0.06887841379908514,0.01005500950582822,0.1952380952380952,0.0,0.0,48.412075575657504,1.057286289135854,5.647109222383767,0.10813022865742648,42,42,42,10818,10818,10818,10818,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,raw,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,1,0.3870967741935484,1,0.22580645161290322,1.4000000000000001,1.0,1,0,0,0,0,0,target_reached,none,6.0,0.027734374003872016,0.0014424302833573321,0.0153309440915868,0.002158467215191579,-4.558690546041504,0.19922563377753266,-0.7085128689469578,0.2407021508360565,0.3870967741935484,0.0,0.0,0.0,0.8703434519827906,4.711590998979599,0.4666666666666667,0.10482829347974312,0.08935013218433592,0.01668292667327416,0.1935483870967742,0.0,0.0,6.57421321725578,0.26816111730019093,4.203041518253361,0.17839901340540376,31,31,31,7976,7976,7976,7976,0,1.0,
S1,Carga y perturbación,port_hamiltonian,Amortiguamiento energético,0,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.029411764705882353,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.0644814138475852,0.0010990758231921305,0.052501877724900316,0.0006783399450800863,0.004387437420659834,0.3679690653274259,-0.07388180820922985,0.3706217955362624,0.4411764705882353,0.0,0.08823529411764706,0.0,0.7352941176470589,9.399999999999999,0.5151515151515151,0.08870414997634311,0.06953558302978806,0.012014323437184563,0.19411764705882353,0.0,0.0,7.8759113199922215,0.2752488925648173,3.277864480743906,0.12126604010050025,34,34,34,8752,8752,8752,8752,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,raw,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,1,0.3939393939393939,1,0.24242424242424243,1.6,1.6,1,0,0,0,0,0,target_reached,none,6.4,0.024894644001973984,0.0001442428943798646,0.04797852528898924,0.0003407367846164519,-15.082353974845525,0.5674241067959476,-0.6203430484494548,0.5707066380944892,0.3939393939393939,0.0,0.0,0.0,0.8284042263369018,4.322159290430431,0.5,0.06710964773630898,0.0,0.0,0.0,0.0,0.0,4.22210569100772,0.19480985856553792,2.5177715457353274,0.16658310810766486,33,33,33,8526,8526,8526,8526,0,1.0,
S1,Carga y perturbación,mpc_central,MPC central,1,governed,63422,f6eb46dd26af8d2241227f2f4cf05e3dafd32769c5dc54b9a7ab88df1304f07f,1,0,0,0.0,1,0.0625,0.4,0.2,1,0,0,0,0,0,target_reached,none,6.2,0.026869522846625467,0.00024242786497952196,0.05056058119296343,0.00021736395284412135,0.0016675067970531865,0.5674241067959476,-0.0696661182563938,0.5707066380944892,0.5,0.0,0.09375,0.0,0.6875,6.4,0.4838709677419355,0.11015591881501763,0.0,0.0,0.0,0.0,0.0,4.846796115635693,0.1608318276868354,2.4654674973412085,0.17625285631205095,32,32,32,8241,8241,8241,8241,0,1.0,
S1,Carga y perturbación,pd,PD,0,raw,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,1,0.29411764705882354,1,0.20588235294117646,1.4000000000000001,1.2000000000000002,1,0,0,0,0,0,target_reached,none,6.6000000000000005,0.06747789294260516,0.0008555955592473019,0.04544473669190585,0.0054224882389221005,-3.985252924704209,0.320680042540631,-0.6340958571086899,0.33407992012042775,0.29411764705882354,0.0,0.0,0.0,0.8796274251958646,2.473684931073276,0.36363636363636365,0.124954489818557,0.0849872078035746,0.016876716191923807,0.19411764705882353,0.0,0.0,5.003973760445667,0.1935382000346446,3.1817483657804946,0.13577718118537752,34,34,34,8756,8756,8756,8756,0,1.0,
S1,Carga y perturbación,pd,PD,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.02857142857142857,0.2,0.2,1,0,0,0,0,0,target_reached,none,6.800000000000001,0.06534082224847222,1.9547718683288196e-05,0.04385869089909249,0.003785756409790072,0.002488235490591295,0.33470427929202784,-0.12024715251725593,0.33407992012042753,0.3142857142857143,0.0,0.05714285714285714,0.0,0.7714285714285715,7.2,0.3235294117647059,0.10171656626164086,0.07039110676499867,0.01337102234024428,0.1942857142857143,0.0,0.0,5.375978329149565,0.1831234074699606,2.9412874286025614,0.11124468308391479,35,35,35,9022,9022,9022,9022,0,1.0,
S1,Carga y perturbación,pid,PID,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.027777777777777776,0.2,0.2,1,0,0,0,0,0,target_reached,none,7.0,0.09842428364871139,0.007567090843726643,0.04262067725258037,0.0005088626059346147,0.02123211377680334,0.3870963172977804,-0.09619191009184958,0.3864719581261806,0.2777777777777778,0.0,0.05555555555555555,0.0,0.8222222222222222,6.8,0.37142857142857144,0.10079151853385648,0.07108344714754523,0.013025021621571826,0.19444444444444445,0.0,0.0,4.549272552536308,0.14557395703478368,2.582178937071027,0.08807600898352409,36,36,36,9257,9257,9257,9257,0,1.0,
S1,Carga y perturbación,lqr,LQR,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.05405405405405406,0.4,0.4,1,0,0,0,0,0,target_reached,none,7.2,0.007969028742628972,0.0007689712116616398,0.05372716398953175,0.01042234576429319,0.006223441566385879,0.29434732658950213,-0.40241365613235347,0.29372296741790216,0.43243243243243246,0.0,0.13513513513513514,0.0,0.7351351351351352,10.0,0.5833333333333334,0.11290864761602681,0.07173829733395344,0.011784397934778283,0.1945945945945946,0.0,0.0,19.524780216922693,0.46561099368987074,5.670311958669239,0.10835772549275471,37,37,37,9517,9517,9517,9517,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,raw,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,1,0.5,1,0.28,2.8000000000000003,1.6,1,0,0,0,0,0,target_reached,none,9.8,0.022957777115535816,0.0009927493737125204,0.10664411611463089,0.015110916516167349,-11.028125838636914,-0.7228919367468196,-5.928124022642294,0.38525735433401676,0.5,0.0,0.0,0.0,0.7409765781766078,6.855563923651327,0.5918367346938775,0.10808381053609598,0.10203934806920516,0.015882801270127835,0.19599999999999998,0.0,0.0,45.55622128584993,0.8095770598364465,10.45221971914132,0.18081191769788174,50,50,50,12891,12891,12891,12891,0,1.0,
S1,Carga y perturbación,lqi,LQI,0,governed,63423,3b6ad766beb60c16c87b576bb65e7fe66ecee4dc99ae9b02dabef223ae4233c9,1,0,0,0.0,1,0.1388888888888889,1.0,1.0,1,0,0,0,0,0,target_reached,none,7.0,0.07765021383979695,0.008333182848920817,0.07123667808539365,0.006809088948937561,0.005283177795441629,0.3169466983289473,-2.4769823845625734,0.31632233915734786,0.5833333333333334,0.0,0.16666666666666666,0.0,0.5888888888888889,9.799999999999999,0.6571428571428571,0.09828730378323522,0.07487959015510984,0.01235526078828033,0.19444444444444445,0.0,0.0,47.14440223972174,1.0727002070116305,6.079777856138363,0.11540624280494446,36,36,36,9245,9245,9245,9245,0,1.0,
