experiment_id,scenario_generator,scenario_variant_id,communication_profile,seed,method,active_link_count,algebraic_connectivity,attempted_link_count,base_connected_ratio,coalition_connected,coalition_direct_clique,coalition_relay_connected,component_count,delay_violation_rate,delivered_link_count,largest_component_ratio,mean_delay_s,mobile_group_detection_rate,obstacle_detection_rate,packet_delivery_ratio,temporal_coalition_connected,time_s
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019738490258374656,1.0,1.0,1.0,True,9.18
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.016949749198455412,1.0,1.0,1.0,True,9.719999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.018040619714448237,1.0,0.875,1.0,True,10.26
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019978785875540545,1.0,1.0,1.0,True,10.799999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.0193647953317056,1.0,1.0,1.0,True,11.34
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01888148406438615,1.0,0.8888888888888888,1.0,True,11.879999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.017769321076566414,1.0,1.0,1.0,True,12.42
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.021217718262315673,1.0,1.0,1.0,True,12.959999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.025664622463375156,1.0,1.0,1.0,True,13.5
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.021951590599976086,0.75,1.0,1.0,True,14.04
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019691750516609995,1.0,0.9090909090909091,1.0,True,14.58
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01663244578552808,1.0,1.0,1.0,True,15.12
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022756305620282028,1.0,1.0,1.0,True,15.66
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.017800055381411592,1.0,0.9090909090909091,1.0,True,16.2
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.02114000146348527,1.0,1.0,1.0,True,16.74
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020819356708777412,1.0,0.9090909090909091,1.0,True,17.28
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.021493595936469604,1.0,0.9166666666666666,1.0,True,17.82
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019168505611360426,1.0,0.9166666666666666,1.0,True,18.36
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020904600294776452,1.0,0.9166666666666666,1.0,True,18.9
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.021670587812933403,1.0,1.0,1.0,True,19.439999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019072929881978954,0.9,0.9166666666666666,1.0,True,19.98
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022058750916693418,1.0,1.0,1.0,True,20.52
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020866356285547352,1.0,1.0,1.0,True,21.06
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01788277696529166,1.0,1.0,1.0,True,21.599999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01864477911872485,1.0,1.0,1.0,True,22.14
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01903898815603298,1.0,1.0,1.0,True,22.68
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01957741819335072,1.0,1.0,1.0,True,23.22
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022727399786115276,1.0,1.0,1.0,True,23.759999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.0225153973861566,1.0,0.9166666666666666,1.0,True,24.3
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.02076042580722643,1.0,1.0,1.0,True,24.84
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020841401388261942,1.0,1.0,1.0,True,25.38
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01862282666061011,1.0,1.0,1.0,True,25.919999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01900976291841722,1.0,1.0,1.0,True,26.459999999999997
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.021340297613228237,1.0,1.0,1.0,True,27.0
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019812210095999407,1.0,1.0,1.0,True,27.54
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020796994407776086,1.0,1.0,1.0,True,28.08
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020592301155019036,0.9090909090909091,0.9166666666666666,1.0,True,28.619999999999997
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01895017114692784,1.0,1.0,1.0,True,29.16
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01861448295353689,1.0,1.0,1.0,True,29.7
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.018751909808275184,1.0,1.0,1.0,True,30.24
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019870148590858394,1.0,0.9090909090909091,1.0,True,30.779999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020125548061154273,1.0,1.0,1.0,True,31.32
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022255860814306024,1.0,1.0,1.0,True,31.86
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019477042835016046,1.0,1.0,1.0,True,32.4
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020514590582700547,1.0,1.0,1.0,True,32.94
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020017354181533217,0.875,0.9090909090909091,1.0,True,33.48
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01835068193181791,1.0,1.0,1.0,True,34.019999999999996
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019863398215014375,1.0,1.0,1.0,True,34.56
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019842121126226527,1.0,0.8181818181818182,1.0,True,35.1
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01832232454235009,1.0,1.0,1.0,True,35.64
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022231210341935186,1.0,1.0,1.0,True,36.18
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019634243269015784,1.0,1.0,1.0,True,36.72
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019418875204501588,1.0,1.0,1.0,True,37.26
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.02012273093836061,1.0,1.0,1.0,True,37.8
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01935905137632058,1.0,1.0,1.0,True,38.339999999999996
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.0163990248865595,1.0,1.0,1.0,True,38.879999999999995
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.018346613793615633,1.0,0.9090909090909091,1.0,True,39.42
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01765137774824074,1.0,0.9090909090909091,1.0,True,39.96
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022663765296986178,1.0,1.0,1.0,True,40.5
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.017361982725191773,0.6666666666666666,0.8181818181818182,1.0,True,41.04
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01792049539321737,1.0,1.0,1.0,True,41.58
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_centralized_global_mpc,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020770368342446752,1.0,1.0,1.0,True,42.12
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020955464028023618,1.0,1.0,1.0,True,0.0
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022922722756168155,1.0,1.0,1.0,True,0.54
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022624209707750993,1.0,1.0,1.0,True,1.08
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022469908136421437,1.0,1.0,1.0,True,1.6199999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019129402065546513,1.0,1.0,1.0,True,2.16
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.018324380300994435,1.0,1.0,1.0,True,2.6999999999999997
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020992718352424267,1.0,0.75,1.0,True,3.2399999999999998
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019484004952548987,1.0,1.0,1.0,True,3.78
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.022713899911428057,1.0,1.0,1.0,True,4.32
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.01903114318452236,0.5,1.0,1.0,True,4.859999999999999
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.019899999641524224,1.0,1.0,1.0,True,5.3999999999999995
SP7_MC_communication_robustness_high_power,radius_sweep_balanced_push,radius_sweep_balanced_push_nominal_full_mesh_seed9000,nominal_full_mesh,9000,classic_decentralized_sensor_apf,30,5.9999999999999964,30,1.0,True,True,False,1,0.0,30,1.0,0.020174087268548427,1.0,1.0,1.0,True,5.9399999999999995
