scenario_generator,communication_profile,method,method_label,active_control_messages_mean,active_control_messages_std,assigned_robots_mean,assigned_robots_std,attempted_messages_mean,attempted_messages_std,base_connected_time_ratio_mean,base_connected_time_ratio_std,coalition_connected_time_ratio_mean,coalition_connected_time_ratio_std,collision_rate_mean,collision_rate_std,communication_outage_count_mean,communication_outage_count_std,completion_time_s_mean,completion_time_s_std,control_packet_ratio_mean,control_packet_ratio_std,delay_violation_rate_mean,delay_violation_rate_std,delivered_messages_mean,delivered_messages_std,direct_clique_time_ratio_mean,direct_clique_time_ratio_std,disconnected_time_ratio_mean,disconnected_time_ratio_std,energy_proxy_wh_mean,energy_proxy_wh_std,final_orientation_error_deg_mean,final_orientation_error_deg_std,final_position_error_m_mean,final_position_error_m_std,formation_broken_rate_mean,formation_broken_rate_std,formation_integrity_rate_mean,formation_integrity_rate_std,idle_robots_mean,idle_robots_std,longest_outage_s_mean,longest_outage_s_std,mean_active_link_count_mean,mean_active_link_count_std,mean_algebraic_connectivity_mean,mean_algebraic_connectivity_std,mean_component_count_mean,mean_component_count_std,mean_largest_component_ratio_mean,mean_largest_component_ratio_std,mean_link_delay_s_mean,mean_link_delay_s_std,mean_outage_duration_s_mean,mean_outage_duration_s_std,method_communication_dependency,method_communication_pattern,method_comparison_group,method_execution_model,method_family,method_ownership,method_scope,method_trainable_parameters,method_training_type,method_tuned_parameters,method_uses_decoder,method_uses_neural_policy,method_variant,min_load_clearance_m_mean,min_load_clearance_m_std,min_mobile_group_clearance_m_mean,min_mobile_group_clearance_m_std,min_obstacle_clearance_m_mean,min_obstacle_clearance_m_std,mobile_group_detection_rate_mean,mobile_group_detection_rate_std,n,network_quality_score_mean,network_quality_score_std,network_severity_mean,network_severity_std,obstacle_detection_rate_mean,obstacle_detection_rate_std,optimality_gap_vs_reference_mean,optimality_gap_vs_reference_std,packet_delivery_ratio_mean,packet_delivery_ratio_std,pickup_success_mean,pickup_success_std,relay_success_rate_mean,relay_success_rate_std,runtime_ms_mean,runtime_ms_std,score_value_mean,score_value_std,selected_task_load_mean,selected_task_load_std,sensor_coverage_rate_mean,sensor_coverage_rate_std,target_reached_mean,target_reached_std,temporal_coalition_connected_rate_mean,temporal_coalition_connected_rate_std,transport_network_score_mean,transport_network_score_std,transport_success_mean,transport_success_std,travel_distance_m_mean,travel_distance_m_std
ALL_SCENARIOS,ALL_PROFILES,classic_centralized_global_mpc,Classic centralized global comms,4327.590800951626,4859.844129658909,3.598731165741475,0.8011088952266443,5607.056304520222,4414.447668168232,0.6571115319936334,0.3011579869806833,0.6730085882531595,0.38109327415254074,0.0,0.0,15.618160190325138,21.504086567368986,41.73178429817605,1.0209874140974617,0.6654113434758626,0.34268057212276365,0.22174404458387265,0.23835599422628845,4935.36439333862,4595.748088646386,0.38530379469181836,0.41332031194978236,0.3269914117468406,0.38109327415254074,612.838354658621,161.82533010103435,15.304533702690502,28.51372163556444,4.747565439746062,3.1949530460482882,0.539008387769244,0.37739077231479573,0.4609916122307559,0.37739077231479573,3.001586042823156,1.784724470130754,4.760293417922283,8.544322860631839,18.415280004049475,20.680187785782593,1.6977190562664275,2.6952682113012463,2.8093525908178245,2.0637489994940186,0.7018148660581212,0.270354769204661,0.1496497485370585,0.13648466186379724,2.0827302153885916,5.017011426890335,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.21483784740639927,0.3666561180659643,0.11386171624248186,0.15101719709213618,0.45211404746883177,0.33302705561922263,0.4799359531892602,0.41225218045022094,2522,0.7288006306943151,0.24849685934196364,0.297155863435799,0.2328842310230884,0.6882220939047173,0.3626615203942899,0.17515760564764107,0.2716286245131437,0.824734499839563,0.20175905935385574,1.0,0.0,0.2672701503366123,0.3164683281136656,376.2265910797189,129.28179972321902,-70.73048633668306,74.82196879974784,1.0,0.0,0.5840790235469888,0.1884246733397179,0.042426645519429027,0.201600447794986,0.8882025410430762,0.19637422490836684,0.2932610079511909,0.13822419626370253,0.02141157811260904,0.14478064051617584,62.36780023254478,18.334589777494937
ALL_SCENARIOS,ALL_PROFILES,classic_decentralized_sensor_apf,Classic decentralized sensor APF,4057.4710547184773,4807.917659930086,2.3965107057890562,0.7975292305280015,5115.847739888977,4434.079583083758,0.5903758134093734,0.3408626397354308,0.63065787031569,0.35326454585970474,0.0,0.0,20.545598731165743,19.980546430932904,41.36980967486122,1.6245304339282773,0.6654540812926035,0.342707382973773,0.22125913819962725,0.23781425927200914,4556.303727200634,4592.513630290604,0.4935394064150371,0.399525379291222,0.36934212968430996,0.35326454585970474,505.22190325864443,183.3892850494348,35.72908012939233,48.706832095274365,4.781179407116559,4.379210224057495,0.37374885291709714,0.33811524617235156,0.6262511470829027,0.33811524617235156,4.203806502775575,2.5567143682466043,5.080967486122126,7.12379768596643,17.265834275397772,20.459224084808877,1.6107695757387512,2.709778085083322,2.9489834140415407,2.1823281421049123,0.6694677757717897,0.28614451725991774,0.14960141453965112,0.13647766884815596,1.2655936715368308,3.1597207865984025,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.6757115293937174,1.3116918214402309,0.28372492457485493,0.6247964530768133,0.48294479784382005,0.5144686250314233,0.47760170607341035,0.4075481416329703,2522,0.712444483898618,0.2454036317337851,0.297155863435799,0.2328842310230884,0.6947306863810145,0.3618090186078961,0.17860267084792503,0.26216632434052317,0.8239935857874743,0.20299052582518667,1.0,0.0,0.06165657111039871,0.1817071503438383,365.32302398834133,149.9273711143883,-50.082363946327696,104.28201131325122,1.0,0.0,0.5861661962272124,0.18302099184811413,0.0654242664551943,0.2473220282434618,0.8364519884590077,0.22485138429887302,0.33301933435599407,0.1592249456258874,0.04916732751784298,0.21626013412548878,48.833592720363114,18.733828961783555
ALL_SCENARIOS,ALL_PROFILES,ours_connectivity_wrench_game,Ours connectivity-aware wrench game,4227.846153846154,4847.135650914753,3.6011102299762094,0.489767121338312,5436.541633624108,4426.598460918279,0.6563694523652848,0.29506324082418983,0.6838240504834056,0.3847855084741676,0.0,0.0,15.423076923076923,21.966397988479795,41.0601506740682,2.2336295505204737,0.6655403448467817,0.34253356631987353,0.22191296599447907,0.238720137103544,4800.665344964314,4599.777728342873,0.37417787301533734,0.4115677694915306,0.3161759495165944,0.38478550847416765,734.6088894168737,114.52302179403513,0.9328064811853187,4.0619649495050085,3.9316505559565873,3.1036309284272363,0.09511638624072351,0.12921978159149738,0.9048836137592765,0.12921978159149736,2.999206978588422,1.7867241940156382,3.9498651863600314,7.21190864066087,17.990834697217675,20.62610915282873,1.6148607408908306,2.7067079295299985,2.8871429294548396,2.0630840530151286,0.6941377579428687,0.2703762797819477,0.14972895610887033,0.13660011530623956,1.6394937961690461,3.716562706559531,low,local_wrench_residual_plus_link_quality_prices,proposed_model_based_decentralized_low_communication,distributed_wrench_game_with_connectivity_pressure,model_based,proposed,decentralized,0,model_based_tuning_optional,11,False,False,connectivity_aware_wrench_market_game,0.2149304627415772,0.20994878741713643,0.09831639075935425,0.05407938787087119,0.49748678099006116,0.32241466622004705,0.49177704888338547,0.41497408747358683,2522,0.7359526130791454,0.24689268267860393,0.297155863435799,0.2328842310230884,0.7007139000353667,0.36302527594044737,0.04142925502359744,0.17090693284670547,0.8246449954552227,0.20182475497414723,1.0,0.0,0.3096461774680682,0.2987771164618401,662.077470498568,298.31914383597245,14.283848646956432,122.80751303373026,1.0,0.0,0.5962454744593761,0.19194529355830275,0.15582870737509913,0.3627648018596908,0.9100089425818753,0.16859472648634433,0.4361890501388295,0.21840772963515068,0.1423473433782712,0.3494753271049862,76.39449377003069,11.086475162021065
ALL_SCENARIOS,ALL_PROFILES,ours_delay_robust_repair,Ours delay-robust local repair,4049.6645519429026,4789.624242553023,3.0,0.0,5135.663758921491,4404.94245304342,0.6211229970585093,0.31874888496342396,0.6411122547117283,0.3796076898782624,0.0,0.0,16.31919111816019,20.155819535467252,41.0601506740682,2.2336295505204737,0.6651643307781459,0.3428253417301064,0.2221678081008379,0.23893140239002184,4562.272799365583,4567.685451180481,0.40566251033458756,0.4094266265528419,0.3588877452882718,0.3796076898782624,607.1338963597893,127.89144794319023,2.127233191287706,8.039627609870466,4.313565274457269,3.361028380995227,0.18472670992824908,0.18103583878559162,0.8152732900717509,0.18103583878559162,3.6003172085646313,2.152009821033983,5.2267803330689935,7.350874289419151,17.232615114650645,20.38137975554478,1.5651768031382434,2.713130780050335,2.9629321544873197,2.1295807715765513,0.6772344362517647,0.27822834037009986,0.14970567220692457,0.13647906946853483,1.6515921216731484,3.215210945922422,low,event_triggered_local_repair_and_relay_selection,proposed_model_based_decentralized_local_low_communication,distributed_local_repair_with_delay_guard,model_based,proposed,decentralized_local,0,model_based_tuning_optional,12,False,False,delay_robust_wrench_repair_guard,0.22098412192511144,0.2562727370712149,0.09493561737083463,0.075974616454754,0.5471809743420649,0.3270848975267059,0.4846552352462472,0.4100916606388817,2522,0.7180326160140172,0.25050134782699235,0.297155863435799,0.2328842310230884,0.6997210818710558,0.36257780545066665,0.05699263465246417,0.17767066604075243,0.8240747935184952,0.2028056264073901,1.0,0.0,0.23544974437714075,0.22260382604523976,409.4347115376193,113.26426001967418,6.183071048750447,128.29935110567322,1.0,0.0,0.5921881585586515,0.18755056044811147,0.15582870737509913,0.3627648018596908,0.8544367017058396,0.21369316215757678,0.4193425987597075,0.22608656547642988,0.1423473433782712,0.3494753271049862,61.42240532724752,9.740459688546762
ALL_SCENARIOS,ALL_PROFILES,reference_full_communication,Reference full-communication controller,4291.695479777954,4804.551998432734,3.7993655828707373,0.40055444761332215,5557.665344964314,4336.989189459979,0.6749024330571819,0.28646400566498337,0.6758719017328362,0.3879398062480427,0.0,0.0,14.264472640761301,21.174653824722412,41.2934179222839,1.764516528384153,0.6654616826705713,0.34248702707006184,0.22211381331111593,0.23892814685000274,4893.294607454402,4533.74335773855,0.35780788634484617,0.409146305655324,0.3241280982671639,0.3879398062480427,697.1639795062819,130.28714399956795,4.999881527926668,16.714436585808635,4.764190807445558,3.8618617933216752,0.41510641144095783,0.3573498562876939,0.5848935885590422,0.3573498562876939,2.8009516256938936,1.935910634960275,4.973838223632038,8.566094261845036,18.262533956501933,20.44490212099036,1.6647402709751444,2.703792196797228,2.834219717549395,2.0716813476095277,0.7092145854072812,0.2707120294574608,0.1497189312938421,0.13655087931347304,2.123015248999879,4.828988924151603,high,global_lossless_network,reference_model_based_reference_centralized_high_communication,centralized_reference_full_information,model_based_reference,reference,centralized,0,none,10,False,False,full_information_upper_reference,0.2415388492774894,0.2573335230507738,0.13600667760251878,0.12267344702126468,0.5594256012163057,0.28641656529738174,0.48758563835691493,0.413576514481016,2522,0.7314142857009522,0.24909582088451285,0.297155863435799,0.2328842310230884,0.7001928006359391,0.36369065753951213,0.0,0.0,0.8249815016785719,0.20121129603369559,1.0,0.0,0.31806401538798995,0.30541478244178055,465.5489398488364,133.99064020244248,-38.78751312972525,111.75482646230893,1.0,0.0,0.5938892194964271,0.19071929037836052,0.1387787470261697,0.3457840595563262,0.8917222062868037,0.1853320560894069,0.3560444158805063,0.20256009148861867,0.07771609833465504,0.2677774039955612,72.16987158173161,12.366686328016055
ALL_SCENARIOS,ALL_PROFILES,sota_centralized_cbf_networked,SOTA centralized CBF networked,4263.928628072958,4819.027595063198,3.598731165741475,0.8011088952266443,5515.612212529738,4371.729630684131,0.6368159768505239,0.3133983967429223,0.6611520745102671,0.3813887167158523,0.0,0.0,15.17208564631245,20.92087921574184,41.704425059476605,1.0753690761201673,0.6652998720647555,0.34271511037970487,0.2219963622144663,0.23866030074277916,4858.081681205393,4557.4818047148465,0.3825096596757048,0.41242990451587963,0.33884792548973286,0.3813887167158523,619.6121946089303,153.8645064077542,10.689989818026596,26.02157681542723,5.442330533746226,3.6262450847799226,0.5058227088625808,0.3654489001229255,0.4941772911374192,0.3654489001229255,3.001586042823156,1.784724470130754,5.596415543219667,9.245948354089254,18.14437714073599,20.506500404524246,1.6593557631382634,2.6991755027427793,2.847704456105421,2.07028475659227,0.6961382669388811,0.2705094390058928,0.14978202065077822,0.1366140738830593,2.3583996434624526,5.374668819729918,high,all_robot_payload_traffic_streams,baseline_sota_centralized_high_communication,centralized_cbf_with_networked_state_estimation,sota,baseline,centralized,0,none,7,False,False,networked_cbf_with_global_traffic,0.26810488938453175,0.40505895438992073,0.1641193295474801,0.20763002995164329,0.5339484742181914,0.3091330293913417,0.481214655505049,0.41218135281771756,2522,0.7234223450292401,0.250137336147154,0.297155863435799,0.2328842310230884,0.6901196817216388,0.36270206318463316,0.1485314881264353,0.26111692060666747,0.82482025073216,0.2015707822359424,1.0,0.0,0.25786694113081476,0.30776932790362826,434.9329034101017,155.12845063616967,-70.56744891681322,79.48837733367016,1.0,0.0,0.5856671686133439,0.18811381101265676,0.0535289452815226,0.2251303931632086,0.8668314576408456,0.21119710073534625,0.3023696994856049,0.14711237990336085,0.02696272799365583,0.16200662384834255,63.365448858337395,17.513391331651082
ALL_SCENARIOS,ALL_PROFILES,sota_decentralized_cbba_relay,SOTA decentralized relay/CBBA,4260.524980174465,4810.398351266598,3.598731165741475,0.8011088952266443,5510.490087232355,4367.29602878433,0.6398374306106265,0.3068860529071807,0.6630671368552482,0.3800565666622029,0.0,0.0,15.35725614591594,20.975563427279862,41.62434575733545,1.2430544794629772,0.6654073835307891,0.3426833897690419,0.22208714326928378,0.23867954927653023,4855.400872323553,4550.946064021754,0.38273238058278636,0.41234750421298444,0.3369328631447517,0.3800565666622029,654.0406063127092,140.85783269417072,8.834170253608614,20.602665233878252,4.86487135973712,3.2492685967926307,0.49037538455510105,0.33613977728819966,0.509624615444899,0.33613977728819966,3.001586042823156,1.784724470130754,5.416344171292625,8.888817239275006,18.129893532657295,20.469780218155737,1.659668215192762,2.6986835318496047,2.8488399952756174,2.0648676360967784,0.6953254481133402,0.2702557848008468,0.14977478721157414,0.13667008847325685,2.2622812633383624,5.056157233149166,medium,auction_bids_plus_neighbor_relay,baseline_sota_decentralized_medium_communication,distributed_cbba_relay_with_velocity_obstacle_transport,sota,baseline,decentralized,0,none,8,False,False,event_triggered_cbba_relay,0.20102705821368666,0.2871583437051664,0.09718172114236229,0.0947964039689957,0.39960073918057537,0.25925814475520287,0.4816908572138506,0.41184137055569153,2522,0.7245246868048549,0.24901500420368858,0.297155863435799,0.2328842310230884,0.6907935552853113,0.3621233474975081,0.13534081245606414,0.2543921913095403,0.8250244155821187,0.20159450299721982,1.0,0.0,0.25949516594394856,0.30850137043580333,453.1146568215443,159.3649216774068,-66.24128546098018,70.93932880505949,1.0,0.0,0.5862422062495809,0.18731920781141032,0.046788263283108644,0.21122692239856905,0.8705502218772673,0.20400708623373437,0.3011018640925392,0.1326290304506423,0.020618556701030927,0.142131776561705,67.2369812766265,16.640427229997652
ALL_SCENARIOS,ALL_PROFILES,sota_delay_tolerant_consensus,SOTA delay-tolerant consensus,4257.640761300555,4811.649123264748,3.598731165741475,0.8011088952266443,5503.068199841396,4368.0417842625675,0.6373671548528974,0.308439310680809,0.6648050348423238,0.37913269591759036,0.0,0.0,15.366772402854878,20.99235552979119,41.53636796193497,1.3687877197396845,0.6654435502788283,0.3426153612141104,0.22164322147496837,0.2382927768628112,4849.168120539254,4552.2058122984245,0.3822785023706278,0.4121013599203578,0.3351949651576763,0.37913269591759036,674.0308460016686,137.99850166722447,6.98574977087422,17.555884884977676,4.801366499648284,3.2432610796274015,0.4259852572331463,0.31142712976891324,0.5740147427668537,0.31142712976891324,3.001586042823156,1.784724470130754,5.251189532117367,8.63518902059599,18.117620260853425,20.475102652190415,1.656835807762266,2.6996676011515284,2.852698803718764,2.0660113604127277,0.694495658067165,0.27072259513540786,0.1497482762210937,0.13663189994890593,2.281554040420436,5.326654648247871,medium,neighbor_consensus_packets,baseline_sota_decentralized_medium_communication,distributed_consensus_with_delay_margin,sota,baseline,decentralized,0,none,8,False,False,delay_tolerant_consensus_transport,0.20823363708380202,0.2857179970237406,0.09243795313967575,0.07211369992474745,0.38463141422929115,0.2550009727321346,0.48312132000297414,0.4120647242564597,2522,0.7255586624670172,0.24813489396134072,0.297155863435799,0.2328842310230884,0.6921444831917393,0.3618736268354026,0.11779654198071081,0.24943695474455946,0.8247914881236388,0.20171551064413248,1.0,0.0,0.2620969510857644,0.30981974098822473,453.5327408414572,158.9046236423201,-58.443993815136075,72.19434999676893,1.0,0.0,0.5876329015973566,0.18744436911942808,0.05114988104678826,0.22034704996794777,0.8741711238969411,0.19883477997893598,0.3138646635785628,0.13358496569691847,0.024187153053132435,0.15366032959620388,69.43946870323748,16.36744305780824
cargo_sensor_degradation,harsh_4m_35loss_400ms,classic_centralized_global_mpc,Classic centralized global comms,306.83505154639175,31.205862300606253,4.0,0.0,3070.226804123711,274.2301157010081,0.24654529502083788,0.14185923822939317,0.014740074577758281,0.009536209132552428,0.0,0.0,4.371134020618556,2.1326801781486227,42.0,0.0,0.09995309484201739,0.005174944624610886,0.5693485256519031,0.008222992548280225,1354.8453608247423,126.61344881552749,0.0,0.0,0.9852599254222417,0.009536209132552435,493.56204735703983,144.32994565270624,8.12309769446005,8.545855231744984,7.297332629296009,3.256453218397304,0.9597384061359951,0.037473418225005835,0.040261593864004845,0.03747341822500585,1.0,0.0,24.903092783505155,10.463444835953958,1.3056810704101778,0.1327909034068351,-0.008377922224103307,0.005119543121777482,4.354156613292389,0.07636269005583447,0.3226321561745998,0.013941762980544675,0.4043187027853518,0.006128142303941453,13.515337528450932,10.350351341557838,high,all_to_base_low_latency_required,baseline_classic_centralized_high_communication,centralized_controller_with_global_state_stream,classic,baseline,centralized,0,none,4,False,False,global_state_controller_sensitive_to_network,0.4347807506892447,0.905855614377075,nan,0.0,0.7619848640497258,0.4239946384821699,0.0,0.0,97,0.26461623163996945,0.028176225056091485,0.6450095238095238,0.0,0.7792878207069917,0.022940433301681006,0.3179959685606187,0.18739110815094814,0.44121430684990354,0.008217235781548328,1.0,0.0,0.014740074577758281,0.009536209132552428,151.06425876969223,10.49117809710127,-136.12167870439816,25.388127762940673,1.0,0.0,0.3896439103534958,0.011470216650840503,0.0,0.0,0.45527527966659354,0.19009291332240116,0.1434881274478365,0.004364400390580507,0.0,0.0,51.64358602999612,12.476366953303492
cargo_sensor_degradation,harsh_4m_35loss_400ms,classic_decentralized_sensor_apf,Classic decentralized sensor APF,301.340206185567,21.954444594592793,4.0,0.0,3015.6701030927834,163.2670819068077,0.32229874972581707,0.06570142084152629,0.018249616143891204,0.010258444737318836,0.0,0.0,5.154639175257732,2.2700046172198225,39.83134020618557,2.5454074775572035,0.09993268532975698,0.005112843819148315,0.5689615342971036,0.008872208098416138,1332.1752577319587,76.02302424119047,0.0,0.0,0.9817503838561087,0.010258444737318836,736.3728268508197,112.30314631997454,0.016562213844914908,0.036724527378051215,2.2019795470941705,2.549845842420276,0.32075754326659905,0.2497088548125663,0.679242456733401,0.24970885481256627,1.0,0.0,21.163917525773194,7.990798687227317,1.2822987497258171,0.09342316848762892,-0.00899249173096874,0.005084771418205869,4.36819477955692,0.05681984103381781,0.32040359728010537,0.010736492057918653,0.4048939150256906,0.007376470777296438,10.65943399384121,7.854527306353786,low,local_sensing_only_optional_neighbor_beacons,baseline_classic_decentralized_low_communication,distributed_local_sensor_apf,classic,baseline,decentralized,0,none,3,False,False,local_sensor_apf_low_comm,0.08000099999999966,2.0552874116992343e-16,nan,0.0,0.36787214145160685,0.1340813883553927,0.0,0.0,97,0.27547323783182337,0.018809390211999392,0.6450095238095238,0.0,0.7786304780009539,0.019546573853645832,0.031979527146966065,0.08488350426170004,0.4417408249477379,0.007331624469244071,1.0,0.0,0.018249616143891204,0.010258444737318836,153.8414577281429,9.297125551274934,7.675144183148052,116.70187314619112,1.0,0.0,0.38931523900047693,0.009773286926822916,0.18556701030927836,0.39077638819024146,0.5267821890765518,0.1234056892560519,0.33508009792019117,0.21678361786401232,0.12371134020618557,0.33096235809261876,78.5812961163083,7.993069899346425
