candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,semantic_paper_id,semantic_arxiv_id
C5423D5A19BA0,Cooperative Object Transport in Multi-Robot Systems: A Review of the State-of-the-Art,cooperative object transport in multi robot systems a review of the state of the art,Elio Tuci; Muhanad Alkilabi; Otar Akanyeti,elio tuci; muhanad alkilabi; otar akanyeti,2018,Frontiers in Robotics and AI,10.3389/frobt.2018.00059,10.3389/frobt.2018.00059,,,openalex:https://openalex.org/W2805031923,openalex,openalex,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,229,openalex,2026-09-13T02:49:28.378898+00:00,unique,unique,,,openalex,https://openalex.org/W2805031923,F04,primary,https://doi.org/10.3389/frobt.2018.00059,https://www.frontiersin.org/articles/10.3389/frobt.2018.00059/pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation;survey,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CD08729954364,A consensus-based distributed trajectory control in a signal-free intersection,a consensus based distributed trajectory control in a signal free intersection,Amir Mirheli; Mehrdad Tajalli; Leila Hajibabai; Ali Hajbabaie,amir mirheli; mehrdad tajalli; leila hajibabai; ali hajbabaie,2019,Transportation Research Part C Emerging Technologies,10.1016/j.trc.2019.01.004,10.1016/j.trc.2019.01.004,,,openalex:https://openalex.org/W2913512536,openalex,openalex,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,254,openalex,2026-09-13T02:49:28.378950+00:00,unique,unique,,,openalex,https://openalex.org/W2913512536,F04,primary,https://doi.org/10.1016/j.trc.2019.01.004,https://www.sciencedirect.com/science/article/pii/S0968090X18311343/pdf,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,consensus_control,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C8620A2DF94BF,"Multi-Robot Coordination Analysis, Taxonomy, Challenges and Future Scope",multi robot coordination analysis taxonomy challenges and future scope,Janardan Kumar Verma; Virender Ranga,janardan kumar verma; virender ranga,2021,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01378-2,10.1007/s10846-021-01378-2,,,openalex:https://openalex.org/W3152770304,openalex,openalex,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,169,openalex,2026-09-13T02:49:28.379000+00:00,unique,unique,,,openalex,https://openalex.org/W3152770304,F04,primary,https://doi.org/10.1007/s10846-021-01378-2,https://link.springer.com/content/pdf/10.1007/s10846-021-01378-2.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CD0FD2F35D381,Multi-Robot Allocation of Tasks with Temporal and Ordering Constraints,multi robot allocation of tasks with temporal and ordering constraints,Maria Gini,maria gini,2017,Proceedings of the AAAI Conference on Artificial Intelligence,10.1609/aaai.v31i1.11145,10.1609/aaai.v31i1.11145,,,openalex:https://openalex.org/W2605051224,openalex,openalex,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,48,openalex,2026-09-13T02:49:28.379045+00:00,unique,unique,,,openalex,https://openalex.org/W2605051224,F04,primary,https://doi.org/10.1609/aaai.v31i1.11145,https://doi.org/10.1609/aaai.v31i1.11145,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CA474E92DBDF5,Cooperative Task Allocation for Multi-Robot Systems Based on Multi-Objective Ant Colony System,cooperative task allocation for multi robot systems based on multi objective ant colony system,Shengli Wang; Youjiang Liu; Yongtao Qiu; Qi Zhang; Feixiang Huo; Yafan Huangfu; Chun Yang; Jie Zhou,shengli wang; youjiang liu; yongtao qiu; qi zhang; feixiang huo; yafan huangfu; chun yang; jie zhou,2022,IEEE Access,10.1109/access.2022.3165198,10.1109/access.2022.3165198,,,openalex:https://openalex.org/W4226197570,openalex,openalex,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,64,openalex,2026-09-13T02:49:28.379107+00:00,unique,unique,,,openalex,https://openalex.org/W4226197570,F04,primary,https://doi.org/10.1109/access.2022.3165198,https://ieeexplore.ieee.org/ielx7/6287639/9668973/09750124.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C5423D5A19BA0,Cooperative Object Transport in Multi-Robot Systems: A Review of the State-of-the-Art,cooperative object transport in multi robot systems a review of the state of the art,Elio Tuci; Muhanad Alkilabi; Otar Akanyeti,elio tuci; muhanad alkilabi; otar akanyeti,2018,Frontiers in Robotics and AI,10.3389/frobt.2018.00059,10.3389/frobt.2018.00059,,,openalex:https://openalex.org/W2805031923,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,229,openalex,2026-09-13T02:49:28.417773+00:00,unique,unique,,,openalex,https://openalex.org/W2805031923,F05,primary,https://doi.org/10.3389/frobt.2018.00059,https://www.frontiersin.org/articles/10.3389/frobt.2018.00059/pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation;survey,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C09765F3EE979,"Dynamics, Control and Planning for Cooperative Manipulation of Payloads Suspended by Cables from Multiple Quadrotor Robots",dynamics control and planning for cooperative manipulation of payloads suspended by cables from multiple quadrotor robots,Koushil Sreenath; Vijay Kumar,koushil sreenath; vijay kumar,2013,,10.15607/rss.2013.ix.011,10.15607/rss.2013.ix.011,,,openalex:https://openalex.org/W2295546444,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,236,openalex,2026-09-13T02:49:28.417866+00:00,unique,unique,,,openalex,https://openalex.org/W2295546444,F05,primary,https://doi.org/10.15607/rss.2013.ix.011,https://doi.org/10.15607/rss.2013.ix.011,maybe_fulltext,,Topic signal plausible but full-text inspection is required.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,unclear,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C3A47955E8DB3,Occlusion-Based Cooperative Transport with a Swarm of Miniature Mobile Robots,occlusion based cooperative transport with a swarm of miniature mobile robots,Jianing Chen; Melvin Gauci; Wei Li; Andreas Kolling; Roderich Gros,jianing chen; melvin gauci; wei li; andreas kolling; roderich gros,2015,IEEE Transactions on Robotics,10.1109/tro.2015.2400731,10.1109/tro.2015.2400731,,,openalex:https://openalex.org/W2054381558,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,180,openalex,2026-09-13T02:49:28.418126+00:00,unique,unique,,,openalex,https://openalex.org/W2054381558,F05,primary,https://doi.org/10.1109/tro.2015.2400731,https://ieeexplore.ieee.org/ielx7/8860/7072653/07055285.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C4F0B5BB85F46,"Multi-Robot Systems and Cooperative Object Transport: Communications, Platforms, and Challenges",multi robot systems and cooperative object transport communications platforms and challenges,Xing An; Celimuge Wu; Yangfei Lin; Min Lin; Tsutomu Yoshinaga; Yusheng Ji,xing an; celimuge wu; yangfei lin; min lin; tsutomu yoshinaga; yusheng ji,2023,IEEE Open Journal of the Computer Society,10.1109/ojcs.2023.3238324,10.1109/ojcs.2023.3238324,,,openalex:https://openalex.org/W4317604158,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,110,openalex,2026-09-13T02:49:28.418192+00:00,unique,unique,,,openalex,https://openalex.org/W4317604158,F05,primary,https://doi.org/10.1109/ojcs.2023.3238324,https://ieeexplore.ieee.org/ielx7/8782664/10016900/10023955.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CB29874BDC22B,Multi-objective control for cooperative payload transport with rotorcraft UAVs,multi objective control for cooperative payload transport with rotorcraft uavs,Javier Giménez; Daniel Gandolfo; Lucio R. Salinas; Claudio Rosales; Ricardo Carelli,javier giménez; daniel gandolfo; lucio r. salinas; claudio rosales; ricardo carelli,2018,ISA Transactions,10.1016/j.isatra.2018.05.022,10.1016/j.isatra.2018.05.022,,,openalex:https://openalex.org/W2807656081,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,67,openalex,2026-09-13T02:49:28.418373+00:00,unique,unique,,,openalex,https://openalex.org/W2807656081,F05,primary,https://doi.org/10.1016/j.isatra.2018.05.022,https://www.sciencedirect.com/science/article/pii/S0019057818302192,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,uav_drone,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C8620A2DF94BF,"Multi-Robot Coordination Analysis, Taxonomy, Challenges and Future Scope",multi robot coordination analysis taxonomy challenges and future scope,Janardan Kumar Verma; Virender Ranga,janardan kumar verma; virender ranga,2021,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01378-2,10.1007/s10846-021-01378-2,,,openalex:https://openalex.org/W3152770304,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,169,openalex,2026-09-13T02:49:28.418693+00:00,unique,unique,,,openalex,https://openalex.org/W3152770304,F05,primary,https://doi.org/10.1007/s10846-021-01378-2,https://link.springer.com/content/pdf/10.1007/s10846-021-01378-2.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C38E7C391BA32,Cooperative manipulation and transportation with aerial robots,cooperative manipulation and transportation with aerial robots,N. Michael; Jonathan Fink; Vijay Kumar,n. michael; jonathan fink; vijay kumar,2009,,10.15607/rss.2009.v.001,10.15607/rss.2009.v.001,,,openalex:https://openalex.org/W2294241086,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,57,openalex,2026-09-13T02:49:28.418798+00:00,unique,unique,,,openalex,https://openalex.org/W2294241086,F05,primary,https://doi.org/10.15607/rss.2009.v.001,https://doi.org/10.15607/rss.2009.v.001,maybe_fulltext,,Topic signal plausible but full-text inspection is required.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CDA494F606429,Decentralized Control of Multi-Robot System in Cooperative Object Transportation Using Deep Reinforcement Learning,decentralized control of multi robot system in cooperative object transportation using deep reinforcement learning,Lin Zhang; Yufeng Sun; Andrew Barth; Ou Ma,lin zhang; yufeng sun; andrew barth; ou ma,2020,IEEE Access,10.1109/access.2020.3025287,10.1109/access.2020.3025287,,,openalex:https://openalex.org/W3088990421,openalex,openalex,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,70,openalex,2026-09-13T02:49:28.419196+00:00,unique,unique,,,openalex,https://openalex.org/W3088990421,F05,primary,https://doi.org/10.1109/access.2020.3025287,https://ieeexplore.ieee.org/ielx7/6287639/8948470/09201368.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;transport_or_manipulation,cooperative_transport;distributed_coordination,learning;physical_manipulation,decentralized;centralized,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C86B53A9ADCB5,A broadcast-based coordination scheme for a system of autonomous mobile robots,a broadcast based coordination scheme for a system of autonomous mobile robots,Kimberly Sharman,kimberly sharman,1994,VTechWorks (Virginia Tech),,,,,openalex:https://openalex.org/W3179719540,openalex,openalex,F05:foundational,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.428173+00:00,unique,unique,,,openalex,https://openalex.org/W3179719540,F05,foundational,https://openalex.org/W3179719540,http://hdl.handle.net/10919/42057,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CE9B1CE0A649D,A Survey and Analysis of Multi-Robot Coordination,a survey and analysis of multi robot coordination,Zhi Yan; Nicolas Jouandeau; Arab Ali Chérif,zhi yan; nicolas jouandeau; arab ali chérif,2013,International Journal of Advanced Robotic Systems,10.5772/57313,10.5772/57313,,,openalex:https://openalex.org/W2140929789,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,654,openalex,2026-09-13T02:49:28.465732+00:00,unique,unique,,,openalex,https://openalex.org/W2140929789,F06,primary,https://doi.org/10.5772/57313,https://doi.org/10.5772/57313,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,survey,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C5423D5A19BA0,Cooperative Object Transport in Multi-Robot Systems: A Review of the State-of-the-Art,cooperative object transport in multi robot systems a review of the state of the art,Elio Tuci; Muhanad Alkilabi; Otar Akanyeti,elio tuci; muhanad alkilabi; otar akanyeti,2018,Frontiers in Robotics and AI,10.3389/frobt.2018.00059,10.3389/frobt.2018.00059,,,openalex:https://openalex.org/W2805031923,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,229,openalex,2026-09-13T02:49:28.465824+00:00,unique,unique,,,openalex,https://openalex.org/W2805031923,F06,primary,https://doi.org/10.3389/frobt.2018.00059,https://www.frontiersin.org/articles/10.3389/frobt.2018.00059/pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation;survey,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C4F0B5BB85F46,"Multi-Robot Systems and Cooperative Object Transport: Communications, Platforms, and Challenges",multi robot systems and cooperative object transport communications platforms and challenges,Xing An; Celimuge Wu; Yangfei Lin; Min Lin; Tsutomu Yoshinaga; Yusheng Ji,xing an; celimuge wu; yangfei lin; min lin; tsutomu yoshinaga; yusheng ji,2023,IEEE Open Journal of the Computer Society,10.1109/ojcs.2023.3238324,10.1109/ojcs.2023.3238324,,,openalex:https://openalex.org/W4317604158,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,110,openalex,2026-09-13T02:49:28.466143+00:00,unique,unique,,,openalex,https://openalex.org/W4317604158,F06,primary,https://doi.org/10.1109/ojcs.2023.3238324,https://ieeexplore.ieee.org/ielx7/8782664/10016900/10023955.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CCEC9D8FB3892,Trajectory planning for multi-robot systems: Methods and applications,trajectory planning for multi robot systems methods and applications,Ángel Madridano; Abdulla Al-Kaff; David Martín; Arturo de la Escalera,ángel madridano; abdulla al-kaff; david martín; arturo de la escalera,2021,Expert Systems with Applications,10.1016/j.eswa.2021.114660,10.1016/j.eswa.2021.114660,,,openalex:https://openalex.org/W3127511342,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,244,openalex,2026-09-13T02:49:28.466255+00:00,unique,unique,,,openalex,https://openalex.org/W3127511342,F06,primary,https://doi.org/10.1016/j.eswa.2021.114660,https://www.sciencedirect.com/science/article/pii/S0957417421001019,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CF38547686B7B,Planning and control of autonomous mobile robots for intralogistics: Literature review and research agenda,planning and control of autonomous mobile robots for intralogistics literature review and research agenda,Giuseppe Fragapane; René de Koster; Fabio Sgarbossa; Jan Ola Strandhagen,giuseppe fragapane; rené de koster; fabio sgarbossa; jan ola strandhagen,2021,European Journal of Operational Research,10.1016/j.ejor.2021.01.019,10.1016/j.ejor.2021.01.019,,,openalex:https://openalex.org/W3125055412,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,664,openalex,2026-09-13T02:49:28.466323+00:00,unique,unique,,,openalex,https://openalex.org/W3125055412,F06,primary,https://doi.org/10.1016/j.ejor.2021.01.019,https://www.sciencedirect.com/science/article/pii/S0377221721000217/pdf,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,survey,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,explicit_industrial,unclear,unclear,,
C8620A2DF94BF,"Multi-Robot Coordination Analysis, Taxonomy, Challenges and Future Scope",multi robot coordination analysis taxonomy challenges and future scope,Janardan Kumar Verma; Virender Ranga,janardan kumar verma; virender ranga,2021,Journal of Intelligent & Robotic Systems,10.1007/s10846-021-01378-2,10.1007/s10846-021-01378-2,,,openalex:https://openalex.org/W3152770304,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,169,openalex,2026-09-13T02:49:28.466614+00:00,unique,unique,,,openalex,https://openalex.org/W3152770304,F06,primary,https://doi.org/10.1007/s10846-021-01378-2,https://link.springer.com/content/pdf/10.1007/s10846-021-01378-2.pdf,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CBB8000902AC0,Robotics software frameworks for multi-agent robotic systems development,robotics software frameworks for multi agent robotic systems development,Pablo Iñigo-Blasco; Fernando Díaz-del-Río; María del Carmen Romero Ternero; Daniel Cagigas-Muñiz; Saturnino Vicente-Díaz,pablo iñigo-blasco; fernando díaz-del-río; maría del carmen romero ternero; daniel cagigas-muñiz; saturnino vicente-díaz,2012,Robotics and Autonomous Systems,10.1016/j.robot.2012.02.004,10.1016/j.robot.2012.02.004,,,openalex:https://openalex.org/W1982603963,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,121,openalex,2026-09-13T02:49:28.466781+00:00,unique,unique,,,openalex,https://openalex.org/W1982603963,F06,primary,https://doi.org/10.1016/j.robot.2012.02.004,https://idus.us.es/bitstreams/571bb223-2c07-4f63-b4cc-e5cfa707f2c4/download,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CD100E5E6A893,Survey on multi-robot manipulation of deformable objects,survey on multi robot manipulation of deformable objects,Rafael Herguedas; Gonzalo López‐Nicolás; Rosario Aragüés; Carlos Sagüés,rafael herguedas; gonzalo lópez‐nicolás; rosario aragüés; carlos sagüés,2019,,10.1109/etfa.2019.8868987,10.1109/etfa.2019.8868987,,,openalex:https://openalex.org/W2981316255,openalex,openalex,F06:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,65,openalex,2026-09-13T02:49:28.466975+00:00,unique,unique,,,openalex,https://openalex.org/W2981316255,F06,primary,https://doi.org/10.1109/etfa.2019.8868987,https://zaguan.unizar.es/record/129850/files/texto_completo.pdf,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,survey,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CD70B3CCEF275,Force-based organization and control scheme for the non-prehensile cooperative transportation of objects,force based organization and control scheme for the non prehensile cooperative transportation of objects,Mario Rosenfelder; Henrik Ebel; Peter Eberhard,mario rosenfelder; henrik ebel; peter eberhard,2023,Robotica,10.1017/s0263574723001704,10.1017/s0263574723001704,,,openalex:https://openalex.org/W4389920466,openalex,openalex,F07:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11,openalex,2026-09-13T02:49:28.504094+00:00,unique,unique,,,openalex,https://openalex.org/W4389920466,F07,primary,https://doi.org/10.1017/s0263574723001704,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/DE6BDFEAB8548EB96C2FFB186AF12B65/S0263574723001704a.pdf/div-class-title-force-based-organization-and-control-scheme-for-the-non-prehensile-cooperative-transportation-of-objects-div.pdf,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C0BED51D8E83B,Abstractions and Algorithms for Cooperative Multiple Robot Planar Manipulation,abstractions and algorithms for cooperative multiple robot planar manipulation,Peng Cheng; Jonathan Fink; Vijay Kumar,peng cheng; jonathan fink; vijay kumar,2008,,10.15607/rss.2008.iv.019,10.15607/rss.2008.iv.019,,,openalex:https://openalex.org/W2295340815,openalex,openalex,F07:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,19,openalex,2026-09-13T02:49:28.505652+00:00,unique,unique,,,openalex,https://openalex.org/W2295340815,F07,primary,https://doi.org/10.15607/rss.2008.iv.019,https://doi.org/10.15607/rss.2008.iv.019,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C9DBB29969DD5,A Non-Contact Object Delivery System Using Leader-Follower Formation Control for Multi-Robots,a non contact object delivery system using leader follower formation control for multi robots,Halil İbrahim Dokuyucu; Nurhan Gürsel Özmen,halil i̇brahim dokuyucu; nurhan gürsel özmen,2023,International Journal of Applied Methods in Electronics and Computers,10.58190/ijamec.2023.40,10.58190/ijamec.2023.40,,,openalex:https://openalex.org/W4387676587,openalex,openalex,F07:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,openalex,2026-09-13T02:49:28.505803+00:00,unique,unique,,,openalex,https://openalex.org/W4387676587,F07,primary,https://doi.org/10.58190/ijamec.2023.40,https://ijamec.org/index.php/ijamec/article/download/379/350/603,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,physical_feasibility,physical_feasibility,consensus_control,unclear,mobile_robot,unclear,unclear,unclear,explicit_contact_force,unclear,unclear,unclear,unclear,unclear,,
C762DF3E712EF,Occlusion-based object transportation around obstacles with a swarm of miniature robots,occlusion based object transportation around obstacles with a swarm of miniature robots,Breno Cunha Queiroz; Daniel MacRae,breno cunha queiroz; daniel macrae,2024,Swarm Intelligence,10.1007/s11721-024-00246-7,10.1007/s11721-024-00246-7,,,openalex:https://openalex.org/W4404779852,openalex,openalex,F07:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T02:49:28.506286+00:00,unique,unique,,,openalex,https://openalex.org/W4404779852,F07,primary,https://doi.org/10.1007/s11721-024-00246-7,https://research.rug.nl/en/publications/bd6b3374-7928-4b19-8e72-64da6a6bf142,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
