experiment_id,world_hash,seed,replicate,n_robots,n_loads,heterogeneity,demand_ratio,geometry,graph,lambda2,method,protocol,fitness_mode,raw_served_rate,raw_coverage_ratio,final_integer_valid,final_served_rate,final_coverage_ratio,under_capacity,over_capacity_ratio,distance_cost,objective_value,optimal_objective,normalized_regret,continuous_converged,iterations,equilibrium_residual,simplex_error,potential_initial,potential_final,potential_gain,potential_violations,messages,runtime_s
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__plain_deficit,erv_bnn,plain_deficit,0.3333333333333333,0.6651759949279914,True,1.0,1.0,0.0,0.19641314938146573,1.3908538617278556,5.153731691061771,5.1557135706634405,0.0003844045202484905,True,292,0.02449022792053216,2.220446049250313e-16,,,,0,49056,0.04960399982519448
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_deficit,erv_bnn,marginal_deficit,0.3333333333333333,0.5447159436183017,True,1.0,1.0,0.0,0.19883397719939347,1.6833851613627742,5.130329187090978,5.1557135706634405,0.004923544185406726,True,205,0.02442430184341969,2.220446049250313e-16,6.755129466203951,7.4160491989601915,0.6609197327562404,0,34440,0.0352250998839736
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,erv_bnn__marginal_log,erv_bnn,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.42857142857142866,1.8124695603852368,5.120002435169181,5.1557135706634405,0.006926516573275052,True,198,0.024200365560217603,2.220446049250313e-16,2.157988437847385,7.078940123001814,4.92095168515443,0,33264,0.038157799979671836
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,uniform_closure,none,none,0.0,0.0,True,1.0,1.0,0.0,0.2133194645288677,2.216289108033783,5.087696871357297,5.1557135706634405,0.013192489918983474,True,0,0.0,0.0,,,,0,24,0.00032029999420046806
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,random_closure,none,none,0.6666666666666666,0.807276018908975,True,1.0,1.0,0.0,0.16661962999545776,3.8003957978576683,4.960968336171386,5.1557135706634405,0.037772702424776955,True,0,0.0,0.0,,,,0,24,0.0003758000675588846
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,greedy_capacity,none,none,0.3333333333333333,0.8253143059269424,True,0.3333333333333333,0.8253143059269424,0.8422530671068378,0.6294031566453575,2.262504465658177,2.00214628278341,5.1557135706634405,0.6116645629470505,True,0,0.0,0.0,,,,0,24,0.0004474001470953226
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,auction_capacity,none,none,1.0,1.0,True,1.0,1.0,0.0,0.2133194645288677,2.216289108033783,5.087696871357297,5.1557135706634405,0.013192489918983474,True,0,0.0,0.0,,,,0,24,0.0002209001686424017
SP2_HETEROGENEOUS_GAME_v1,335ed2b24273c92921ca,340061,1,8,3,high,0.7,uniform,complete,7.999999999999991,milp_exact,none,none,1.0,1.0,True,1.0,1.0,0.0,0.2056740236704222,1.3660803667069954,5.1557135706634405,5.1557135706634405,0.0,True,0,0.0,0.0,,,,0,24,6.630015559494495e-05
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,smith__plain_deficit,smith,plain_deficit,1.0,1.0,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,267,0.024591698267993907,0.0,,,,0,44856,0.04983399994671345
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,smith__marginal_deficit,smith,marginal_deficit,0.6666666666666666,0.8990569110938992,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,232,0.024109028347096186,2.220446049250313e-16,6.770220825877212,7.409987014871168,0.6397661889939563,0,38976,0.04268330009654164
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,smith__marginal_log,smith,marginal_log,1.0,1.0,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,True,239,0.02412481063616332,1.1102230246251565e-16,1.7700032832956654,6.59413378327209,4.824130499976425,0,40152,0.03811169997788966
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__plain_deficit,replicator,plain_deficit,0.6666666666666666,0.8171714836527602,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,False,300,0.029712129097284438,0.0,,,,0,50400,0.040748899802565575
SP2_HETEROGENEOUS_GAME_v1,a2baace776ecab613c1b,340062,2,8,3,high,0.7,uniform,complete,7.999999999999991,replicator__marginal_deficit,replicator,marginal_deficit,0.6666666666666666,0.6666666666666666,True,1.0,1.0,0.0,0.20510553509725055,2.1964366286537773,5.089285069707699,5.089285069707699,0.0,False,300,0.03356302790939141,0.0,6.737954351380766,7.278306667714255,0.5403523163334896,0,50400,0.04831079998984933
