experiment_id,scenario_generator,scenario_variant_id,seed,method,time_s,robot_id,robot_index,x,y,vx,vy,target_x,target_y
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.36,amr-06,6,-6.219889274155607,5.857920527941959,0.7731546352293354,-0.009363063444324178,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-01,1,-5.914367992426796,-5.720769439576998,0.7142629573298617,-0.001988174300172007,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-02,2,-6.010442301782975,-3.4670671042551926,0.7342787519289347,0.0016095686420970314,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-03,3,-5.916537905267172,-1.1583334960739637,0.75845185347286,0.0007106834214019338,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-04,4,-6.0094355670133695,1.1417389284020363,0.7213856471109177,-0.002567643326951246,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-05,5,-6.1477466136063885,3.574834803024968,0.7045363948563272,-0.010608401666117002,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,0.72,amr-06,6,-5.941553605473047,5.854549825102002,0.7731546352293353,-0.0093630634443242,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-01,1,-5.657233327788047,-5.721485182325059,0.7142629573298617,-0.001988174300172017,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-02,2,-5.746101951088558,-3.466487659544037,0.7342787519289348,0.0016095686420969934,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-03,3,-5.643495238016943,-1.1580776500422592,0.75845185347286,0.0007106834214019407,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-04,4,-5.749736734053438,1.140814576804334,0.7213856471109177,-0.002567643326951261,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-05,5,-5.894113511458111,3.571015778425166,0.7045363948563272,-0.010608401666117023,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.08,amr-06,6,-5.6632179367904865,5.851179122262046,0.7731546352293355,-0.009363063444324225,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-01,1,-5.400098663149298,-5.722200925073121,0.7142629573298617,-0.001988174300172028,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-02,2,-5.48176160039414,-3.4659082148328815,0.7342787519289348,0.001609568642096954,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-03,3,-5.370452570766713,-1.1578218040105543,0.75845185347286,0.0007106834214019337,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-04,4,-5.4900379010935065,1.1398902252066319,0.7213856471109177,-0.0025676433269512756,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-05,5,-5.640480409309834,3.5671967538253644,0.7045363948563274,-0.010608401666117043,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.44,amr-06,6,-5.384882268107926,5.84780841942209,0.7731546352293354,-0.00936306344432425,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-01,1,-5.142963998510549,-5.722916667821183,0.7142629573298617,-0.0019881743001720397,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-02,2,-5.217421249699723,-3.4653287701217264,0.7342787519289348,0.0016095686420969403,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-03,3,-5.097409903516484,-1.1575659579788498,0.75845185347286,0.0007106834214019408,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-04,4,-5.230339068133575,1.1389658736089296,0.7213856471109177,-0.0025676433269512912,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-05,5,-5.386847307161557,3.5633777292255626,0.7045363948563272,-0.010608401666117062,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,1.7999999999999998,amr-06,6,-5.106546599425366,5.844437716582133,0.7731546352293353,-0.009363063444324275,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-01,1,-4.8858293338718,-5.723632410569245,0.7142629573298617,-0.0019881743001720514,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-02,2,-4.953080899005306,-3.4647493254105712,0.7342787519289348,0.0016095686420969266,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-03,3,-4.824367236266254,-1.157310111947145,0.75845185347286,0.0007106834214019332,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-04,4,-4.970640235173644,1.1380415220112274,0.7213856471109177,-0.0025676433269513077,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-05,5,-5.13321420501328,3.559558704625761,0.7045363948563272,-0.010608401666117083,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.16,amr-06,6,-4.828210930742806,5.841067013742177,0.7731546352293354,-0.009363063444324306,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-01,1,-4.628694669233051,-5.724348153317306,0.7142629573298617,-0.001988174300172064,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-02,2,-4.688740548310888,-3.4641698806994166,0.7342787519289348,0.0016095686420969405,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-03,3,-4.551324569016025,-1.1570542659154404,0.75845185347286,0.0007106834214019409,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-04,4,-4.710941402213712,1.1371171704135252,0.7213856471109177,-0.0025676433269513246,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-05,5,-4.879581102865003,3.555739680025959,0.7045363948563272,-0.01060840166611711,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.52,amr-06,6,-4.549875262060246,5.837696310902221,0.7731546352293353,-0.009363063444324332,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-01,1,-4.3715600045943015,-5.725063896065368,0.7142629573298617,-0.0019881743001720765,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-02,2,-4.424400197616471,-3.4635904359882614,0.7342787519289348,0.001609568642096926,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-03,3,-4.278281901765795,-1.1567984198837356,0.75845185347286,0.000710683421401933,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-04,4,-4.451242569253781,1.136192818815823,0.7213856471109177,-0.0025676433269513424,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-05,5,-4.6259480007167255,3.5519206554261573,0.7045363948563272,-0.010608401666117132,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,2.88,amr-06,6,-4.271539593377685,5.834325608062264,0.7731546352293354,-0.009363063444324365,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-01,1,-4.114425339955552,-5.72577963881343,0.7142629573298617,-0.0019881743001720904,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-02,2,-4.160059846922054,-3.4630109912771068,0.7342787519289348,0.001609568642096941,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-03,3,-4.005239234515566,-1.156542573852031,0.75845185347286,0.0007106834214019409,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-04,4,-4.191543736293849,1.1352684672181208,0.7213856471109178,-0.0025676433269513615,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-05,5,-4.372314898568448,3.5481016308263555,0.7045363948563272,-0.010608401666117158,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.2399999999999998,amr-06,6,-3.993203924695125,5.830954905222308,0.7731546352293354,-0.009363063444324396,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-01,1,-3.8572906753168024,-5.726495381561492,0.7142629573298617,-0.0019881743001721056,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-02,2,-3.8957194962276374,-3.4624315465659516,0.7342787519289347,0.0016095686420969253,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-03,3,-3.732196567265336,-1.1562867278203262,0.75845185347286,0.0007106834214019326,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-04,4,-3.9318449033339182,1.1343441156204186,0.7213856471109178,-0.0025676433269513806,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-05,5,-4.118681796420171,3.5442826062265538,0.7045363948563272,-0.010608401666117184,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.5999999999999996,amr-06,6,-3.714868256012565,5.827584202382352,0.7731546352293354,-0.00936306344432443,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-01,1,-3.600156010678052,-5.727211124309553,0.7142629573298617,-0.0019881743001721208,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-02,2,-3.6313791455332214,-3.461852101854797,0.7342787519289348,0.0016095686420969412,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-03,3,-3.4591539000151066,-1.1560308817886216,0.75845185347286,0.0007106834214019409,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-04,4,-3.672146070373988,1.1334197640227164,0.7213856471109177,-0.002567643326951401,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-05,5,-3.865048694271894,3.540463581626752,0.7045363948563272,-0.010608401666117212,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,3.96,amr-06,6,-3.4365325873300048,5.824213499542395,0.7731546352293354,-0.009363063444324466,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-01,1,-3.3430213460393015,-5.727926867057615,0.7142629573298616,-0.0019881743001721364,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-02,2,-3.3670387948388054,-3.461272657143642,0.7342787519289347,0.0016095686420969247,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-03,3,-3.186111232764877,-1.1557750357569168,0.75845185347286,0.000710683421401932,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-04,4,-3.412447237414058,1.1324954124250142,0.7213856471109177,-0.0025676433269514226,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-05,5,-3.611415592123617,3.5366445570269502,0.7045363948563272,-0.010608401666117241,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.32,amr-06,6,-3.1581969186474446,5.820842796702439,0.7731546352293353,-0.009363063444324502,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-01,1,-3.085886681400551,-5.728642609805677,0.7142629573298618,-0.0019881743001721537,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-02,2,-3.1026984441443894,-3.460693212432487,0.7342787519289348,0.0016095686420969416,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-03,3,-2.9130685655146475,-1.1555191897252122,0.7584518534728599,0.0007106834214019407,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-04,4,-3.152748404454128,1.131571060827312,0.7213856471109177,-0.0025676433269514443,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-05,5,-3.3577824899753397,3.5328255324271485,0.7045363948563272,-0.01060840166611727,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,4.68,amr-06,6,-2.8798612499648844,5.817472093862483,0.7731546352293354,-0.009363063444324542,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-01,1,-2.8287520167618005,-5.729358352553739,0.7142629573298616,-0.001988174300172171,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-02,2,-2.8383580934499735,-3.460113767721332,0.7342787519289348,0.001609568642096924,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-03,3,-2.640025898264418,-1.1552633436935074,0.75845185347286,0.0007106834214019316,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-04,4,-2.8930495714941977,1.1306467092296097,0.7213856471109177,-0.0025676433269514686,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-05,5,-3.1041493878270625,3.5290065078273467,0.7045363948563272,-0.010608401666117302,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.04,amr-06,6,-2.601525581282324,5.814101391022526,0.7731546352293354,-0.009363063444324587,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-01,1,-2.57161735212305,-5.7300740953018,0.7142629573298617,-0.001988174300172191,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-02,2,-2.5740177427555575,-3.4595343230101774,0.7342787519289348,0.0016095686420969412,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-03,3,-2.3669832310141885,-1.1550074976618028,0.75845185347286,0.0007106834214019409,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-04,4,-2.6333507385342676,1.1297223576319075,0.7213856471109177,-0.0025676433269514933,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-05,5,-2.8505162856787853,3.525187483227545,0.7045363948563272,-0.010608401666117338,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.3999999999999995,amr-06,6,-2.323189912599764,5.81073068818257,0.7731546352293354,-0.00936306344432463,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-01,1,-2.3144826874842996,-5.730789838049862,0.7142629573298617,-0.001988174300172211,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-02,2,-2.3096773920611415,-3.4589548782990223,0.7342787519289349,0.0016095686420969227,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-03,3,-2.093940563763959,-1.154751651630098,0.75845185347286,0.0007106834214019312,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-04,4,-2.3736519055743375,1.1287980060342053,0.7213856471109177,-0.0025676433269515206,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-05,5,-2.596883183530508,3.521368458627743,0.7045363948563272,-0.010608401666117371,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,5.76,amr-06,6,-2.0448542439172037,5.807359985342614,0.7731546352293354,-0.00936306344432468,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-01,1,-2.057348022845549,-5.731505580797924,0.7142629573298617,-0.0019881743001722322,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-02,2,-2.0453370413667256,-3.4583754335878676,0.7342787519289348,0.0016095686420969416,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-03,3,-1.8208978965137295,-1.1544958055983934,0.75845185347286,0.0007106834214019409,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-04,4,-2.1139530726144073,1.1278736544365027,0.7213856471109177,-0.0025676433269515115,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-05,5,-2.343250081382231,3.5175494340279414,0.7045363948563272,-0.010608401666117411,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.12,amr-06,6,-1.7665185752346428,5.803989282502657,0.7731546352293353,-0.00936306344432473,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-01,1,-1.8002133582067987,-5.732221323545986,0.7142629573298617,-0.0019881743001722556,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-02,2,-1.780996690672309,-3.4577959888767125,0.7342787519289349,0.001609568642096922,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-03,3,-1.5478552292635,-1.1542399595666886,0.7584518534728601,0.0007106834214019306,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-04,4,-1.8542542396544772,1.1269493028388002,0.7213856471109177,-0.002567643326951521,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-05,5,-2.089616979233954,3.5137304094281396,0.7045363948563272,-0.010608401666117451,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.4799999999999995,amr-06,6,-1.488182906552082,5.800618579662701,0.7731546352293354,-0.009363063444324787,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-01,1,-1.5430786935680483,-5.732937066294047,0.7142629573298617,-0.0019881743001722795,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-02,2,-1.5166563399778923,-3.457216544165558,0.7342787519289348,0.0016095686420969418,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-03,3,-1.2748125620132704,-1.153984113534984,0.75845185347286,0.000710683421401941,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-04,4,-1.594555406694547,1.1260249512410976,0.7213856471109177,-0.0025676433269515115,6.452912004107226,1.0973814287660408
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-05,5,-1.8359838770856762,3.509911384828338,0.7045363948563272,-0.010608401666117494,6.5160174005065254,3.384152964233625
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,6.84,amr-06,6,-1.209847237869521,5.797247876822745,0.7731546352293353,-0.009363063444324847,6.494737855148565,5.703943748837106
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,7.199999999999999,amr-01,1,-1.2859440289292978,-5.733652809042109,0.7142629573298617,-0.001988174300172305,6.4181942935143494,-5.755097530010022
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,7.199999999999999,amr-02,2,-1.2523159892834757,-3.4566370994544027,0.7342787519289347,0.0016095686420969208,6.4679921646807585,-3.4397138725745533
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,7.199999999999999,amr-03,3,-1.001769894763041,-1.1537282675032792,0.75845185347286,0.0007106834214019298,6.468377172245369,-1.1467286014708893
SP4_MC_explicit_control_law,open_field_arrival,open_field_arrival_v00,5400,direct_to_target,7.199999999999999,amr-04,4,-1.334856573734617,1.1251005996433951,0.7213856471109177,-0.0025676433269515215,6.452912004107226,1.0973814287660408
