scenario_generator,rank,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,ranking_rule,arrival_success_rate_mean,timeout_rate_mean,mean_arrival_time_s_mean,max_arrival_time_s_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,mean_clearance_m_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,congestion_delay_s_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean,arrived_robots_mean,timed_out_robots_mean
ALL_SCENARIOS,1,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",1.0,0.0,21.929930555555554,24.751666666666665,104.29501804096994,15.67818879390454,1.0208568895040497,798.3402190283628,107.36111111111111,0.05054944827938003,137.01388888888889,-0.040813102644397276,8.808344583653577,8.738747420127062,0.4433460893654574,0.7838979340034966,1.8503717077085943e-16,0.0,9786.027777777777,14.170677779475227,-67.33487091869797,-1.5803037197522878,-65.7545671989457,0.09963842240675441,0.09963842240675441,6.666666666666667,0.0
ALL_SCENARIOS,2,explicit_vgne_cbf_motion,Ours explicit vGNE-CBF motion,model_based,decentralized,proposed,closed_form_explicit_amr_vgne_cbf,sp4_explicit_control_law,closed_form_model_based,distributed_explicit_amr_vgne_cbf_hand_point,local_target_obstacle_neighbor_state_plus_consensus_scalars,0,10,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",1.0,0.0,24.379166666666663,27.526666666666667,104.48825600736606,15.70588195595932,1.0190698294209595,799.5699892491541,115.11111111111111,0.05537735132880945,145.55555555555554,-0.024163981892091554,8.904854618789853,8.581079931154282,0.44407919681886254,0.7055081406031469,0.0,2.0528744908854253,9819.611111111111,222.2171235997747,-82.89542606992141,-1.5803037197522878,-81.31512235016913,0.12189712323864985,0.12189712323864985,6.666666666666667,0.0
ALL_SCENARIOS,3,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",0.9189814814814815,0.08101851851851852,26.995944444444444,30.400000000000002,121.45772500532505,18.21652428968234,0.8897872894759781,928.7614844931637,21.319444444444443,0.01032171249855777,33.44444444444444,0.5402869216438286,9.180802415704893,8.600750052126664,0.5124021328426029,0.7368640579632868,0.0,5.001300416811351,11672.333333333334,83.90472499336789,1.3171867684693106,-1.5803037197522878,2.8974904882215973,0.0070253484408479665,0.0070253484408479665,6.180555555555555,0.4861111111111111
ALL_SCENARIOS,4,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",0.8981481481481483,0.10185185185185183,26.50222222222222,29.895,121.56098860580622,18.24168982331222,0.8898781870683828,929.9944497451044,21.75,0.010231472634006861,35.09722222222222,0.525723919980994,9.1655792609906,8.625011655827747,0.5130275446300666,0.7525420166433565,0.0,4.647041157552092,11672.333333333334,94.10468889594388,-1.5803037197522878,-1.5803037197522878,0.0,0.0,0.0,6.055555555555555,0.6111111111111112
ALL_SCENARIOS,5,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",0.8802083333333334,0.11979166666666667,27.28741865079365,30.671666666666663,123.18832938445297,18.45183287432329,0.8795275064214226,942.4077910801066,28.0,0.013608270712133282,38.625,0.5320691699372799,9.202150212966863,8.592164018439062,0.5187098006909289,0.7368640579632868,0.0,5.414911527922462,9737.5,104.80163888779417,-14.534827677093201,-1.5803037197522878,-12.95452395734091,0.028215892165665477,0.028215892165665477,5.944444444444445,0.7222222222222222
ALL_SCENARIOS,6,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,72,"maximize arrival success first, minimize timeouts, then collisions, gap vs safe reference, arrival time, energy, messages and runtime",0.8483796296296298,0.15162037037037038,28.602607142857146,31.736666666666665,120.97965796199645,18.1181227958874,0.8928150985060047,924.775660353233,25.541666666666668,0.012417587712129384,38.125,0.5468456571144454,9.181379734753484,8.483681079982558,0.5095187473034675,0.6898301819230769,0.0,6.713036527922463,9755.0,110.40283194678422,-18.661982605022825,-1.5803037197522878,-17.081678885270534,0.030609400545337007,0.030609400545337007,5.75,0.9166666666666666
