scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,arrival_success_rate_mean,timeout_rate_mean,mean_arrival_time_s_mean,max_arrival_time_s_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,mean_clearance_m_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,congestion_delay_s_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean,arrived_robots_mean,timed_out_robots_mean
crossing_traffic,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,12,0.9444444444444445,0.05555555555555555,26.275166666666667,31.399999999999995,107.90038662717969,17.983397771196614,0.8680205268117879,831.9227483420926,5.583333333333333,0.0032651072124756336,7.083333333333333,0.05271327880333618,18.0,12.057354538313753,0.525830344187035,0.7432768546822192,0.0,5.082065806108787,8520.0,73.39347500237636,27.62331903754691,45.730155897833875,-18.10683686028698,0.03237294091004934,0.03237294091004934,5.666666666666667,0.3333333333333333
crossing_traffic,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,12,0.9027777777777778,0.09722222222222221,27.327666666666662,31.80999999999999,105.93767090055871,17.656278483426448,0.8837104713242278,815.989548155756,1.9166666666666667,0.0011208576998050683,3.5833333333333335,0.10422766448204883,18.0,11.957400451437083,0.5162654527317677,0.6958336511918647,0.0,6.35039913944212,8520.0,76.55928334376465,24.039647329676246,45.730155897833875,-21.69050856815764,0.03732712108606784,0.03732712108606784,5.416666666666667,0.5833333333333334
long_distance_energy,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,12,1.0,0.0,30.014999999999997,32.35,120.48429231979007,20.080715386631677,0.98838959993909,926.0530916434515,0.0,0.0,0.0,1.5849977767213324,1.6728371490081118,7.720564869689267,0.4547263448059707,0.7408963882226377,0.0,2.161835116193051,11010.0,69.69619165950765,36.20892477321166,36.01090953647056,0.19801523674111662,0.0011080023518441904,0.0011080023518441904,6.0,0.0
long_distance_energy,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,12,1.0,0.0,27.45333333333333,29.680000000000003,117.1547775656303,19.52579626093838,1.0164740299045663,900.4688271199453,6.083333333333333,0.002755132850241546,7.833333333333333,-0.012794626815040603,0.308419044971089,7.78095716691556,0.44216024141617716,0.7881876470453592,2.1279274638648835e-16,0.0,11010.0,16.375591648587335,34.68360849044884,36.01090953647056,-1.3273010460217136,0.005592370112182406,0.005592370112182406,6.0,0.0
long_distance_energy,explicit_vgne_cbf_motion,Ours explicit vGNE-CBF motion,model_based,decentralized,proposed,closed_form_explicit_amr_vgne_cbf,sp4_explicit_control_law,closed_form_model_based,distributed_explicit_amr_vgne_cbf_hand_point,local_target_obstacle_neighbor_state_plus_consensus_scalars,0,10,False,False,12,1.0,0.0,30.478333333333335,32.959999999999994,117.17322862615697,19.528871437692825,1.0163139278821003,900.400922707342,5.666666666666667,0.0025664251207729465,7.666666666666667,0.052483749592120134,0.3739676944447279,7.418477562167426,0.44222987857094265,0.7093688823408232,0.0,2.625168449526385,11010.0,203.580799997629,30.293126851983644,36.01090953647056,-5.717782684486913,0.00952963780747819,0.00952963780747819,6.0,0.0
long_distance_energy,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,12,1.0,0.0,29.60166666666667,31.919999999999998,120.63787971084646,20.10631328514108,0.9871613407559883,927.0872869172211,0.75,0.00033967391304347825,1.0833333333333333,1.484636926484615,1.5188041855861938,7.787370726671663,0.4553060073627962,0.7566601411635446,0.0,1.7485017828597176,11010.0,78.90078334215407,36.01090953647056,36.01090953647056,0.0,0.0,0.0,6.0,0.0
long_distance_energy,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,12,1.0,0.0,30.144999999999996,32.50000000000001,120.99846986977828,20.166411644963045,0.9841887937690404,930.0034995130792,0.0,0.0,0.0,1.626381108491014,1.8182611888895066,7.73063749953966,0.4566669303660109,0.7408963882226377,0.0,2.2918351161930515,11010.0,89.91981669290301,35.848301633517984,36.01090953647056,-0.1626079029525679,0.001668362716716871,0.001668362716716871,6.0,0.0
long_distance_energy,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,12,1.0,0.0,32.11666666666667,34.63999999999999,120.73173783342916,20.121956305571526,0.9863638959194581,927.7993570578782,0.0,0.0,0.0,1.6046193080839022,1.7442230302002608,7.488510532125521,0.45566024242689146,0.693605129399916,0.0,4.263501782859718,11010.0,97.75542499846779,32.774357439400134,36.01090953647056,-3.236552097070415,0.006377932903825514,0.006377932903825514,6.0,0.0
narrow_passage,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,12,0.5277777777777778,0.47222222222222227,32.24666666666666,34.300000000000004,133.53554033629027,22.25592338938171,0.731618476176268,1009.083682447012,76.75,0.04249723145071982,120.83333333333333,0.06775313099418391,-0.27628320895406927,3.559555194419262,0.6161662067935136,0.7269960257345561,0.0,11.347523954989336,9000.0,95.68535000047025,-158.75156673573713,-170.10034247638075,11.34877574064363,0.02274785686740617,0.02274785686740617,3.1666666666666665,2.8333333333333335
narrow_passage,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,12,1.0,0.0,22.399999999999995,26.040000000000003,95.70704225261471,15.951173708769119,1.020449926365801,722.9346492361732,278.0833333333333,0.15397748246585455,362.1666666666667,-0.4629383450626507,-0.7894284824116138,3.5382108337157496,0.44161610489394015,0.7734000273771876,1.8503717077085943e-16,0.0,9000.0,13.517933354402581,-313.6708537059879,-170.10034247638075,-143.57051122960715,0.26010053555112234,0.26010053555112234,6.0,0.0
narrow_passage,explicit_vgne_cbf_motion,Ours explicit vGNE-CBF motion,model_based,decentralized,proposed,closed_form_explicit_amr_vgne_cbf,sp4_explicit_control_law,closed_form_model_based,distributed_explicit_amr_vgne_cbf_hand_point,local_target_obstacle_neighbor_state_plus_consensus_scalars,0,10,False,False,12,1.0,0.0,24.984999999999996,29.099999999999998,96.18156537964596,16.030260896607654,1.0154164556772585,726.2890823984586,337.5833333333333,0.1869232188999631,428.25,-0.4523244514193873,-0.5098229732457757,3.357958819435978,0.44380567266355625,0.6960600246394688,0.0,2.1758572883226703,9000.0,244.9695916438941,-397.0145605674182,-170.10034247638075,-226.91421809103736,0.38032757906024783,0.38032757906024783,6.0,0.0
narrow_passage,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,12,0.3888888888888889,0.6111111111111112,31.421666666666667,33.96,136.41289237168965,22.735482061948275,0.7163916977514518,1030.7861267196702,66.25,0.03668327796234773,117.83333333333333,0.07098771357567225,-0.26962310498620784,3.5216636902686385,0.6294430249708828,0.7424640262821001,0.0,11.439190621656005,9000.0,111.83660002037261,-170.10034247638075,-170.10034247638075,0.0,0.0,0.0,2.3333333333333335,3.6666666666666665
narrow_passage,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,12,0.34722222222222215,0.6527777777777777,32.60583333333333,34.080000000000005,134.90637666856202,22.484396111427,0.7246058797236911,1018.2203557847926,96.58333333333333,0.05347914359542266,138.5,0.10389981719151431,-0.2791260187282823,3.5462397622852175,0.6224915866950996,0.7269960257345561,0.0,11.984190621656005,9000.0,120.77881666482426,-218.11699549839042,-170.10034247638075,-48.016653022009656,0.09732018451955654,0.09732018451955654,2.0833333333333335,3.9166666666666665
narrow_passage,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,12,0.2083333333333333,0.7916666666666666,33.599999999999994,34.48,128.85437106086374,21.475728510143956,0.758376424583527,971.3306229968066,92.16666666666667,0.05103359173126615,140.0,0.06590602037413276,-0.3090592603699495,3.40310896046207,0.5945661270803976,0.6805920240919251,0.0,12.574190621656006,9000.0,125.8296500115345,-235.69688801839683,-170.10034247638075,-65.5965455420161,0.11000449450674782,0.11000449450674782,1.25,4.75
open_field_arrival,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,12,1.0,0.0,18.733333333333334,20.450000000000003,75.86877181688014,12.644795302813355,1.0252600664911962,584.9520399433701,0.0,0.0,0.0,1.6279478161034546,18.0,11.427432240324912,0.5242452447269219,0.743276854682219,0.0,0.7253330558307697,6000.0,37.28999165468849,67.48601646751932,67.84811670571649,-0.36210023819715903,0.000603500396995265,0.000603500396995265,6.0,0.0
open_field_arrival,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,12,1.0,0.0,17.613333333333333,19.23,75.85020922600376,12.641701537667295,1.0255119260979113,584.9048516917048,0.0,0.0,0.0,1.6279359432238956,18.0,11.425933473812949,0.5241169791736024,0.7907200581725736,1.3877787807814457e-16,0.0,6000.0,9.304966651446497,69.2825721200288,67.84811670571649,1.4344554143122952,0.0,0.0,6.0,0.0
open_field_arrival,explicit_vgne_cbf_motion,Ours explicit vGNE-CBF motion,model_based,decentralized,proposed,closed_form_explicit_amr_vgne_cbf,sp4_explicit_control_law,closed_form_model_based,distributed_explicit_amr_vgne_cbf_hand_point,local_target_obstacle_neighbor_state_plus_consensus_scalars,0,10,False,False,12,1.0,0.0,19.545,21.33,75.86454395188143,12.644090658646904,1.0253179915074453,584.8555284678827,0.0,0.0,0.0,1.627958516492405,18.0,11.428524155020469,0.5242160306238351,0.7116480523553163,0.0,1.5369997224974365,6000.0,101.07829998984623,66.18924504590726,67.84811670571649,-1.6588716598092386,0.0027647860996820642,0.0027647860996820642,6.0,0.0
open_field_arrival,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,12,1.0,0.0,18.51,20.179999999999996,75.85085434827683,12.641809058046137,1.0255030011836903,584.8695337662606,0.0,0.0,0.0,1.6268967957439244,18.0,11.42768961784706,0.5241214369007521,0.7590912558456705,0.0,0.5019997224974367,6000.0,42.34539163492931,67.84811670571649,67.84811670571649,0.0,0.0,0.0,6.0,0.0
open_field_arrival,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,12,1.0,0.0,18.733333333333334,20.450000000000003,75.86877181688014,12.644795302813355,1.0252600664911962,584.9520399433701,0.0,0.0,0.0,1.6279478161034546,18.0,11.427432240324912,0.5242452447269219,0.743276854682219,0.0,0.7253330558307697,6000.0,49.600366658220686,67.48601646751932,67.84811670571649,-0.36210023819715903,0.000603500396995265,0.000603500396995265,6.0,0.0
open_field_arrival,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,12,1.0,0.0,19.991666666666664,21.83,75.85205949699669,12.642009916166117,1.025486923504877,584.7198102287252,0.0,0.0,0.0,1.6279610290681477,18.0,11.429093880667272,0.5241297643518292,0.6958336511918647,0.0,1.9836663891641029,6000.0,52.95851666596718,65.47868214170681,67.84811670571649,-2.3694345640096848,0.003949057606682808,0.003949057606682808,6.0,0.0
ALL_SCENARIOS,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,72,0.9189814814814815,0.08101851851851852,26.995944444444444,30.400000000000002,121.45772500532505,18.21652428968234,0.8897872894759781,928.7614844931637,21.319444444444443,0.01032171249855777,33.44444444444444,0.5402869216438286,9.180802415704893,8.600750052126664,0.5124021328426029,0.7368640579632868,0.0,5.001300416811351,11672.333333333334,83.90472499336789,1.3171867684693106,-1.5803037197522878,2.8974904882215973,0.0070253484408479665,0.0070253484408479665,6.180555555555555,0.4861111111111111
ALL_SCENARIOS,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,72,1.0,0.0,21.929930555555554,24.751666666666665,104.29501804096994,15.67818879390454,1.0208568895040497,798.3402190283628,107.36111111111111,0.05054944827938003,137.01388888888889,-0.040813102644397276,8.808344583653577,8.738747420127062,0.4433460893654574,0.7838979340034966,1.8503717077085943e-16,0.0,9786.027777777777,14.170677779475227,-67.33487091869797,-1.5803037197522878,-65.7545671989457,0.09963842240675441,0.09963842240675441,6.666666666666667,0.0
ALL_SCENARIOS,explicit_vgne_cbf_motion,Ours explicit vGNE-CBF motion,model_based,decentralized,proposed,closed_form_explicit_amr_vgne_cbf,sp4_explicit_control_law,closed_form_model_based,distributed_explicit_amr_vgne_cbf_hand_point,local_target_obstacle_neighbor_state_plus_consensus_scalars,0,10,False,False,72,1.0,0.0,24.379166666666663,27.526666666666667,104.48825600736606,15.70588195595932,1.0190698294209595,799.5699892491541,115.11111111111111,0.05537735132880945,145.55555555555554,-0.024163981892091554,8.904854618789853,8.581079931154282,0.44407919681886254,0.7055081406031469,0.0,2.0528744908854253,9819.611111111111,222.2171235997747,-82.89542606992141,-1.5803037197522878,-81.31512235016913,0.12189712323864985,0.12189712323864985,6.666666666666667,0.0
ALL_SCENARIOS,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,72,0.8981481481481483,0.10185185185185183,26.50222222222222,29.895,121.56098860580622,18.24168982331222,0.8898781870683828,929.9944497451044,21.75,0.010231472634006861,35.09722222222222,0.525723919980994,9.1655792609906,8.625011655827747,0.5130275446300666,0.7525420166433565,0.0,4.647041157552092,11672.333333333334,94.10468889594388,-1.5803037197522878,-1.5803037197522878,0.0,0.0,0.0,6.055555555555555,0.6111111111111112
ALL_SCENARIOS,smith_motion_field,Smith-QR motion field,model_based,decentralized,proposed,smith_qr_congestion_field,sp4_motion_proposed,none,distributed_smith_qr_motion_field,local_congestion_price_neighbors,0,6,False,False,72,0.8802083333333334,0.11979166666666667,27.28741865079365,30.671666666666663,123.18832938445297,18.45183287432329,0.8795275064214226,942.4077910801066,28.0,0.013608270712133282,38.625,0.5320691699372799,9.202150212966863,8.592164018439062,0.5187098006909289,0.7368640579632868,0.0,5.414911527922462,9737.5,104.80163888779417,-14.534827677093201,-1.5803037197522878,-12.95452395734091,0.028215892165665477,0.028215892165665477,5.944444444444445,0.7222222222222222
ALL_SCENARIOS,tensor_flow_motion_field,Smooth tensor-flow motion,model_based,decentralized,proposed,smooth_tensor_flow_barrier_motion,sp4_motion_proposed,none,distributed_smooth_tensor_flow_motion_field,local_anisotropic_clearance_tensor,0,8,False,False,72,0.8483796296296298,0.15162037037037038,28.602607142857146,31.736666666666665,120.97965796199645,18.1181227958874,0.8928150985060047,924.775660353233,25.541666666666668,0.012417587712129384,38.125,0.5468456571144454,9.181379734753484,8.483681079982558,0.5095187473034675,0.6898301819230769,0.0,6.713036527922463,9755.0,110.40283194678422,-18.661982605022825,-1.5803037197522878,-17.081678885270534,0.030609400545337007,0.030609400545337007,5.75,0.9166666666666666
