id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H_DIAG_SP3_scalar_false_positive_positive,false_positive_rate,one_sample_wilcoxon_signed_rank,180,1.199135657290302e-19,1.199135657290302e-19,3.5974069718709065e-19,0.5,mean_minus_threshold,0.42777777777777776,0.5722222222222222,0.9972183534434393,cohens_dz,1.0,0.05,True,True,True,ok,oracle_scalar_assignment
H_DIAG_SP3_wrench_signal_lower_gap_than_scalar,optimality_gap_vs_wrench_oracle,wilcoxon_signed_rank,180,0.000610107370480264,0.000610107370480264,0.000610107370480264,-0.007597271171259454,mean_paired_difference,-0.011901991918363091,-0.0036361416647648827,-0.2677130040261394,cohens_dz,-0.279834408088528,0.05,True,True,True,ok,smith_wrench_deficit vs capacity_greedy_slots
H_DIAG_SP3_guarded_fp_not_worse_than_marginal,fp_given_assigned,wilcoxon_signed_rank,180,1.199135657290302e-19,1.199135657290302e-19,3.5974069718709065e-19,-0.5,mean_paired_difference,-0.5722222222222222,-0.42777777777777776,-0.9972183534434393,cohens_dz,-1.0,0.05,True,True,True,ok,smith_wrench_marginal_guarded vs smith_wrench_marginal
H_DIAG_SP3_pair_repair_lower_gap_than_marginal,optimality_gap_vs_wrench_oracle,wilcoxon_signed_rank,180,3.409520386839435e-26,3.409520386839435e-26,1.363808154735774e-25,-0.09230308707101223,mean_paired_difference,-0.10708852204349859,-0.0774359640361387,-0.8796987813377712,cohens_dz,-0.998062015503876,0.05,True,True,True,ok,smith_wrench_pairs_guarded vs smith_wrench_marginal
