campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,graph_regime,method,method_family,algorithm_status,terminal_phase,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,runtime_ms,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum,feasible,messages_per_agent,bytes_per_agent,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.0:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,548.2271901772615,0.0,0,11.999999999999986,16,6,0,315,1350,63188,170.90040000039153,31.0,16.0,15.0,0.0,0.0,1.0,True,True,True,True,84.375,3949.25,OPTIMAL,531.2117132634306,531.2117132634306,0.0,0.00250239999149926,True,True,0.03203144149306965,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.0:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,531.2117132634306,0.0,0,11.999999999999986,16,6,0,15,854,42360,109.61430001771078,17.0,16.0,1.0,0.0,50.0,5.0,True,True,True,True,53.375,2647.5,OPTIMAL,531.2117132634306,531.2117132634306,0.0,0.00250239999149926,True,True,0.0,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,FEASIBLE,503.3479829127656,0.0,0,10.196474568708995,15,4,0,23,878,164902,28.646000020671636,,,,,,,,,,True,54.875,10306.375,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.35628353396316026,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,505.30223317721806,0.0,0,4.377468576465004,13,4,0,225,9415,395004,128.38619999820367,,,,,,,,,,True,588.4375,24687.75,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.3615493094204931,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,505.30223317721806,0.0,0,4.377468576465004,13,4,0,241,9415,395004,200.15910000074655,,,,,,,,,,True,588.4375,24687.75,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.3615493094204931,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,614.5921069306391,0.0,0,6.540278202988704,14,4,0,43,382,12804,11.849100003018975,20.0,18.0,2.0,0.0,0.0,1.0,True,True,False,True,23.875,800.25,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.6560335653082668,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,556.415732520564,0.0,0,3.6782219420621303,14,4,0,296,1115,52400,143.18079999065958,29.0,18.0,11.0,0.0,0.0,1.0,True,True,True,True,69.6875,3275.0,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.4992758919756703,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r0,uniform-p0.85-r0,1604451720,uniform,16,5,0.65,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,415.443955806467,0.0,0,4.65657025830005,13,4,0,18,1781,95380,264.84329998493195,24.0,15.0,9.0,0.0,95.0,3.0,True,True,True,True,111.3125,5961.25,OPTIMAL,371.122977097529,371.122977097529,0.0,0.07455670001218095,True,True,0.11942396845262081,71,8.875,2,3,1,1.8942387647471932,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,CAPACITY_DEFICIT,568.0893231045367,2.4054245983467606,0,14.405424598346745,16,5,1,22,713,131975,24.37509997980669,,,,,,,,,,False,44.5625,8248.4375,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,528.3899338665456,0.0,0,6.041169418744685,14,4,0,241,9149,383862,98.36590001941659,,,,,,,,,,True,571.8125,23991.375,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,0.20534261560362269,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,528.3899338665456,0.0,0,6.041169418744685,14,4,0,257,9149,383862,173.62439999124035,,,,,,,,,,True,571.8125,23991.375,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,0.20534261560362269,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,664.1541239489327,0.0,0,10.266604370486217,15,5,0,37,307,10344,6.62430000375025,17.0,16.0,1.0,0.0,0.0,1.0,True,True,False,True,19.1875,646.5,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,0.5150426183681394,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,461.0249900251358,0.0,0,4.708723466755227,13,4,0,348,1347,64304,134.35739997657947,30.0,16.0,14.0,0.0,0.0,1.0,True,True,True,True,84.1875,4019.0,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,0.051672319472841455,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:uniform:p0.85:cv0.65:r1,uniform-p0.85-r1,4293387119,uniform,16,5,0.65,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,538.5487913291256,0.0,0,7.413411966339682,14,5,0,22,2293,125040,270.0073999876622,27.0,19.0,8.0,0.0,72.0,5.0,True,True,True,True,143.3125,7815.0,OPTIMAL,438.37322851306766,438.37322851306766,0.0,0.0805672999995295,True,True,0.22851660708352717,66,8.25,4,3,1,3.0160955598382606,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,CAPACITY_DEFICIT,137.24381269431709,2.502390284346025,0,4.502390284346026,14,4,1,30,1162,124614,22.00320002157241,,,,,,,,,,False,72.625,7788.375,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,189.59381822260394,0.0,0,7.000000000000001,15,4,0,257,8709,365442,107.07070000353269,,,,,,,,,,True,544.3125,22840.125,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,0.4147357320180655,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,134.01359273802728,0.0,0,7.000000000000001,15,4,0,353,11443,480270,356.11719998996705,,,,,,,,,,True,715.1875,30016.875,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,0.0,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,338.5434396580427,0.0,0,7.000000000000001,15,4,0,31,269,9048,9.576799988280982,15.0,15.0,0.0,0.0,0.0,1.0,True,True,False,True,16.8125,565.5,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,1.5261873272798145,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,195.40430746764994,0.0,0,7.000000000000001,15,4,0,292,1408,63984,128.0636000155937,34.0,15.0,19.0,0.0,0.0,1.0,True,True,True,True,88.0,3999.0,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,0.4580931939466064,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,134.01359273802728,0.0,0,7.000000000000001,15,4,0,16,1325,68124,155.67800001008436,20.0,15.0,5.0,0.0,49.0,4.0,True,True,True,True,82.8125,4257.75,OPTIMAL,134.01359273802728,134.01359273802728,0.0,0.0019967999833170325,True,True,0.0,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,FEASIBLE,230.52723061693658,0.0,0,11.999999999999996,16,4,0,27,721,96775,15.192199993180111,,,,,,,,,,True,45.0625,6048.4375,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,0.07190696375100075,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,221.816196216435,0.0,0,11.999999999999996,16,4,0,273,8406,352758,103.6405999911949,,,,,,,,,,True,525.375,22047.375,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,0.03140234132360518,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,215.06272317723923,0.0,0,11.999999999999996,16,4,0,369,10827,454440,325.23369998671114,,,,,,,,,,True,676.6875,28402.5,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,-3.964663286670215e-16,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,331.14406017141147,0.0,0,11.999999999999996,16,4,0,32,306,10452,5.6964999821502715,16.0,16.0,0.0,0.0,0.0,1.0,True,True,False,True,19.125,653.25,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,0.5397557293018475,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,215.06272317723923,0.0,0,11.999999999999996,16,4,0,294,1256,59536,155.74509999714792,28.0,16.0,12.0,0.0,0.0,1.0,True,True,True,True,78.5,3721.0,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,-3.964663286670215e-16,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.0:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.0,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,215.06272317723923,0.0,0,11.999999999999996,16,4,0,17,1292,65580,152.76169998105615,21.0,16.0,5.0,0.0,50.0,5.0,True,True,True,True,80.75,4098.75,OPTIMAL,215.06272317723932,215.0627231772393,0.0,0.0017303000204265118,True,True,-3.964663286670215e-16,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,FEASIBLE,263.60663005178947,0.0,0,12.000000000000004,16,6,0,24,691,109669,18.271500011906028,,,,,,,,,,True,43.1875,6854.3125,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,0.48352276931050414,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,259.86103014590134,0.0,0,9.073137469212593,15,5,0,257,8992,377328,146.33820002200082,,,,,,,,,,True,562.0,23583.0,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,0.4624433194346773,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,177.68964218480156,0.0,0,5.506247018487381,14,5,0,337,11120,466704,293.1641000031959,,,,,,,,,,True,695.0,29169.0,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,-3.199028269846447e-16,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,402.5312111492923,0.0,0,9.786860102531548,15,6,0,58,381,12936,7.1127999981399626,19.0,18.0,1.0,0.0,0.0,1.0,True,True,False,True,23.8125,808.5,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,1.265361144295906,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,geo_qpg_p,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,225.8186273824361,0.0,0,3.5512914475030897,13,5,0,345,1414,65868,121.89350000699051,35.0,18.0,17.0,0.0,0.0,1.0,True,True,True,True,88.375,4116.75,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,0.2708598239371721,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r0,corridor-p0.85-r0,95357839,corridor,16,5,0.65,0.85,medium,geo_qpg_cf,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,220.74691833431407,0.0,0,6.6812299896538665,14,4,0,15,1137,57132,161.96109997690655,20.0,16.0,4.0,0.0,61.0,5.0,True,True,True,True,71.0625,3570.75,OPTIMAL,177.6896421848016,177.68964218480158,0.0,0.19192549999570474,True,True,0.24231731022752487,56,7.0,4,4,1,0.4692510118740873,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.65,0.85,medium,capacity_cbba_rb,N3_REFERENCE,QUIESCENT_OBSERVED,N/A,CAPACITY_DEFICIT,382.19548262811617,1.9712344869901663,0,13.971234486990156,16,7,1,24,679,106673,15.664200007449836,,,,,,,,,,False,42.4375,6667.0625,OPTIMAL,165.86514378745673,165.86514378745673,0.0,0.06202699997811578,True,True,,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.65,0.85,medium,weighted_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,207.23827284424226,0.0,0,4.930119310370717,12,3,0,209,6776,284298,101.53230000287294,,,,,,,,,,True,423.5,17768.625,OPTIMAL,165.86514378745673,165.86514378745673,0.0,0.06202699997811578,True,True,0.2494383576443401,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.65,0.85,medium,weighted_pair_grape,N3_REFERENCE,CONVERGED,N/A,FEASIBLE,207.23827284424226,0.0,0,4.930119310370717,12,3,0,225,6776,284298,123.88139998074621,,,,,,,,,,True,423.5,17768.625,OPTIMAL,165.86514378745673,165.86514378745673,0.0,0.06202699997811578,True,True,0.2494383576443401,49,6.125,4,5,1,0.5055975211142002,True
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E3_CONFIRMATORY,E3:corridor:p0.85:cv0.65:r1,corridor-p0.85-r1,2262261075,corridor,16,5,0.65,0.85,medium,geo_qpg_u,N4_PROPOSED,LOCAL_MINIMUM,G,FEASIBLE,283.2431497763811,0.0,0,5.245109210632502,12,3,0,43,406,13776,7.675700006075203,21.0,17.0,4.0,0.0,0.0,1.0,True,True,False,True,25.375,861.0,OPTIMAL,165.86514378745673,165.86514378745673,0.0,0.06202699997811578,True,True,0.707671324478729,49,6.125,4,5,1,0.5055975211142002,True
