campaign_id,experiment,world_key,world_id,world_seed,scenario,N,K,capacity_cv,pressure,implementation_version,graph_regime,radius,radius_over_rc,graph_seed,graph_n_edges,graph_mean_degree,graph_min_degree,graph_diameter,graph_components,graph_lambda_2,graph_connected,method,algorithm_status,cycle_observed,consistent,raw_certificate,distance_cost,capacity_deficit,robot_conflict,excess_capacity,assigned_robots,max_coalition_size,unserved_loads,rounds,messages,bytes,messages_per_agent,bytes_per_agent,runtime_ms,oracle_status,oracle_objective,oracle_bound,oracle_gap,oracle_runtime_s,oracle_feasible,oracle_certified,optimality_gap,feasible,method_family,terminal_phase,commits,quota_commits,geometry_commits,rejected_stale,rejected_conflict,max_parallel_commits,potential_monotone,unilateral_local_minimum,pair_local_minimum
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r1,uniform-p0.7-r1,1650646117,uniform,16,5,0.0,0.7,,medium,,,,52,6.5,2,3,1,1.3477460292769896,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,587.9317243726293,0.0,0,19.000000000000007,15,4,0,31,273,9216,17.0625,576.0,5.765200010500848,OPTIMAL,429.42282360728655,429.4228236072865,0.0,0.0026497999788261,True,True,0.36912081065887054,True,N4_PROPOSED,G,15.0,15.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r1,uniform-p0.7-r1,1650646117,uniform,16,5,0.0,0.7,,medium,,,,52,6.5,2,3,1,1.3477460292769896,True,geo_qpg_p,LOCAL_MINIMUM,,,FEASIBLE,432.51192377127745,0.0,0,19.000000000000007,15,4,0,230,1066,47852,66.625,2990.75,94.49889999814332,OPTIMAL,429.42282360728655,429.4228236072865,0.0,0.0026497999788261,True,True,0.007193609641056093,True,N4_PROPOSED,G,28.0,15.0,13.0,0.0,0.0,1.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r1,uniform-p0.7-r1,1650646117,uniform,16,5,0.0,0.7,,medium,,,,52,6.5,2,3,1,1.3477460292769896,True,geo_qpg_cf,LOCAL_MINIMUM,,,FEASIBLE,432.51192377127745,0.0,0,19.000000000000007,15,4,0,15,1081,54472,67.5625,3404.5,129.58500001695938,OPTIMAL,429.42282360728655,429.4228236072865,0.0,0.0026497999788261,True,True,0.007193609641056093,True,N4_PROPOSED,G,19.0,15.0,4.0,0.0,47.0,5.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r2,uniform-p0.7-r2,1808233241,uniform,16,5,0.0,0.7,,medium,,,,48,6.0,3,3,1,1.21866765769549,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,550.5051907967172,0.0,0,13.999999999999995,14,4,0,30,252,8484,15.75,530.25,5.4392000020015985,OPTIMAL,372.8985510292392,372.8985510292392,0.0,0.0019257999956607,True,True,0.4762867521937671,True,N4_PROPOSED,G,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r2,uniform-p0.7-r2,1808233241,uniform,16,5,0.0,0.7,,medium,,,,48,6.0,3,3,1,1.21866765769549,True,geo_qpg_p,LOCAL_MINIMUM,,,FEASIBLE,383.79268917537365,0.0,0,13.999999999999995,14,4,0,232,1027,46928,64.1875,2933.0,94.87870000884868,OPTIMAL,372.8985510292392,372.8985510292392,0.0,0.0019257999956607,True,True,0.029214750542917143,True,N4_PROPOSED,G,26.0,14.0,12.0,0.0,0.0,1.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r2,uniform-p0.7-r2,1808233241,uniform,16,5,0.0,0.7,,medium,,,,48,6.0,3,3,1,1.21866765769549,True,geo_qpg_cf,LOCAL_MINIMUM,,,FEASIBLE,383.79268917537365,0.0,0,13.999999999999995,14,4,0,15,1020,50860,63.75,3178.75,116.89760000444949,OPTIMAL,372.8985510292392,372.8985510292392,0.0,0.0019257999956607,True,True,0.029214750542917143,True,N4_PROPOSED,G,18.0,14.0,4.0,0.0,50.0,4.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r3,uniform-p0.7-r3,3714920918,uniform,16,5,0.0,0.7,,medium,,,,90,11.25,7,2,1,5.903313689727254,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,385.050404933133,0.0,0,9.000000000000007,13,5,0,29,221,7332,13.8125,458.25,5.606199993053451,OPTIMAL,219.4455027905913,219.4455027905913,0.0,0.0034796000109054,True,True,0.7546516107034206,True,N4_PROPOSED,G,13.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r3,uniform-p0.7-r3,3714920918,uniform,16,5,0.0,0.7,,medium,,,,90,11.25,7,2,1,5.903313689727254,True,geo_qpg_p,LOCAL_MINIMUM,,,FEASIBLE,219.44550279059132,0.0,0,9.000000000000007,13,5,0,283,861,43452,53.8125,2715.75,124.19440000667237,OPTIMAL,219.4455027905913,219.4455027905913,0.0,0.0034796000109054,True,True,1.2951602593344457e-16,True,N4_PROPOSED,G,19.0,13.0,6.0,0.0,0.0,1.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r3,uniform-p0.7-r3,3714920918,uniform,16,5,0.0,0.7,,medium,,,,90,11.25,7,2,1,5.903313689727254,True,geo_qpg_cf,LOCAL_MINIMUM,,,FEASIBLE,219.44550279059132,0.0,0,9.000000000000007,13,5,0,14,927,48644,57.9375,3040.25,143.84030000655912,OPTIMAL,219.4455027905913,219.4455027905913,0.0,0.0034796000109054,True,True,1.2951602593344457e-16,True,N4_PROPOSED,G,14.0,13.0,1.0,0.0,64.0,4.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r4,uniform-p0.7-r4,1702622760,uniform,16,5,0.0,0.7,,medium,,,,96,12.0,7,2,1,6.209455638856795,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,608.1240181782597,0.0,0,13.999999999999996,14,6,0,30,242,8064,15.125,504.0,7.12499997462146,OPTIMAL,409.8866562514029,409.8866562514029,0.0,0.0038822999922558,True,True,0.48363946204013153,True,N4_PROPOSED,G,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r4,uniform-p0.7-r4,1702622760,uniform,16,5,0.0,0.7,,medium,,,,96,12.0,7,2,1,6.209455638856795,True,geo_qpg_p,LOCAL_MINIMUM,,,FEASIBLE,412.0184394278212,0.0,0,13.999999999999996,14,6,0,357,1408,67152,88.0,4197.0,165.22160000749864,OPTIMAL,409.8866562514029,409.8866562514029,0.0,0.0038822999922558,True,True,0.005200908943741721,True,N4_PROPOSED,G,32.0,14.0,18.0,0.0,0.0,1.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r4,uniform-p0.7-r4,1702622760,uniform,16,5,0.0,0.7,,medium,,,,96,12.0,7,2,1,6.209455638856795,True,geo_qpg_cf,LOCAL_MINIMUM,,,FEASIBLE,412.0024016422372,0.0,0,13.999999999999996,14,6,0,17,1278,68712,79.875,4294.5,235.00260000582784,OPTIMAL,409.8866562514029,409.8866562514029,0.0,0.0038822999922558,True,True,0.005161781576847999,True,N4_PROPOSED,G,16.0,14.0,2.0,0.0,89.0,3.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r5,uniform-p0.7-r5,3047800900,uniform,16,5,0.0,0.7,,medium,,,,72,9.0,1,3,1,0.8995870123896841,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,718.9276264321039,0.0,0,8.999999999999996,13,6,0,29,225,7500,14.0625,468.75,5.617299990262836,OPTIMAL,332.4224622048835,332.4224622048835,0.0,0.0034079000470228,True,True,1.1626926822682753,True,N4_PROPOSED,G,13.0,13.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r5,uniform-p0.7-r5,3047800900,uniform,16,5,0.0,0.7,,medium,,,,72,9.0,1,3,1,0.8995870123896841,True,geo_qpg_p,LOCAL_MINIMUM,,,FEASIBLE,332.4224622048835,0.0,0,8.999999999999996,13,6,0,307,1445,66116,90.3125,4132.25,116.37030000565574,OPTIMAL,332.4224622048835,332.4224622048835,0.0,0.0034079000470228,True,True,0.0,True,N4_PROPOSED,G,35.0,13.0,22.0,0.0,0.0,1.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r5,uniform-p0.7-r5,3047800900,uniform,16,5,0.0,0.7,,medium,,,,72,9.0,1,3,1,0.8995870123896841,True,geo_qpg_cf,LOCAL_MINIMUM,,,FEASIBLE,332.4224622048835,0.0,0,8.999999999999996,13,6,0,17,1224,64868,76.5,4054.25,209.74709998699836,OPTIMAL,332.4224622048835,332.4224622048835,0.0,0.0034079000470228,True,True,0.0,True,N4_PROPOSED,G,16.0,13.0,3.0,0.0,78.0,3.0,1.0,1.0,1.0
SP1_N4_ATOMIC_GEO_QPG_v1_SMOKE,E2_REPLAY,E2:uniform:p0.7:cv0.0:r6,uniform-p0.7-r6,3663561766,uniform,16,5,0.0,0.7,,medium,,,,66,8.25,5,3,1,2.4527864139652675,True,geo_qpg_u,LOCAL_MINIMUM,,,FEASIBLE,655.2362938337834,0.0,0,14.0,14,5,0,30,252,8484,15.75,530.25,6.090999988373369,OPTIMAL,407.0679080363866,407.0679080363866,0.0,0.0034605999826453,True,True,0.6096486136539503,True,N4_PROPOSED,G,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
