method,label,worlds,feasible,feasibility_rate,feasibility_low,feasibility_high,common_gap_worlds,common_gap_median,common_gap_low,common_gap_high,bytes_per_agent_median,bytes_per_agent_q25,bytes_per_agent_q75,messages_per_agent_median,rounds_median,runtime_ms_median
capacity_cbba_rb,Capacity-CBBA-RB,1159,878,0.7575496117342536,0.7320518126354915,0.7813457752054621,860,0.4025160562745528,0.3732034004577651,0.43561941181943553,9135.4375,7764.0625,10938.21875,58.125,25.0,32.34979999251664
weighted_grape,Weighted-GRAPE,1159,1157,0.998274374460742,0.9937299961812227,0.9995266436115771,860,0.20657331926017905,0.18238249757724795,0.2221061007106438,20776.875,17540.4375,24173.8125,495.125,225.0,154.23649997683242
weighted_pair_grape,Weighted-Pair-GRAPE,1159,1159,1.0,0.9966964896275802,1.0000000000000002,860,0.0918878214280355,0.0805442467428331,0.10524837572987597,25511.25,20437.875,31728.5625,608.0,289.0,375.53389999084175
geo_qpg_u,Geo-QPG-BR,1159,1130,0.9749784296807593,0.9642960014391511,0.9825226655841153,860,0.5511902519537217,0.5205824892850885,0.5897253559202199,666.0,585.0,778.5,19.625,39.0,7.66289999592118
geo_qpg_p,Geo-QPG-2BR,1159,1155,0.996548748921484,0.9911597077104377,0.998657082247582,860,0.15273206011576596,0.1354709229701872,0.16841840976630007,3338.25,2778.25,3917.375,70.875,277.0,138.4109000209719
geo_qpg_cf,Geo-QPG-CF (global),1159,1159,1.0,0.9966964896275802,1.0000000000000002,860,0.1041965214152073,0.09465361442465145,0.11046583052188585,4075.0,3247.5,5188.5,78.75,16.0,183.244999992894
