scalar_feasible_rate,wrench_feasible_rate,false_positive_rate,false_positive_given_scalar_rate,assigned_loads,feasible_assigned_loads,infeasible_assigned_loads,feasible_available_loads,relative_feasibility,feasible_coverage,precision_given_assigned,fp_given_assigned,wrench_residual_norm,max_wrench_residual_norm,wrench_residual_feasible_available,max_wrench_residual_feasible_available,wrench_margin,torque_error_nm,force_error_n,slot_coverage_ratio,complementarity_gain,scalar_wrench_success_gap,slot_conflict_count,assignment_valid,travel_distance_m,mean_assigned_travel_distance_m,max_assigned_travel_distance_m,estimated_arrival_time_s,energy_proxy_wh,communication_messages,runtime_ms,score_value,oracle_score_value,signed_score_delta_vs_oracle,oracle_dominance_violation,optimality_gap_vs_wrench_oracle,captured_reward,oracle_reward,assigned_robots,idle_robots,world_id,seed,scenario,method,strict_score,runtime_s,raw_fp_given_assigned,raw_wrench_feasible_rate,raw_closed_distinct,iterations,messages,simplex_error,slot_violation,kkt_residual,complementarity_residual,consensus_error,potential_initial,potential_final,potential_gain,converged,qp_potential,qp_potential_gap,qp_success
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1592890875165627,0.0,0,True,3.052243285189186,1.526121642594593,1.7704027473232202,2.734757805615393,17.17247015077713,8,134.61329997517169,39.70478684550234,39.70478684550234,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461000,461000,point_load_degenerate,replicator_price_guarded,39.70478684550234,0.13461329997517169,0.0,0.0,True,500,0,0.0,0.0,0.03732669030917359,0.0,0.0,-0.6586793298972289,-0.040301772492480334,0.6183775574047485,False,-0.027841816681693325,0.012459955810787009,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1592890875165627,0.0,0,True,3.052243285189186,1.526121642594593,1.7704027473232202,2.734757805615393,17.17247015077713,8,164.75129988975823,39.70478684550234,39.70478684550234,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461000,461000,point_load_degenerate,erv_bnn_price_guarded,39.70478684550234,0.16475129988975823,0.0,0.0,True,500,0,0.0,0.0,0.048689501458131786,0.0,0.0,-0.6586793298972289,-0.0491894258163072,0.6094899040809216,False,-0.027841816681693325,0.021347609134613872,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,11.104700155556202,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,wrench_oracle,39.712723948393304,0.011104700155556202,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,0.8562998846173286,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,oracle_scalar_assignment,39.712723948393304,0.0008562998846173286,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1778485591979751,0.0,0,True,3.4042962907053367,1.7021481453526683,2.5938090184037508,4.870066426353072,13.480036620241233,8,9.416599990800023,39.702408426201416,39.712723948393304,-0.010315522191888249,False,0.00025975357936396586,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,cbba_slots,39.702408426201416,0.009416599990800023,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1778485591979751,0.0,0,True,3.4042962907053367,1.7021481453526683,2.5938090184037508,4.870066426353072,13.480036620241233,8,16.667400021106005,39.702408426201416,39.712723948393304,-0.010315522191888249,False,0.00025975357936396586,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,wrench_greedy,39.702408426201416,0.016667400021106005,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,10.615600040182471,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,smith_wrench_pairs_guarded,39.712723948393304,0.010615600040182471,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1778485591979751,0.0,0,True,9.794635796369494,4.897317898184747,7.200826777965743,10.955053054363812,54.35622526481005,8,1.1833999305963516,39.60528625781116,39.712723948393304,-0.10743769058214525,False,0.002705371979060428,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,uniform_guarded,39.60528625781116,0.0011833999305963516,0.0,0.0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,343.6902998946607,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,nash_pd_exact_unguarded,39.712723948393304,0.3436902998946607,1.0,0.0,True,1200,0,1.1102230246251565e-16,0.0,0.004334062358076429,0.0,0.0,-0.6346794423208424,-0.02310940252972191,0.6115700397911205,True,-0.022493032852147838,0.0006163696775740718,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,343.6902998946607,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,nash_pd_exact_guarded,39.712723948393304,0.3436902998946607,1.0,0.0,True,1200,0,1.1102230246251565e-16,0.0,0.004334062358076429,0.0,0.0,-0.6346794423208424,-0.02310940252972191,0.6115700397911205,True,-0.022493032852147838,0.0006163696775740718,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,458.3604000508785,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,nash_pd_ring_guarded,39.712723948393304,0.4583604000508785,1.0,0.0,True,1200,192000,1.1102230246251565e-16,0.0,0.007282337109249701,0.0,0.01784125234587709,-0.6346794423208424,-0.024807037724746444,0.6098724045960959,True,-0.022493032852147838,0.002314004872598606,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,194.99420002102852,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,smith_price_guarded,39.712723948393304,0.19499420002102852,0.0,0.0,True,500,0,0.0,0.0,0.04468234531985136,0.0,0.0,-0.6346794423208424,-0.02837473022279398,0.6063047120980484,False,-0.022493032852147838,0.0058816973706461405,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,142.07429997622967,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,replicator_price_guarded,39.712723948393304,0.14207429997622967,0.0,0.0,True,500,0,1.1102230246251565e-16,0.0,0.04760937366558256,0.0,0.0,-0.6346794423208424,-0.03195291697455082,0.6027265253462916,False,-0.022493032852147838,0.009459884122402982,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.19236811465196124,0.0,0,True,2.5576561957892094,1.2788280978946047,1.7471689234876233,2.9983256179261533,13.168354514441305,8,147.06879993900657,39.712723948393304,39.712723948393304,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461001,461001,point_load_degenerate,erv_bnn_price_guarded,39.712723948393304,0.14706879993900657,0.0,0.0,True,500,0,0.0,0.0,0.0556560560527477,0.0,0.0,-0.6346794423208424,-0.040033065807258315,0.5946463765135841,False,-0.022493032852147838,0.017540032955110477,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,8.553400170058012,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,wrench_oracle,39.70540994028693,0.008553400170058012,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,0.6073000840842724,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,oracle_scalar_assignment,39.70540994028693,0.0006073000840842724,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1695486554966827,0.0,0,True,6.722230490649405,3.3611152453247026,5.627305131050395,10.102330914282513,44.84532578850624,8,9.599900105968118,39.64691057121796,39.70540994028693,-0.058499369068968576,False,0.0014733349726635725,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,cbba_slots,39.64691057121796,0.009599900105968118,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1695486554966827,0.0,0,True,6.722230490649405,3.3611152453247026,5.627305131050395,10.102330914282513,44.84532578850624,8,9.598399978131056,39.64691057121796,39.70540994028693,-0.058499369068968576,False,0.0014733349726635725,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,wrench_greedy,39.64691057121796,0.009598399978131056,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,10.92540007084608,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,smith_wrench_pairs_guarded,39.70540994028693,0.01092540007084608,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.1695486554966827,0.0,0,True,10.157146758077776,5.078573379038888,5.627305131050395,10.102330914282513,68.62403954989921,8,1.060000155121088,39.593802219128115,39.70540994028693,-0.11160772115881201,False,0.0028108945689431027,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,uniform_guarded,39.593802219128115,0.001060000155121088,0.0,0.0,True,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,311.4944000262767,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,nash_pd_exact_unguarded,39.70540994028693,0.3114944000262767,1.0,0.0,True,1200,0,1.1102230246251565e-16,0.0,0.002123713720140365,0.0,0.0,-0.652676811560037,-0.027647576588688924,0.6250292349713481,True,-0.02714996081014684,0.0004976157785420848,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,311.4944000262767,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,nash_pd_exact_guarded,39.70540994028693,0.3114944000262767,1.0,0.0,True,1200,0,1.1102230246251565e-16,0.0,0.002123713720140365,0.0,0.0,-0.652676811560037,-0.027647576588688924,0.6250292349713481,True,-0.02714996081014684,0.0004976157785420848,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,440.4324998613447,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,nash_pd_ring_guarded,39.70540994028693,0.4404324998613447,1.0,0.0,True,1200,192000,0.0,0.0,0.007312266041737339,0.0,0.020810476277748506,-0.652676811560037,-0.0281114802043965,0.6245653313556405,True,-0.02714996081014684,0.0009615193942496617,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,176.08279990963638,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,smith_price_guarded,39.70540994028693,0.17608279990963638,0.0,0.0,True,500,0,0.0,0.0,0.03055489047591562,0.0,0.0,-0.652676811560037,-0.03541148374566371,0.6172653278143733,False,-0.02714996081014684,0.008261522935516873,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,131.9319000467658,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,replicator_price_guarded,39.70540994028693,0.1319319000467658,0.0,0.0,True,500,0,1.1102230246251565e-16,0.0,0.023678336132420586,0.0,0.0,-0.652676811560037,-0.040646414406702684,0.6120303971533343,False,-0.02714996081014684,0.013496453596555845,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2044347703978829,0.0,0,True,3.01519856463102,1.50759928231551,1.9202732050320097,3.291444199323856,16.81535387500687,8,133.84569995105267,39.70540994028693,39.70540994028693,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461002,461002,point_load_degenerate,erv_bnn_price_guarded,39.70540994028693,0.13384569995105267,0.0,0.0,True,500,0,1.1102230246251565e-16,0.0,0.03493116464346592,0.0,0.0,-0.652676811560037,-0.04542448932709052,0.6072523222329465,False,-0.02714996081014684,0.01827452851694368,True
1.0,1.0,0.0,0.0,1,1,0,1,1.0,1.0,1.0,0.0,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,2.3684757858670006e-16,0.04999999999999977,0.0,1.4210854715202004e-14,1.0,0.2029213078530861,0.0,0,True,1.0441317500341376,0.5220658750170688,0.5603433108184204,0.7964256573069476,6.608840483143839,8,10.784899815917015,39.73416599875802,39.73416599875802,0.0,False,0.0,2.0,2.0,2,2,point_load_degenerate_seed461003,461003,point_load_degenerate,wrench_oracle,39.73416599875802,0.010784899815917015,nan,nan,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,True,,,
