scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,arrival_success_rate_mean,timeout_rate_mean,mean_arrival_time_s_mean,max_arrival_time_s_mean,travel_distance_m_mean,mean_path_length_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,mean_clearance_m_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,congestion_delay_s_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean,arrived_robots_mean,timed_out_robots_mean
cluttered_warehouse,apf_obstacle_avoidance,APF obstacle avoidance,classic,decentralized,baseline,artificial_potential_field,sp4_motion_baseline,none,local_apf_feedback,local_obstacle_robot_neighbors,0,4,False,False,15,1.0,0.0,23.927999999999997,26.112000000000005,125.50313063976085,15.687891329970107,1.0117385157952383,945.2463265685276,169.66666666666666,0.06330845771144279,215.66666666666666,-0.501971020030121,-0.32949221262590406,4.8312277033663324,0.3902460529843311,0.7142564822882136,0.0,1.6980742625080922,18704.0,80.86509332060814,-107.28825051389535,-13.899150575445086,-93.38909993845026,0.11673637492306281,0.11673637492306281,8.0,0.0
cluttered_warehouse,bnn_motion_field,BNN/Brown motion field,model_based,decentralized,baseline,brown_bnn_positive_excess_field,sp4_population_motion_family,none,distributed_bnn_positive_excess_motion_field,local_positive_excess_neighbor_scores,0,6,False,False,15,1.0,0.0,25.55,27.895999999999997,125.299721455931,15.662465181991376,1.0133809282651667,943.544812804461,197.53333333333333,0.07370646766169155,243.26666666666668,-0.507795540084858,-0.38073545771241757,4.748839588576128,0.38961356174107914,0.6676745377911559,0.0,3.320074262508092,18704.0,110.77078665451457,-134.77690923640915,-13.899150575445086,-120.87775866096406,0.15109719832620508,0.15109719832620508,8.0,0.0
cluttered_warehouse,cbf_safety_filter,CBF safety filter,sota,centralized,baseline,cbf_velocity_projection_proxy,sp4_motion_sota_proxy,none,centralized_cbf_velocity_projection_proxy,global_relative_state,0,6,False,False,15,1.0,0.0,27.983,31.448,148.77744682733473,18.59718085341684,0.8539310851562034,1120.800246190705,49.13333333333333,0.01833333333333333,70.66666666666667,-0.13588218647809794,-0.33451665846752676,4.779320111650623,0.4626164391397224,0.7297837971205658,0.0,5.7530742625080915,18704.0,150.03303330546865,-12.711840763920687,-13.899150575445086,1.1873098115243996,0.010755708685056872,0.010755708685056872,8.0,0.0
cluttered_warehouse,direct_to_target,Direct to target,classic,decentralized,baseline,direct_single_integrator,sp4_motion_baseline,none,local_target_feedback,none,0,0,False,False,15,1.0,0.0,21.834,23.831999999999997,124.41569783239082,15.551962229048852,1.0205819744482174,937.2863396591632,227.86666666666667,0.08502487562189057,277.46666666666664,-0.5100906018615269,-0.6747545311801234,4.896062680775905,0.3868647320658917,0.7763657416176233,1.8503717077085943e-16,0.0,18704.0,17.871080012992024,-155.7384184122549,-13.899150575445086,-141.83926783680985,0.17729908479601234,0.17729908479601234,8.0,0.0
cluttered_warehouse,logit_motion_field,Logit motion field,model_based,decentralized,baseline,logit_softmax_motion_field,sp4_population_motion_family,none,distributed_logit_smoothed_motion_field,local_softmax_flow_scores,0,6,False,False,15,1.0,0.0,24.948999999999998,27.224,125.1187879661812,15.63984849577265,1.0148464464711842,942.242267773326,201.66666666666666,0.07524875621890548,246.0,-0.5069535104681114,-0.4159597281583673,4.773076005636664,0.3890509576062849,0.6832018526235084,0.0,2.719074262508092,18704.0,105.35044664672266,-137.46397095566624,-13.899150575445086,-123.56482038022118,0.1544560254752765,0.1544560254752765,8.0,0.0
cluttered_warehouse,pid_safety_motion,PID safety motion,model_based,decentralized,proposed,pid_damped_safety_motion,sp4_motion_proposed,none,distributed_pid_damped_safety_feedback,local_target_error_and_clearance,0,5,False,False,15,0.9833333333333333,0.016666666666666666,32.46057142857142,36.664,150.65375318459593,18.83171914807449,0.8434143485018494,1135.6082436033155,61.13333333333333,0.022810945273631845,83.4,-0.10417065797976414,-0.3237712026761332,4.622090256423389,0.4684507250764798,0.6366199081264511,0.0,10.356740929174759,18704.0,184.661913344947,-34.30151012669401,-13.899150575445086,-20.402359551248928,0.033884723145805526,0.033884723145805526,7.866666666666666,0.13333333333333333
cluttered_warehouse,primal_dual_motion_field,Primal-dual motion field,model_based,decentralized,proposed,primal_dual_barrier_motion_field,sp4_motion_proposed,none,distributed_primal_dual_barrier_motion_field,local_barrier_dual_prices,0,7,False,False,15,1.0,0.0,29.330000000000002,32.824,149.32592087849136,18.66574010981142,0.8507618300172749,1124.6802112616735,53.333333333333336,0.01990049751243781,73.26666666666667,-0.06028375041417972,-0.332890647688062,4.726036371187068,0.4643218932788912,0.698729167455861,0.0,7.100074262508092,18704.0,195.38830667734146,-18.787698735735592,-13.899150575445086,-4.888548160290507,0.016938025016910795,0.016938025016910795,8.0,0.0
cluttered_warehouse,priority_yield,Priority yield,classic,centralized,baseline,priority_release_yield,sp4_motion_baseline,none,centralized_priority_schedule,global_priority_order,0,2,False,False,15,1.0,0.0,24.727,26.855999999999998,125.33166718857015,15.666458398571269,1.0131384866547661,944.1111645455555,229.06666666666666,0.08547263681592039,278.1333333333333,-0.5190580588357785,-0.7839413589008913,4.775886147027565,0.3897128954868473,0.7142564822882136,0.0,2.4970742625080926,18704.0,36.30602667108178,-161.71160678514994,-13.899150575445086,-147.81245620970486,0.18476557026213106,0.18476557026213106,8.0,0.0
cluttered_warehouse,reference_time_expanded_cbf,Reference time-expanded CBF,model_based_reference,centralized,reference,time_expanded_safe_cbf_reference,sp4_motion_reference,none,centralized_time_expanded_cbf_reference,global_state_and_release_schedule,0,8,False,False,15,1.0,0.0,27.619000000000007,30.983999999999998,148.70009506227748,18.587511882784685,0.8545054670321404,1120.3684885624634,51.13333333333333,0.019079601990049756,75.13333333333334,-0.08519194635131137,-0.26754758939417994,4.782675742146199,0.46237591748220624,0.7453111119529184,0.0,5.389074262508092,18704.0,167.91438665241003,-13.899150575445086,-13.899150575445086,0.0,0.0,0.0,8.0,0.0
cluttered_warehouse,replicator_motion_field,Replicator motion field,model_based,decentralized,baseline,replicator_target_congestion_field,sp4_population_motion_family,none,distributed_replicator_motion_field,local_target_obstacle_neighbor_scores,0,5,False,False,15,1.0,0.0,23.836,26.016000000000005,124.96533627907316,15.620667034884145,1.0160923458697348,941.1856932725699,201.8,0.07529850746268657,244.73333333333332,-0.5122637035302428,-0.4589278114779878,4.823731650604196,0.38857380683791415,0.7142564822882136,0.0,1.6060742625080924,18704.0,101.28119334112853,-135.75824882456953,-13.899150575445086,-121.85909824912446,0.15232387281140564,0.15232387281140564,8.0,0.0
