experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,robot_id,robot_index,target_label,start_x,start_y,target_x,target_y,final_x,final_y,arrived,arrival_time_s,final_target_error_m,path_length_m,direct_distance_m,path_efficiency_ratio,battery_fraction,max_speed_mps,method_variant,method_comparison_group
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,priority_yield,classic,centralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.213403078081615,3.388709512774822,True,20.88,0.3026486250940118,12.869874587723972,13.172523212817964,1.0235160508388075,0.8424644635325824,0.7046162571663106,priority_release_yield,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,priority_yield,classic,centralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.168669951697073,5.7078924989681425,True,19.08,0.3260918126676123,12.66782370575642,12.993915518424059,1.0257417390896795,0.7057959088737089,0.7732113274737179,priority_release_yield,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.081036324486964,-5.754159039777202,True,19.08,0.337159275183983,12.509722108912795,12.846881384096761,1.0269517797636567,0.7194327818238256,0.7142657243985936,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.146681019507017,-3.4404181995651824,True,18.84,0.32131191712940044,12.685834500545365,13.007146417674791,1.025328402094132,0.8279692984725638,0.7342805160465091,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.137668472181372,-1.1470384816424164,True,18.12,0.330708845245693,12.600297243498987,12.931006088744713,1.0262461145840311,0.8678892768084219,0.7584521864345453,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.107476017061876,1.09861094644577,True,19.08,0.345438175162677,12.63638929297921,12.98182746814187,1.0273367785016394,0.7277676000934192,0.7213902166302867,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.213403078081615,3.388709512774822,True,19.919999999999998,0.3026486250940118,12.869874587723972,13.172523212817964,1.0235160508388075,0.8424644635325824,0.7046162571663106,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,apf_obstacle_avoidance,classic,decentralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.168669951697073,5.7078924989681425,True,17.88,0.3260918126676123,12.66782370575642,12.993915518424059,1.0257417390896795,0.7057959088737089,0.7732113274737179,artificial_potential_field,sp4_motion_baseline
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.104497198902225,-5.754224343888377,True,19.56,0.31369830988083336,12.53318307421597,12.846881384096761,1.025029420540912,0.7194327818238256,0.7142657243985936,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.1201555079108125,-3.4404763445565325,True,19.2,0.34783749245361195,12.659308925221154,13.007146417674791,1.0274768152438907,0.8279692984725638,0.7342805160465091,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.118447706403374,-1.1470564918556183,True,18.48,0.3499296194616408,12.581076469283083,12.931006088744713,1.0278139649111895,0.8678892768084219,0.7584521864345453,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.131854906507133,1.0985241741443619,True,19.56,0.3210591312926567,12.660768336849237,12.98182746814187,1.0253585819399433,0.7277676000934192,0.7213902166302867,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.177923108628734,3.3892437446041592,True,20.279999999999998,0.33813261635802905,12.834390596459974,13.172523212817964,1.0263458256016655,0.8424644635325824,0.7046162571663106,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,velocity_obstacle_proxy,sota,decentralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.151814376238046,5.708096623492814,True,18.24,0.34294862407655063,12.6509668943475,12.993915518424059,1.0271084911485928,0.7057959088737089,0.7732113274737179,velocity_obstacle_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.1070940046954245,-5.754231572182224,True,18.72,0.31110149402755694,12.535779890069232,12.846881384096761,1.0248170833211567,0.7194327818238256,0.7142657243985936,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.169769411576316,-3.4403675888784724,True,18.48,0.29822346958983537,12.708922948084972,13.007146417674791,1.0234656761086711,0.8279692984725638,0.7342805160465091,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.1549719066754305,-1.1470222680041053,True,17.759999999999998,0.31340540315539656,12.617600685589343,12.931006088744713,1.0248387479493872,0.8678892768084219,0.7584521864345453,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.133890226886099,1.0985169297851063,True,18.72,0.31902379802123,12.662803670120681,12.98182746814187,1.0251937727482865,0.7277676000934192,0.7213902166302867,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.193350420016745,3.389011451259164,True,19.439999999999998,0.322703556216181,12.849819656601829,13.172523212817964,1.0251134696703965,0.8424644635325824,0.7046162571663106,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,cbf_safety_filter,sota,centralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.183772193465228,5.707709607679154,True,17.52,0.31098846351428183,12.682927054909793,12.993915518424059,1.024520243802386,0.7057959088737089,0.7732113274737179,cbf_velocity_projection_proxy,sp4_motion_sota_proxy
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.1070940046954245,-5.754231572182224,True,18.72,0.31110149402755694,12.535779890069232,12.846881384096761,1.0248170833211567,0.7194327818238256,0.7142657243985936,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.169769411576316,-3.4403675888784724,True,18.48,0.29822346958983537,12.708922948084972,13.007146417674791,1.0234656761086711,0.8279692984725638,0.7342805160465091,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.1549719066754305,-1.1470222680041053,True,17.759999999999998,0.31340540315539656,12.617600685589343,12.931006088744713,1.0248387479493872,0.8678892768084219,0.7584521864345453,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.133890226886099,1.0985169297851063,True,18.72,0.31902379802123,12.662803670120681,12.98182746814187,1.0251937727482865,0.7277676000934192,0.7213902166302867,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.193350420016745,3.389011451259164,True,19.439999999999998,0.322703556216181,12.849819656601829,13.172523212817964,1.0251134696703965,0.8424644635325824,0.7046162571663106,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,smith_motion_field,model_based,decentralized,proposed,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.183772193465228,5.707709607679154,True,17.52,0.31098846351428183,12.682927054909793,12.993915518424059,1.024520243802386,0.7057959088737089,0.7732113274737179,smith_qr_congestion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.0781743503171,-5.754151073378506,True,19.08,0.34002126044119035,12.506860123655589,12.846881384096761,1.027186780461233,0.7194327818238256,0.7142657243985936,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.142581162722798,-3.440427186616625,True,18.84,0.32541178376359786,12.68173463391117,13.007146417674791,1.0256598795951357,0.8279692984725638,0.7342805160465091,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.133448704744344,-1.147042435642589,True,18.12,0.33492861453520595,12.596077474209475,12.931006088744713,1.0265899138220613,0.8678892768084219,0.7584521864345453,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.104543774721239,1.0986213832385021,True,19.08,0.3483704360772045,12.633457032064682,12.98182746814187,1.0275752262577849,0.7277676000934192,0.7213902166302867,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.209541788482946,3.388767653292915,True,19.919999999999998,0.3065103523868996,12.866012860431086,13.172523212817964,1.0238232586669906,0.8424644635325824,0.7046162571663106,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,replicator_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.164509399764277,5.707942884117419,True,17.88,0.3302526696765421,12.66366284874749,12.993915518424059,1.0260787635947866,0.7057959088737089,0.7732113274737179,replicator_target_congestion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.1139863599635405,-5.754250757278513,True,20.04,0.30420911205832124,12.54267227203843,12.846881384096761,1.024253931336188,0.7194327818238256,0.7142657243985936,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.134277118715787,-3.440445389416039,True,19.68,0.33371584772121954,12.673430569953595,13.007146417674791,1.0263319269300593,0.8279692984725638,0.7342805160465091,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.138834231177233,-1.147037389304665,True,18.96,0.3295430857380616,12.601463003006625,12.931006088744713,1.0261511767053921,0.8678892768084219,0.7584521864345453,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.141330704792433,1.098490446733327,True,20.04,0.3115832729841997,12.67024419515767,12.98182746814187,1.0245917338438735,0.7277676000934192,0.7213902166302867,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.182307891636614,3.3891777216993013,True,20.759999999999998,0.3337473363156421,12.838775876502368,13.172523212817964,1.0259952615051426,0.8424644635325824,0.7046162571663106,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,logit_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.174697008274611,5.707819510059398,True,18.72,0.3200643141508433,12.673851204273184,12.993915518424059,1.0252539113006913,0.7057959088737089,0.7732113274737179,logit_softmax_motion_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.078771805385577,-5.7541527364142295,True,20.4,0.3394238030581615,12.507457581038643,12.846881384096761,1.0271377137087145,0.7194327818238256,0.7142657243985936,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.151987313674743,-3.4404065679543305,True,20.16,0.3160056102132099,12.691140807461599,13.007146417674791,1.0248997009021759,0.8279692984725638,0.7342805160465091,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.163725630107417,-1.1470140656032672,True,19.439999999999998,0.30465167588050995,12.626354412864213,12.931006088744713,1.0241282373295422,0.8678892768084219,0.7584521864345453,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.105119270800896,1.0986193348630262,True,20.4,0.3477949363521459,12.634032531789744,12.98182746814187,1.0275284186167009,0.7277676000934192,0.7213902166302867,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.188408989965369,3.3890858557543346,True,21.24,0.3276455464004629,12.84487766641752,13.172523212817964,1.025507875972775,0.8424644635325824,0.7046162571663106,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,bnn_motion_field,model_based,decentralized,baseline,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.152405288206574,5.708089467425968,True,19.08,0.3423576687788822,12.651557849645194,12.993915518424059,1.0270605148273078,0.7057959088737089,0.7732113274737179,brown_bnn_positive_excess_field,sp4_population_motion_family
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.1097594812929374,-5.754238991623503,True,19.56,0.30843600710393526,12.538445376992867,12.846881384096761,1.0245992224578218,0.7194327818238256,0.7142657243985936,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.124056448924418,-3.440467793536482,True,19.2,0.34393654206792723,12.663209875606842,13.007146417674791,1.0271602970689504,0.8279692984725638,0.7342805160465091,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.1223721179873865,-1.1470528146093453,True,18.48,0.3460052061548046,12.58500088258992,12.931006088744713,1.027493459029745,0.8678892768084219,0.7584521864345453,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.137139803174381,1.098505363498883,True,19.56,0.3157742011489491,12.666053266992943,12.98182746814187,1.0249307494996738,0.7277676000934192,0.7213902166302867,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-05,5,target-05,-6.655012817902943,3.5824728522245715,6.5160174005065254,3.384152964233625,6.18171479033905,3.389186652191522,True,20.279999999999998,0.33434050484385636,12.838182707974145,13.172523212817964,1.0260426660415225,0.8424644635325824,0.7046162571663106,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,primal_dual_motion_field,model_based,decentralized,proposed,amr-06,6,target-06,-6.498224942838167,5.861291230781915,6.494737855148565,5.703943748837106,6.157566932495106,5.708026958840044,True,18.24,0.3371956460082379,12.656719872415815,12.993915518424059,1.0266416298541245,0.7057959088737089,0.7732113274737179,primal_dual_barrier_motion_field,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,pid_safety_motion,model_based,decentralized,proposed,amr-01,1,target-01,-6.4286373217042945,-5.719337954080874,6.4181942935143494,-5.755097530010022,6.098885806411221,-5.754208724393867,True,21.48,0.3193097241104823,12.527571659986318,12.846881384096761,1.025488556982702,0.7194327818238256,0.7142657243985936,pid_damped_safety_motion,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,pid_safety_motion,model_based,decentralized,proposed,amr-02,2,target-02,-6.5391230031718095,-3.4682259936775037,6.4679921646807585,-3.4397138725745533,6.129277219502276,-3.4404563493967917,True,21.119999999999997,0.33871575894707645,12.66843065872772,13.007146417674791,1.0267369943501028,0.8279692984725638,0.7342805160465091,pid_damped_safety_motion,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,pid_safety_motion,model_based,decentralized,proposed,amr-03,3,target-03,-6.462623239767631,-1.1588451881373736,6.468377172245369,-1.1467286014708893,6.152032334337445,-1.147025022437781,True,20.4,0.31634497678385937,12.614661111960862,12.931006088744713,1.0250775644288932,0.8678892768084219,0.7584521864345453,pid_damped_safety_motion,sp4_motion_proposed
SP4_DIAG_wrench_market_motion_safety,open_field_arrival,open_field_arrival_v00,5400,pid_safety_motion,model_based,decentralized,proposed,amr-04,4,target-04,-6.528833232933232,1.1435876315974407,6.452912004107226,1.0973814287660408,6.126449199413732,1.0985434147929687,True,21.48,0.32646487262777507,12.655362595514099,12.98182746814187,1.025796564117688,0.7277676000934192,0.7213902166302867,pid_damped_safety_motion,sp4_motion_proposed
