world_hash,instance_hash,regime,n_coalitions,n_robots,seed,communication_edges,mean_degree,max_degree,components,connected,algebraic_connectivity,profile_space,oracle_certified,exact_identity_exhaustively_checked,exact_network_potential_verified,strict_potential_monotonicity,better_response_visible_nash,strict_moves,finite_move_bound,catalogue_has_conflict_free_profile,single_message_failure_probability,failure_after_five_retransmissions
a429ae6a5bce3457071ecaa3f48aefbb0f26f5e2fabd48e6451008e511156448,40244d22eea827e294bdd6145591af6107c44c51f22528a00ed25f47823c97e4,harsh_combined,8,16,8818,6,1.5,3,3,False,-4.06452252666928e-16,256,True,True,True,True,True,5,255,True,0.35,0.005252187499999998
b265d16db8dfc34ffa245529cb39a93cb78e2e79de4b0d6fe83ef4cd698859c1,7a5cf4ff47f1a86bdeefad86f3ca3b7d1ad88722c6046a6bcaeca9505be5326d,nominal,8,16,8819,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
2671a6c53d77fdc9e7e5020aad0f73f83905a488cb8354c693f6f1d35d0fa585,7a5cf4ff47f1a86bdeefad86f3ca3b7d1ad88722c6046a6bcaeca9505be5326d,sparse_radio,8,16,8819,7,1.75,3,3,False,3.9250536344271737e-17,256,True,True,True,True,True,5,255,True,0.0,0.0
77f92b240638b7e91a90b2cf948ec4ce73c8ac4e0364a83fb6c6245ed436c605,7a5cf4ff47f1a86bdeefad86f3ca3b7d1ad88722c6046a6bcaeca9505be5326d,bounded_delay,8,16,8819,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
6cf4b6cf433014a2a5d67bd4d54596be93abbbeeed9a47742c2d5ff6f538ecf6,7a5cf4ff47f1a86bdeefad86f3ca3b7d1ad88722c6046a6bcaeca9505be5326d,independent_loss,8,16,8819,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.25,0.0009765625
e3d17205f1b4a64dc973e1f52e54a0bbb8a358c076c7f90f92c7cfd2933541ff,7a5cf4ff47f1a86bdeefad86f3ca3b7d1ad88722c6046a6bcaeca9505be5326d,harsh_combined,8,16,8819,7,1.75,3,3,False,3.9250536344271737e-17,256,True,True,True,True,True,5,255,True,0.35,0.005252187499999998
c00af96c0f518a9b298532b21821ed4fa454d3380e9378bd468c419b97e454db,3c8efdfef1bee853515afbf6851f2891686629c6156dad4e09d873fbad608116,nominal,8,16,8820,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
d3feb6f33dbf99ebcc0b34d2420db816a51b0d91e988f43ac6f768d1901dd37f,3c8efdfef1bee853515afbf6851f2891686629c6156dad4e09d873fbad608116,sparse_radio,8,16,8820,3,0.75,2,5,False,0.0,256,True,True,True,True,True,4,255,True,0.0,0.0
d196751517445a7e80200d9caabfa8671ea6dc11ae8a5c2d088de0fb43b107cd,3c8efdfef1bee853515afbf6851f2891686629c6156dad4e09d873fbad608116,bounded_delay,8,16,8820,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
4aa4cf1f9341ba10656f416722e87355bdf2fe8b77f926bd6a364991fc6b6e55,3c8efdfef1bee853515afbf6851f2891686629c6156dad4e09d873fbad608116,independent_loss,8,16,8820,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.25,0.0009765625
de203df43ef28a3e58c790a453ba7497178fdb64f52fba03800f727757fd544e,3c8efdfef1bee853515afbf6851f2891686629c6156dad4e09d873fbad608116,harsh_combined,8,16,8820,3,0.75,2,5,False,0.0,256,True,True,True,True,True,4,255,True,0.35,0.005252187499999998
f37310e94d0d3c5c25e8d6017040b0ffdb72b108853b2d2d4eb4c61c3c68f9e1,d8b819ee1fc1aa02802ce2e0b0d7aeea4598ded05309b2e1303cb87a9b9515c2,nominal,8,16,8821,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,3,255,True,0.0,0.0
8fcf94dcc6cd250acfab1fdca552b973484815c592c2eec61a193b876c0a4355,d8b819ee1fc1aa02802ce2e0b0d7aeea4598ded05309b2e1303cb87a9b9515c2,sparse_radio,8,16,8821,8,2.0,4,4,False,0.0,256,True,True,True,True,True,3,255,True,0.0,0.0
400d4b56fdbf8da4daa2f914dca23fd3fb32c3968cc32dec04160abab3a907ca,d8b819ee1fc1aa02802ce2e0b0d7aeea4598ded05309b2e1303cb87a9b9515c2,bounded_delay,8,16,8821,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,3,255,True,0.0,0.0
7d0f82d289db5ed4df4b341e2b962c82be729743893aeefda548731d6945174b,d8b819ee1fc1aa02802ce2e0b0d7aeea4598ded05309b2e1303cb87a9b9515c2,independent_loss,8,16,8821,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,3,255,True,0.25,0.0009765625
e4b8d4f183c651cefe02c7bcd069592907616cf18c0002d25bdbcb3e688832c8,d8b819ee1fc1aa02802ce2e0b0d7aeea4598ded05309b2e1303cb87a9b9515c2,harsh_combined,8,16,8821,8,2.0,4,4,False,0.0,256,True,True,True,True,True,3,255,True,0.35,0.005252187499999998
77301f58bfb242db8775d283f9bf40d9cea14e570823bb4374f010bf05cc4daa,3a2834d568eced71841d9663837fab2d657d75b56f45b72921f0b688da8e6aee,nominal,8,16,8822,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,2,255,True,0.0,0.0
448349b0e6b00affaa37f1941342b12117e629615d80bb78e808df32f4602192,3a2834d568eced71841d9663837fab2d657d75b56f45b72921f0b688da8e6aee,sparse_radio,8,16,8822,6,1.5,3,3,False,0.0,256,True,True,True,True,True,3,255,True,0.0,0.0
8f711d6f057f6255681efd1026e3150090c861766f5034f29f4251c01ace7f66,3a2834d568eced71841d9663837fab2d657d75b56f45b72921f0b688da8e6aee,bounded_delay,8,16,8822,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,2,255,True,0.0,0.0
e378d83c3ff256ca137b0aaf1c5cb91678b62abf47cf6aac3acdad0a970f0419,3a2834d568eced71841d9663837fab2d657d75b56f45b72921f0b688da8e6aee,independent_loss,8,16,8822,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,2,255,True,0.25,0.0009765625
c708fb65f341b8229919b3592a7f17fd818b370ffc2667d434ec4009ebfc91c0,3a2834d568eced71841d9663837fab2d657d75b56f45b72921f0b688da8e6aee,harsh_combined,8,16,8822,6,1.5,3,3,False,0.0,256,True,True,True,True,True,3,255,True,0.35,0.005252187499999998
c8e7025699161e05d609870458166c6dbb81fdb953092b2dff26a04d53eb2c62,4b68964c0ebdbcd55c219ad873bad3d799955471348ccdf8bbd6e748dc254caa,nominal,8,16,8823,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.0,0.0
5ac384468dd36a9c44444caa683ac64677fb6c4629bb25d38bdfcb8fa6757d11,4b68964c0ebdbcd55c219ad873bad3d799955471348ccdf8bbd6e748dc254caa,sparse_radio,8,16,8823,7,1.75,3,3,False,6.086029648595858e-17,256,True,True,True,True,True,5,255,True,0.0,0.0
c6542686199b094938062b7a25f3f241332a34ef8c48869e29406388544fb8b5,4b68964c0ebdbcd55c219ad873bad3d799955471348ccdf8bbd6e748dc254caa,bounded_delay,8,16,8823,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.0,0.0
23ee7a8393616756518c2bb6076ce80772dc7bc24a7d13f280e6ccf58d2cb45c,4b68964c0ebdbcd55c219ad873bad3d799955471348ccdf8bbd6e748dc254caa,independent_loss,8,16,8823,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.25,0.0009765625
b8d097f9fdd513e438af4ca49feab1607c1c65c37461e285775f49ce29e9d1fb,4b68964c0ebdbcd55c219ad873bad3d799955471348ccdf8bbd6e748dc254caa,harsh_combined,8,16,8823,7,1.75,3,3,False,6.086029648595858e-17,256,True,True,True,True,True,5,255,True,0.35,0.005252187499999998
898b84a05d5501ff4ec0773d65b339202802a826965f7efdab9f2b25d9cde461,832347b5b0dbd73b2962f47cf9e5bb698d39dcd06f91207bc4b379023f4dc48e,nominal,8,16,8824,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.0,0.0
ae0a1e1316776107145b13a74f19215c8df0f81f0ef56aebdbd4e6dbf5840bb5,832347b5b0dbd73b2962f47cf9e5bb698d39dcd06f91207bc4b379023f4dc48e,sparse_radio,8,16,8824,13,3.25,4,1,True,0.3542486889354094,256,True,True,True,True,True,2,255,True,0.0,0.0
5436896530c0114d013481cc0714e8901ce6b3bf8ee3f4ff3e967d7b7489bc80,832347b5b0dbd73b2962f47cf9e5bb698d39dcd06f91207bc4b379023f4dc48e,bounded_delay,8,16,8824,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.0,0.0
0d536d00ea115f71ca691ea995635843c3ff660afc135fbf8dc6a87d72258ece,832347b5b0dbd73b2962f47cf9e5bb698d39dcd06f91207bc4b379023f4dc48e,independent_loss,8,16,8824,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.25,0.0009765625
2aadc87c7d656f36e2abc2507985a022fd0759f1ee767588af3d1ca10d4adcd5,832347b5b0dbd73b2962f47cf9e5bb698d39dcd06f91207bc4b379023f4dc48e,harsh_combined,8,16,8824,13,3.25,4,1,True,0.3542486889354094,256,True,True,True,True,True,2,255,True,0.35,0.005252187499999998
76aa6f30c394a1485dd67f19193ab479a6b41fd1a45d7284ba32900c6aea382f,707d388a99082910ab076092d6e1f9474067c21ea09bab8162bbf00ade68e058,nominal,8,16,8825,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.0,0.0
4e893cff89f257f1dde018b89beb24aea8db12e86558cede527c8d04a5c1d823,707d388a99082910ab076092d6e1f9474067c21ea09bab8162bbf00ade68e058,sparse_radio,8,16,8825,15,3.75,6,1,True,0.8138339464482995,256,True,True,True,True,True,3,255,True,0.0,0.0
28dde61b8b430d0c37ba5522b04bce8261f6b18f87dba4fb4bdec271324c4d56,707d388a99082910ab076092d6e1f9474067c21ea09bab8162bbf00ade68e058,bounded_delay,8,16,8825,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.0,0.0
9d6a7fcbb111146ec49a9e7677fbe7e6b46c8f8515699f5e4a46e1a1404e3c58,707d388a99082910ab076092d6e1f9474067c21ea09bab8162bbf00ade68e058,independent_loss,8,16,8825,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.25,0.0009765625
ca782257efe7cbadbbec39fa190dfff2a69a5d78f2575928ef231d7cf72e182f,707d388a99082910ab076092d6e1f9474067c21ea09bab8162bbf00ade68e058,harsh_combined,8,16,8825,15,3.75,6,1,True,0.8138339464482995,256,True,True,True,True,True,3,255,True,0.35,0.005252187499999998
036a5e8f48b389c05f155023f7fed195e3966b9a77235bf5e02359b9d0b8b8d1,9cc27f09465c9de60b231a8634bf7983f1075d8105975c0b50d854b07f22eba7,nominal,8,16,8826,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.0,0.0
d7057fee030cc92789a097fc64d66d88d89bc3d4bc50b451f8d061cd11c4811f,9cc27f09465c9de60b231a8634bf7983f1075d8105975c0b50d854b07f22eba7,sparse_radio,8,16,8826,10,2.5,4,3,False,-2.2538426790948063e-16,256,True,True,True,True,True,3,255,True,0.0,0.0
9a9a1a9ad158ea2adc3e97385924c87abf889f92beebec2844094f12585a77b5,9cc27f09465c9de60b231a8634bf7983f1075d8105975c0b50d854b07f22eba7,bounded_delay,8,16,8826,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.0,0.0
2d280652d4d2a447f194ee5077f8a3e503b711a4e41981afcaef76774974c940,9cc27f09465c9de60b231a8634bf7983f1075d8105975c0b50d854b07f22eba7,independent_loss,8,16,8826,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,4,255,True,0.25,0.0009765625
75ca4846df58e4a4524c89da1848bdcf9713d701b50eb43995f5cfaba112dc7f,9cc27f09465c9de60b231a8634bf7983f1075d8105975c0b50d854b07f22eba7,harsh_combined,8,16,8826,10,2.5,4,3,False,-2.2538426790948063e-16,256,True,True,True,True,True,3,255,True,0.35,0.005252187499999998
115077448cc845a9ffb19b94670884b632ddd32d8dab77d1dc016273344b4bc5,344f28d2b092d1dd942faa5123bbe69048a62cbcf59b02896363c95a95b94250,nominal,8,16,8827,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.0,0.0
877817ab5452fc902f343da731c69cfbd1f0683734c2478a494997ed31768e9e,344f28d2b092d1dd942faa5123bbe69048a62cbcf59b02896363c95a95b94250,sparse_radio,8,16,8827,6,1.5,3,4,False,-2.469383898521371e-16,256,True,True,True,True,True,1,255,True,0.0,0.0
fd3daaeee6179b161dd7e4c98251a15ad5005ecb56e58228c0a405a160f0606d,344f28d2b092d1dd942faa5123bbe69048a62cbcf59b02896363c95a95b94250,bounded_delay,8,16,8827,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.0,0.0
9369763071d3e24903e94696101598893c399bb9f4f29d1c1b7cb9d0debfa42e,344f28d2b092d1dd942faa5123bbe69048a62cbcf59b02896363c95a95b94250,independent_loss,8,16,8827,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,1,255,True,0.25,0.0009765625
4a981c0eaec40537ec9c5a82d93543ffb1dda5fa370de8f7f2e9ca81bbde1719,344f28d2b092d1dd942faa5123bbe69048a62cbcf59b02896363c95a95b94250,harsh_combined,8,16,8827,6,1.5,3,4,False,-2.469383898521371e-16,256,True,True,True,True,True,1,255,True,0.35,0.005252187499999998
f4a6f3a0fbbda8249f6d228499b433995624973f33a542f328d297e13c232bd0,b68625db48c122dff0c1f5637401c32ebc8118e9f0bb0bd2078b17c5d3894ae3,nominal,8,16,8828,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
4e1115593f2197fa8395ff314dfa28489ab6dbe764af6db7fece48261c2bcb27,b68625db48c122dff0c1f5637401c32ebc8118e9f0bb0bd2078b17c5d3894ae3,sparse_radio,8,16,8828,14,3.5,5,1,True,0.8153909175217364,256,True,True,True,True,True,7,255,True,0.0,0.0
4669f1736f855ea838e88a2cfbf75020403fa528edb9988712b2b6cee488fe46,b68625db48c122dff0c1f5637401c32ebc8118e9f0bb0bd2078b17c5d3894ae3,bounded_delay,8,16,8828,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.0,0.0
9332cb0b8d05d66299a98792a392fcf34b2016b04863e848d0801f42a249c8d8,b68625db48c122dff0c1f5637401c32ebc8118e9f0bb0bd2078b17c5d3894ae3,independent_loss,8,16,8828,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,6,255,True,0.25,0.0009765625
8a057caf2b42b4fbcd6ea41c0ccc890ecad93987f600007b91c86908683e6652,b68625db48c122dff0c1f5637401c32ebc8118e9f0bb0bd2078b17c5d3894ae3,harsh_combined,8,16,8828,14,3.5,5,1,True,0.8153909175217364,256,True,True,True,True,True,7,255,True,0.35,0.005252187499999998
999f8c3b3d59af490cebb164270e077eceddacc7626f6896e81ed877b3c919a1,9f3c9b673dbed4cb4b22ba6ff229ab406f4891a61793bac8cb76a3710409f31c,nominal,8,16,8829,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.0,0.0
06ff60530b8aa20b9a22d200d77afdc2f544c5cfc26b6c755597edd7368d8ad7,9f3c9b673dbed4cb4b22ba6ff229ab406f4891a61793bac8cb76a3710409f31c,sparse_radio,8,16,8829,5,1.25,2,4,False,0.0,256,True,True,True,True,True,4,255,True,0.0,0.0
495ef0c84eac3b7ddba2b4bafeda42de450a3d2a3b26556befdea7920846d462,9f3c9b673dbed4cb4b22ba6ff229ab406f4891a61793bac8cb76a3710409f31c,bounded_delay,8,16,8829,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.0,0.0
90f49ce7eecd654d1ffa9c572143dc4dd0ba6374672abc51a5e1b7bf40b9fbe1,9f3c9b673dbed4cb4b22ba6ff229ab406f4891a61793bac8cb76a3710409f31c,independent_loss,8,16,8829,28,7.0,7,1,True,7.999999999999998,256,True,True,True,True,True,5,255,True,0.25,0.0009765625
d6bd7eabf01120b4e8e989a03d7c9b7763d9f5c1f6312e70c83df9a0ba9bf1c0,9f3c9b673dbed4cb4b22ba6ff229ab406f4891a61793bac8cb76a3710409f31c,harsh_combined,8,16,8829,5,1.25,2,4,False,0.0,256,True,True,True,True,True,4,255,True,0.35,0.005252187499999998
c370b8efd4b47d3f9b1c15fc50cdb4ec43ebbc91fda5029b38966138414410d0,e77f2984598958d542ad5024633620c8a1b9d3111be8b708ae735c150e6d5a5a,nominal,12,24,8800,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
1f09eecda4d20d09cc4c48af425ae07013f1f5229957f34e07b0aa1125b05cc3,e77f2984598958d542ad5024633620c8a1b9d3111be8b708ae735c150e6d5a5a,sparse_radio,12,24,8800,15,2.5,5,3,False,3.6749639094242773e-17,4096,True,False,True,True,True,9,4095,True,0.0,0.0
789878eb7f679283bcb727be6a6d4b030efed0361d296ce1daf9c6c7278570d8,e77f2984598958d542ad5024633620c8a1b9d3111be8b708ae735c150e6d5a5a,bounded_delay,12,24,8800,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
6eb5bcf27e0b587200cac0788b79c5592b0a04314782e92be39a30d51d6f6c94,e77f2984598958d542ad5024633620c8a1b9d3111be8b708ae735c150e6d5a5a,independent_loss,12,24,8800,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.25,0.0009765625
229294a1e4ed65408bb499a15005d912eb854456bfb292dfd1993ced68c81f1d,e77f2984598958d542ad5024633620c8a1b9d3111be8b708ae735c150e6d5a5a,harsh_combined,12,24,8800,15,2.5,5,3,False,3.6749639094242773e-17,4096,True,False,True,True,True,9,4095,True,0.35,0.005252187499999998
7f46a404593826f5ff27279c980be20fcf3f36199cbb5435c836d9b77540f4f7,68b551147bc785e1b5f2a4b73a618d1b0193bea70a200cab625ed35f7ea71f6c,nominal,12,24,8801,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,7,4095,True,0.0,0.0
3f76fdfeb8d19f2816d98aaee21dda96b647673b573c5f7e538a42297dda40b4,68b551147bc785e1b5f2a4b73a618d1b0193bea70a200cab625ed35f7ea71f6c,sparse_radio,12,24,8801,22,3.6666666666666665,6,2,False,0.0,4096,True,False,True,True,True,6,4095,True,0.0,0.0
4c3d5e3ac4d4046c6d6b82d251caf3bfb06c04de0c1d6b0be3dee7e6569e3b6e,68b551147bc785e1b5f2a4b73a618d1b0193bea70a200cab625ed35f7ea71f6c,bounded_delay,12,24,8801,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,7,4095,True,0.0,0.0
300c09a473745a1a0fb32fc90708b7b19de115827a45cf27d76b20909c52b0fe,68b551147bc785e1b5f2a4b73a618d1b0193bea70a200cab625ed35f7ea71f6c,independent_loss,12,24,8801,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,7,4095,True,0.25,0.0009765625
da6401d7f3dbe88a4d536cb6191679987e7a216cd855b5c7964a3b3eeb71f8df,68b551147bc785e1b5f2a4b73a618d1b0193bea70a200cab625ed35f7ea71f6c,harsh_combined,12,24,8801,22,3.6666666666666665,6,2,False,0.0,4096,True,False,True,True,True,6,4095,True,0.35,0.005252187499999998
214488043d8b24e72762ab4431e9431ab741ae47bd3576899f8e0b72e3c2c985,d3416e977b97c79ea6e3a1f0ce9760a7af92b0873534f4f69b3d74a5c1a5c1d3,nominal,12,24,8802,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
e1c0c299eb7ac8d07ca1e4e7f290f24adb58ca25a3616025da8535eb386a9403,d3416e977b97c79ea6e3a1f0ce9760a7af92b0873534f4f69b3d74a5c1a5c1d3,sparse_radio,12,24,8802,16,2.6666666666666665,6,3,False,0.0,4096,True,False,True,True,True,5,4095,True,0.0,0.0
48cb6105bdcb788398268805f2ba06fb6ca8a65dc4201b2f049a4456b9aa1315,d3416e977b97c79ea6e3a1f0ce9760a7af92b0873534f4f69b3d74a5c1a5c1d3,bounded_delay,12,24,8802,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
8f326b1898ca6eaa28db3d9d17af1be5bcdea1a25513efcdbc7962897a8b4e86,d3416e977b97c79ea6e3a1f0ce9760a7af92b0873534f4f69b3d74a5c1a5c1d3,independent_loss,12,24,8802,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.25,0.0009765625
b42b22e7693a40e278453a0f44d2f55748646f8cb86d623a4255733029d40d72,d3416e977b97c79ea6e3a1f0ce9760a7af92b0873534f4f69b3d74a5c1a5c1d3,harsh_combined,12,24,8802,16,2.6666666666666665,6,3,False,0.0,4096,True,False,True,True,True,5,4095,True,0.35,0.005252187499999998
2c5183045ec62605badc322a381c19d7c0aa730d87deb2432309c6e88e7635cf,b8ecde68600c521da986407047c6adf99ff2608bfbc8be8cefeee0c8a69b79ee,nominal,12,24,8803,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.0,0.0
2359fe1a0f228ec7615f6d230e5e56d2c4d922cb34810de84d8ffac446af1ec1,b8ecde68600c521da986407047c6adf99ff2608bfbc8be8cefeee0c8a69b79ee,sparse_radio,12,24,8803,13,2.1666666666666665,3,2,False,3.6061946470544075e-16,4096,True,False,True,True,True,5,4095,True,0.0,0.0
a65fc62107e3750b917aa7911529506e4177c47c077d84777249e7c819ab5cc6,b8ecde68600c521da986407047c6adf99ff2608bfbc8be8cefeee0c8a69b79ee,bounded_delay,12,24,8803,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.0,0.0
d0b3153a69f1d81dc8d56145b348e2fd49190407ff47d6dc9b86301f133dbe3c,b8ecde68600c521da986407047c6adf99ff2608bfbc8be8cefeee0c8a69b79ee,independent_loss,12,24,8803,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.25,0.0009765625
9d904e22c3c091c9d91579ac43dd00c62e8cf5b92ee85e33e0dc2a0a12ca61e8,b8ecde68600c521da986407047c6adf99ff2608bfbc8be8cefeee0c8a69b79ee,harsh_combined,12,24,8803,13,2.1666666666666665,3,2,False,3.6061946470544075e-16,4096,True,False,True,True,True,5,4095,True,0.35,0.005252187499999998
3bea5848dda7a57f29a14b23673923d4d5b9bd001a5d118d5e1ada2e81991cfb,3ca0f63f3be3d05d7e4d15c3ea255ad12adc513badd34e4e663df97f08533945,nominal,12,24,8804,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
11ffb27ed14c25b73b5fd76ce7b4cc885cd3da4b167797797382676f3fc8e8d8,3ca0f63f3be3d05d7e4d15c3ea255ad12adc513badd34e4e663df97f08533945,sparse_radio,12,24,8804,15,2.5,6,3,False,0.0,4096,True,False,True,True,True,2,4095,True,0.0,0.0
ae0d852e28f0c3ac09f11f51435cfe8e2c3c59d67c56d5b05115b5038f90685c,3ca0f63f3be3d05d7e4d15c3ea255ad12adc513badd34e4e663df97f08533945,bounded_delay,12,24,8804,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.0,0.0
5dc2f1c01b4d511bddae27eedf873770c6353c5d72efcdbf341bc53e9e38c653,3ca0f63f3be3d05d7e4d15c3ea255ad12adc513badd34e4e663df97f08533945,independent_loss,12,24,8804,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,3,4095,True,0.25,0.0009765625
703e3fa17b5c548458f8cc2cb709aba6086ebac2226046747cc90d1d34e07ea7,3ca0f63f3be3d05d7e4d15c3ea255ad12adc513badd34e4e663df97f08533945,harsh_combined,12,24,8804,15,2.5,6,3,False,0.0,4096,True,False,True,True,True,2,4095,True,0.35,0.005252187499999998
39d147f6a1263363e97a1c5ceee13ffc42528c54f859447f2417afb28cb01c6d,c7d636de1fcd0d250d6f4d766796c815f5f017bc50eaea2b0aee1dbccec6cbe9,nominal,12,24,8805,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.0,0.0
c26da488cbb513176e0ee201cfc898748e69b9cb5ff765a301b710e8d985b020,c7d636de1fcd0d250d6f4d766796c815f5f017bc50eaea2b0aee1dbccec6cbe9,sparse_radio,12,24,8805,12,2.0,4,4,False,0.0,4096,True,False,True,True,True,7,4095,True,0.0,0.0
188d0a9a4cfa822f7794fa4e50c6a12f679b4212efef319bb82dadc23309260a,c7d636de1fcd0d250d6f4d766796c815f5f017bc50eaea2b0aee1dbccec6cbe9,bounded_delay,12,24,8805,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.0,0.0
ab62fd83bb696d3a0eba4000229ad3db2ec2578453d2296ad9a7b92076829da6,c7d636de1fcd0d250d6f4d766796c815f5f017bc50eaea2b0aee1dbccec6cbe9,independent_loss,12,24,8805,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,5,4095,True,0.25,0.0009765625
e8a752b8c49989926ddd23eb1400d4926132c67fea31df098c12387c823ff2ae,c7d636de1fcd0d250d6f4d766796c815f5f017bc50eaea2b0aee1dbccec6cbe9,harsh_combined,12,24,8805,12,2.0,4,4,False,0.0,4096,True,False,True,True,True,7,4095,True,0.35,0.005252187499999998
11e7640e5f5bb600eeb274d1a4bad2892e19ca0a6c06b8f72dfbfbb7f03198b7,5db41cfcc5226a69fae4f83c23c1f471b69da0a380fc102ac9e12bc92557b063,nominal,12,24,8806,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,4,4095,True,0.0,0.0
7b1d01cf42f7471854bec24d9978d1bbdd9c22878814eed0fd17d94aedb31ab1,5db41cfcc5226a69fae4f83c23c1f471b69da0a380fc102ac9e12bc92557b063,sparse_radio,12,24,8806,22,3.6666666666666665,7,3,False,5.532433047700442e-16,4096,True,False,True,True,True,2,4095,True,0.0,0.0
7bfd6aef727cdd7bbe187f2a7ad2089f62b828e4e1b04840f2cdc7f92a80a32d,5db41cfcc5226a69fae4f83c23c1f471b69da0a380fc102ac9e12bc92557b063,bounded_delay,12,24,8806,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,4,4095,True,0.0,0.0
58de21b6c944c7d55a73a1fa1d3b71823999fb8aef6124ac2ddaf0df2ee06001,5db41cfcc5226a69fae4f83c23c1f471b69da0a380fc102ac9e12bc92557b063,independent_loss,12,24,8806,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,4,4095,True,0.25,0.0009765625
8ca387f389fb3cea2412c2e8864e3503248ce640ad8984b671bee225a2224f31,5db41cfcc5226a69fae4f83c23c1f471b69da0a380fc102ac9e12bc92557b063,harsh_combined,12,24,8806,22,3.6666666666666665,7,3,False,5.532433047700442e-16,4096,True,False,True,True,True,2,4095,True,0.35,0.005252187499999998
a602af9148ebeae38263ed8371581797c3010dd22a88e3f7c839ec82d7720800,71e528c79e3a1379b8bc4f85472c5d04e794937dff73f192e9db4041df0884b8,nominal,12,24,8807,66,11.0,11,1,True,11.999999999999991,4096,True,False,True,True,True,6,4095,True,0.0,0.0
463850cd57e46df80b70eeb415300531f2a7275e72b10009926a94c98be83ada,71e528c79e3a1379b8bc4f85472c5d04e794937dff73f192e9db4041df0884b8,sparse_radio,12,24,8807,23,3.8333333333333335,6,1,True,0.23456153598701032,4096,True,False,True,True,True,6,4095,True,0.0,0.0
