scenario,seed,n_robots,world_hash,method,stage,barrier_violation_rate,max_barrier_residual,is_executed_trajectory
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575101,4,910947e3ae6e83643a4ccafd0a58cf0dafba3b725e4702ea5272140b1f44ad64,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,apf_wrench_heuristic,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,apf_wrench_heuristic,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,velocity_obstacle_proxy,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,velocity_obstacle_proxy,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,velocity_obstacle_proxy,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,cbf_wrench_local,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,cbf_wrench_local,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,cbf_wrench_local,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575102,4,538a1f6f8c57331afb6acc695d2eb5ba670fa538ea57536db673e7a0f91d26e8,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,apf_wrench_heuristic,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,apf_wrench_heuristic,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,velocity_obstacle_proxy,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,velocity_obstacle_proxy,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,velocity_obstacle_proxy,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,cbf_wrench_local,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,cbf_wrench_local,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,cbf_wrench_local,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575103,4,5177c26711481643051ac24d970dda798dded4326d23f7010fd8e61514d92007,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,apf_wrench_heuristic,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,apf_wrench_heuristic,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,velocity_obstacle_proxy,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,velocity_obstacle_proxy,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,velocity_obstacle_proxy,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,cbf_wrench_local,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,cbf_wrench_local,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,cbf_wrench_local,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575104,4,0565e34052195fcbc28d3b4c09ef16f0c4a081eb3920a2ae05dbb2d6b9ee733c,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,apf_wrench_heuristic,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,apf_wrench_heuristic,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,velocity_obstacle_proxy,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,velocity_obstacle_proxy,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,velocity_obstacle_proxy,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,cbf_wrench_local,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,cbf_wrench_local,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,cbf_wrench_local,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575105,4,1eac3d39e4c08ba3996b2c057b1e8f95a0f67e3b936810109066b72d861ffd46,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,apf_wrench_heuristic,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,apf_wrench_heuristic,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,velocity_obstacle_proxy,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,velocity_obstacle_proxy,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,velocity_obstacle_proxy,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,cbf_wrench_local,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,cbf_wrench_local,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,cbf_wrench_local,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_raw,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_raw,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_raw,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_cbf,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_cbf,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,damped_hamiltonian_cbf,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,distributed_preview_cbf,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,distributed_preview_cbf,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,distributed_preview_cbf,EXEC,0.0,0.0,1
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,centralized_preview_reference,RAW,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,centralized_preview_reference,SAFE,0.0,0.0,0
open_nominal,575100,8,703aef86d37f66e7fd2709d43725fc3f311c2a17da3ebccbca23fdff782b0946,centralized_preview_reference,EXEC,0.0,0.0,1
open_nominal,575101,8,fb5e3fa11bc03c4ca7c0f889d7a865e4e980d5ec53988c04ef8f3c3cb61c5b6f,pose_pd_raw,RAW,0.0,0.0,0
open_nominal,575101,8,fb5e3fa11bc03c4ca7c0f889d7a865e4e980d5ec53988c04ef8f3c3cb61c5b6f,pose_pd_raw,SAFE,0.0,0.0,0
open_nominal,575101,8,fb5e3fa11bc03c4ca7c0f889d7a865e4e980d5ec53988c04ef8f3c3cb61c5b6f,pose_pd_raw,EXEC,0.0,0.0,1
open_nominal,575101,8,fb5e3fa11bc03c4ca7c0f889d7a865e4e980d5ec53988c04ef8f3c3cb61c5b6f,apf_wrench_heuristic,RAW,0.0,0.0,0
open_nominal,575101,8,fb5e3fa11bc03c4ca7c0f889d7a865e4e980d5ec53988c04ef8f3c3cb61c5b6f,apf_wrench_heuristic,SAFE,0.0,0.0,0
