id,metric,test,n_pairs,p_value,p_value_raw,p_value_holm,effect,effect_name,ci95_low,ci95_high,effect_size,effect_size_name,rank_biserial,alpha,reject_raw,reject_holm,reject,status,methods
H4_1_reference_reduces_collision_vs_direct,collision_rate,wilcoxon_signed_rank,300,2.0777184538592597e-43,2.0777184538592597e-43,6.233155361577779e-43,-0.04023351554533628,mean_paired_difference,-0.045654736827782434,-0.03474478963044954,-0.8383717998667906,cohens_dz,-0.9946797369192745,0.05,True,True,True,ok,reference_time_expanded_cbf vs direct_to_target
H4_2_smith_reduces_collision_vs_direct,collision_rate,wilcoxon_signed_rank,300,8.079310595083412e-43,8.079310595083412e-43,1.6158621190166823e-42,-0.03897017048609447,mean_paired_difference,-0.0444337037615046,-0.03357160114725316,-0.8104118387550948,cohens_dz,-0.9890580008227067,0.05,True,True,True,ok,smith_motion_field vs direct_to_target
H4_3_energy_smith_reduces_energy_vs_cbf,energy_proxy_wh,wilcoxon_signed_rank,300,0.9997846599793468,0.9997846599793468,0.9997846599793468,-0.5852181643282499,mean_paired_difference,-5.002381985506395,3.4908496719357696,-0.01577084749709121,cohens_dz,0.23450719822812846,0.05,False,False,False,ok,energy_aware_smith_motion vs cbf_safety_filter
H4_4_methods_differ_gap_vs_reference,performance_gap_vs_reference,friedman_chi_square,300,5.978552834135879e-150,5.978552834135879e-150,2.3914211336543516e-149,0.3940604054274971,kendall_w,nan,nan,0.3940604054274971,kendall_w,nan,0.05,True,True,True,ok,"direct_to_target,priority_yield,apf_obstacle_avoidance,velocity_obstacle_proxy,cbf_safety_filter,smith_motion_field,energy_aware_smith_motion"
