experiment_id,scenario_generator,scenario_variant_id,seed,method,time_s,robot_id,robot_index,x,y,vx,vy,target_x,target_y
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-01,1,-6.462166999929983,-5.785980699030207,0.7600496325482332,0.002926904606526246,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-02,2,-6.413268262382764,-3.485420080654725,0.7439362452559926,-0.0013004555862524087,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-03,3,-6.4428203713694385,-1.2462244343903213,0.7733881919236202,0.008482825426955734,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-04,4,-6.537678908189757,1.2422415745592992,0.7999849946215984,-0.005221926745175188,6.452113922825322,1.157450300904663
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-05,5,-6.490046670389529,3.525578410782364,0.7174495884634207,-0.005797338934956334,6.5145330757290605,3.420495130079135
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.0,amr-06,6,-6.384637290763035,5.790709561187027,0.7602754681293499,-0.0023687960928609276,6.424569565343821,5.750799817383179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-01,1,-6.18854913221262,-5.784927013371858,0.7600496325482332,0.0029269046065262486,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-02,2,-6.145451214090606,-3.4858882446657757,0.7439362452559926,-0.001300455586252421,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-03,3,-6.1644006222769345,-1.2431706172366175,0.7733881919236201,0.008482825426955751,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-04,4,-6.24968431012598,1.2403616809310363,0.7999849946215983,-0.0052219267451751985,6.452113922825322,1.157450300904663
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-05,5,-6.231764818542699,3.523491368765779,0.7174495884634207,-0.0057973389349563025,6.5145330757290605,3.420495130079135
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.36,amr-06,6,-6.110938122236469,5.789856794593597,0.7602754681293498,-0.002368796092860888,6.424569565343821,5.750799817383179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-01,1,-5.914931264495256,-5.783873327713509,0.7600496325482333,0.0029269046065262517,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-02,2,-5.877634165798448,-3.4863564086768264,0.7439362452559927,-0.001300455586252435,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-03,3,-5.8859808731844305,-1.2401168000829137,0.7733881919236202,0.00848282542695577,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-04,4,-5.961689712062204,1.2384817873027734,0.7999849946215984,-0.00522192674517521,6.452113922825322,1.157450300904663
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-05,5,-5.973482966695868,3.5214043267491943,0.7174495884634207,-0.00579733893495627,6.5145330757290605,3.420495130079135
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,0.72,amr-06,6,-5.837238953709903,5.789004028000166,0.7602754681293498,-0.0023687960928608465,6.424569565343821,5.750799817383179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-01,1,-5.641313396777893,-5.782819642055159,0.7600496325482333,0.0029269046065262543,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-02,2,-5.6098171175062905,-3.4868245726878775,0.7439362452559924,-0.001300455586252421,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-03,3,-5.6075611240919265,-1.23706298292921,0.7733881919236202,0.00848282542695579,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-04,4,-5.673695113998427,1.2366018936745105,0.7999849946215984,-0.00522192674517522,6.452113922825322,1.157450300904663
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-05,5,-5.715201114849037,3.5193172847326095,0.7174495884634207,-0.0057973389349562365,6.5145330757290605,3.420495130079135
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.08,amr-06,6,-5.5635397851833375,5.788151261406735,0.7602754681293499,-0.002368796092860804,6.424569565343821,5.750799817383179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-01,1,-5.367695529060529,-5.78176595639681,0.7600496325482332,0.0029269046065262573,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-02,2,-5.342000069214133,-3.487292736698928,0.7439362452559926,-0.001300455586252435,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-03,3,-5.3291413749994225,-1.2340091657755061,0.7733881919236201,0.008482825426955807,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-04,4,-5.3857005159346505,1.2347220000462475,0.7999849946215984,-0.005221926745175232,6.452113922825322,1.157450300904663
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-05,5,-5.456919263002207,3.5172302427160247,0.7174495884634206,-0.005797338934956201,6.5145330757290605,3.420495130079135
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.44,amr-06,6,-5.289840616656772,5.787298494813305,0.7602754681293498,-0.0023687960928607584,6.424569565343821,5.750799817383179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.7999999999999998,amr-01,1,-5.0940776613431655,-5.78071227073846,0.7600496325482333,0.002926904606526261,6.489998737882469,-5.7361027016744375
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.7999999999999998,amr-02,2,-5.074183020921975,-3.4877609007099792,0.7439362452559926,-0.0013004555862524206,6.439347421975838,-3.5078874035890015
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.7999999999999998,amr-03,3,-5.0507216259069185,-1.2309553486218023,0.7733881919236201,0.00848282542695583,6.511888390086447,-1.1041321009049179
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5100,direct_to_target,1.7999999999999998,amr-04,4,-5.097705917870874,1.2328421064179846,0.7999849946215983,-0.005221926745175246,6.452113922825322,1.157450300904663
