experiment_id,scenario_generator,scenario_variant_id,seed,method,passed,rates_valid,finite_metrics,speed_valid,message
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5123,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5123,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5123,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5124,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5125,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5126,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5127,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5128,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5129,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,direct_to_target,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,priority_yield,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,apf_obstacle_avoidance,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,velocity_obstacle_proxy,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,cbf_safety_filter,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,smith_motion_field,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,energy_aware_smith_motion,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5130,reference_time_expanded_cbf,True,True,True,True,
SP4_MC_motion_comparison,open_field_arrival,open_field_arrival_v00,5131,direct_to_target,True,True,True,True,
